## [BeGaze]
Participant	Sample Rate	BeGaze Version	Recorded On	Converted From	Calibration Area [px]	Stimulus Dimension [mm]	System ID	iViewX Version
44bw-img (1)	60	3.7.42	21.07.2017 13:25:25	C:\Users\ap2mitarbeiter\Desktop\PupilsMemory\eyeTracker\iViewXSDK_Matlab_PupilsMemory_Data_VP44bw-img_2017_07_21-14_07_33.idf	1920x1200	518x324	EXP-4022-1	4.4.0.0
## [Data]
RecordingTime [ms],Category Group,Category Right,Category Left,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],Content
7283890.1490,Information,Separator,Separator,1,1,-,-,-,-,-,-,startrecording.jpg
7283896.1280,Information,User Event,User Event,2,2,-,-,-,-,-,-,begin:phase2_stimType:img
7284123.1020,Eye,Fixation,Fixation,1,1,3.4863,3.6297,958.0837,632.9392,991.0039,575.5754,-
7284203.2260,Eye,Fixation,Fixation,1,1,3.4622,3.5890,954.9342,629.7317,994.7725,569.7605,-
7284283.3510,Eye,Saccade,Saccade,1,1,3.4347,3.5467,968.7963,634.6988,994.9068,570.4594,-
7284363.4750,Eye,Fixation,Fixation,2,2,3.3807,3.4884,877.2656,699.5802,881.1940,639.6347,-
7284443.6000,Eye,Fixation,Fixation,2,2,3.3453,3.4192,862.2282,695.8500,875.2395,634.9104,-
7284523.7240,Eye,Saccade,Saccade,2,2,3.2984,3.3607,853.3814,696.1018,873.7757,650.3585,-
7284603.8490,Eye,Saccade,Fixation,2,3,3.2689,3.3165,770.4695,691.3730,749.8330,635.8378,-
7284683.9740,Eye,Fixation,Fixation,3,3,3.2383,3.2761,704.2211,682.3382,701.3026,628.7856,-
7284764.0980,Eye,Saccade,Saccade,3,3,3.2334,3.2491,697.2356,684.8906,694.8909,632.4845,-
7284844.2230,Eye,Fixation,Fixation,4,4,3.2149,3.2668,990.3304,676.6270,998.3577,628.9843,-
7284924.3470,Eye,Fixation,Fixation,4,4,3.2331,3.2739,999.8187,684.4804,1020.3722,632.6883,-
7285004.4720,Eye,Fixation,Fixation,4,4,3.2504,3.3064,999.1101,680.9144,1031.5667,630.6909,-
7285084.5960,Eye,Fixation,Fixation,4,4,3.2620,3.3288,1000.2778,679.4332,1039.1635,628.9204,-
7285164.7210,Eye,Fixation,Fixation,4,4,3.2818,3.3557,1002.8405,680.2395,1041.9590,631.6138,-
7285244.8460,Eye,Fixation,Fixation,4,4,3.3119,3.3826,1009.7570,678.9623,1044.9993,634.1377,-
7285324.9700,Eye,Fixation,Fixation,4,4,3.3474,3.4082,1008.0621,673.5185,1052.3272,631.4780,-
7285405.0950,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7285485.2190,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7285565.3440,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7285645.4680,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7285725.5930,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7285805.7180,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7285885.8420,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7286046.0910,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7286126.2160,Eye,Blink,Blink,1,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7286206.3400,Eye,Fixation,Fixation,5,5,3.4211,3.4928,1003.6479,670.9062,1048.9460,623.0896,-
7286286.4650,Eye,Fixation,Fixation,5,5,3.4778,3.5856,1004.3004,664.3295,1051.9500,625.9742,-
7286366.5900,Eye,Saccade,Fixation,4,5,3.5205,3.6739,1010.8528,669.9168,1054.8893,625.2156,-
7286446.7140,Eye,Fixation,Saccade,6,4,3.5484,3.7306,957.4525,650.7054,1012.0454,627.9497,-
7286526.8390,Eye,Fixation,Fixation,6,6,3.5694,3.7623,934.7131,645.6790,990.1668,636.5432,-
7286606.9630,Eye,Saccade,Saccade,5,5,3.5794,3.7588,934.8228,645.3004,980.6031,631.9291,-
7286687.0880,Eye,Fixation,Fixation,7,7,3.5757,3.7373,872.3420,643.3686,931.1392,620.8282,-
7286767.2130,Eye,Saccade,Saccade,6,6,3.5660,3.7185,864.3105,629.9877,914.6028,614.4087,-
7286847.3370,Eye,Fixation,Fixation,8,8,3.5570,3.6905,939.2750,650.6118,992.4240,627.0297,-
7286927.4620,Eye,Fixation,Fixation,8,8,3.5421,3.6744,951.0136,657.9626,977.6092,629.4832,-
7287007.5860,Eye,Fixation,Fixation,8,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7287087.7110,Eye,Fixation,Fixation,8,8,3.5330,3.6590,939.5957,649.8717,968.5953,614.4473,-
7287167.8350,Eye,Fixation,Fixation,8,8,3.5320,3.6575,945.7804,634.3348,983.9412,622.1247,-
7287247.9600,Eye,Fixation,Fixation,8,8,3.5196,3.6488,927.3474,635.8291,979.8777,623.5009,-
7287328.0850,Eye,Fixation,Fixation,8,8,3.5176,3.6435,944.7525,639.5504,984.4703,610.6581,-
7287408.2090,Eye,Fixation,Fixation,8,8,3.5121,3.6448,941.9509,642.5071,976.1932,609.8984,-
7287488.3340,Eye,Fixation,Fixation,8,8,3.4990,3.6455,941.9648,650.6296,972.9629,605.8020,-
7287568.4580,Eye,Fixation,Fixation,8,8,3.4937,3.6542,939.4537,651.8237,983.8427,607.2034,-
7287648.5830,Eye,Fixation,Fixation,8,8,3.4890,3.6617,944.1766,652.7440,977.3452,602.9225,-
7287728.7070,Eye,Fixation,Fixation,8,8,3.4825,3.6489,943.8932,654.3366,979.6890,600.3472,-
7287808.8320,Eye,Fixation,Fixation,8,8,3.4778,3.6359,947.2382,646.8024,974.6979,602.3819,-
7287888.9570,Eye,Fixation,Fixation,8,8,3.4749,3.6529,944.7443,644.9357,971.7703,601.1092,-
7287969.0810,Eye,Fixation,Fixation,8,8,3.4715,3.6595,946.7570,646.3120,977.1298,601.0713,-
7288049.2060,Eye,Fixation,Fixation,8,8,3.4650,3.6502,947.4321,653.5625,983.2813,607.1459,-
7288129.3300,Eye,Fixation,Fixation,8,8,3.4696,3.6526,947.0163,652.0579,977.9684,599.4724,-
7288209.4550,Eye,Fixation,Fixation,8,8,3.4658,3.6722,943.1595,652.8966,970.7227,603.3167,-
7288289.5790,Eye,Fixation,Fixation,8,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7288369.7040,Eye,Fixation,Fixation,8,8,3.4709,3.6890,945.4336,653.6943,971.0044,600.8837,-
7288449.8290,Eye,Fixation,Fixation,8,8,3.4756,3.6930,946.4262,648.8093,975.5171,605.0784,-
7288529.9530,Eye,Fixation,Fixation,8,8,3.4851,3.7047,947.2374,651.0465,974.1135,601.6975,-
7288610.0780,Eye,Fixation,Fixation,8,8,3.4922,3.7115,952.3679,656.4577,975.9963,603.7005,-
7288690.2020,Eye,Fixation,Fixation,8,8,3.4895,3.7207,953.9077,653.4910,973.5210,605.4590,-
7288770.3270,Eye,Fixation,Fixation,8,8,3.4902,3.7076,951.2118,655.8336,974.0902,604.5246,-
7288850.4510,Eye,Fixation,Fixation,8,8,3.4820,3.6994,949.5755,657.0491,974.4697,604.7912,-
7288930.5760,Eye,Fixation,Fixation,8,8,3.4765,3.7067,945.2227,658.9301,969.0425,603.9416,-
7289010.7010,Eye,Fixation,Fixation,8,8,3.4738,3.7084,948.3995,656.8077,974.2243,601.1611,-
7289090.8250,Eye,Fixation,Fixation,8,8,3.4672,3.7178,938.0339,656.4642,974.1000,602.7581,-
7289170.9500,Eye,Fixation,Fixation,8,8,3.4623,3.7255,953.8804,652.2756,973.3873,595.8103,-
7289251.0740,Eye,Fixation,Fixation,8,8,3.4536,3.7297,947.1479,652.9616,979.2780,598.2130,-
7289331.1990,Eye,Fixation,Fixation,8,8,3.4493,3.7438,942.0373,654.8175,976.3027,596.0143,-
7289411.3240,Eye,Fixation,Fixation,8,8,3.4446,3.7488,941.6245,653.0896,973.4863,598.4311,-
7289491.4480,Eye,Fixation,Fixation,8,8,3.4479,3.7619,938.4222,652.8217,975.5111,596.6797,-
7289571.5730,Eye,Fixation,Fixation,8,8,3.4578,3.7807,943.0942,652.5953,977.6930,595.9438,-
7289651.6970,Eye,Fixation,Fixation,8,8,3.4599,3.7929,942.5648,650.5621,978.0894,602.0437,-
7289731.8220,Eye,Fixation,Fixation,8,8,3.4675,3.8019,939.3993,649.8797,979.6306,593.0909,-
7289811.9460,Eye,Fixation,Fixation,8,8,3.4683,3.8096,941.4612,647.3656,976.0087,594.8716,-
7289892.0710,Eye,Fixation,Fixation,8,8,3.4777,3.8208,944.5514,647.4584,977.9258,590.8574,-
7289972.1960,Eye,Fixation,Fixation,8,8,3.4830,3.8339,945.1978,647.8776,980.8723,586.5109,-
7290052.3200,Eye,Fixation,Fixation,8,8,3.4907,3.8493,947.7927,649.0132,981.1789,589.0984,-
7290132.4450,Eye,Fixation,Fixation,8,8,3.5050,3.8609,949.7657,647.9515,979.2435,588.1546,-
7290210.5690,Eye,Fixation,Fixation,8,8,3.5201,3.8767,948.2130,646.2985,982.8964,589.0630,-
7290288.6940,Eye,Fixation,Fixation,8,8,3.5292,3.8837,951.0639,643.7208,979.4007,587.7569,-
7290366.8180,Eye,Fixation,Fixation,8,8,3.5478,3.8841,950.5167,642.7518,981.5744,584.6888,-
7290444.9430,Eye,Fixation,Fixation,8,8,3.5576,3.8921,941.7731,638.0578,973.3022,581.6569,-
7290523.0680,Eye,Fixation,Fixation,8,8,3.5814,3.8984,941.0069,640.2329,969.7152,581.0031,-
7290601.1920,Eye,Fixation,Fixation,8,8,3.5853,3.9009,934.5832,636.9283,962.8347,581.3468,-
7290679.3170,Eye,Fixation,Fixation,8,8,3.5832,3.9118,956.3465,640.1601,986.7872,578.5392,-
7290757.4410,Eye,Fixation,Fixation,8,8,3.5840,3.9118,956.5747,639.8896,975.4333,580.8415,-
7290835.5660,Eye,Fixation,Fixation,8,8,3.5815,3.9106,954.8819,641.0152,972.1399,581.6261,-
7290913.6900,Eye,Fixation,Fixation,8,8,3.5792,3.9006,948.9878,639.3707,959.9220,582.2016,-
7290991.8150,Eye,Fixation,Fixation,8,8,3.5626,3.8864,947.4025,640.7535,958.7305,581.6677,-
7291069.9400,Eye,Fixation,Fixation,8,8,3.5522,3.8845,933.2705,647.1246,961.8402,582.3150,-
7291148.0640,Eye,Fixation,Fixation,8,8,3.5426,3.8822,955.4817,645.3854,966.3062,585.2505,-
7291226.1890,Eye,Fixation,Fixation,8,8,3.5364,3.8858,957.1008,646.4231,984.8523,583.3061,-
7291304.3130,Eye,Fixation,Fixation,8,8,3.5365,3.8846,963.4276,650.4186,974.2647,588.2397,-
7291382.4380,Eye,Fixation,Fixation,8,8,3.5348,3.8868,965.0160,652.9302,981.9299,591.0546,-
7291460.5630,Eye,Blink,Blink,2,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7291538.6870,Eye,Blink,Blink,2,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7291616.8120,Eye,Fixation,Fixation,9,9,3.5389,3.8974,953.6005,652.7558,962.5223,591.9473,-
7291694.9360,Eye,Fixation,Fixation,9,9,3.5386,3.8976,937.1122,654.0309,951.4350,602.5099,-
7291773.0610,Eye,Fixation,Fixation,9,9,3.5458,3.9041,952.1908,652.8744,961.4867,590.0579,-
7291851.1850,Eye,Fixation,Fixation,9,9,3.5543,3.9104,963.6997,652.9033,974.6782,597.2816,-
7291929.3100,Eye,Fixation,Fixation,9,9,3.5586,3.9139,964.6052,655.4483,971.4040,596.4265,-
7292007.4350,Eye,Fixation,Fixation,9,9,3.5480,3.9073,960.5699,654.2623,979.2881,591.8214,-
7292085.5590,Eye,Fixation,Fixation,9,9,3.5372,3.8909,951.7081,654.2590,981.8237,596.1604,-
7292163.6840,Eye,Fixation,Fixation,9,9,3.5257,3.8824,944.7103,656.3640,975.7555,593.3590,-
7292241.8080,Eye,Fixation,Fixation,9,9,3.5170,3.8717,943.6792,655.4418,980.8475,597.2372,-
7292319.9330,Eye,Fixation,Fixation,9,9,3.5158,3.8638,932.0175,652.5738,976.9939,596.6154,-
7292398.0570,Eye,Fixation,Fixation,9,9,3.5118,3.8567,934.3123,651.1905,979.3420,592.6479,-
7292476.1820,Eye,Fixation,Fixation,9,9,3.5020,3.8517,938.2568,652.1184,979.4804,591.5202,-
7292554.3070,Eye,Fixation,Fixation,9,9,3.5016,3.8499,932.7998,648.3704,982.6611,588.5032,-
7292632.4310,Eye,Fixation,Fixation,9,9,3.5053,3.8558,931.9236,640.0502,982.3355,587.4467,-
7292710.5560,Eye,Fixation,Fixation,9,9,3.5099,3.8625,934.4274,646.5032,974.2296,588.1216,-
7292788.6800,Eye,Saccade,Fixation,7,9,3.5115,3.8706,931.9225,647.0310,962.7745,583.5977,-
7292866.8050,Eye,Fixation,Fixation,10,9,3.5126,3.8788,999.2764,646.8059,989.1117,587.0554,-
7292944.9290,Eye,Fixation,Fixation,10,9,3.5124,3.8868,996.6197,646.1764,989.9848,586.8761,-
7293023.0540,Eye,Fixation,Fixation,10,9,3.5099,3.8962,993.6216,648.4969,996.6786,587.7212,-
7293101.1790,Eye,Saccade,Fixation,8,9,3.5155,3.9005,955.7403,645.6103,992.3959,592.8020,-
7293179.3030,Eye,Fixation,Fixation,11,9,3.5192,3.9039,946.8995,646.8736,988.8339,588.2096,-
7293257.4280,Eye,Fixation,Fixation,11,9,3.5229,3.9061,954.5091,649.1636,979.3537,594.9806,-
7293335.5520,Eye,Fixation,Fixation,11,9,3.5279,3.9013,961.1449,651.8639,976.6272,590.2840,-
7293413.6770,Eye,Fixation,Fixation,11,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-
7293491.8010,Eye,Fixation,Fixation,11,9,3.5158,3.8890,955.3474,655.9788,965.2208,600.6507,-
7293569.9260,Eye,Fixation,Fixation,11,9,3.5098,3.8726,952.5168,656.8273,976.9797,598.1315,-
7293648.0510,Eye,Fixation,Fixation,11,9,3.5084,3.8607,939.8219,652.8723,979.2630,604.5026,-
7293726.1750,Eye,Fixation,Fixation,11,9,3.5076,3.8584,940.7535,651.9255,973.9225,604.5539,-
7293804.3000,Eye,Fixation,Fixation,11,9,3.5058,3.8554,948.3518,647.7282,971.6665,602.9952,-
7293882.4240,Eye,Fixation,Fixation,11,9,3.5015,3.8309,954.5421,648.8355,967.7297,608.3567,-
7293960.5490,Eye,Fixation,Fixation,11,9,3.4895,3.7968,951.5761,647.9602,968.9025,615.3218,-
7294038.6740,Eye,Fixation,Fixation,11,9,3.4827,3.7755,949.9478,647.8030,973.2725,611.4879,-
7294116.7980,Eye,Fixation,Fixation,11,9,3.4741,3.7437,950.2411,647.5898,966.2754,610.6656,-
7294194.9230,Eye,Fixation,Fixation,11,9,3.4610,3.7223,950.8589,649.6385,971.6605,612.5564,-
7294273.0470,Eye,Fixation,Fixation,11,9,3.4507,3.6986,946.1643,648.1328,969.4595,613.4873,-
7294351.1720,Eye,Fixation,Fixation,11,9,3.4375,3.6760,953.1818,650.4047,971.3771,608.7688,-
7294429.2960,Eye,Fixation,Fixation,11,9,3.4307,3.6740,946.4395,647.2863,968.8718,607.4208,-
7294507.4210,Eye,Fixation,Fixation,11,9,3.4199,3.6769,954.8120,647.7746,969.6687,601.2401,-
7294585.5460,Eye,Fixation,Fixation,11,9,3.4218,3.6917,958.8365,649.4125,969.9222,603.6840,-
7294663.6700,Eye,Fixation,Fixation,11,9,3.4204,3.6943,960.5875,650.2488,975.0677,608.2319,-
7294741.7950,Eye,Fixation,Fixation,11,9,3.4198,3.7029,954.2865,651.1962,971.5853,601.7374,-
7294819.9190,Eye,Fixation,Fixation,11,9,3.4315,3.7058,946.4046,645.7786,971.0333,605.4388,-
7294898.0440,Eye,Fixation,Fixation,11,9,3.4351,3.7183,952.9405,633.0515,967.8398,601.4510,-
7294976.1680,Eye,Fixation,Fixation,11,9,3.4410,3.7339,964.4049,648.9968,968.3601,599.5225,-
7295054.2930,Eye,Fixation,Fixation,11,9,3.4464,3.7553,984.2199,642.4963,967.0359,596.8988,-
7295132.4180,Eye,Fixation,Fixation,11,9,3.4595,3.7699,981.2445,643.8778,972.9560,598.0469,-
7295210.5420,Eye,Saccade,Fixation,9,9,3.4736,3.7861,980.4534,638.6410,971.3978,596.4206,-
7295288.6670,Eye,Fixation,Fixation,12,9,3.4901,3.7978,987.9524,633.0679,974.0731,591.6301,-
7295366.7910,Eye,Fixation,Fixation,12,9,0.0000,3.8113,0.0000,0.0000,971.8638,592.1479,-
7295444.9160,Eye,Fixation,Fixation,12,9,3.4953,3.8084,997.9565,641.4199,968.5822,586.8189,-
7295523.0400,Eye,Fixation,Fixation,12,9,3.5160,3.8205,981.3060,638.5383,973.4147,586.9343,-
7295601.1650,Eye,Fixation,Fixation,12,9,3.5319,3.8360,972.9490,631.0228,966.3649,583.9121,-
7295679.2900,Eye,Fixation,Fixation,12,9,3.5417,3.8447,977.2600,632.2701,971.6553,580.3116,-
7295757.4140,Eye,Fixation,Fixation,12,9,3.5461,3.8569,977.4857,630.8404,964.0692,582.2947,-
7295835.5390,Eye,Fixation,Fixation,12,9,3.5536,3.8641,971.0008,634.4669,965.2698,588.3310,-
7295913.6630,Eye,Fixation,Fixation,12,9,3.5560,3.8690,971.9379,636.4001,964.4918,587.9249,-
7295991.7880,Eye,Fixation,Fixation,12,9,3.5654,3.8754,986.4004,636.4557,971.4538,588.8148,-
7296069.9120,Eye,Fixation,Fixation,12,9,3.5709,3.8783,978.3172,636.7071,978.7957,591.0040,-
7296148.0370,Eye,Fixation,Fixation,12,9,3.5675,3.8826,978.4776,636.3046,978.4026,593.9343,-
7296226.1620,Eye,Fixation,Fixation,12,9,3.5741,3.8819,972.7199,636.1743,975.2113,599.0815,-
7296304.2860,Eye,Fixation,Fixation,12,9,3.5827,3.8823,967.1680,639.2127,967.9640,594.8197,-
7296382.4110,Eye,Saccade,Saccade,10,7,3.5793,3.8782,960.3172,640.4848,963.1555,594.5111,-
7296460.5350,Eye,Saccade,Saccade,10,7,3.5668,3.8663,1017.8569,731.3064,1012.3780,733.0724,-
7296538.6600,Eye,Saccade,Saccade,10,7,3.5571,3.8453,1035.7150,752.1297,1018.9227,736.5927,-
7296616.7850,Eye,Fixation,Fixation,13,10,3.5596,3.8333,967.4847,645.1770,969.2597,603.1142,-
7296694.9090,Eye,Fixation,Fixation,13,10,3.5557,3.8214,963.8195,648.2958,985.2834,611.8681,-
7296773.0340,Eye,Fixation,Fixation,13,10,3.5579,3.8057,965.6524,651.5183,968.1397,615.5511,-
7296851.1580,Eye,Fixation,Fixation,13,10,3.5610,3.7925,964.1976,652.5978,964.8255,622.3398,-
7296929.2830,Eye,Fixation,Fixation,13,10,3.5590,3.7805,963.7284,654.2622,968.7718,617.5979,-
7297007.4070,Eye,Fixation,Fixation,13,10,3.5470,3.7658,959.5693,653.1261,970.7440,613.3996,-
7297085.5320,Eye,Fixation,Fixation,13,10,3.5366,3.7567,954.9922,651.6763,973.2492,614.4268,-
7295722.6910,Information,Separator,Separator,1,1,-,-,-,-,-,-,153_neg.jpg
7295728.6160,Information,User Event,User Event,2,2,-,-,-,-,-,-,trial:1
7295860.5450,Information,User Event,User Event,3,3,-,-,-,-,-,-,stimulusAge:153_type:neg
7297163.6570,Eye,Fixation,Fixation,1,1,3.5300,3.7535,956.0051,651.3189,977.6799,613.7792,-
7297241.7810,Eye,Fixation,Fixation,1,1,3.5232,3.7565,956.8311,648.5829,971.9194,612.3753,-
7297319.9060,Eye,Fixation,Fixation,1,1,3.5216,3.7627,958.0916,645.7081,976.2992,608.0710,-
7297398.0300,Eye,Fixation,Fixation,1,1,3.5125,3.7680,956.7085,645.0104,971.3162,611.0636,-
7297476.1550,Eye,Fixation,Fixation,1,1,3.5058,3.7747,957.8070,644.7361,968.7646,620.0390,-
7297554.2790,Eye,Saccade,Saccade,1,1,3.5034,3.7820,957.9323,646.7863,972.8692,601.3874,-
7297632.4040,Eye,Saccade,Saccade,1,1,3.5005,3.7923,1038.9601,620.0397,1070.0259,546.2322,-
7297710.5290,Eye,Saccade,Saccade,1,1,3.5023,3.7904,1044.2120,630.8452,1086.4720,534.3735,-
7297788.6530,Eye,Fixation,Fixation,2,2,3.4922,3.7818,1069.7275,510.7003,1103.0704,442.0430,-
7297866.7780,Eye,Fixation,Fixation,2,2,3.4842,3.7733,1072.7474,503.4266,1093.3817,442.8599,-
7297944.9020,Eye,Fixation,Fixation,2,2,3.4804,3.7660,1074.7851,499.2936,1103.4178,439.2061,-
7298023.0270,Eye,Saccade,Saccade,2,2,3.4785,3.7651,1078.8439,501.0300,1116.1598,440.9798,-
7298101.1510,Eye,Fixation,Fixation,3,3,3.4791,3.7839,1151.1809,513.4466,1214.7393,451.9318,-
7298179.2760,Eye,Fixation,Fixation,3,3,3.4828,3.7940,1142.5923,526.6847,1213.5413,465.4459,-
7298257.4010,Eye,Saccade,Saccade,3,3,3.4993,3.8143,1146.0239,520.3932,1217.9359,465.8664,-
7298335.5250,Eye,Fixation,Fixation,4,4,3.5233,3.8345,714.2812,1009.8827,663.6241,1036.9175,-
7298413.6500,Eye,Fixation,Fixation,4,4,3.5501,3.8540,707.7430,1016.0855,672.2780,1038.3132,-
7298491.7740,Eye,Saccade,Saccade,4,4,3.5674,3.8669,711.0531,1016.1775,670.3618,1038.5026,-
7298569.8990,Eye,Saccade,Saccade,4,4,3.5965,3.8834,641.1199,1019.4840,606.4523,1035.8649,-
7298648.0230,Eye,Saccade,Saccade,4,4,3.6190,3.9036,1047.5838,1004.0109,948.2366,1011.3966,-
7298656.7530,Information,User Event,User Event,4,4,-,-,-,-,-,-,ageResponse_given
7298666.8100,Information,User Event,User Event,5,5,-,-,-,-,-,-,responseValue:0_signalDetection:0
7298674.6950,Information,User Event,User Event,6,6,-,-,-,-,-,-,responseValue:-1_memoryScore:0
7298698.7250,Information,User Event,User Event,7,7,-,-,-,-,-,-,fixationCross:begin
7298726.1480,Eye,Saccade,Saccade,4,4,3.6189,3.9027,1321.2752,1008.3427,1291.5314,1010.1580,-
7298804.2730,Eye,Saccade,Saccade,4,4,3.6213,3.9113,1311.0033,1003.2421,1315.9410,1010.9641,-
7298882.3970,Eye,Fixation,Fixation,5,5,3.6425,3.9201,694.0205,1008.7722,650.8045,1019.3031,-
7298960.5220,Eye,Fixation,Fixation,5,5,3.6526,3.9314,682.9642,1010.4695,660.6848,1018.1280,-
7299038.6460,Eye,Saccade,Saccade,5,5,3.6665,3.9368,674.9432,1008.4704,662.6073,1020.5041,-
7299116.7710,Eye,Saccade,Saccade,5,5,3.6805,3.9532,936.9053,1011.4442,856.9135,1025.8331,-
7299194.8960,Eye,Fixation,Fixation,6,6,3.6669,3.9620,1296.0198,1008.9082,1298.8477,1007.5445,-
7299273.0200,Eye,Fixation,Fixation,6,6,3.6618,3.9641,1292.8577,1008.4921,1297.9518,1001.1106,-
7299351.1450,Eye,Fixation,Fixation,6,6,3.6588,3.9734,1311.9828,1011.3128,1338.7723,1017.4095,-
7299429.2690,Eye,Fixation,Fixation,6,6,3.6552,3.9803,1315.9450,1012.8157,1346.4807,1014.4600,-
7299507.3940,Eye,Fixation,Fixation,6,6,3.6594,4.0024,1320.3162,1013.6521,1353.0575,1018.4047,-
7299585.5180,Eye,Fixation,Fixation,6,6,3.6616,4.0097,1325.2421,1014.9025,1353.6214,1022.0152,-
7299663.6430,Eye,Fixation,Fixation,6,6,3.6665,4.0085,1322.5404,1018.1953,1355.8074,1022.4246,-
7299741.7680,Eye,Fixation,Fixation,6,6,3.6776,4.0246,1322.8816,1021.4736,1354.9100,1027.2452,-
7299819.8920,Eye,Fixation,Fixation,6,6,3.6787,4.0232,1321.3217,1023.5327,1355.3529,1020.7970,-
7299898.0170,Eye,Fixation,Fixation,6,6,3.6807,4.0225,1322.1999,1030.6393,1353.5168,1024.9547,-
7299976.1410,Eye,Fixation,Fixation,6,6,3.6784,4.0231,1320.1876,1028.5688,1354.3781,1024.3546,-
7300054.2660,Eye,Fixation,Fixation,6,6,3.6796,4.0287,1321.6192,1030.3029,1349.5570,1026.7919,-
7300132.3900,Eye,Fixation,Fixation,6,6,3.6844,4.0339,1323.6601,1034.3873,1353.5085,1026.2608,-
7300210.5150,Eye,Fixation,Fixation,6,6,3.6892,4.0428,1323.2858,1028.6945,1345.9147,1022.3725,-
7300288.6400,Eye,Fixation,Fixation,6,6,3.6853,4.0560,1321.7214,1028.4202,1329.3346,1026.7783,-
7300366.7640,Eye,Fixation,Fixation,6,6,3.6970,4.0611,1318.1939,1029.0116,1337.6922,1021.3526,-
7300444.8890,Eye,Fixation,Fixation,6,6,3.6967,4.0671,1316.0659,1026.8785,1336.6850,1012.8859,-
7300523.0130,Eye,Saccade,Saccade,6,6,3.6990,4.0699,1314.9736,1026.4402,1334.5024,1006.2942,-
7300601.1380,Eye,Fixation,Saccade,7,6,3.7197,4.0678,940.2688,610.5982,977.0514,614.1136,-
7300679.2620,Eye,Fixation,Fixation,7,7,3.7368,4.0673,917.6753,593.4354,955.0253,551.3808,-
7300757.3870,Eye,Fixation,Fixation,7,7,3.7588,4.0636,915.2852,587.4907,954.7775,550.7591,-
7300835.5120,Eye,Fixation,Fixation,7,7,3.7633,4.0563,914.9418,581.7823,952.4061,557.3796,-
7300913.6360,Eye,Fixation,Saccade,7,7,3.7645,4.0391,904.3044,577.5598,950.4666,560.5284,-
7300991.7610,Eye,Fixation,Fixation,7,8,3.7565,4.0277,928.7119,591.1865,990.9212,599.3001,-
7301069.8850,Eye,Fixation,Fixation,7,8,3.7476,4.0256,928.4191,592.9707,982.9781,603.9048,-
7301148.0100,Eye,Fixation,Fixation,7,8,3.7476,4.0292,933.3777,594.3777,1003.9228,597.8888,-
7301226.1350,Eye,Fixation,Saccade,7,8,3.7440,4.0240,933.3182,601.5967,995.1226,592.4693,-
7301304.2590,Eye,Fixation,Fixation,7,9,3.7437,4.0296,911.0284,597.0177,936.9172,577.3264,-
7301382.3840,Eye,Fixation,Fixation,7,9,3.7403,4.0383,905.3934,595.8142,957.1066,575.2037,-
7301460.5080,Eye,Fixation,Fixation,7,9,3.7469,4.0466,906.5648,593.8516,961.8093,577.4198,-
7301538.6330,Eye,Fixation,Fixation,7,9,3.7526,4.0579,926.5448,600.9536,967.1345,569.4997,-
7301616.7570,Eye,Fixation,Fixation,7,9,3.7579,4.0661,927.8326,604.3352,983.7625,582.6630,-
7301694.8820,Eye,Fixation,Fixation,7,9,3.7509,4.0764,937.2494,607.7036,975.5748,583.4372,-
7301773.0070,Eye,Fixation,Fixation,7,9,3.7489,4.0826,932.8462,609.0550,976.3684,588.4233,-
7301851.1310,Eye,Saccade,Fixation,7,9,3.7532,4.0928,941.3474,613.6603,971.1961,584.6761,-
7301929.2560,Eye,Saccade,Saccade,7,9,3.7586,4.1060,942.2574,616.1851,975.0445,583.1716,-
7302007.3800,Eye,Saccade,Fixation,7,10,3.7521,4.1237,1101.4012,825.1319,1076.5778,847.9227,-
7302085.5050,Eye,Saccade,Fixation,7,10,3.7521,0.0000,1079.7704,912.0165,0.0000,0.0000,-
7302163.6290,Eye,Saccade,Saccade,7,10,3.7637,4.1474,1086.3819,896.2293,1073.7879,860.1831,-
7302241.7540,Eye,Fixation,Fixation,8,11,3.7771,4.1544,944.8150,617.6938,1016.5024,578.8330,-
