memory_score,subj_idx,image,emotional,trialnr_enc,emotion_score,rt_emotion,pupil_baseline_enc,pupil_dilation_enc,recalled_d1,recalled_d2,target_oldnew,recog_oldnew,rt_recog,confidence_recog,rt_confidence_recog,pupil_baseline_recog,pupil_dilation_recog
4,9,293,1,120,2,2532.7226113418,-0.770991497572198,1.15365556841326,1,0,1,1,2070.07808710932,4,1270.08759224736,NaN,NaN
3,9,294,1,141,2,2243.7476221362,-2.32931304631168,1.60981396913858,0,0,1,1,1971.1524611962,3,400.22679992353,NaN,NaN
3,9,295,1,40,1,1822.21696124907,-0.360001564573839,1.16831571933747,0,0,1,1,1089.96001328069,3,965.070566214308,NaN,NaN
4,9,296,1,50,3,1692.38031446525,0.720931267211325,-1.90406070414577,0,0,1,1,2405.10380026217,4,654.583074694983,NaN,NaN
3,9,297,1,54,1,2676.4216015556,-1.29144683471944,2.84924706708602,0,0,1,1,980.470826376404,3,544.614303793423,NaN,NaN
3,9,298,1,18,3,1573.73918970893,-0.82721025572884,1.15762397216615,1,1,1,1,3200.32295396459,3,645.200871912493,NaN,NaN
4,9,299,1,17,3,1269.50168960639,-0.0930963093100819,0.0899194152162882,0,0,1,1,1376.00828926452,4,349.409822971211,NaN,NaN
NaN,9,300,1,25,2,947.872417551935,0.379079371122096,-1.58845063555639,0,0,1,0,7024.6384273496,NaN,NaN,NaN,NaN
3,10,1,1,17,2,2123.15518249125,-0.38441118227647,0.864690556258502,0,0,1,1,1716.69096032201,3,1097.02296552314,1.40459907775438,-0.355714664763223
NaN,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1401.52248082723,NaN,NaN,1.15138989618237,-1.07822954014509
NaN,10,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2179.83891766607,NaN,NaN,0.58401287906825,-0.46819735082285
NaN,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,1053.29196140883,4,432.903906197225,2.29141453728182,-2.0557409418188
NaN,10,5,1,103,3,929.888112776325,1.68214450139033,-0.261218465136356,0,0,1,0,1638.10205388336,NaN,NaN,1.12229093086181,-0.671523149432953
NaN,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1214.25047443199,NaN,NaN,0.157253501309056,0.131255479313645
NaN,10,7,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1334.21087748411,NaN,NaN,-0.18894712788987,0.616100191976288
NaN,10,8,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1173.64724329036,NaN,NaN,-0.895482963717642,0.696275390391566
4,10,9,1,38,3,1048.15404366548,0.573927947961599,0.944022199429128,1,1,1,1,1457.25139955834,4,481.723301251122,-0.489891202551864,-0.0798020786528414
3,10,10,0,89,2,2107.36111298229,-0.195920692888556,-0.981420626681795,0,0,1,1,1653.93313427921,3,587.044317530172,-1.37405223290279,0.800203121642636
4,10,11,1,44,3,1137.82293729787,1.64284649667786,-0.125372889293949,1,1,1,1,1037.75984694994,4,381.037540113539,-0.718117881069607,0.124258669499537
NaN,10,12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1203.19418799954,NaN,NaN,-0.196358887973687,0.483072742523434
NaN,10,13,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1269.25988608514,NaN,NaN,-0.911376450402479,-0.253520410932218
4,10,14,1,143,0,1708.75125030216,-1.53125316716447,0.385242730112423,1,1,1,1,1444.3208019984,4,284.750940844788,-0.936444745135176,0.347921824410569
NaN,10,15,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1268.34342076063,NaN,NaN,-0.00167638374875108,0.797085164257585
NaN,10,16,1,88,0,1989.75830240033,2.05198670206334,-1.935617581322,0,0,1,0,2136.68709814419,NaN,NaN,0.435141387092709,-0.0755497934568137
4,10,17,0,120,0,1412.40569400043,0.809141062258145,-1.19942700969025,0,0,1,1,1022.64410350631,4,944.621841970502,-0.3503258822124,-0.902591587210668
4,10,18,1,74,2,1958.83417606456,-1.28307684827754,1.72714427117393,0,0,1,1,1088.8746819478,4,385.288502129242,-0.423945530867044,0.426876656332513
4,10,19,0,64,0,1763.32089286507,1.96477245587884,-2.41607973426384,0,0,1,1,1636.33584524609,4,483.036396145735,0.381761045262666,-0.857349546920877
NaN,10,20,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2469.43907318018,NaN,NaN,0.279737219808921,-0.261571360410661
NaN,10,21,0,50,0,1058.99470237512,0.946284707837835,0.260411670035181,0,0,1,0,1193.61284296065,NaN,NaN,0.0241683883550552,0.0079831180335675
NaN,10,22,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2342.49980432492,1,896.749932315743,-0.805094981907467,0.501908544682714
1,10,23,0,28,0,1288.83543077529,1.92251873850471,-2.21631256896946,0,0,1,1,2078.06860305914,1,486.431693982013,0.127167495451751,-1.27408885169206
3,10,24,0,96,0,1253.27773297317,-0.113710247272256,0.776149047820671,0,0,1,1,1507.49877246562,3,536.924859466581,1.14841417831361,0.0711481565308041
NaN,10,25,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1326.72261478456,NaN,NaN,-0.504298980856043,-0.691194977498053
NaN,10,26,0,29,0,1183.9309441732,-0.960648117808024,0.949053876423999,0,0,1,0,901.841335056361,NaN,NaN,-0.0480047981580135,0.11430611994532
4,10,27,1,82,2,1632.03000340673,1.12446047776119,-2.06879002123456,0,0,1,1,1748.68996827377,4,1142.75302719057,3.002846395318,-0.824506258816438
NaN,10,28,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,929.044027545842,NaN,NaN,0.180484982091979,0.260005845642721
4,10,29,1,133,3,1157.30616063047,-0.0756527217563549,0.893602469190338,0,0,1,1,1616.66343749221,4,322.303885402562,-0.514982326644469,0.482904185187192
4,10,30,0,91,0,1939.4080544173,-0.524424834338053,-0.393674631751334,0,0,1,1,1334.50856030572,4,548.346513069191,-2.26817437745359,1.43534644582261
4,10,31,1,77,2,1879.31847534651,0.118526995590746,-0.538833883331577,1,1,1,1,1268.7832086358,4,338.41725123284,1.22035568485973,-1.42809955340892
2,10,32,0,1,0,1091.81376696449,1.27145824260476,0.879259774275347,0,0,1,1,2317.95219881133,2,683.010779454435,0.14489903241993,-0.616900528916008
NaN,10,33,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1003.04451256352,NaN,NaN,-0.247623122926091,0.622728327062585
NaN,10,34,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1419.96917033816,NaN,NaN,-0.528931529726208,0.00873502399372561
4,10,35,1,117,3,2057.87480359277,-0.467780688824038,1.02080462991596,1,1,1,1,1219.29516098771,4,582.479954526207,-0.0686991803471499,-0.256366730933658
NaN,10,36,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,914.261252603183,NaN,NaN,0.142504628541454,0.0820201878052074
4,10,37,1,94,3,1899.65725583352,0.387313640232401,-0.507883679937832,1,1,1,1,1168.48077828672,4,395.278840268929,0.975469056571662,-1.25347382495821
NaN,10,38,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1331.67427545845,NaN,NaN,1.21299637823237,-0.945483154748062
NaN,10,39,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1533.10855286372,NaN,NaN,-1.24134752741743,1.0086967078787
4,10,40,0,51,0,1446.94836403664,0.775312532946389,0.150716517829116,1,1,1,1,1134.74895201534,4,493.77721007022,-1.11273077298363,0.870581206721446
4,10,41,1,58,3,1318.9045715352,-1.0283431753294,0.773022410991436,0,0,1,1,1023.98122750719,4,383.30993785894,-0.227980859589727,0.0369108014673201
NaN,10,42,0,71,0,1011.4540206323,-0.641025128336075,-0.573892408113197,0,0,1,0,1114.70269724919,NaN,NaN,-1.11558215799859,0.556901875911666
NaN,10,43,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1329.2224447714,NaN,NaN,0.504066745522018,-0.832011970418504
NaN,10,44,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1600.77165617145,NaN,NaN,-1.03220688858454,0.802878798757887
NaN,10,45,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1029.1074776128,NaN,NaN,-1.24953451478694,0.927997142881243
NaN,10,46,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,941.940301762997,NaN,NaN,-1.10311807903618,0.0821425494145314
4,10,47,1,104,3,898.990005922087,0.507605528584935,-0.73822020539224,0,0,1,1,1193.51427812944,4,384.030728052494,-0.79532128635554,0.124380372035872
4,10,48,1,18,3,1555.19294916087,-0.958985461409925,0.747706784411713,0,0,1,1,1362.25401069851,4,641.841373549596,0.692127407913389,-0.845910561450605
3,10,49,0,49,1,2124.44253677768,-0.0319002118100975,0.773314967300679,0,0,1,1,1067.95990727528,3,942.020175710013,-0.700611688013716,0.950513636742036
4,10,50,1,90,2,1734.44059275403,-1.56821198782549,1.18086750217345,0,0,1,1,1283.51818752208,4,904.464344141843,-1.19305663482696,1.61546047006787
NaN,10,51,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2505.16293643568,3,549.44133146364,0.219746452018546,-0.00560758783816223
4,10,52,1,98,3,1349.17145117561,-0.453588209084846,-0.236574694883986,0,0,1,1,1212.08361294566,4,336.744389256182,0.504603573260199,-0.0554975615644999
4,10,53,0,61,0,1810.15454025783,-0.973981768116934,0.143237904601895,1,1,1,1,1010.90199178043,4,383.791106212811,0.250663946909913,-0.219594484763704
4,10,54,1,150,2,2654.73850956914,1.60202969961329,-2.02134268144009,0,0,1,1,1768.04798339117,4,376.491461507158,0.408303308437676,-0.770934704778512
4,10,55,0,105,0,1819.65619652738,-0.419650500734982,-1.02196974456532,0,0,1,1,1278.80434154986,4,439.858446685776,0.973582934260766,-1.57685078287756
NaN,10,56,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1148.07089983628,NaN,NaN,-0.682996660534498,0.102069661950743
NaN,10,57,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1012.45680712054,NaN,NaN,-0.951165522400121,-0.166247438209164
4,10,58,1,40,2,1831.81276036612,1.48770926963875,-1.42989138497648,0,0,1,1,1079.97018039327,4,390.170436246535,0.223357751025562,1.0135108618217
NaN,10,59,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1268.52369850371,NaN,NaN,-0.51603755156314,0.170294149006986
2,10,60,1,34,2,1173.62729794183,-0.310122649880407,-0.010271334819127,0,0,1,1,1251.79924886402,2,631.434664394646,-1.26549387012605,1.02153034199291
NaN,10,61,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,968.453319612763,NaN,NaN,0.663196373022158,-0.235286155112013
NaN,10,62,1,76,2,1503.33339107647,-0.609300769424404,-0.957813772111793,0,0,1,0,2171.3956961737,NaN,NaN,-0.0260547858281781,-0.775438059678938
NaN,10,63,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1092.99765318156,NaN,NaN,-0.603771132615113,0.0731770659581642
NaN,10,64,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1507.92259733362,NaN,NaN,-0.405474265901345,0.227379240416806
3,10,65,0,111,0,731.920419498465,0.799003459383486,-0.247864667529911,0,0,1,1,1284.07024801345,3,854.746496234839,-0.602869941057458,0.660001264469053
4,10,66,1,26,2,1912.15451074447,-0.425959248325588,0.216938697415942,0,0,1,1,1067.66959259767,4,426.734419448167,1.97547454971287,-1.49344705515343
NaN,10,67,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1001.11214045501,NaN,NaN,0.0570857938946155,0.286227668361957
NaN,10,68,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1168.93211420256,NaN,NaN,-0.725540228163593,-0.213469081534816
4,10,69,1,32,2,1638.02600115616,1.0474508170706,-1.76038300945922,0,0,1,1,1304.00761914052,4,444.116786616405,-0.811708382855062,-0.425973099101437
NaN,10,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1555.08124407152,NaN,NaN,1.15474971040541,-1.36847994985116
NaN,10,71,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,2093.58916947758,NaN,NaN,-0.31179979062697,-0.484978286812174
NaN,10,72,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,3854.2980523589,NaN,NaN,0.111506781760295,-0.933503388777575
NaN,10,73,1,114,3,1186.49699125444,0.590490288979789,-0.884815214492916,0,0,1,0,1861.33016745953,NaN,NaN,1.3676510130246,0.236028715889837
NaN,10,74,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2203.13965558626,4,992.836044770684,2.09535967329652,-1.03261601311912
