Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1, , ,0,1,2,4227.723303,2,662.2681223, ,.495965953868587,.470715290015349,.309524365065651,-.119933762609108
2,.126915065252749,.194733518509149,-.520424505995613,-.468887492877131,1, , ,1,1,1,953.3833809,4,353.1930575,4,-1.06528565553591,-1.18159301821889,.278795380941369,.230555661982954
3, , , , ,1, , ,0,1,2,888.5935625,4,352.6330564, ,-1.01224838980969,-.824514641523096,-.245668723009614,-.333854778542688
4, , , , ,1, , ,0,1,2,1723.154611,3,458.4594733, ,-.642004588101835,-.820248172443327,.485862757492161,.505503400015362
5, , , , ,1, , ,0,1,2,1331.406256,4,436.7567044, ,-.272128549895279,-.518754391842748,.115502677618456,.404961200174146
6, , , , ,1, , ,0,0,0,2154.553674, , ,0,-1.81679775109997,-1.8069616768348,.901697515406112,.742670930910659
7,-.987431323277412,-1.18203167284735,-.0742428575737218,-.00734855082205943,1, , ,1,1,1,982.6009413,4,377.1265296,4,-.156282446066053,-.316802603274976,.100942067294648,.18495244491888
8,.036393236828042,-.0494001707265933,.0579565900078759,.157200941557916,1, , ,1,1,1,1698.199602,4,419.1856274,4,-1.61960234361474,-1.36682229536968,.933630861783398,.84200651165467
9,.38191579167723,.352848657568816,-.307869986026531,-.279084120593357,1, , ,1,1,1,1012.905576,4,379.6474968,4,-.945249181060581,-.893800039329933,.542223565677205,.453610135028789
10, , , , ,1, , ,0,1,2,2545.953712,2,339.2645535, ,.22583134329068,.0612168081520631,.687331655840615,.86687091618224
11, , , , ,1, , ,0,0,0,2079.991099, , ,0,.326479259876366,.16425053328296,-.450530119473378,-.272812039319555
12,.0702241512431669,.12160873279678,.934815887924685,.781929644889455,1,1, ,1,1,1,880.1739812,4,424.0184433,4,-.50462118399773,-.62360716945989,-.504967230095472,-.46768992654316
13,-.579384434918459,-.454559561550169,-.223169719940362,-.422532723045863,1,1,1,1,1,1,718.2791376,4,416.8631944,4,-1.00988226434179,-.769160692017852,.399507440574109,.298937201144498
14,.165980764519813,-.0503741214987904,-.0436079042669474,.0562462766559398,1,1,1,1,1,1,882.8466554,4,405.5826681,4,.413150661110892,.301591706584745,1.02907168297533,.222989418879436
15,1.83683960372486,1.85261865073905,-1.48699530609231,-1.56760840429265,1, , ,1,1,1,4519.36681,2,298.9765474,2,-.138083561038648,.187375810934568,.212196836104826,-.1988084895276
16,-1.05104605961396,-1.10165898064632,-.0838944351389002,-.266995923837897,1,1,1,1,1,1,941.0784311,4,405.0537782,4,.280306462150448,.777001270998786,-.478179534964865,-1.00485955093182
17, , , , ,1, , ,0,1,2,2050.490972,3,971.0134729, ,.771151303381785,.772451175610203,.695310982069322,.573521596872521
18, , , , ,1, , ,0,1,2,2672.872863,2,347.1619803, ,-.693096544579431,-.509367582546733,.372330971177281,.181413118080004
19,-1.09081148343305,-1.01330110370033,.0704412691320522,-.0453202397065458,1, , ,1,1,1,980.8372265,4,353.2408468,4,.405103130376635,.316657660121596,-.186636371383572,-.0672874463629903
20,-.738775394452835,-.670936342180029,-.352295176709408,-.321856306278644,1, , ,1,0,3,2037.700752, , , ,-.422880788238312,-.0222231688187754,.638914719559806,.152689151435021
21,-.512854204950965,-.460199223909617,.182750480066907,.030444428972477,1, , ,1,0,3,1407.533371, , , ,.513200361086218,.472093009122718,-.249862849410431,-.248987675796438
22, , , , ,1, , ,0,0,0,3064.232809, , ,0,.0527514436513953,.463201040961494,.951698929484378,.273580861286106
23, , , , ,1, , ,0,1,2,2277.533252,2,390.207655, ,-.466225352436693,-.272082299385953,1.41259342965811,1.36888800428004
24, , , , ,1, , ,0,0,0,2326.982376, , ,0,-1.11388752517869,-1.14708671128934,-.438378299990989,-.46572967694575
25,.107186116407374,.398221491167782,-.0234894932659605,-.149658812168468,1,1, ,1,1,1,1319.210356,4,688.631794,4,1.14575538607887,.870271573197718,-.0663506650256198,.0851108094529549
26,.404087163806845,.338314018733744,-.666238407385427,-.376234126796027,1,1,1,1,1,1,1078.893227,4,337.9091327,4,-1.58249093724194,-1.55025202220316,.257825650318409,.217138240162843
27,-.899271806288388,-.868615856374222,-.212289101966077,-.347817729329694,1, , ,1,1,1,1069.487069,4,348.1402182,4,-1.40067545260535,-1.40069397215211,.581816581609907,.551350323786139
28,-1.43198276398783,-1.59977146766566,.121419463466414,.259996392694592,1, , ,1,1,1,1309.629077,4,373.4220549,4,.147668379008541,-.0840907899435212,-.30259965475978,-.0366565442629199
29,1.45679728983157,1.16365290011825,1.07750922759303,.816942858485142,1,1,1,1,1,1,1759.372506,4,914.1175532,4,.671937183714553,.518690027145478,.868923297496432,.774923751659398
30,-1.14419664581339,-.576896972345738,.0881783847198498,-.0451088436825312,1, , ,1,1,1,1023.30109,4,330.9909061,4,-.582718647917711,-.659867474709279,-.261610549685922,-.109754510488504
31,-1.03235294024881,-1.11689537620827,.221345541225549,.376403198261712,1, , ,1,1,1,875.8315671,4,377.256106,4,-.808986644392414,-.846555683068029,.486563431091036,.277340449986005
32,-.811369194468366,-.821506322882621,.292671841064071,.274240525998235,1, , ,1,1,1,2187.224895,4,983.2112976,4,.757250203585221,.714931834107821,.494864550383379,.529919411468507
33, , , , ,1, , ,0,0,0,2868.45405, , ,0,-.286021837722045,-.290099592888635,-.638491521118976,-.523431736873837
34, , , , ,1, , ,0,1,2,1201.392667,4,382.6367352, ,.117563451087031,.535655365207387,.42668227890032,.719886201963464
35,-.523677361295733,-.654744031971299,-.872027656560843,-.92242968503812,1, , ,1,1,1,960.6794319,4,488.1780199,4,-.236476522495877,-.379704314586464,-.0746758211481118,-.0109971111292541
36, , , , ,1, , ,0,1,2,4098.40346,2,273.968938, ,.31625188910787,.565648785760192,.300902053630429,-.0633169244568851
37, , , , ,1, , ,0,0,0,1624.712126, , ,0,-.629300221986371,-.885963230034341,-.0150251220664582,.460974562366086
38, , , , ,1, , ,0,1,2,1013.105927,4,318.877755, ,.250931314926824,.565973471351114,.110770314010011,-.169548314444097
39,.489476665417427,.37159411212581,1.00966862924872,.995831483607947,1,1, ,1,1,1,920.9341073,4,441.7376993,4,-1.05384983313162,-1.20156242954818,.301598520784028,.403100010330119
40, , , , ,1, , ,0,1,2,1046.182235,4,404.4642696, ,-.439403254592935,-.455392126603221,-.350740317724051,-.356301422958436
41,1.20282388005331,1.06131592453592,.0400398107007751,.216918415113578,1, , ,1,1,1,2848.703266,4,979.3137412,4,1.96351268507626,2.0832512304751,-.914581857287325,-.715564412200528
42,.834104916651678,.767509093753966,-.357835913189064,-.21444760361261,1, , ,1,1,1,1200.118712,4,364.3144998,4,-1.1237768780232,-.870268665972915,.650123544149369,.730948367259121
43,-.202717904893619,.0380647803312056,-.23545221925698,-.0469776357195099,1,1,1,1,1,1,1197.727322,4,339.2481961,4,-.147959994086953,.0258019606485835,-.294141394690332,-.369341333479586
44, , , , ,1, , ,0,1,2,1529.379155,3,793.0588496, ,1.14100654973026,1.00221591199507,-.580932567089061,.173925320162855
45, , , , ,1, , ,0,0,0,1682.961863, , ,0,-.483866583004615,-.726025097765654,.708780921225069,.726762723052759
46,.63746808604359,.834910415669226,-.355347943347388,-.617855608639909,1, , ,1,1,1,1417.039919,4,541.5378501,4,1.17363089800396,.943912741712746,.539956742363862,.408989777995417
47,.925037945361682,.898136351605103,-.566734931028555,-.351825604220655,1, , ,1,1,1,1246.029822,4,374.8069832,4,.789854961842342,.727003817486465,-.211599220415219,-.242302374529594
48, , , , ,1, , ,0,1,2,1722.992641,3,469.4446038, ,.0534767550011748,.116954922223286,.270677842939299,.122423193351766
49, , , , ,1, , ,0,0,0,3960.449466, , ,0,.515497080207061,.428328681137298,-.260888543400288,-.260949633851985
50, , , , ,1, , ,0,1,2,840.513651,4,304.6448748, ,-.229660278386059,-.373843525595289,-.907259036982094,-.788724105959002
51, , , , ,1, , ,0,0,0,3749.475946, , ,0,1.32756801634188,1.67770577488984,.00725607712969545,.310983075490451
52, , , , ,1, , ,0,0,0,1565.02005, , ,0,.312376250706541,.296479040507176,-.547728750932523,-.412944627761436
53,1.29147531723577,1.12850737570944,.303978404768264,.277531774684886,1,1, ,1,1,1,985.462207,4,312.0730681,4,-.424441529665997,-.496212630350369,-.29001216773092,-.361377372858757
54,-.460789408162147,-.598891245746083,.103524574303889,.00485350758008085,1, , ,1,1,1,1248.102404,4,425.4572548,4,.259272282776649,.2431294492955,.312013078367319,.292397039665571
55,-.723382670427463,-.705930280527184,-.361795141074671,-.482610643749052,1,1,1,1,1,1,829.3906051,4,505.1095538,4,1.22837177406707,1.35803071007544,-.245877242511166,-.474554619602198
