Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1,0,0,0,0,0,866.4210072, , ,0,-.149118245948304,-.0882628453525208,-.424447824523159,-.440799013379024
2,.0637631861580148,.116557961655928,.709597466044303,.616267685804491,1,0,0,1,0,3,1142.678785, , , ,.282113785606157,.408068300307297,-.447757664066632,-.179818333099705
3, , , , ,1,0,0,0,0,0,1597.359787, , ,0,.29202916511346,.57954664284468,-.1271603933305,-.0663130956906144
4,-.466312803366043,-.608038028293883,.0875934769741636,-.494370988008652,1,0,0,1,1,1,1161.970973,4,1056.623566,4,-.676198946073355,-.631175889518934,.756178152951685,.921467249934
5,-1.19180351884072,-.97854271297676,-.677269151862057,-1.03863864944182,1,0,0,1,0,3,3442.894611, , , ,-.391784112837565,-.477394600125974,.855679856077613,1.06345050389734
6, , , , ,1,0,0,0,1,2,1074.651849,4,178.5981156, ,-.49702629883613,.0624672279810536,.0810625763228649,.0459716552947225
7,-.33663833642285,.524485151407193,.267295558601569,.0536170394254627,1,0,0,1,1,1,2665.193608,4,853.5115375,4,-.250185535312215,-.420235152613511,.877598063409536,1.15356308485115
8, , , , ,1,0,0,0,0,0,2333.719562, , ,0,.12833842622974,.100302307117421,.821758820921037,.753446952263907
9,.301439507184816,-.459442233314755,-.836201646165721,-.337021390674321,1,1,1,1,1,1,1044.545578,4,130.0278701,4,.287506360425918,.371250293190726,.679812335342805,.858815613514644
10,.615331183434499,1.18889875016516,-.027271371181644,-.534638478842465,1,0,0,1,1,1,1292.630153,2,433.9959529,2,.504774939454367,.319989863393079,.325120075423675,.215619268196471
11,-1.16760243448085,-.804713669793636,-.116851504334598,-.26638398648092,1,1,1,1,1,1,997.3794832,4,272.2302847,4,-.0527477152983751,.173938321350556,-.32633775360878,-.639534886046907
