Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1,2.18213511882527,2.02464270309597,-.297479986423791,-.204991864368815,1,0,0,1,1,1,1221.701419,2,452.1309637,2,-.259426080547314,-.277437520508472,-.510645095463785,-.506825241083255
2, , , , ,1,0,0,0,0,0,2006.208631, , ,0,-.295001520271736,-.318229492844982,.0814767402009114,-.327538523273423
3, , , , ,1,0,0,0,0,0,1459.412352, , ,0,-.195629931979118,-.0164701645464085,.165128643727714,.512221030233818
4, , , , ,1,0,0,0,0,0,1398.75924, , ,0,.254862831528127,-.0100445654246938,-.563945316687761,-.536617348149446
5,.860789014650216,.872639972492677,-.330442845120045,-.561369060907552,1,1,1,1,1,1,820.1643794,4,344.0631905,4,-.196019681115203,-.292844651842333,.664376173881056,.420668548395966
6, , , , ,1,0,0,0,1,2,1651.972712,2,1742.298876, ,.706737029811862,1.16965167389616,.615811066849772,.720240807782329
7, , , , ,1,0,0,0,1,2,1755.133197,2,366.2672233, ,-1.22923670232306,-1.0047948112392,.70996770191309,.41589593746562
8,-.272813775514748,-.362914583346055,-1.06308306296433,-.880183462609103,1,0,0,1,1,1,1644.131315,2,414.8272391,2,.0396751761308877,.198360919100098,.476660575398206,.617139154021397
9, , , , ,1,0,0,0,0,0,1578.926293, , ,0,.336808431916742,.17152514509307,.0515581946005084,.450933034107773
10, , , , ,1,0,0,0,1,2,1557.203367,3,585.7968165, ,-.127364294022189,-.279489931966762,.431714012512928,.173711682644444
11,.155101570279184,.231146095659513,-.156120391278911,-.177876658104631,1,0,0,1,1,1,1016.040847,3,2674.701151,3,.0504155306554138,.175382947382257,-.125929592696254,-.18634986434633
12, , , , ,1,0,0,0,1,2,1285.146232,2,2101.74518, ,.875829037993844,.643543217879886,-.526686460502481,.113432407161877
13,.402221622736335,.345298063629187,-.739445296234455,-.71008054382589,1,0,0,1,1,1,1966.148807,2,798.8394888,2,-.14184753519428,-.086066241061966,.341329822536531,-.0936576776591905
14,.674539690776952,.900036791405582,.481746134057856,-.21190268690736,1,1,1,1,1,1,1317.497766,4,364.8136399,4,.218766804347126,-.103627297144436,1.06987894471034,1.35543071918772
15, , , , ,1,0,0,0,1,2,1427.588753,2,1335.431496, ,.522111470579326,.402841681337217,.332344451084723,.308123007710417
16, , , , ,1,0,0,0,1,2,2236.940952,3,588.1263348, ,-.204956470619248,.103675760936239,-.152619196035902,-.245409333998207
17,1.53159808167979,1.33364709928725,.341838514275692,.0424190485129201,1,0,0,1,0,3,1431.740703, , , ,-.609841970285727,-.376327368532366,.39086661399759,.253719612783433
18, , , , ,1,0,0,0,1,2,2851.853269,3,916.28403, ,1.80401787339937,1.67879396498428,.27452102084074,.292705914639534
