Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1, , ,0,1,2,1891.079194,1,628.7669081, ,-.87353888297185,-.602188767337386,-.0357605562087527,-.464101681880801
2,.65515572458763,.810927904707921,.598631001205208,.415631063328805,1,1,1,1,1,1,6570.823286,4,325.1314757,4,-.278050910805502,-.415840025420187,.904343788324155,.85961583479601
3, , , , ,1, , ,0,0,0,2798.375621, , ,0,.0627967314610822,.17163274946082,-1.08898427710764,-1.16532692134843
4, , , , ,1, , ,0,1,2,2283.128372,3,1077.751638, ,1.10341462120902,1.14076431432192,.321870376063874,.144457987408156
5,-1.35984557114918,-1.39367328563491,.0474774351392935,.0757755539411578,1,1,1,1,1,1,2085.765838,4,208.6861535,4,2.25146671640669,1.9780159969797,-.436221089634855,-.655884798343223
6, , , , ,1, , ,0,0,0,1653.297665, , ,0,1.6388694939444,1.76428491334006,-1.17200307750532,-1.30700454967157
7,.891608738257032,1.01151473635924,-.347025156810774,-.161971172234601,1,1, ,1,1,1,897.5737523,4,499.902415,4,-.690063768586166,-.550706185037518,.705113475724595,.384123296326947
8,.46674838397606,.635196331765452,-.421434416880238,-.369649158100962,1,1,1,1,1,1,15545.34925,4,234.0498587,4,.360358402254729,.437469935240477,.613052952624969,.607247195110349
9,-.477122811395126,-.809107201175812,-.887329424908834,-.667151448937477,1,1,1,1,1,1,941.820396,4,349.7276626,4,.697022612382959,.444433822211911,-.50626961805623,-.426323260965811
10, , , , ,1, , ,0,0,0,4164.555295, , ,0,1.47286553543099,1.61674238799962,-.362374820917086,-.516491736555718
11, , , , ,1, , ,0,0,0,4639.918856, , ,0,-2.07755112530049,-2.27781460698477,.966070043422417,1.02541484570743
12, , , , ,1, , ,0,0,0,1911.723608, , ,0,.843264893196411,.793284210567758,.16606261685118,.390212463586239
13, , , , ,1, , ,0,0,0,930.5735108, , ,0,.13554126521146,-.0857400433148824,-.838216863959176,-.765549101752127
14, , , , ,1, , ,0,0,0,1364.452596, , ,0,.935609794217876,.880706855482332,-.630169398078255,-.576724738628569
15,.0465029497946222,.247778110623095,.251573095269337,.258321141406841,1, , ,1,1,1,2597.396161,3,623.6617728,3,-.21333106769484,-.196496658655819,.0313491435070565,-.0674898872636548
16,-1.06505161504149,-1.04098376158044,-.0497581004503449,-.171745763045606,1, , ,1,1,1,1103.21862,4,431.4351647,4,.77266843352601,.674447289675417,.0853654214493785,.265070655084543
17, , , , ,1, , ,0,0,0,2719.109552, , ,0,-1.12953922368528,-1.09574929914472,-.820932925948285,-.977701516146101
18,.829782720535086,.85332003707809,.316684581004199,.207632280993029,1, , ,1,1,1,3888.130679,3,782.5200982,3,.0254702961466801,-.104398867069248,1.59173270559501,1.22999435775144
19, , , , ,1, , ,0,0,0,4458.643416, , ,0,-.217770123667891,-.112685027710802,.696159452988436,.632620643602388
20, , , , ,1, , ,0,0,0,1668.216963, , ,0,-.0658582557221261,.138714350188567,.3341825886374,.258630613414402
21,-.399265420302961,-.464626552637238,-1.1411446173047,-1.07849487773422,1, , ,1,0,3,3464.108094, , , ,-.236277979398001,-.0687303621757012,.269366850646117,-.00639170189657555
22,-1.05109399205557,-1.02533178276596,.465022419769789,.466263870596079,1, , ,1,1,1,2517.156662,3,411.813574,3,.0200908736962435,.182910221328501,.357819624133958,.190011274221347
23, , , , ,1, , ,0,0,0,5395.719424, , ,0,-.43086666348059,-.340587329553275,-.365577738683884,-.321099412225168
24,.602386869859693,.965242432714533,.396245738563233,.258120212435408,1,1,1,1,1,1,2480.539016,4,374.5320064,4,.315690078042418,.493102108932664,-.235282905910942,-.147353441192142
25,.376131013522417,.14682531576403,-.104848083251334,-.163080377768968,1,1,1,1,1,1,943.9696397,4,522.800632,4,-.554436490352657,-.464219424446534,.896647900670914,.901163541333735
26, , , , ,1, , ,0,1,2,989.0498731,3,483.1751348, ,-.547455285535341,-.678608622104412,.643982286459746,.584139796819951
27,-1.59092705166772,-1.62187955068097,.607972621475893,.517195053074151,1,1,1,1,1,1,845.1150156,4,235.6089504,4,-.162823938547383,-.202218673825411,-.562469625146584,-.633087763659191
28,-.66720549981129,-.65227718042382,-.372436853963158,-.388877327664532,1, , ,1,1,1,1232.824973,4,442.8927727,4,.168053279298879,.289192195081254,-.181263951626664,-.286199158123335
