Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1,0,0,0,1,2,2307.664612,2,473.3215523, ,.960172891146408,-.458859299689861,.505358954768741,2.0494502032111
2,-.548944541295559,-.280414938666641,-.212201936325776,-.193537434453775,1,0,0,1,1,1,2433.19635,2,823.5061832,2,.213449630463788,.559648697130081,.285466154919328,.386783472616215
3,-.0845420989028358,.446945615738703,-.212343670555764,-.647570530484754,1,0,0,1,1,1,1755.834034,2,615.646642,2,-.830308139449552,-.683410646576888,1.52262959648884,1.76609522314686
4, , , , ,1,0,0,0,0,0,1698.690646, , ,0,-.86885197462754,-.174398311766187,.540222131888141,.428137935545377
5,-2.72180394625808,-2.4958144276926,.930775070357638,.964433880299826,1,0,0,1,1,1,1619.022055,2,917.2845382,2,-.256377664427769,.230245335613624,.845378142582264,-.0620948765159154
6, , , , ,1,0,0,0,1,2,2014.77187,3,1301.552049, ,-1.11582900054267,-1.46516710667705,1.1537858955245,2.23195149583579
7,.908160990997823,.759196425715013,-.570818257325415,-.519292108033809,1,0,0,1,0,3,1307.792265, , , ,.269312639685819,-.288411199574772,-.0947090626527912,.672469242236434
8, , , , ,1,0,0,0,0,0,1693.400767, , ,0,-1.45845376699503,-.396153769566764,.413934931137247,.248733582524968
9, , , , ,1,0,0,0,0,0,1534.439409, , ,0,-.10517513725743,.286391257188155,-.495032830891481,-.51569130518567
10,-.521668280682524,-.303294196335309,1.55531751471323,.958153182032079,1,1,0,1,1,1,982.7073741,4,422.4183792,4,1.61729144205031,.314608863341407,-.728470078793365,-.154176084430882
11,1.16982258931379,-.0442345961784146,-3.00074872024316,-2.23357117337952,1,0,0,1,0,3,1671.382326, , , ,-1.21516940781078,-1.19728918077338,1.63075901758038,1.83521218851678
12,.711309962043011,.158077388879847,-.255349239682862,-.459200515426608,1,0,0,1,1,1,2109.60865,1,542.3241088,1,-.449977476286051,-.778777805926924,.389807507050082,.376402521654854
13,.729977397212108,.683465925477815,-.39055093103279,-.25654566449291,1,0,0,1,0,3,2011.684798, , , ,-.00604821749679399,.0369262159831568,-.832682004122712,-.292331224605509
14, , , , ,1,0,0,0,0,0,2978.000591, , ,0,-.124703907003857,.122351652373426,.214776438303043,-.563869383855789
15,-.756056809400017,-.700661252844299,.838202940252626,1.14743295110995,1,0,0,1,1,1,1655.96653,2,644.5272039,2,.253702699998511,.849304570454129,-.581013590230782,-.946980863339537
16,.00960240362603315,-.377289662734243,-.508784136548312,-.63947032417755,1,1,1,1,1,1,881.7275614,4,328.6528536,4,-.779431397824023,-.248804240823302,.672185431744069,.505468523344027
17,-.0368188806684019,-.203231813440272,.404571983086366,-.237407909985489,1,0,0,1,1,1,2067.232852,2,884.531104,2,-.387330234365488,-.423646972911498,.195509190753275,-.157420021358314
18, , , , ,1,0,0,0,1,2,1750.724409,1,617.6573282, ,-1.45179962824637,-1.04255862243955,1.79461468245948,1.52468798720805
19,-1.66241583186084,-1.63252970744974,2.07288225965589,1.31887458470222,1,0,0,1,1,1,1761.956861,2,497.5315745,2,-.311557513625876,-.157651200733536,.205878679280493,.0799306764506542
20,-.659947705574435,-.565862788555555,.492492677636136,.313898678033438,1,1,1,1,1,1,1044.547282,3,422.1999588,3,-1.12025352913512,-1.26214322377174,-.530607188270161,.31367699989581
21, , , , ,1,0,0,0,1,2,1561.935115,2,666.0754483, ,.580838947783438,-1.72987224235769,.583329262538443,1.92323124567684
22,-.0989575071723057,-.229586521945348,1.03732783299848,.780364595896622,1,1,1,1,1,1,1059.358172,4,357.9038642,4,-.247755437719557,.155565991535437,2.20133974018016,.637136377653082
23,-.756500360423694,-1.12140488817703,.637995495817696,.720223312582836,1,0,0,1,1,1,3063.044376,2,650.1929835,2,.0768581883051505,-.393811220224932,-.602333520164937,-.563538345884039
24, , , , ,1,0,0,0,0,0,1533.190545, , ,0,-.389748647536122,.148794118852232,-.473677408659207,-.115628094395436
25, , , , ,1,0,0,0,1,2,2277.498545,1,656.1701966, ,-.830266776244978,-.918732781326287,.575500275350196,1.02484946134094
26, , , , ,1,0,0,0,0,0,3704.501077, , ,0,.170456582200294,.11386167497716,.613999411581307,.274652150544041
27,.0801990801359696,-.19238868012957,.208458344412521,.517707595627576,1,0,0,1,0,3,1260.44604, , , ,.618852399935039,.200003870315145,-.282672137165228,-.231501380325898
28,-.810702933719811,-.503108395209226,1.03964211630726,.501237610929942,1,0,0,1,1,1,1854.637662,2,367.6243727,2,-.0139952899626124,.593605666768681,.81190700105139,-.60139192056489
29,-.300063222205545,-.500591560920691,.890799635472018,.865287876852063,1,1,1,1,1,1,1213.931801,4,512.3559354,4,-1.00943616689476,-.702680231674916,.13872484950679,.426964896906582
30,-.0323251344159433,.907461692622152,.104847165359152,-.527615922520646,1,1,1,1,1,1,1108.620145,3,941.2857621,3,-.984035156395803,-1.21679396158846,.241886683158735,.820105709754699
31, , , , ,1,0,0,0,1,2,2819.660253,1,612.9989765, ,-.533950118758149,-.284900315508486,-.112553282535535,-.269232653233882
32, , , , ,1,0,0,0,1,2,1805.68648,2,675.7330928, ,-1.41017957151533,-1.00651634877464,1.59609731929616,1.54037006254425
33,-.614102931243626,-.227178386077467,-.685157095489778,-.82526449723309,1,0,0,1,1,1,1528.437256,2,706.4742371,2,.16129396523878,.296609335115456,-.181847324571691,.437716281122299
34,.139388145516004,-.34211174814115,-.108050943976207,-.358842679872001,1,1,1,1,1,1,1001.404286,4,412.7802995,4,-.685909192283109,.119830942275927,1.22757785248381,.262299083495204
35, , , , ,1,0,0,0,1,2,2049.933702,2,449.6567791, ,1.36461596755671,.258695491532111,.945994168032479,-.455328265605477
36, , , , ,1,0,0,0,0,0,1273.220264, , ,0,-1.26790549219674,-.75821640835299,.370020550849301,-.249437993697537
37, , , , ,1,0,0,0,0,0,1264.241294, , ,0,-.681808897842636,.130344778817421,.157407675004841,.255089158788992
38,-.10348795009219,.418343645028316,-.509325811269672,-.749339582106379,1,1,1,1,1,1,1717.89015,4,321.9857401,4,-2.79631593009897,-3.18772915275127,1.99619158846432,1.31591041526008
39,.147715098007245,1.07493925009659,.416224770501537,.211112209194484,1,0,0,1,1,1,1708.480433,3,513.2684258,3,-.00113133334022266,.172348381925646,.95766159389031,1.24175400747733
40, , , , ,1,1,1,0,1,2,1012.849707,3,645.4874838, ,-.37022388068046,-.204613317546499,-.612296181560719,.226098346715933
41, , , , ,1,0,0,0,1,2,1828.948731,1,393.150049, ,.00288356609726041,.598676486428311,.924861906960366,.918256410416039
42,-.0290032882602119,-.114713409863398,.0485800056434771,.118622897027628,1,0,0,1,1,1,2127.462992,1,874.2720818,1,-.367998273415016,-.547773864542589,.123695328980434,.610024191369972
43,.976638567922823,1.0761715796199,.419169711487939,.243159265740595,1,1,1,1,1,1,1048.287691,4,802.8463741,4,.263445736120977,-.508963043293339,.869315793257245,1.32065276271942
44, , , , ,1,0,0,0,0,0,1485.21985, , ,0,.508956036144897,.943414020707232,.25486305429678,.510716327780739
45, , , , ,1,0,0,0,0,0,2459.644139, , ,0,.698007563371234,-.211741511741037,-.179683762113108,.497770567524932
46,.0736739871989422,.109319625310877,.429735526143581,.419959764436351,1,0,0,1,1,1,1579.882791,3,473.4825611,3,-.0924352702487607,.0869776285395905,.2454552602759,1.06920090569463
47, , , , ,1,0,0,0,1,2,1674.771851,3,977.8569022, ,1.1327295062521,.924781816002413,.041487961335783,.714099472143839
48,-.399968835602484,-.82594229046511,.299408641368011,.136410513628209,1,0,0,1,0,3,1235.538099, , , ,1.28218143586113,.272645243505081,.0224041796127541,.738792670477074
49, , , , ,1,0,0,0,1,2,2353.967486,1,288.3759441, ,-.413129532495581,-.575068915495706,.238518917728291,.306801053107809
50, , , , ,1,0,0,0,0,0,1501.463783, , ,0,.892177787163554,.888263565005122,-1.08258781178104,-1.13541496792685
51, , , , ,1,0,0,0,0,0,1355.774827, , ,0,-.77091824988916,-.559536002352334,.282520536063441,.373672431526621
52,.399412753363297,.389664653722723,-1.25313215884328,-1.49625549999907,1,0,0,1,1,1,1275.167766,3,539.921164,3,.277414490594558,.37098586470794,-.112029570993756,.0695509014678797
53,3.13247523980344,2.03953773086198,-.573126956358721,.380378632105986,1,0,0,1,0,3,1488.846719, , , ,.244022709405597,-.249578622721694,-.106427858942108,-.611782867344224
54, , , , ,1,0,0,0,0,0,1773.376302, , ,0,.547466180325611,.551005254528439,-.87955251924075,-.773750397891729
