Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
73,1.13923774605962,.745998390833404,.254607551442458,.706927171248221,1,0,0,1,0,3,890.4576132, , , ,1.35233472392886,-.182761078821334,-.875552126723256,.123486998084513
74, , , , ,1,0,0,0,0,0,1592.384471, , ,0,-.130668569813868,.602387827862387,-.067599493609584,-.0848679554029286
75, , , , ,1,0,0,0,0,0,735.3871827, , ,0,-.00975945749543399,-.259153507091067,.0475126673582498,.252896755189538
76, , , , ,1,0,0,0,1,2,1092.001832,4,724.3394064, ,-.59083683850248,-.839117357985026,.201456976321717,.438600104165562
77,-1.566959237924,-1.5764488347395,-.153169800374624,-.069680785190301,1,0,0,1,0,3,831.6059533, , , ,-.625911514597538,-.407027303963811,.515132545427606,.344149439199928
78,-.241700933930098,-.380472105027734,-.246767250332839,.0904181419940753,1,0,0,1,0,3,2876.732327, , , ,.798668862795268,1.08875965939077,-.781244520375213,-.398125460240355
79,.684949599345008,.23631121918876,-.137783797144473,.195786592530357,1,0,0,1,0,3,998.6485234, , , ,-.793117625260357,.0103272892925539,.483228016337475,-.174722970788368
80, , , , ,1,0,0,0,0,0,881.0818374, , ,0,-.340855634250233,-.666492031016423,.0398989564297663,-.0340839476255145
81, , , , ,1,0,0,0,0,0,981.2787056, , ,0,1.83782027901468,1.56574220479293,-.854389726455237,-.450303801755884
82,-.799261614890175,-.819501058784078,.459680458601405,.37408335582622,1,0,0,1,0,3,696.8859469, , , ,-.383077161408751,-.0833252845971471,.54283209493615,.139991528555614
83, , , , ,1,0,0,0,1,2,1580.588095,3,238.7375984, ,.396061548411602,.322484808035219,-.800441112491369,-.356130107917986
84,.660952702742902,.663570151448865,.425514311665842,.714731013638541,1,0,0,1,0,3,1003.295357, , , ,1.2202938773357,1.69203805519504,-.437320839498792,-.756830978397433
85,.628702532933859,.567155609193987,.0157319528070335,.0541054348807464,1,1,1,1,1,1,1191.692578,4,1066.484019,4,-1.05525527273343,-1.24422185877107,-.0157677706376758,.191932566544718
86,.994972771155283,1.0311543102046,.129782108473206,.175525621133219,1,0,0,1,0,3,840.3902906, , , ,-1.3058900375861,-1.13624559488057,-.427576412986406,-.0897203912694857
87, , , , ,1,0,0,0,1,2,3596.703833,3,509.6571698, ,.699934101187373,.989109367182076,.142276805258889,.159487640143709
88, , , , ,1,0,0,0,1,2,1194.103877,4,325.3833402, ,-.122676148681507,-.00883479494602046,.0319214120959597,-.0388222952582125
89,1.90828715664495,1.33937731242341,-.314055526733877,.481026773341037,1,0,0,1,1,1,1114.36103,2,481.8701442,2,-1.35206360788604,-.944309517928651,.274214151050221,.209855652563585
90,-.90684824158385,-.824498965880244,.339685329156392,.154705881890704,1,0,0,1,0,3,985.7385497, , , ,-1.17243274692804,-.901828676291125,.0774705889627776,-.0591412341881158
91,.700135201904599,1.11177771065857,.836883203620366,.982088861833963,1,0,0,1,0,3,1607.031876, , , ,-.0877554875756373,.204130025270758,-.28764617172059,-.480053449616919
92,-1.44211128739192,-1.40779387768064,.677721389851458,.549240724431989,1,0,0,1,0,3,1252.130922, , , ,-.520786376898608,-.447303609882465,-.0648677800558446,.129954572301792
93,1.31185474761296,1.4261789260328,1.00234680153722,.297512756713459,1,0,0,1,1,1,982.8442216,4,1096.976779,4,.374211392231211,.305319267889175,.144063769003721,.25031625486001
94, , , , ,1,0,0,0,1,2,2135.117507,3,885.9009067, ,.129949977511333,.353631949000847,.235376447403676,.179621568509548
95,-1.42160172924747,-1.43239986213519,.454339664025097,.576871078016848,1,0,0,1,0,3,890.1654221, , , ,1.35668241713607,.99478853452389,-.0464292179627281,-.219214767663753
96, , , , ,1,0,0,0,0,0,2807.493929, , ,0,1.94773599276612,2.19843658425429,-.36482422479809,-.00539409169684779
97, , , , ,1,0,0,0,0,0,1065.964425, , ,0,1.31051937658151,.869856283321099,-.709755577291152,-.581287274406721
99, , , , ,1,0,0,0,0,0,4143.82583, , ,0,.260645461506543,-.180845976175743,-.888070890977772,-.453295897329101
100,-.1409244050415,-.155934139241224,.0612455793097039,.0497345268443686,1,0,0,1,0,3,1632.439035, , , ,-.569179244549782,-.950037449349805,-.515300881650259,-.236160537843522
101,.507445455648466,.435273440409079,-.370574517848588,-.230297611953937,1,0,0,1,0,3,4659.397918, , , ,1.81906816703038,1.17222731336335,-.570266948543436,-.416805039009885
102,-.882714656195394,-1.00926604112702,-.324306971352346,-.241590288970247,1,0,0,1,0,3,1525.580465, , , ,.10027378913753,.170992132384473,.327143701507192,.229790201905563
103, , , , ,1,0,0,0,1,2,4099.182165,3,662.7727101, ,.491879522995581,.761642013822731,.0673981938581833,-.185983479470237
104,.16834651400208,-.340207193876496,.0562669064109795,-.121283860834122,1,0,0,1,0,3,904.9221978, , , ,.778577221646476,-.166090155049158,-.605208350746045,.0216458728498616
105,-.782292913186125,-.699941885755169,.118539830922008,.0162719115426105,1,0,0,1,1,1,1979.853993,2,1039.561699,2,-1.35708036066014,-1.12907769442775,.739815475954655,.72021655374493
106, , , , ,1,0,0,0,1,2,1075.109591,2,702.9773786, ,-.624688901020032,-.336249420962811,.554325255167468,.259222859996832
107,-.922051207120484,-.873429476136676,.230986947946387,.252182020418439,1,0,0,1,0,3,888.8888899, , , ,-.130668816731686,-.523949138511005,.0267071867966402,.0930356198250649
108,-.280552321834114,-.2053001079194,-.303048828340333,-.0259484130465043,1,0,0,1,0,3,2005.697675, , , ,-.687119602208871,-.0261028389821779,.0983918739811885,-.366998328595741
109, , , , ,1,0,0,0,1,2,1134.099489,3,1333.430304, ,-1.30114162275107,-1.04283541460772,.373656043053896,.174246433011557
110,2.15392369371012,2.80167222996791,-.167270204960275,-.512564690461349,1,0,0,1,0,3,1149.060253, , , ,1.41065998428163,1.78390348078144,.638614047577495,.21381117939165
111, , , , ,1,0,0,0,1,2,1286.403886,2,710.225387, ,-.205581337096472,-.704981188631768,-.235739416596634,.142382115855857
112,1.11512864508872,.970300698610305,-.128773269490211,.0801305737908448,1,0,0,1,1,1,2041.275075,2,1572.905489,2,.0799457859071331,-.413111015154245,-.549690916364517,-.126275138999663
113,.163264806482386,.303255905279116,.349241349627131,.408452601030424,1,0,0,1,0,3,1538.632525, , , ,-1.33511424289343,-.840077805393758,1.10487822336526,.492605261585711
114,-1.02392643852072,-1.01641497346738,.381520529183825,.150157447430142,1,0,0,1,0,3,3469.933286, , , ,-.478705436757335,-.472477152871604,-.231434190196374,.0582851078214572
115,.636603854547159,.65514606265767,.848153990751152,.889653240658783,1,0,0,1,0,3,1553.678926, , , ,.234571094213578,.275574534598213,.486769774659002,.192584449160952
116, , , , ,1,0,0,0,0,0,1808.712087, , ,0,.859318584341337,1.14505338290204,-.343806850167437,-.362501365337835
117, , , , ,1,0,0,0,0,0,1454.750572, , ,0,.0827950940718564,-.192880529644255,1.62120319666708,1.51183584297169
118,2.27023577607969,2.40787237564832,.0914897417408915,.03652342921727,1,0,0,1,1,1,3053.187557,2,509.1113871,2,-1.62946540624156,-1.51130838192689,-.418579962275225,-.377649606108802
119,-.596465139308456,-.555197722022515,-.594817199633994,-.295893566970688,1,0,0,1,1,1,825.5465952,4,777.6715081,4,.219248176890368,.445007146222365,.332936084878153,.30446709417878
120,-.919624058233616,-.877847378764505,-.678816091018594,-.4624765146811,1,0,0,1,0,3,1826.003324, , , ,-.645830236111674,-.561711817357208,.11943670535883,1.20916449759385
121, , , , ,0,0,0,0,0,0,1311.741445, , ,0,-1.78429337234741,-1.31440156838593,-.534049968891286,-.577710520515065
122, , , , ,0,0,0,0,0,0,847.96962, , ,0,.249755737558519,-.426615727156298,-.631321391542307,-.241184983662667
123,-1.17405021539191,-1.10747185827588,.162875394913715,.120073510335929,0,0,0,1,0,3,1406.933217, , , ,-.137210904328579,-.083362670433781,-.0779735605587345,-.0685787884132801
124, , , , ,0,0,0,0,0,0,1185.359952, , ,0,.594204427446183,.700529334953535,-1.06863963840401,-1.23746698008847
125, , , , ,0,0,0,0,1,2,3993.308899,1,875.2136384, ,.161844599024003,-.4312052335239,-.816998282200158,-.511944796908026
126,-1.19517907686841,-1.28893745092889,.465898976675632,.335343970446519,0,0,0,1,0,3,1136.201597, , , ,-.114880343124287,-.584324218880032,-.0126742843530532,-.00450286125823152
127, , , , ,0,0,0,0,1,2,3271.591944,2,312.4489905, ,-.584321541488877,-.444417002045475,.07810059977627,-.160610256260027
128,-.699724169016222,-.686911093907517,.301202207851877,.386813989350363,0,0,0,1,0,3,1778.323887, , , ,.189801004793075,-.0390825695881205,1.2451217416131,.930026922055691
129, , , , ,0,0,0,0,0,0,1971.009037, , ,0,-.381826214011591,-.360363812152659,-.240524128350953,-.187972827228016
130,-.237859976651925,-.554022446204822,.176497305385799,.234176104358606,0,0,0,1,0,3,1231.269244, , , ,1.12581472483337,1.34452195997412,-.484283003581057,-.228879251238291
131,.357572990409334,.376006811911879,1.10352290416637,1.20593246774001,0,1,1,1,1,1,1030.780569,4,355.9934905,4,.656867169654806,.837988104717483,.685399912337465,.534961834808511
132, , , , ,0,0,0,0,0,0,1187.041895, , ,0,1.67027375355837,1.6118901933074,1.23978544631733,1.39378084898173
133, , , , ,0,0,0,0,0,0,1654.572434, , ,0,1.03184156867027,1.88798880933627,-.676691244343556,-.651370798864419
134,-.00209475647737399,-.0484239410269075,.360127007349437,.179889267614649,0,1,0,1,1,1,1974.075067,2,477.4696364,2,-.461946478082964,-1.02637932775592,-.859706793025895,-.620018299077846
135,.135538490080147,-.55485190759446,-1.07283848765884,-.629028498025134,0,0,0,1,0,3,1442.317533, , , ,-1.84341327596905,-1.69053889107484,.836725225731264,.859926547643452
136,-.066505256384341,-.0160604628669805,.210642635802932,.376649495695673,0,0,0,1,1,1,1458.403442,2,885.1106114,2,-.570466488866238,.292467667145874,-.245426805092983,-.432035993750402
137,.0411281002969305,-.143497424794541,-.129359085379574,-.0304402817555889,0,0,0,1,0,3,1174.971931, , , ,-.768486924721766,-.0540853478609203,.133790790209399,-.036935100349827
138, , , , ,0,0,0,0,1,2,1058.108942,2,338.5357909, ,-.960378366490483,-1.11715213910267,-.0709773293644618,-.115352682530736
139,-.795253268033597,-.500692764609198,-.0997625215022857,-.094046453279241,0,0,0,1,0,3,3320.456932, , , ,-1.1189112110016,-.655686295586751,.638146076582289,.185255421017857
140,-1.38234020353183,-1.27898183952325,.371084355827435,.262803072107361,0,0,0,1,0,3,1304.976466, , , ,-.266062375191706,-.466746702217051,.254392144159055,-.335884185457753
141, , , , ,0,0,0,0,0,0,1258.284577, , ,0,-1.13511692125482,-1.0410605527296,.345343267531738,.235116638481912
142,-.793165566538794,-.790600618135799,.130955002580852,.322101477848705,0,0,0,1,1,1,1935.176963,1,2422.482854,1,-.95277934717219,-.659613739157253,-.281727613344459,-.129385535295375
143, , , , ,0,0,0,0,0,0,1195.249869, , ,0,.144677020409437,.634847510078471,-.541969610996692,-1.01437919864158
144,.072472965912012,-.0917576127009578,-.431980817829191,-.231229831196602,0,0,0,1,0,3,5034.190963, , , ,-.83048724815324,-.816591075010494,.0044891511257672,-.161676366925347
145,.0738447601860292,-.0277520752281299,-.0285055782443336,.0538642964523086,0,0,0,1,0,3,1300.583977, , , ,-.76897498865444,-.956942666032167,-.0567729188935998,-.118266776856066
146, , , , ,0,0,0,0,0,0,3515.671625, , ,0,-.188272027654179,-.450442967037541,.168270357324587,.123391515008791
147,1.17647792591015,1.23671947703953,.671610003012813,.566270851919471,0,0,0,1,0,3,1800.345028, , , ,-1.03071401817454,-1.17523603864345,.447605830844977,.364803622017017
148, , , , ,0,0,0,0,0,0,988.1533765, , ,0,-.645394997159761,-1.03940118324821,.840920544653207,.494240760298168
149, , , , ,0,0,0,0,0,0,999.5696793, , ,0,.99681374523124,.20471064662092,-.380102635184546,.236522109784675
150, , , , ,0,0,0,0,1,2,825.0504155,3,572.1238533, ,-.213904998482135,-.797757389365073,-.0807762012557913,.0105062976958823
151, , , , ,0,0,0,0,1,2,1953.389044,2,429.4306527, ,-1.55406287746628,-1.46494643409384,.376448745308764,.590517890127701
152,-.679439853222796,-.637500048784479,.0437381966018432,.101304034922867,0,0,0,1,0,3,985.8559394, , , ,-.524091801609246,.403195229217923,.390623844637006,.0478329931908899
153, , , , ,0,0,0,0,0,0,1457.912073, , ,0,-1.70136830704807,-1.52742167751603,.27071538729381,.325876541104014
154,.433033270370053,.33872791614421,-.0915765891045531,-.0353947369596164,0,0,0,1,1,1,3606.231638,2,1058.893464,2,.285752775163983,.233322220469124,-.551634962077755,-.425281268224518
155,-.983026362230813,-.979507914932142,.200663425515874,.138977667041692,0,0,0,1,0,3,1812.628603, , , ,.949100796657589,.736038507900487,-.356121390237641,.0427883533078659
156, , , , ,0,0,0,0,1,2,1308.137435,3,1628.770448, ,.0799246127042106,-.32703530415565,-.0525380622559949,.397653310472537
157, , , , ,0,0,0,0,1,2,1810.593849,2,890.7671242, ,-.202393257684987,-1.33770259822854,.199788182246472,.153694052003144
158,-.626871356192045,-.738252479552294,-.249076026111473,-.393174563442295,0,0,0,1,0,3,1297.452945, , , ,.673826473089603,.843232302027076,.445778453800905,.139821273806624
159, , , , ,0,0,0,0,0,0,2477.145692, , ,0,-.685196297592374,-.517850859130709,-.27045309884128,-.169215668459461
160,.707963832426081,.533396503233627,.136871990765693,.46401911557075,0,1,1,1,1,1,813.6979393,4,570.706197,4,-1.31234829658366,-.954355250200464,.697025297060502,.305888809093021
161, , , , ,0,0,0,0,0,0,1190.199228, , ,0,.45974119359621,.317402440497347,.0705819522078467,.216336566328207
162,-.378908704188726,-.532163247666929,.0561502005296217,.0954795828027978,0,0,0,1,1,1,2055.778469,2,507.9020985,2,-1.50330552478669,-1.54337981310713,.129485802738441,.236013802822745
163,.350115590771499,.245086739837309,.36160850515193,.397076895668866,0,0,0,1,1,1,1062.049192,2,417.4581925,2,.0732178926519404,.0743713336904842,-.491777885309464,-.236990398104576
164,.80729120771359,.887186858830365,.567044534324589,.469090421133363,0,1,1,1,1,1,913.467907,4,320.4032612,4,-.64404682587163,-.618477734516383,-.112723971828859,-.185781280015767
165, , , , ,0,0,0,0,0,0,1659.149989, , ,0,-.429771851764298,-.952953544607238,.101960898202806,.0433677811195811
166, , , , ,0,0,0,0,0,0,895.721865, , ,0,-.67197816948214,-.928389119214907,-.0903953169753702,.228015340027439
167,-.14963799958905,-.430895520518799,-.364235721263982,.0784124624882251,0,0,0,1,0,3,787.3288907, , , ,-1.15892770031289,-1.0435813761368,-.038469549179402,-.0350854667984353
168, , , , ,0,0,0,0,0,0,1234.379749, , ,0,-.804697638834275,-.21466120213043,.509679396274316,.129230726338047
169,-.0615267263907775,-.126918883818496,-.250634216350287,-.313806041889501,0,0,0,1,0,3,1219.674612, , , ,-.399189104620463,-.24278272313412,-.29434857071104,-.255258908191496
170, , , , ,0,0,0,0,0,0,1067.600183, , ,0,.810336161817969,-.425633866263673,-.417552413774207,.200498311142841
171, , , , ,0,0,0,0,0,0,749.0807162, , ,0,-.367110405874222,-.154686948314785,-.306423777969637,-.339740367762182
172, , , , ,0,0,0,0,0,0,1107.444664, , ,0,.402349930756035,-.0947969442718353,-.223749377466527,.0176814997956619
173, , , , ,0,0,0,0,0,0,2039.842023, , ,0,-.953833686256498,-1.33205365096929,.470184243071716,-.186200071594208
174, , , , ,0,0,0,0,0,0,978.1354858, , ,0,-.434542304014608,-.335181555093892,-.109637437370167,.26940093461992
175, , , , ,0,0,0,0,1,2,5896.066016,2,559.3216472, ,-.370903433940636,-.337913353973553,-.310866261627738,-.474744309774207
176,-.911613366537216,-.903497520016288,-.284322536063034,-.254286501248442,0,0,0,1,0,3,3361.730187, , , ,-.588983102981299,-.600452495648122,-.540956321999683,-.681015134509586
177, , , , ,0,0,0,0,0,0,3690.442988, , ,0,.714055558642488,.158221590134599,-.313799830497969,.0454868352319602
178, , , , ,0,0,0,0,0,0,3025.653272, , ,0,-.111945655861584,-.605513098661381,-.118321475311695,-.199272476950117
179, , , , ,0,0,0,0,0,0,783.2779859, , ,0,-1.48349475265626,-.999210882305852,.579676060658518,.187554737731013
180, , , , ,0,0,0,0,0,0,877.8994877, , ,0,-.552100679808727,-.587571407484377,.177382180386389,.126446973431891
181,-.57308861782711,-.559911704277534,-.197806465540234,-.1252067446313,0,0,0,1,1,1,2282.564026,4,817.1853097,4,1.47047286837221,1.14660210674208,-1.09503999052898,-.826243743822024
