Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
50; ; ; ; ; ; ;1;0;0;0;0;0;1000,572627; ; ;0;,53441528570055;,0950543975952351;-1,09136138279247;-,544393196592007
51;0;1733,033191;,492433832330088;,895726764294;-,565736676058032;-,20401671235032;0;0;0;1;1;1;2588,919877;1;204,768697;1;-,704188461306973;-,863139512369583;,507525353286758;,615675646150001
52; ; ; ; ; ; ;1;0;0;0;0;0;1717,842888; ; ;0;,161953682767082;,317216079744464;-,512027553623954;-,635791049470954
53; ; ; ; ; ; ;0;0;0;0;0;0;1094,778133; ; ;0;-,556170056955158;-,304292964830194;,297401893622666;-,0725870160833089
54;1;2867,770099;1,38907137224693;1,45433909567036;-,545688604610755;-,823199480947834;1;1;0;1;1;1;733,3052844;4;287,3195931;4;-,383294640719907;-,163772847180211;,64416114514979;,767115024559149
55;0;1501,291085;-1,29301901064585;-1,42475196568979;,693487673770345;,750841631349483;0;0;0;1;1;1;952,5140783;4;328,0807399;4;,78233563587581;,726993156477087;-,322723011491237;,0927123526823277
56;1;2229,810728;-,549520279035798;-,549058783566063;,405507170849256;,293668008028282;1;1;1;1;1;1;1103,823871;4;314,2460822;4;,330455893446423;,359226393011467;,482538405054289;,506135050305513
57; ; ; ; ; ; ;0;0;0;0;0;0;1401,691741; ; ;0;-,864735554408745;-,906561094020986;-,049119706205213;-,00850561797591232
58;0;1369,943745;-,231173330001828;-,162225350767376;,171016668481953;,363083071026942;1;0;0;1;0;3;1833,090006; ; ; ;-,0307965337771878;-,0475348015061811;,316237956393623;,667206569091894
59;0;944,1380013;,0356585609889709;,377367985316383;,30884985180644;,327812330024078;0;0;0;1;0;3;990,9998025; ; ; ;-,703166295361252;-,627637138221069;-,459341942048776;-,453581658746049
60;1;1959,771451;,700306043745516;,559574731573197;,0946141760456473;,0985054099428953;1;0;0;1;1;1;794,9768616;4;248,5364298;4;-,0649528453532554;-,0178009654920813;-,085534273864752;-,337618389830306
61;0;1612,78662;1,27129918256717;1,62853688079209;,589678636337577;,421402703481266;0;1;0;1;1;1;874,4983994;4;255,2856926;4;-,939269462556121;-1,23338186239165;,676734274982987;,745413563484938
62; ; ; ; ; ; ;1;0;0;0;0;0;1676,331859; ; ;0;,714354908111527;,653512301136934;-1,55771009538442;-1,44442291066998
63; ; ; ; ; ; ;0;0;0;0;0;0;822,6602893; ; ;0;2,54532604166325;1,92392862385491;-1,85365839671987;-1,22206495940769
64;1;2873,858041;,841644732078849;,581697140002598;-,0526924138110405;-,0338413681473253;1;0;0;1;1;1;1097,94188;4;446,2308459;4;-,271286494837237;-,0691873346745131;,341255034793984;,337943012712545
65;0;1691,035656;,25879691289449;,136795519666329;,600897975325547;,541129115548267;0;0;0;1;1;1;1152,334017;4;285,0494186;4;,932987170645168;,891390753742116;,0156945726841896;,0385245354758458
66; ; ; ; ; ; ;1;0;0;0;0;0;889,4225997; ; ;0;1,033856714942;,718004462459526;-1,63709404872831;-1,00970551753368
67; ; ; ; ; ; ;1;0;0;0;0;0;1160,225423; ; ;0;,00686240981627359;,0413557913379658;-,323816378394893;-,0811531198925109
68;0;1519,90067;-,902359205369249;-,898126906834805;,287868271243217;,509039954745268;0;1;1;1;1;1;729,2524552;4;242,7323781;4;-,342331924217136;-,165585999938975;,0040562738524012;,181717160250877
69;2;2234,979755;,590886618918906;,477219404975304;-,913346659122433;-,845394408531119;1;1;0;1;1;1;718,4176481;4;264,7843105;4;,310419520112086;,319320988097487;,647608601297232;,6429151509677
70;0;1180,339338;,259382719178992;,17027768078974;-,909668140247698;-,910978155857729;0;0;0;1;1;1;969,1057888;4;280,2434996;4;,361037845481887;,823102119339585;-,141309521473672;-,180762753583437
71; ; ; ; ; ; ;1;0;0;0;0;0;1118,402638; ; ;0;,488003528334591;,27011647722193;-,106649194221477;,121082901999229
72; ; ; ; ; ; ;0;0;0;0;0;0;1157,310888; ; ;0;-,802483614527998;-1,01469852147622;-,158605203781162;-,0063422961963806
73;1;2072,836039;-,928457258223695;-,800074007375494;,287641654187898;,0224944926862484;1;0;0;1;1;1;718,7079149;4;327,0537409;4;1,52295973032566;1,41629632060118;-1,02737620500375;-,884003562150756
74; ; ; ; ; ; ;0;0;0;0;1;2;1465,810219;4;263,0077498; ;-2,18200992303532;-2,06489155319016;,564780355473529;,627081436232769
75;0;2580,158185;-,911244891217325;-,716793553253746;,920547194702757;,822019519761731;1;0;0;1;1;1;1167,872749;4;260,6836915;4;,0529502678773978;-,00768843309525712;,069331776081067;,137775309680722
76;0;1272,600489;-,0956496305219983;,00175807764225996;,362049820817409;,380209113078428;0;1;1;1;1;1;735,8830454;4;271,5707787;4;-,520459970283633;-,409698045847151;,5339367052063;,323006621670237
77;1;2558,897373;,295527541252594;,280485106723017;-,688411403871195;-,69474976019253;1;0;0;1;1;1;852,4583342;4;338,9829017;4;1,53742221091361;1,39187296601765;-,359121471099481;-,0723279720078944
78; ; ; ; ; ; ;0;0;0;0;0;0;808,8128022; ; ;0;,62592663162079;,970576018678957;,357840637662411;,0472222239874552
79;0;2212,54953;,51825812603851;,70435075043995;,0477992083757959;-,561074593862929;0;1;0;1;1;1;896,1295252;4;288,8379608;4;,216126565783492;,130812473191728;-,269814494616291;-,136936361071433
80; ; ; ; ; ; ;0;0;0;0;0;0;1043,101674; ; ;0;-,331432335982365;-,150105039992488;-,277619366952816;-,211316411730305
81;3;1594,149772;-,147795004640894;-,436996358341365;1,80064360398089;2,11813538016563;1;1;0;1;1;1;1431,317551;4;864,3592702;4;-,717570022121811;-,688695524679897;,652192341401285;,639113916708924
82; ; ; ; ; ; ;0;0;0;0;0;0;1045,667568; ; ;0;-,848163962068388;-,782958906609552;1,24470661251396;,94886956940299
83; ; ; ; ; ; ;1;0;0;0;0;0;994,1588546; ; ;0;,154717922947924;,109828788734699;-,166634140270064;-,211537603905344
84; ; ; ; ; ; ;0;1;1;0;0;0;1283,344703; ; ;0;,449723787397303;,110076773201361;-,860623235986937;-,547682043850379
85; ; ; ; ; ; ;1;0;0;0;0;0;2184,297355; ; ;0;-1,48456960200289;-1,9363502379716;1,3368552114851;1,607961812592
86;0;1345,453094;1,53283799790156;1,2841379970015;-,627030248073247;-,218318573894919;0;0;0;1;1;1;922,4068431;4;312,4066571;4;,0809057909013826;-,303155694358394;-,156758660583944;,166042980987069
87;2;1747,696085;-,907907374775359;-,864239225832194;,889862001052724;,575204307135689;1;1;1;1;1;1;902,5955775;4;430,2485352;4;-,579451072744317;-,793630961747741;,717727716328015;,602232769596613
88;0;902,4111694;,559079347790102;,159316444567544;-,488687355849256;-,295296639119726;0;0;0;1;1;1;965,0869577;4;262,5057968;4;-,237928632710296;-,191354576792669;,359964362546247;,706704637711702
89; ; ; ; ; ; ;1;0;0;0;1;2;2406,386044;1;328,5522228; ;,897363288122258;,977103991687061;-,407849485122103;-,244362522681037
90; ; ; ; ; ; ;0;0;0;0;0;0;1248,995404; ; ;0;,755783888962419;,828733265283727;-,162713075546077;-,171549797117706
91;2;1699,366524;-,46278864343601;-,0837223500636868;,146933999830148;,240472836532101;1;0;0;1;1;1;829,1378881;4;321,1377521;4;-,544084281673206;-,532975818068528;1,27508987381581;1,18369735934068
92;2;1641,677807;-1,13926783375979;-1,26221417611414;,739326297632696;,821991054299458;1;0;1;1;1;1;1452,883888;4;444,5373561;4;1,24928892187504;1,24296701685837;1,23248581641714;1,21077979694489
93;2;2101,395582;2,25476886406398;1,76752356683191;1,1035362791242;1,44040728866292;1;0;0;1;1;1;1056,531883;4;314,9119316;4;-,0602962279056149;-,221799343149639;-,0672384826668008;,261357558642574
94;0;908,3259132;-,820451378218387;-,774092495560871;-,455559148980891;,152355287071343;0;0;0;1;1;1;1870,267882;1;355,7086801;1;,335348279457815;,270781922976693;1,11462111915055;1,10165105469955
95;0;1296,755647;-,751410230930702;-,682793591816616;,63834578564225;,783666375844222;0;0;0;1;1;1;1084,265987;4;256,1532854;4;1,64417038273661;1,72341137487887;,0113248755545599;,0769499538513716
96;0;1614,958663;,182504977036387;-,126409699486726;,11987491836518;,239508399560346;1;0;0;1;1;1;805,6195474;4;291,9240895;4;,157992318943539;-,27594531836938;,0875620341638541;,519430880793241
97;0;914,0308938;-,61104357900572;-,651697107531276;,114680912889243;-,0921386348812916;0;0;0;1;1;1;974,4091704;4;253,4084205;4;-1,02554026044599;-,944461594368121;,883972424178082;,82746808836405
98; ; ; ; ; ; ;1;0;0;0;0;0;3360,145431; ; ;0;,0897602939905141;,0571077895834435;1,26991351097204;1,28338192263452
99;0;1620,221345;,479614294557618;,150857458028916;-,437216089697451;-,358214799229253;0;0;0;1;1;1;1004,548158;4;310,5665906;4;,574615753264734;,472733677427267;-,559263415390817;-,298523634995771
100;1;1782,290649;-,805787555709542;-,904885872709938;,46909586871196;,604975114178055;1;0;0;1;1;1;978,5944639;4;243,2336896;4;-,590993940063573;-,777502625266424;-,118879330670339;-,0853621103448725
101;0;1124,734139;-,204684978924333;-,619232247809553;,380108591756899;,961746307820633;0;0;0;1;0;3;1013,404341; ; ; ;,578905491609225;,494891342419357;-,398052661032162;,00090657637938335
102; ; ; ; ; ; ;1;0;0;0;0;0;2892,807655; ; ;0;-1,03490302180474;-1,16920522785351;,852042543695651;1,12980905223564
103; ; ; ; ; ; ;0;0;0;0;0;0;1091,720229; ; ;0;,245268869766621;,223826251137072;,256389901741157;,17509489499163
104;0;2013,040388;,135157327671561;-,0319274082116694;-,0676297561659589;-,0591871513045305;0;0;0;1;1;1;1574,583266;4;268,9728113;4;-,0548357375786279;-,15563197821632;,371459624200234;,411775963817869
105; ; ; ; ; ; ;1;0;0;0;0;0;973,8222222; ; ;0;-,349139835652234;-,297567320786792;-,229906739588139;-,0720862183067256
106;0;1103,876862;,529310296916581;,53371337499218;1,15018171987033;,954728699978773;0;0;0;1;1;1;833,7340453;4;294,8431144;4;,0319864503126496;,0412405221763263;,0968737625507398;,0996822786798204
107; ; ;,328435352864413;,164097964480213;,716774909378979;,721957997881275;1;0;0;1;1;1;803,0443523;4;298,4218947;4;,841116290702298;,454633743485827;,113489112112194;,160698012716676
108;0;1411,825494;-,235450577358516;-,38968974214061;-,634697418561569;-,785756418524121;0;0;0;1;0;3;1051,757075; ; ; ;,731814587150487;,828221719436666;-,648908906355302;-,581605197352051
109; ; ; ; ; ; ;1;0;0;0;0;0;3384,73407; ; ;0;1,6951875362648;1,66444216409019;-,662702497216058;-,600663862845216
110; ; ; ; ; ; ;0;0;0;0;1;2;2805,604794;4;224,465139; ;-2,13395893388523;-1,9868655094864;,804924594378573;,692150559109796
111; ; ;1,04841927461069;,902771288457329;-,475041515339701;-,538267658840786;1;0;0;1;1;1;1473,03321;4;332,6544455;4;,575199480958563;,454563335835745;-,407360623148062;-,231564530356281
112;0;1127,509492;,0790541716329907;,260676533726904;-,336138661226114;-,468373427227205;0;1;0;1;1;1;960,6745826;4;299,096404;4;-5,62299858255461E-005;-,139760100042737;1,0812662700404;1,3922539573415
113; ; ; ; ; ; ;1;0;0;0;0;0;1446,627918; ; ;0;,314260174950514;,117754945519664;,704433533000062;,676121548360765
114; ; ; ; ; ; ;0;0;0;0;0;0;1176,370668; ; ;0;-,169481177056846;,00356682169317357;,074050913627082;,0643513460224263
115; ; ; ; ; ; ;1;0;0;0;0;0;2404,976085; ; ;0;-,763256395695781;-,653454938122166;,567940106180319;,799493820525468
116;0;1000,977724;-,53147443029376;-,263336706006403;,539454362239914;,294694797917395;0;0;0;1;1;1;1577,079881;4;352,6661716;4;,369469282243385;,126079092450562;,262936088728288;,785078477247598
117;0;1408,547223;,444061021967385;,395835970589284;-,835303765509553;-,931302495920254;1;0;0;1;1;1;1438,83145;4;286,4516796;4;-,642701827690671;-,545625933558891;,466082813860315;,516732959334323
118;0;1392,244712;-,287059680283144;,16706718329487;,47349300534501;-,153404442680812;0;0;0;1;1;1;1008,222839;4;222,4823446;4;-,707294128362395;-,80033152696003;2,39402789277102;2,59606277385165
119; ; ; ; ; ; ;1;0;0;0;0;0;1287,472264; ; ;0;2,17214056144619;1,84343336443743;-,282263179079102;-,224918172803791
120; ; ; ; ; ; ;0;0;0;0;0;0;1100,829152; ; ;0;-,293792223743836;,13544346568069;-,134737414049582;-,375090873239562
121; ; ; ; ; ; ;1;0;0;0;0;0;1706,804413; ; ;0;,283182529164027;,171180164958641;-,115016005777706;,0508615949409378
122;0;1997,827427;-,821207326769343;-,312138030076102;,245175005960721;-,223544019469217;0;0;0;1;1;1;804,511402;4;207,8801639;4;-1,81531071471112;-1,66855318319094;,770260417301143;,530228672779101
123; ; ; ; ; ; ;1;0;0;0;0;0;1323,026891; ; ;0;,00985810175889128;,284405491729407;,94722995841221;,830989717021281
124; ; ; ; ; ; ;0;0;0;0;0;0;917,9912607; ; ;0;-,576552305785535;-,522847772287342;,570694495356288;,560463418357045
125; ; ;,676952989772586;,980693689231671;1,35525686757165;1,43540933573597;1;1;1;1;1;1;923,7584277;4;242,721473;4;-,415455581927356;-,844469646643247;1,01845918181625;1,25287921015845
126;0;1228,390818;,34027470762579;,486114007382227;,72222096013131;,583130288206839;0;0;0;1;1;1;837,4193102;4;251,9221266;4;-,123044562302377;-,482390751290153;,288219160017066;,779571804588537
127;1;2746,182519;-,703848647408055;-,353374318672348;,93479894269285;,906852019326428;1;0;0;1;1;1;871,7775898;4;553,8303176;4;-1,04563557592127;-1,13336469646327;1,45499334002531;1,82590464342521
128; ; ; ; ; ; ;0;0;0;0;0;0;1290,568335; ; ;0;-,631983773717446;-,753395793569989;-,344629613597839;-,288212157921879
129;2;2915,94378;-1,56213065598128;-1,48166566743398;,613926759792056;1,09768886383626;1;0;0;1;1;1;832,1326068;4;388,1348417;4;-1,72893806892478;-2,25686704575042;,678229325984775;,778416387012235
130; ; ; ; ; ; ;0;0;0;0;0;0;2427,342019; ; ;0;-,452040686337162;-,544098461398027;-,548017587217901;-,477395644464262
131;3;2398,546267;-,81516404576085;-,608538722482539;1,19084510621019;,928807023727703;1;1;1;1;1;1;2504,891988;4;415,4333854;4;-1,29283025259138;-1,16538460033713;,776284191116865;,993854450116847
132; ; ; ; ; ; ;0;0;0;0;0;0;879,0557474; ; ;0;-,983277427198699;-1,0374489155246;,681176056404569;,670976805292337
133;1;1907,143029;-,125055526624263;-,150339664770427;-,00517175058032562;-,126261946654935;1;1;1;1;1;1;751,4859246;4;270,1916108;4;-1,82227846668688;-2,00417411421916;,565330231037551;,934348271957895
134; ; ; ; ; ; ;1;0;0;0;0;0;2753,156642; ; ;0;-,204811811926487;-,167047737523877;,302250025949968;,489807329328386
135; ; ; ; ; ; ;0;0;0;0;0;0;861,0438147; ; ;0;-,130791028467296;-,0200889025814922;,878722242422978;1,14648639704155
136; ; ; ; ; ; ;1;0;0;0;0;0;1586,70519; ; ;0;,220834810114962;,088356324689144;,420198334432458;,834227845848533
137; ; ; ; ; ; ;0;0;0;0;0;0;1186,455913; ; ;0;-,610473093605465;-,416201095793279;-,315704652421942;-,208858374742908
138; ; ; ; ; ; ;1;0;0;0;0;0;2429,830936; ; ;0;-,561761651175183;-,635424348935519;1,55958042555629;1,76568055646604
139;1;1681,786832;-,854740429157878;-,895654252195344;,679442680939489;,367808337764169;0;0;0;1;1;1;1302,774933;4;271,0489401;4;-,374954308945845;-,81915392182566;,406626652258224;,641483352210998
140;2;2341,626681;,139377143039572;,444607473698507;-,392393294134819;-,514067949414597;1;1;1;1;1;1;796,3733493;4;298,0168042;4;,889921136653044;1,08133036764168;-,44433711843878;-,511023085835587
141;0;1544,286118;-,744544954584276;-,735563814626016;,196644257629158;,4221238285255;0;0;0;1;1;1;1510,653061;4;389,7616184;4;-,281501375006672;,0981953264807798;,205837254967968;,368939824892286
142;0;2624,452851;-1,45049034459843;-1,52556240032765;-,0227572771203846;,0142704541211403;0;0;0;1;0;3;1057,900146; ; ; ;-,302719792490105;-,699978817913051;,551948519571874;,726368310534337
143;2;2438,459321;1,51314026158522;1,32250672914835;-1,03115689749469;-,857119467990959;1;0;0;1;1;1;2155,783219;4;321,48511;4;-,859427808174985;-1,03095477557313;,0594894395796264;,339539521755083
144; ; ; ; ; ; ;0;0;0;0;0;0;871,8657924; ; ;0;,904048419123198;1,04362115179521;-,439701592108664;-,775220627390343
145;3;2414,333671;1,20284298008416;1,35714069406337;-,476922987288747;-,642478792016883;1;0;0;1;1;1;908,4015536;4;794,1772649;4;-2,06522822806815;-2,09654197267022;1,49074624033614;1,397933410044
146;0;1735,336416;-,168587435684267;-,0403728397682628;,596280648550196;,527811345699374;0;0;1;1;1;1;1004,042036;4;212,4410401;4;-1,0095209917458;-1,17984449358829;,513857396382718;,730146802499059
147;0;2195,167092;-,379458417365593;-,655474203275189;,224392522958244;,557479134878278;1;0;0;1;1;1;1667,34225;4;265,1929291;4;-,301428865446791;-,499287979810348;,521766527791542;,542687462230358
148;0;1469,632885;-,269835108979181;-,248786110541472;-1,29361947047195;-,982849551038316;0;0;0;1;1;1;1064,026859;4;222,7187275;4;-,985304434243604;-,943604241036142;-,400990352401589;-,41738589583808
149; ; ; ; ; ; ;1;0;0;0;0;0;1463,598739; ; ;0;-,0308869242808623;-,384513291720248;-,610598534836495;-,121267916084076
150;0;2384,461986;-,90500777724705;-,876163091695206;-,310054667243895;-,245084523815696;0;0;0;1;1;1;935,2517073;4;270,0517696;4;-,770995329318727;-,64682478055996;1,12145238146576;1,14120146174951
151; ; ; ; ; ; ;1;0;0;0;0;0;1165,255858; ; ;0;1,53723917014367;1,71860122391747;-,422821777566452;-,20154618201281
152; ; ; ; ; ; ;0;0;0;0;0;0;1012,775697; ; ;0;-,162168886611244;,328210639304623;-,361728182574619;-,509363583753904
153;0;1872,02983;-,84763393845901;-,944908990414097;,258713879391366;,331438965467408;1;0;0;1;1;1;994,4734974;4;279,7646397;4;-,282663646233089;-,232357998355836;-,324216424851307;-,332880515748639
154; ; ; ; ; ; ;0;0;0;0;0;0;1471,893953; ; ;0;-,807717357617972;-,607437509611262;,370007633685911;-,144744530840489
155;0;2157,380856;,0530568640586807;-,189852437400987;,507719598996814;,747778883158789;1;0;0;1;1;1;1472,195125;4;1162,036944;4;,39550315965331;,326169066682847;,526461410552405;,907808201720729
156;0;1608,190112;-,302541190730774;-,180504244040896;-,37216072242392;-,355535657030134;0;1;1;1;1;1;865,7018741;4;305,4020879;4;-,298727545244473;-,157541458609623;,253760040253688;,37144459262089
157;0;2190,240865;,570272770593181;,855474813847678;-,905308262617302;-1,0662413562568;1;0;0;1;1;1;1950,810966;3;1101,438873;3;1,02510545198697;1,03859702901644;,188314258267366;,366310075338184
