Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1,0,0,0,0,0,1106.343673, , ,0,-1.74920289582976,-1.58006588299304,.551875781714547,.441195145497076
2, , , , ,1,0,0,1,1,1,1296.846015,1,318.3369714,1,.450430344658053,.492546508586369,-.117392471689721,-.230188771563689
3, , , , ,1,0,0,0,1,2,1056.35235,1,333.0220718, ,.640783221238731,.836916218425705,.472576515882728,.257859154999891
4, , , , ,1,0,0,0,0,0,1670.909062, , ,0,-1.40227207167409,-1.21697049927651,.446616051512296,.386616657001316
5, , , , ,1,0,0,0,0,0,1994.0871, , ,0,-.716608221665148,-.878081474474407,.311448956325352,.305485625927929
6, , , , ,1,0,0,1,1,1,2643.068421,2,795.0453528,2,-1.22339611271671,-1.1448081462863,.879295845910553,.952725748971932
7, , , , ,1,0,0,1,1,1,1498.684971,2,495.6427675,2,.0421799892007949,.113009069758147,.41972727308056,.395522770186811
8, , , , ,1,0,0,0,0,0,962.5914032, , ,0,-.241791743992768,-.204870662401236,.724193502030011,.933543351341627
9, , , , ,1,1,1,1,1,1,717.6730744,4,271.9902124,4,.262536807568083,.280169963393682,.686811541771275,1.01506854127044
10, , , , ,1,0,0,1,0,3,886.2470192, , , ,-.200966708447043,-.406057475642915,.0808302912612152,.217172144600269
11, , , , ,1,0,0,0,1,2,1101.971469,2,376.7822177, ,-.115873562068602,-.0669400889642637,-.731571520502131,-.809086128621186
12, , , , ,1,0,0,1,1,1,1047.666324,1,527.4905122,1,.00315846928158722,-.0509547576056726,.752557884156154,.965057290305711
13, , , , ,1,0,0,0,1,2,1199.794891,1,288.4830121, ,.883765962920518,.795354356893366,-.276265802789352,-.302122762677341
14, , , , ,1,0,0,1,0,3,1719.455281, , , ,.535359535070455,.070077036966505,.138870703241878,.456267029349455
15, , , , ,1,0,0,0,1,2,1052.176463,3,276.7016049, ,.178263441019883,-.0573488901491093,1.10686672678393,.985153135442219
16, , , , ,1,0,0,1,1,1,1640.125925,3,635.1221089,3,.642586736865243,.444133790757503,.272330859604229,.274490975614631
17, , , , ,1,0,0,1,1,1,1017.42599,3,240.2602787,3,2.22099082200062,2.1938424888934,-.787152592992103,-1.00524898057872
18, , , , ,1,0,0,0,1,2,1815.773359,3,478.1261048, ,-.919421751665403,-1.04661253936925,.628607173824556,.645807386887014
19, , , , ,1,0,0,1,1,1,1785.362324,3,344.1193859,3,-2.16647082941959,-2.03793144547838,1.19245174106051,1.08723089426066
20, , , , ,1,0,0,0,1,2,1287.748751,2,327.7946739, ,-.239168448536014,-.386189992382953,.652872656799528,.834434296918377
21, , , , ,1,0,0,1,0,3,2039.898365, , , ,.309756125789652,.417643813077554,.794530611464207,.969624527836733
22, , , , ,1,0,0,1,1,1,1884.694752,2,448.4989355,2,-.0939034626182921,.113009069758145,-.0101652698949188,-.227905152798177
23, , , , ,1,0,0,0,0,0,1092.091991, , ,0,.586513796477144,.824127953338829,.38070575316134,.276774594380151
24, , , , ,1,0,0,0,0,0,1159.151748, , ,0,.940494727172819,.646005689628838,.0116408735893357,-.0196391213834196
25, , , , ,1,1,1,1,1,1,994.2519794,4,284.6945341,4,.379601367325712,.139499047438094,1.08046981625034,1.57615367195693
