Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1,.224482039157509,.560610171418585,.146164194514863,.253115371869914,1,0,0,1,0,3,1899.19767, , , ,.0279329616619001,.387857574576338,.447748799247266,.147260597353104
2, , , , ,1,0,0,0,0,0,1334.324509, , ,0,-.870267011247602,-.2564459661636,-1.02310698597506,-.92282228030676
3, , , , ,1,0,0,0,1,2,2103.918471,2,349.4162658, ,-.0533286366826946,-.973169136372004,-.16254331856967,-.403053384812875
4, , , , ,1,0,0,0,1,2,2024.322235,2,1090.233127, ,-.548885381349157,-.303321589801034,1.23622879238215,1.00515290112618
5,-.270329733055799,-.120987733392485,.228223121343097,.268372101518496,1,0,0,1,1,1,1294.109118,4,1943.196425,4,1.16727900603663,.742734562217342,-.122150765199931,.243549474478727
6,.995153056772537,1.16932028819621,-1.2954084607514,-1.429395660569,1,0,0,1,1,1,2215.27366,4,1662.469991,4,1.26131183872702,1.24807705300675,-.429784887785639,-.538046549479985
7,-.660745109247646,-.539611139659273,-.314822765323625,-.118035566882754,1,1,1,1,1,1,1316.092138,4,630.1783011,4,1.3548194492718,.93210876740669,.516328274431054,-.134677950273037
8, , , , ,1,0,0,0,0,0,1063.140515, , ,0,-1.19702141789184,-.622948759268012,.606259939359016,-.0240187036860466
9,.159978111207686,-.271179029342472,.530810208946502,.171804051014237,1,0,0,1,1,1,1484.675022,4,724.4143815,4,.799935187936365,1.48728588508332,-.279259670320918,-.845749615186123
10, , , , ,1,0,0,0,1,2,4555.558233,2,2116.519097, ,.117914041548048,.317774756879463,-.534377414562696,-.438684328586063
11, , , , ,1,0,0,0,0,0,4189.790805, , ,0,.571418793681065,.918535554193937,-1.44245958802936,-1.34634760926361
12,-.420137659130767,-.667228981030972,-.162079804759932,-.215438543460938,1,0,0,1,1,1,1024.413323,3,953.9929291,3,-2.23918904581128,-1.29987958481625,1.83173173869654,1.1305094145507
13, , , , ,1,0,0,0,0,0,3547.864818, , ,0,-.882804908043507,-1.01481972124728,-.00579325365058703,-.427553050490451
14,-1.20267346867512,-1.33920402569241,1.28817940194088,.9687489915309,1,0,0,1,0,3,1533.645774, , , ,-.378133772820618,-.354917030523721,-.0760186165275569,.129314783129133
15,.13951045163083,.312747163837129,.392370031870062,.639003833711905,1,1,1,1,1,1,940.6876535,4,612.4956654,4,-.227265867411796,.507579498802178,-.348884661988448,-.366596903024621
16, , , , ,1,0,0,0,1,2,1437.488184,4,637.1102971, ,-1.16379567606168,-.877496819204179,.117665775989431,.0602932324500794
17, , , , ,1,0,0,0,0,0,1344.804129, , ,0,.5657321038669,.798091094056673,-.499712939612243,-.346135252826153
18, , , , ,1,0,0,0,1,2,1616.991055,2,805.1912346, ,-.287029905692012,-.025832298623407,1.10886344869988,1.3095077749148
19,-2.76422513847204,-2.32475895951994,2.22068876172203,2.15811467703165,1,0,0,1,1,1,2288.214371,1,539.1979783,1,.569352536634444,-.00950778081657819,.308618999660925,.063256941195876
20,.373979637855587,.376805831285011,-.244722774685122,-.298276775905307,1,0,0,1,1,1,1865.621125,1,619.4754506,1,-1.87403851268338,-.784239487494526,.585659650903819,.623855414804604
21, , , , ,1,0,0,0,1,2,1767.341889,1,682.6286829, ,1.10764021619614,.749170000994454,.101617549679671,.445499241584812
22, , , , ,1,0,0,0,1,2,1276.538739,2,821.7291752, ,-.541300664359873,-.926574388852264,.609109854676051,.444438728307769
