Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
54; ; ; ; ; ; ;1;0;0;0;0;0;1303,662599; ; ;0;,571465670860127;,840097928086954;-1,22712617468526;-1,83991316815837
55;1;1342,831617; ; ; ; ;0;1;1;1;1;1;1193,109539;4;128,430227;4;,664584393055582;,676879824459996;-,116443959849111;-,235804041603556
56;3;1432,720029; ; ; ; ;1;1;1;1;1;1;1004,487182;4;74,30475626;4;,282815854896141;,446289137517745;-,292713509711454;-,413459127369501
57;1;1467,80463; ; ; ; ;0;0;0;1;1;1;1333,211755;4;633,3278158;4;-,610832312709513;-1,15897076297568;,552152110082612;,738439431231369
58;2;1737,994684; ; ; ; ;1;0;0;1;1;1;911,641245;4;181,5823443;4;-1,11871467360624;-,714484329185483;,47339323482661;,00421078645721773
59;0;1563,264272; ; ; ; ;0;0;0;1;1;1;1147,050483;4;221,6426653;4;,337119923808559;,394556618186357;-,061593205679183;-,0254652323840602
60;3;1810,127147; ; ; ; ;1;0;0;1;1;1;1573,865918;4;124,2913978;4;-,578031197259061;-,502942438121059;-,175668196079092;,0663700151111999
61;1;2828,100595; ; ; ; ;0;0;0;1;0;3;1614,26018; ; ; ;,408371235703706;,536119248604821;1,43541325779564;1,40680370398857
62;2;1435,324867; ; ; ; ;1;0;0;1;0;3;1870,107823; ; ; ;-,0377239344224467;,257405287865921;-,573655063544573;-,359520957989099
63; ; ; ; ; ; ;0;0;0;0;0;0;773,2292184; ; ;0;,389966165367622;,593466149879154;-,821074640203984;-1,11846508849034
64; ; ; ; ; ; ;1;0;0;0;0;0;1517,154778; ; ;0;-,287559097103391;-,59277254920812;-,618483254660217;-,281320638069563
65; ; ; ; ; ; ;0;0;0;0;0;0;887,0211999; ; ;0;,839523675457998;,903660752226686;,0137646024525847;-,131229183254372
66; ; ; ; ; ; ;1;0;0;0;0;0;1027,771255; ; ;0;-,891758447214869;-,833736979605606;,23628017180891;,313701699423763
67;3;882,5656465; ; ; ; ;1;0;0;1;1;1;1732,72621;4;327,5408652;4;,581670462333607;,759491444477583;-,245279452201727;-,328441343662104
68;1;1874,576592; ; ; ; ;0;1;1;1;1;1;1162,992929;4;133,7676161;4;,021135844969199;-,143421480131966;-,471607148809829;-,259665164861064
69;1;1922,225092; ; ; ; ;1;1;0;1;1;1;1641,438939;4;436,4804557;4;,419851626111375;,616725732214191;-,565361207926181;-,698687071791232
70; ; ; ; ; ; ;0;0;0;0;0;0;1265,188989; ; ;0;,133753008015752;,337209716912022;-,107150310471478;,183469981349706
71;3;1657,654065; ; ; ; ;1;0;0;1;1;1;2848,845035;3;444,7683334;3;-,798345356034616;-1,3974337898162;-,756247939552089;-,46178291480697
72;1;2062,350169; ; ; ; ;0;1;0;1;1;1;1802,078;4;634,1718089;4;,667682276181459;,563990644678714;-,521902192500536;-,258462083016149
73; ; ; ; ; ; ;1;0;0;0;0;0;1488,591176; ; ;0;-,972191267922019;-,516777879337596;-,841043990663085;-1,58559603129949
74; ; ; ; ; ; ;0;0;0;0;0;0;1112,919607; ; ;0;1,18521098662194;1,08392251532328;-,637252781834632;-,281922178991995
75;1;1621,377073; ; ; ; ;1;1;1;1;1;1;1308,11555;4;232,7476089;4;-,34259207969248;,145981400075227;,265324578310321;-,144030490613163
76; ; ; ; ; ; ;0;0;0;0;0;0;1728,185136; ; ;0;,185870335898137;,372445432157824;,0750781086977047;-,121857608079762
77; ; ; ; ; ; ;1;0;0;0;0;0;1908,168994; ; ;0;-,422954812546089;,0476680195688768;,56363250049027;,0687761788010375
78;0;1394,313605; ; ; ; ;0;0;0;1;1;1;1778,493349;3;593,907146;3;1,60434561656288;1,35682158047844;-1,61637534388247;-1,37251587140848
79;0;1667,700372; ; ; ; ;0;1;1;1;1;1;1834,036501;4;339,3840358;4;1,34994547755088;1,43682652316534;-,93282727772705;-,926774047867043
80;1;2368,706222; ; ; ; ;0;1;0;1;1;1;1657,062596;4;331,4583277;4;,562536478320841;,627352955177616;-,467415895168954;-,775185735407607
81; ; ; ; ; ; ;1;0;0;0;0;0;1037,05967; ; ;0;-1,11610966635355;-1,40117063494056;,699350620059207;1,20040225353427
82; ; ; ; ; ; ;0;0;0;0;0;0;1074,690023; ; ;0;,887814206537828;,884010415426385;-,568370439388681;-,266883655930558
83;3;958,1091117; ; ; ; ;1;1;0;1;1;1;1144,344472;4;589,6852557;4;-,0994993685208006;-,0690309193879851;,410560628388165;,564646412547289
84;1;1417,246849; ; ; ; ;0;0;0;1;1;1;1648,320162;4;222,5652515;4;,40089987051777;,265425833498694;1,22985960097282;1,02723138191756
85;3;1132,256962; ; ; ; ;1;1;1;1;1;1;1523,81594;4;179,452011;4;-,248562215401182;-,474068473843069;,393248928567085;,745710230207164
86; ; ; ; ; ; ;0;0;0;0;0;0;939,706941; ; ;0;,10459646094868;,300315207001261;-,647639801727259;-,770373408027952
87;3;1328,795916; ; ; ; ;1;0;0;1;1;1;814,796922;4;129,6982468;4;,983666355020808;1,27962382876298;-,696112561226266;-,714229588598542
88;1;1722,842941; ; ; ; ;0;0;0;1;1;1;1413,258615;4;542,7424291;4;,362267445653906;,267430969906887;,18949497431628;,0957363068300538
89; ; ; ; ; ; ;1;0;0;0;0;0;1450,10015; ; ;0;,307234463064813;-,0154937772892195;,919524603127692;,933792025295735
90;1;1877,593339; ; ; ; ;0;0;1;1;1;1;1449,134899;4;186,4365077;4;-,271887453054844;-,144825075617702;,764083761576375;,206930077325572
91; ; ; ; ; ; ;1;0;0;0;0;0;991,3871641; ; ;0;-,00656287474451666;,21650050513877;-,656386765847383;-1,00056306768856
92; ; ; ; ; ; ;1;0;0;0;0;0;1472,488904; ; ;0;,475249065538801;,801599309049645;-1,43413765886146;-1,94939361604575
93; ; ; ; ; ; ;1;0;0;0;0;0;1835,595524; ; ;0;-1,78602338793157;-1,73710389736419;,718526656784063;,553016621379786
94;1;1444,72382; ; ; ; ;0;0;0;1;1;1;1289,055613;4;332,3286254;4;,370467724516519;,735830834860891;,142743768164541;,0271989969475349
95; ; ; ; ; ; ;0;0;0;0;0;0;1284,342596; ; ;0;,223773847085326;-,187734994753048;,0324366586121166;,46679575582746
96; ; ; ; ; ; ;1;0;0;0;0;0;1052,801698; ; ;0;2,61752636129167;2,25171395945521;-1,77053132064775;-1,34624858446114
97;1;1987,329277; ; ; ; ;0;1;0;1;1;1;1851,962171;4;1724,916627;4;1,1706327130884;1,06627731493119;-,627230218780332;-,638836459650466
98;3;2487,866126; ; ; ; ;1;0;1;1;1;1;1357,164992;4;379,752634;4;-,980027089946303;-1,09445767853814;1,49197160694241;1,62430912312574
99;1;1501,426411; ; ; ; ;0;0;0;1;1;1;1377,042938;4;177,791593;4;-1,34846892338516;-1,31442114251699;,493814985827258;,225577845921781
100; ; ; ; ; ; ;1;0;0;0;0;0;1224,789274; ; ;0;,0487968622513615;,0480690468505136;-,0542035290949436;,0469201919517302
101;0;1792,807477; ; ; ; ;0;0;0;1;1;1;1748,308485;3;184,9803322;3;,912232814706499;,335605607785466;-,0625043477750313;,210940350141957
102; ; ; ; ; ; ;1;0;0;0;0;0;1079,318672; ; ;0;,317439254538288;,185621404452591;-,866860589987784;-,848373214306676
103; ; ; ; ; ; ;0;0;0;1;1;1;1751,525668;3;837,5200504;3;-,22815263245424;-,0788560877881356;-,0351700848996457;-,010025682040965
104;0;1810,066837; ; ; ; ;0;0;0;1;1;1;1226,822108;4;332,8014669;4;2,39083420784521;1,85790516888598;-1,3368276830251;-1,139920048058
105; ; ; ; ; ; ;1;0;0;0;0;0;1527,969823; ; ;0;,456297309945206;,450299410334135;-,558712333172711;-,311999225114911
106;0;1816,519289; ; ; ; ;0;1;1;1;1;1;1183,771081;4;184,6782689;4;-,270611854120664;-,208989440679893;,326735555570346;,0667710423928433
107; ; ; ; ; ; ;1;0;0;0;0;0;1445,367244; ; ;0;1,06366463103609;1,0706886150292;-,39580012643547;-,257058487530388
108;0;1518,763082; ; ; ; ;0;0;0;1;1;1;1794,869574;1;389,4503747;1;,225960588115359;-,277164078558475;-,960708225859935;-,633823618629969
109;1;1419,758667; ; ; ; ;1;1;1;1;1;1;924,5882045;4;178,5091957;4;,761894368891925;,567399376572634;-,135577943861873;-,0521335466130347
110;0;1582,081729; ; ; ; ;0;1;0;1;1;1;2097,838402;3;681,5829859;3;-,408012082174222;-,0279256230200192;-,663675902614179;-1,05049096425258
111; ; ; ; ; ; ;1;0;0;0;0;0;771,6291281; ; ;0;-,980391546784618;-1,2141643221073;-,379035111871906;-,0214549595676752
112; ; ; ; ; ; ;0;0;0;0;0;0;1856,716851; ; ;0;,119903648158895;,0881035150515533;,266053491987004;,355361366504014
113; ; ; ; ; ; ;1;0;0;0;0;0;1311,99399; ; ;0;-,0703428214537302;,31354910729534;-,89947947701909;-1,36690148946552
114;2;1639,696336; ; ; ; ;0;0;0;1;1;1;1667,818937;4;323,0444193;4;-,962350933286883;-,657738968833599;1,18685369404889;,857797355425183
115; ; ; ; ; ; ;1;0;0;0;0;0;1901,241578; ; ;0;,357502257646098;,292936090852337;,5162803606157;,882621158325388
116;0;1910,570003; ; ; ; ;0;0;0;1;1;1;1343,858491;3;798,2692848;3;-,297217203319361;-,258115282680637;-,245826137459235;-,664301692034503
117; ; ; ; ; ; ;1;0;0;0;0;0;1643,981184; ; ;0;,522628454522788;,378716040561628;-,777021979337392;-1,01078926337035
118; ; ; ; ; ; ;0;0;0;0;0;0;1107,256737; ; ;0;,0971250957627467;,0294212782543169;-,536844922872397;-,3470891122583
119; ; ; ; ; ; ;1;0;0;0;0;0;777,294885; ; ;0;,701030076889413;1,0001078134608;-,609389107690741;-,720222510311994
120;2;1701,99165; ; ; ; ;0;0;0;1;1;1;1571,781438;4;124,4253084;4;-,688279390856422;-,56790885774653;-,46030898682136;-,568656685363689
121;3;1187,914727; ; ; ; ;1;0;0;1;1;1;2047,735173;4;166,5608066;4;-,37976667720299;,0566911334057474;,389057674926196;-,257860542093683
122;1;1612,976118; ; ; ; ;0;1;0;1;1;1;3342,335625;4;742,9965573;4;-,27261636673152;-,170891848924218;-,0236896944920019;-,299567379384115
123;3;1374,232861; ; ; ; ;1;0;0;1;1;1;1041,720719;4;177,1411909;4;-,733289810391206;-,799702626533694;,77993763404409;,643648787030111
124;0;1916,844092; ; ; ; ;0;1;1;1;1;1;1473,77783;4;384,5557921;4;-,596618496014309;-,0814627651187849;,878340980395437;,738892766419311
125;3;1537,22927; ; ; ; ;1;0;0;1;0;3;1922,388882; ; ; ;,457755137298561;,502833984228802;-,312708156453381;-,267088779080358
126;1;1673,551655; ; ; ; ;0;0;0;1;1;1;1246,602214;4;181,8238977;4;-,39999403173077;-,273955860305366;,98658466138194;,867422010184517
127;2;2187,258382; ; ; ; ;1;1;0;1;1;1;1092,123565;4;132,4129285;4;1,80806772334219;1,67383364661383;-,0154894156293754;-,132138489299969
128;1;1557,553956; ; ; ; ;0;0;1;1;1;1;3511,651339;2;2076,44345;2;-,69720858339571;-,715085870107937;-,0772648497277264;,126323593716188
129;3;1964,3261; ; ; ; ;1;1;1;1;1;1;1047,822748;4;427,5596634;4;,460670792005268;,532510003070065;-,763719304738042;-,582893153861852
130; ; ; ; ; ; ;0;0;0;0;0;0;1320,16178; ; ;0;-,631606352494796;-,492415471978048;-,527733501913971;-,955688114873204
131; ; ; ; ; ; ;1;0;0;0;0;0;1707,808043; ; ;0;-,744770200798874;-,631471681886263;,138675826987759;,338868052984699
132;1;1528,500785; ; ; ; ;0;1;1;1;1;1;1003,991885;4;704,4413734;4;1,45272230596229;1,40394228607097;,488372163373408;,340472162111262
133; ; ; ; ; ; ;1;0;0;0;0;0;1944,615638; ; ;0;,555976255230744;,23274211004514;-,477074001384915;-,483438388015459
134;3;1587,351091; ; ; ; ;1;1;0;1;1;1;1029,752442;4;183,908057;4;-,691377273982298;-,663359336258361;,412382912579861;,738297210978672
135; ; ; ; ; ; ;0;0;0;0;0;0;1730,099598; ; ;0;-,233983941867654;,0725317110304767;,93373841982288;,514317488701637
136; ; ; ; ; ; ;1;0;0;0;0;0;2173,956252; ; ;0;,0369897174369172;,0685214382140878;-,535933780776558;-,479628628839892
137; ; ; ; ; ; ;0;0;0;0;0;0;1105,310516; ; ;0;-,365949475302455;-,345303331676909;-,45991237202671;-,646491362761733
138; ; ; ; ; ; ;1;0;0;0;0;0;2171,98886; ; ;0;,235072009073818;,616476444985071;-1,02230143153912;-1,2734133592554
139; ; ; ; ; ; ;0;0;0;0;1;2;2884,519864;2;699,1095568; ;,145780083680918;-,00205936335432315;-,552881023759291;-,517124679673105
140; ; ; ; ; ; ;1;0;0;0;0;0;959,5412604; ; ;0;,244912343708956;,119652416623025;-1,11068221483618;-1,00898464060297
141;1;1787,178825; ; ; ; ;0;0;0;1;1;1;1296,860705;4;168,4399825;4;-,362272748962753;,116845225651553;-,205189199984495;-,397217522463136
142;1;2122,617743; ; ; ; ;0;0;0;1;1;1;1263,633828;4;1003,479908;4;2,95063991153294;2,60020666719924;-1,65627410182866;-1,54656171163967
143;3;1433,606383; ; ; ; ;1;0;0;1;1;1;1828,186473;4;386,7218498;4;1,42976152514698;1,317320393237;-1,22767285994279;-1,02241905453786
144; ; ; ; ; ; ;0;0;0;0;0;0;1896,819195; ; ;0;,460670792005273;,709363034272729;-,100043402123889;-,280518583506264
145;3;1266,235306; ; ; ; ;1;0;0;1;1;1;1706,598993;4;277,6069017;4;-,641628915549121;-,545451329974773;,605909493737536;,629211804891133
146;0;1168,27732; ; ; ; ;0;1;1;1;1;1;1172,693952;4;331,6633112;4;1,72570047787772;1,62891859107029;,216851818811324;,28954169734314
147; ; ; ; ; ; ;1;0;0;0;0;0;1645,148852; ; ;0;,14997133732181;-,141215830082952;-,261862238346112;-,253850269277299
148; ; ; ; ; ; ;0;0;0;0;0;0;1584,257637; ; ;0;1,72752276206942;1,46650254200659;-1,44798701871832;-1,31135921095854
149; ; ; ; ; ; ;1;0;0;0;0;0;2237,996435; ; ;0;-,201911740093878;-,340125361775754;,322908758767788;,350096816870592
150; ; ; ; ; ; ;0;0;0;0;0;0;831,2199823; ; ;0;1,07660284879711;,933938311990411;-,902395131725801;-,613772254548032
151;1;1457,100696; ; ; ; ;1;1;1;1;1;1;1084,290795;4;83,6246088;4;1,08571426975556;1,03660129608992;-,609736290540083;-,171038135618897
152;0;1876,351545; ; ; ; ;0;0;0;1;1;1;1226,469562;4;130,5690393;4;,902756936909679;,781146917686082;-1,17027090790447;-,821504386436902
153;2;1794,830725; ; ; ; ;1;0;0;1;1;1;1482,715303;4;631,5217796;4;-,590058272924238;-,485898778651413;,933556191403717;,86782303746615
154;0;1861,626458; ; ; ; ;0;0;0;1;1;1;1100,252973;4;953,6426114;4;-,454480329062359;-,501739356276149;,541400633351632;,660892960140586
155; ; ; ; ; ; ;1;0;0;0;0;0;1073,051758; ; ;0;1,90756444020855;1,83885637300816;-,486367650762538;-,11850356172425
156; ; ; ; ; ; ;0;0;0;0;0;0;952,4210509; ; ;0;-,537394259784335;-,222223340973972;,208651539948707;-,115495857111949
157;2;1691,304076; ; ; ; ;1;0;1;1;1;1;1437,711319;4;892,8112702;4;-1,35127143846211;-1,7888859966549;1,24156727846783;1,22779460269624
158;1;1561,771296; ; ; ; ;0;0;0;1;1;1;2019,075335;4;650,103422;4;,0502923920362676;,415811064113208;,0309788312587611;-,0589510104008881
159; ; ; ; ; ; ;1;0;0;0;0;0;1833,033076; ; ;0;,349511456312066;-,102717211045637;-,953419089093168;-1,02783292284
160;0;1677,074615; ; ; ; ;0;0;0;1;1;1;1082,658716;4;272,8779556;4;,467231015095355;,458319955966908;,229513552074285;,0549407375845023
161; ; ; ; ; ; ;1;0;0;0;0;0;1628,186868; ; ;0;-,0453775280275517;-,133195284450178;-,0621398909366912;,330446480070292
162;1;1957,739236; ; ; ; ;0;0;0;1;1;1;1139,435939;4;124,7951769;4;-,137659539453298;-,455220191606054;-,435451490488193;-,283107568456851
163; ; ; ; ; ; ;1;0;0;0;0;0;1202,470452; ; ;0;-,231432743999286;-,0301312730690336;-,262773380441944;-,66811145121007
164; ; ; ; ; ; ;0;0;0;0;0;0;1454,447789; ; ;0;,657295256288814;,598278477258813;-,420583191442476;-,0741900471031592
165;0;1292,193958; ; ; ; ;0;0;0;1;1;1;976,1789278;4;539,1945143;4;-1,54181586760731;-2,10426457286726;2,30358875088645;2,30690735749607
166;3;1124,075752; ; ; ; ;1;1;1;1;1;1;2011,588786;4;487,5883931;4;,4705111266404;,48057697009786;-,0544862973315879;-,392605708724294
167;0;1356,424301; ; ; ; ;0;1;1;1;1;1;1238,237668;4;690,3299307;4;-,506233200106403;-1,09525973310143;,520991050404686;,800049426869213
168; ; ; ; ; ; ;1;0;0;0;0;0;1609,713973; ; ;0;,248374683673168;,104413379920754;-,651155046716403;-,371551776438261
169; ; ; ; ; ; ;0;0;0;0;0;0;1737,401374; ; ;0;,32108382292167;-,17650623086716;,298490150599121;,96627523510847
170;1;2122,343144; ; ; ; ;1;0;0;1;1;1;2218,500547;4;239,3318757;4;,248556912092337;,125467312206787;,192258682015843;-,100457334050497
171; ; ; ; ; ; ;0;0;0;0;0;0;1179,558814; ; ;0;,372836693965721;,166773122215571;-,100954544219727;,048925328359924
172; ; ; ; ; ; ;1;0;0;0;0;0;1418,779697; ; ;0;-,689554989790613;-,758998357447378;-,0591817994748238;-,276986247313209
173;1;1646,509039; ; ; ; ;0;0;0;1;1;1;1652,65797;4;121,873761;4;-,488615999700246;-,387647094649935;-,0591652799767325;-,0537376557395847
174; ; ; ; ; ; ;1;0;0;0;0;0;1977,464004; ; ;0;-,711969085348416;-1,10090753398451;,556455504289155;,319251135124556
175;1;1714,44744; ; ; ; ;0;1;1;1;0;3;3447,09565; ; ; ;-,0324393102665409;,041251583062656;-,95524137328485;-,901509329123812
176; ; ; ; ; ; ;1;0;0;0;0;0;2554,632114; ; ;0;,474520151862123;,87097702877313;,888777418164487;,869427146592704
177; ; ; ; ; ; ;0;0;0;0;0;0;928,3439899; ; ;0;,813829468355137;,62234011415714;-,271155887723735;,0162416049063623
178; ; ; ; ; ; ;1;0;0;0;0;0;1397,67634; ; ;0;-,28573681291169;-,458628923499994;-,189161022072361;-,142966225904184
179; ; ; ; ; ; ;0;0;0;0;0;0;1447,192528; ; ;0;,646543779557828;,758288362632667;-,94740555126057;-1,02181751361542
180; ; ; ; ; ; ;1;0;0;0;0;0;1119,033683; ; ;0;1,4651138384658;1,30809676575931;-1,8324889831653;-1,27526675561106
181;0;1458,535287; ; ; ; ;0;0;0;1;1;1;1482,389523;4;117,6717595;4;-,768642123710023;-,254305523505068;-,644724147020579;-,872635364845821
182; ; ; ; ; ; ;1;0;0;0;0;0;1377,318495; ; ;0;,590052969615387;,259410424274113;-,354252046864893;,208935213733758
183; ; ; ; ; ; ;0;0;0;0;0;0;1135,311248; ; ;0;-,947772659753344;-,594176144693867;-,527915730333115;-,732676843553916
184;2;1581,486656; ; ; ; ;1;1;1;1;1;1;2531,627126;4;336,6669618;4;,260948444595842;,329189171279249;-,245643909040057;,0707813152092325
185;1;2009,757592; ; ; ; ;0;0;0;1;1;1;1136,777569;4;637,2167282;4;-,0247857166614367;,585846631528021;,226327696608124;-,128529243765207
