Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
53; ; ; ; ; ; ;0;0;0;0;0;0;1099,677743; ; ;0;-,506208412000756;-,358632732098338;-,251329153625148;-,651012258236035
54; ; ; ; ; ; ;1;0;0;0;0;0;1114,437957; ; ;0;3,70042579960182;2,82214659293744;-3,10047667139107;-2,49416111362163
55; ; ; ; ; ; ;0;0;0;0;0;0;1165,292699; ; ;0;-1,1540424810451;-,622307782480757;-,746439762705992;-,879152656010624
56; ; ; ; ; ; ;1;0;0;0;0;0;2799,103724; ; ;0;,239518084529854;-,520023604803684;-,262427774133919;,127263390419735
57;0;1100,797392;,707564403827175;,931550182263745;-,423410357383058;-1,1779148679426;0;0;0;1;1;1;2311,673159;3;264,920935;3;,312005809932564;,152184133321203;-,418086957089797;-,508873176188111
58;1;2108,946376;,0109090627019036;-,614188500950032;-,557199678074485;-,118728265479179;1;1;0;1;1;1;1077,880608;3;1633,489441;3;-1,05289089933446;-1,05302122794073;-,497931862607996;,0366998443107127
59;0;1295,462433;-,389869758039313;-,590098477485109;-,735021191196519;-,550784130703206;0;0;0;1;1;1;1710,477973;2;363,4070348;2;,328688014524927;,250033166999338;,209464925169833;-,166591649818097
60; ; ; ; ; ; ;1;0;0;0;0;0;3694,489665; ; ;0;-,460508180667606;-,136016466071748;-,691060981570038;-,961565401694574
61; ; ; ; ; ; ;0;0;0;0;0;0;1301,357687; ; ;0;-,266854674378019;-,3479339522266;,865446857181942;,120528626709038
62; ; ; ; ; ; ;1;0;0;0;0;0;2553,188682; ; ;0;-,157098169999643;-,631010146384715;-1,34767791703876;-1,0339665128991
63;0;2491,639752;-1,26884410730221;-1,49797067713691;-,442085557900547;-,217153625660896;0;0;0;1;1;1;1309,200294;2;340,3506955;2;1,00500478789132;,911104817327105;-1,64057085522945;-1,40818589355363
64; ; ; ; ; ; ;1;0;0;0;0;0;1754,907756; ; ;0;-,62319400575526;,0320430418361097;,37487480799476;,0498003081584898
65; ; ; ; ; ; ;0;0;0;0;0;0;1560,248054; ; ;0;2,52531399545551;2,04243096592503;-1,92974884471296;-1,52442207815874
66;1;2736,829327;1,28924791962617;1,01173967164676;-1,59550300601955;-1,36423595580018;1;0;0;1;1;1;1436,06276;2;768,285603;2;1,73095716020229;1,82697652816479;-1,55242010284513;-1,85557406720044
67; ; ; ; ; ; ;1;0;0;0;0;0;2949,825008; ; ;0;,560156331368469;1,37045153739823;-,168449115194654;-,505780015807273
68;1;2579,05458;,528493685754695;1,2016031185453;,083127924270085;,151206171547202;0;0;0;1;0;3;1774,062357; ; ; ;-,229426342480892;-,412545568486529;,197441204022199;,146215508026574
69;3;2138,420572;-,785905221403382;-,877030309900106;1,41899173669464;1,51512659627413;1;1;0;1;1;1;2046,933873;4;1126,590597;4;1,27535304739437;,921189968974845;-1,03833909874714;-,518641456499768
70; ; ; ; ; ; ;0;0;0;0;1;2;2163,065837;1;130,7845246; ;-,236421321495623;-,1083485199069;-,695770857892352;-,934046213887059
71; ; ; ; ; ; ;1;0;0;0;0;0;2833,286993; ; ;0;,256536068719889;-,222844675050829;-1,13580953112338;-1,05038928777542
72; ; ; ; ; ; ;0;0;0;0;0;0;4024,805419; ; ;0;,156924843718312;,682163119361155;-,311052645310932;-,493347856268472
73; ; ; ; ; ; ;1;0;0;0;0;0;2197,073986; ; ;0;,2607883280442;-,125390095069309;-,914424136525049;-,685894861587179
74; ; ; ; ; ; ;0;0;0;0;0;0;1933,468497; ; ;0;-,713905060626959;-,601974928662364;-,790158257285662;-,930544481561636
75;2;1816,561524;,227700309373917;,176897070781815;-,742389515120324;-,62678724973474;1;1;1;1;1;1;1222,105089;4;439,2175075;4;-,786885598485111;,0684060601452437;,208461844262209;-,316959947559817
76; ; ; ; ; ; ;0;0;0;0;0;0;1571,2422; ; ;0;,442777571380707;-,167890407016973;-,659350211216751;,0138633430064503
77;2;1556,444173;,431481695413681;,815580117654801;-,929215824806543;-1,36107206703841;1;0;0;1;1;1;2328,321538;2;394,2415129;2;,603641212636342;,579854189672638;-,333592353502576;-,587606840742722
78; ; ; ; ; ; ;0;0;0;0;0;0;1177,807448; ; ;0;,846839073385721;,762902724689472;-,0300277019327242;,0146731184256101
79; ; ; ; ; ; ;0;0;0;0;0;0;1368,168022; ; ;0;-,574302218943279;-,789275246421043;-,776117600197044;-,575984108921428
80; ; ; ; ; ; ;0;0;0;0;0;0;2195,843326; ; ;0;-,491284000724105;-,465115515895655;-,346510175545769;-,346941925177676
81;1;2878,611449;,416814894725774;,162269622350823;-,532241698329796;-,819133898900636;1;0;0;1;1;1;2569,861437;3;398,4627031;3;-1,30170895838258;-1,29764831250179;-,110820190521453;-,112811910066744
82;0;2053,647019;-,414449892580654;,327867296197957;,606382941936777;,260447145664182;0;0;0;1;0;3;1582,362395; ; ; ;1,18708002080855;1,84033670341622;-1,17748714004722;-1,53639244643926
83; ; ; ; ; ; ;1;0;0;0;0;0;1481,755597; ; ;0;-,777439928642237;-,957350270515179;,0459288741489522;,00375528651229984
84; ; ; ; ; ; ;0;0;0;0;0;0;2038,816076; ; ;0;,221746076097273;-,127927730391787;-1,16721312482413;-1,02317722194074
85;3;1021,623279;-,308031679097524;-,767032042294621;,423634281862819;,435682515845591;1;1;1;1;1;1;1495,167121;4;226,1620631;4;-1,00818924064684;-1,27101736478652;,302428834758414;,274569999180672
86; ; ; ; ; ; ;0;0;0;0;0;0;1092,215207; ; ;0;-,115966818585729;,60435129234166;-,383041332915675;-1,2580228287855
87; ; ; ; ; ; ;1;0;0;0;0;0;2403,439544; ; ;0;-,592241733090915;-,250947813297476;-,396702741159822;,0144865764886197
88;0;1003,396715;,588881396716689;-,252839755593625;-1,20354959710272;-,788016129123532;0;0;0;1;0;3;1415,353558; ; ; ;-,262124907989615;-,0636037042116705;-,755312182920421;-,363248193498492
89; ; ; ; ; ; ;1;0;0;0;0;0;3328,414872; ; ;0;-,517902994979411;-,338371917716236;-,029750903782188;-,10517942414996
90;0;1371,076036;1,48897996253418;,887610582967656;-1,73552996596065;-1,58176967167527;0;0;0;1;1;1;1639,171258;3;1362,838693;3;-,701832643483464;-,953839719160803;-,281229248756375;-,307977655461844
91;1;1939,370084;-,710699957412887;-,926868386022194;-,0327364447115946;,0514732110158937;1;1;1;1;1;1;1218,289628;4;446,7409829;4;-,54485388181514;-,651420897791361;1,02657751493055;1,39593752141253
92; ; ; ; ; ; ;1;0;0;0;1;2;2105,093991;2;235,1205058; ;-,93778763241352;-,0918655274505024;,488671599160523;-,181655438253361
93;1;1819,87667;,539053397977655;1,00648241774722;-,361685549263317;-,81322114508789;1;1;1;1;1;1;5113,194789;3;773,5867072;3;,646662346627817;,390927997251821;-,279307081485674;,41554120131107
94; ; ; ; ; ; ;0;0;0;0;1;2;1770,657437;1;852,7732341; ;-1,15045328588661;-,601620642409015;-,14209355722712;-,511472978439298
95; ; ; ; ; ; ;0;0;0;0;0;0;1230,373311; ; ;0;-,699216250860504;-1,1024465615975;-,286754872685613;-,322578926690057
96; ; ; ; ; ; ;1;0;0;0;0;0;1483,260485; ; ;0;,294423177397419;,154932345457455;-,821475364356091;-,405092158151808
97; ; ; ; ; ; ;0;0;0;0;0;0;1658,128286; ; ;0;,0151563569293094;-,24887788016138;-,687942989431944;-,593720957002296
98;3;1257,85497;-,563077617762283;-,740504780181797;,323516787657839;,272287112846585;1;0;0;1;1;1;1659,970266;4;344,4532139;4;,387654273738932;-,211732499644683;-,568549687417129;,0688216748033794
99; ; ; ; ; ; ;0;0;0;0;0;0;2927,632087; ; ;0;-,098271852841081;-,263950377398499;,683398961992686;,422463636989129
100;2;1078,352485;,210489969222902;-,052679322535793;-,20526595984802;,235542968814405;1;0;0;1;1;1;1476,783246;4;983,4117111;4;1,82909264494274;2,07322764022294;-,835939694097142;-,775034982321691
101; ; ; ; ; ; ;0;0;0;0;0;0;1261,692098; ; ;0;,489686130290409;,760710856929838;-1,03661085728944;-1,36429060257296
102;2;1804,018433;,0432163609500288;,0124083646187374;-,224364400017483;-,105717504306706;1;0;0;1;1;1;1824,166372;2;437,4582773;2;,123649858275181;,504278540642219;-,882232719208978;-1,01424248467562
103;0;2163,888111;-,167404072970469;,191194760984407;-,0199161364041991;-,414210877144292;0;0;0;1;1;1;1672,018988;3;429,1175698;3;-,831527374918511;-,422540947913661;,32315779125883;,412682528705838
104; ; ; ; ; ; ;0;0;0;0;0;0;2515,235496; ; ;0;-,495553656784401;-,499082664256394;-,482703008451608;-,400912762547907
105;2;1571,510828;-,127741639045141;-,238892709646079;,0949308371241069;,104029282182535;1;0;0;1;0;3;1856,444685; ; ; ;,90203201644786;,729757173604106;-2,08861633477672;-1,56605311424183
106;0;2069,752223;-2,19560282850577;-,94175610647755;1,18011941333216;,634462462872963;0;0;0;1;1;1;964,2500541;4;163,359951;4;,0664981012175657;,0061609348252666;,500738204647161;,429482494681917
107; ; ; ; ; ; ;1;0;0;0;1;2;2648,99408;1;202,0566003; ;-,646870466381119;-,840992911883895;-1,40417903617054;-1,33688569270883
108;0;1483,392302;,906980526193766;1,00349651924549;-1,54414176365627;-1,50414456280167;0;0;0;1;0;3;1472,599261; ; ; ;,666967319819801;,268875459390472;-,874806301141821;-,828119919342047
109;2;1425,949775;-,56342841593148;-,644200114623591;-,404709377749391;-,199731064548503;1;0;0;1;1;1;3049,271708;3;327,5710188;3;,134557114688118;-,125234563773521;1,11332748068528;,686534165405136
110; ; ; ; ; ; ;0;0;0;0;1;2;2525,800178;2;138,3413564; ;,719490053956632;,623177598359053;-1,36302183817745;-1,30519277393685
111; ; ; ; ; ; ;1;0;0;0;0;0;1444,997148; ; ;0;,409265493278582;,756212271208218;-,905666221990568;-1,3999541134135
112; ; ; ; ; ; ;0;0;0;0;0;0;1024,06805; ; ;0;-1,51586924000158;-1,32720812509354;1,81353715718498;1,23144323225816
113; ; ; ; ; ; ;1;0;0;0;0;0;1001,805529; ; ;0;,0206323523677584;-,349155667179495;-1,0234012671313;-,274198349576012
114;0;2629,031615;-,276148978057073;-,258467334811776;-,129715963362724;-,387992085578862;0;0;0;1;1;1;1147,494485;3;232,4221642;3;1,06022948365141;,826039542655619;-1,23036625874694;-1,4499277595387
115; ; ; ; ; ; ;1;0;0;0;0;0;2737,382488; ; ;0;1,82076457890197;1,45367777456276;-1,52067652721827;-,955980682933488
116;0;1202,563952;,859516118577445;,562095396620273;-,623032712679091;-,427468895609535;0;0;0;1;1;1;1732,159964;2;212,200158;2;-,676220251136455;,219075520664989;-,0279520812813492;-1,08719515935903
117; ; ; ; ; ; ;1;0;0;0;0;0;2652,856689; ; ;0;1,17675133012951;1,11156951084371;-1,0943993348841;-1,13579702684404
118;0;1301,926261;,209956189876113;,332443745959688;-,542208106834189;-,788910613380103;0;0;0;1;0;3;1216,914318; ; ; ;1,48853513540141;,957865061274113;-1,85445915130756;-1,50181787632904
119;2;2449,847624;,576317868625362;-,369709124311443;-,183551856458472;-,00426356101639175;1;1;1;1;1;1;1537,971742;4;231,6863986;4;-,713952777388518;-,707663431495447;,115817527195517;-,185248856272914
120; ; ; ; ; ; ;0;0;0;0;0;0;3089,561447; ; ;0;-,2144333383595;-,171358644083128;-1,49086498338493;-1,59602262803792
121; ; ; ; ; ; ;1;0;0;0;0;0;1659,263045; ; ;0;-,37636265395661;-,292468019478575;-,320188416951006;-,281437019907739
122;0;1744,130281;,0851827401998498;-,0542859399701375;-1,53670929063053;-1,08425389137261;0;0;0;1;1;1;1427,739372;3;496,3406899;3;-,0828921441312242;,102474336249335;,0918050610403503;,176575308143472
123; ; ; ; ; ; ;1;0;0;0;0;0;1658,309501; ; ;0;,243838936698905;-,453695972228001;-,955690685430046;-,186702575153967
124;0;1393,714027;,118480765265878;-,227292530115752;-1,31417536672474;-,916441897046592;0;0;0;1;1;1;2646,682866;2;812,6271843;2;-,995519843993511;-,594867850367595;,605322311482504;,523187403532837
125;2;1930,853534;-,367412104063471;-,422605798374166;-,407442975010219;-,220448396364379;1;0;0;1;1;1;1220,931521;2;396,4215471;2;,184274997934582;,324991963663157;-,797806359474226;-,87420299258792
126; ; ; ; ; ; ;0;0;0;0;0;0;1662,097058; ; ;0;,130053845316025;,513410555132877;-,587951024437096;-,656195033885917
127; ; ; ; ; ; ;1;0;0;0;0;0;2905,609155; ; ;0;-,942909728537077;-1,3396099911258;,394286583056319;,704994548029471
128; ; ; ; ; ; ;0;0;0;0;0;0;1054,105823; ; ;0;-,586913361383537;-,73103117746323;-,72396566506149;-,0494818569067822
129;2;1730,598034;,34728255271351;,284666156697146;-1,09302542752682;-1,16800324333577;1;0;0;1;1;1;1339,902629;2;426,9955886;2;,0231469262919768;-,434393097632067;,0312949883632488;-,116770754165692
130;0;1479,421568;,207858477481061;-,552780771028869;-1,0473266366324;-,566362769683395;0;0;0;1;1;1;2204,647175;3;2707,075939;3;,838818490998704;1,16581576052038;,462719874875345;,130488910000541
131;3;2114,22604;-,427793870777513;-,103946484865732;,317122555899429;,295318375422275;1;0;0;1;1;1;1525,575343;3;557,4348893;3;,592266232550211;,102002939732887;-,774754193145426;-,55305635766453
132; ; ; ; ; ; ;0;0;0;0;0;0;1093,409944; ; ;0;,600199641208928;,504408950493556;-,13227384533804;-,233211604656473
133; ; ; ; ; ; ;1;0;0;0;0;0;2019,415151; ; ;0;,761941569107002;,927044373830764;-1,07361222358054;-1,18669011783612
134; ; ; ; ; ; ;1;0;0;0;0;0;2145,061391; ; ;0;,0892207236618513;-,332765771840766;,486814851264042;,38584876226994
135; ; ; ; ; ; ;0;0;0;0;0;0;1037,360902; ; ;0;-,0727548175480196;-,240939134282106;,216861249143052;-,078075971619229
136;2;2349,441954;-,732174358348205;-,841327856446918;-,105728856809141;-,210167852229187;1;1;1;1;1;1;2522,523872;4;374,4287643;4;,869353490524211;-,157391859834824;-1,19047355493515;-,503157780326279
137; ; ; ; ; ; ;0;0;0;0;0;0;1350,975035; ; ;0;1,32102066462687;,821237624017638;,0557931293290719;,10351811233711
138;1;2423,308499;-,9745696142397;-1,06522231940885;-,306355294566538;-,365413816091593;1;1;1;1;1;1;3014,548001;4;324,3267867;4;,515527467854026;,234616996311604;,097612362630075;-,159905550509818
139; ; ; ; ; ; ;0;0;0;0;0;0;1400,353435; ; ;0;-1,13702897030146;-1,00334431040646;,477179544776401;,0500108849722637
140;1;1535,880072;,483162757680488;,389111151140818;-,498417981482839;-,553137094963869;1;0;0;1;1;1;1149,195021;3;277,1932093;3;,304492905235082;-,122842854488659;-1,32044655767679;-,76912405421576
141;0;2442,642571;-,299426003549151;-,146541929593795;-,228474241030284;-,266058257053631;0;0;0;1;1;1;3412,055763;2;361,8270954;2;-,61535652766926;-,824907059909615;-,419476559712864;-,312787474282581
142; ; ; ; ; ; ;0;0;0;0;0;0;1661,838546; ; ;0;-,153786328517717;-,0841665435925259;-,278373622337684;-,223909650982769
143; ; ; ; ; ; ;1;0;0;0;0;0;2017,767215; ; ;0;2,5866335134055;2,78212524796736;-1,5472666925968;-2,19072369080678
144;0;1002,73375;-,0751224191385219;-,252506382475998;,769783111635365;,717924230315376;0;0;0;1;1;1;1494,976284;2;298,9634022;2;,280697649754927;,128870324572388;1,63357090571872;1,08831564966811
145;2;1335,967762;,394114108301252;,209719461656759;-,420032787690592;-,3521235480484;1;1;0;1;1;1;1273,005696;4;603,1687802;4;,00430974056752009;-,283164588072845;-,49073557850544;,098090743618921
146; ; ; ; ; ; ;0;0;0;0;0;0;1928,128584; ; ;0;,482527124907821;,496991105153618;-,44458452318548;-,516326589280282
147;1;1138,459381;-,00904094038433525;,0736490063267297;-1,01656911819228;-1,19633152359249;1;0;0;1;1;1;1520,250184;3;238,5594239;3;,747801303278629;,494597068440814;-,591327005536333;-,509906177367235
148;0;1278,004998;-,619501026460506;-,719987472236499;-,308572987839212;-,391470813978577;0;0;0;1;1;1;1225,095941;3;273,0669565;3;-1,45838943020825;-1,02601382799172;,712660271919299;,187482448230943
149; ; ; ; ; ; ;1;0;0;0;1;2;1793,140623;3;452,9949901; ;-,0275834469888098;,0772217430817739;-,508294849709405;-,612592333846496
150; ; ; ; ; ; ;0;0;0;0;0;0;3178,624681; ; ;0;,715378956718599;1,56204762215789;,10552114474045;,0283768881045539
151; ; ; ; ; ; ;1;0;0;0;0;0;1686,496314; ; ;0;-,671605145604459;-,819690296423123;,00954434641091906;-,126658628587896
152;0;1879,65962;,0711609228893126;,0578909008763181;-,27888454451127;-,425689355403967;0;0;0;1;1;1;1243,018599;2;175,0141694;2;-,42921045853156;-,856337311813887;-,408694062749418;-,456075021364492
153;1;1797,950075;-,608252233294367;-,548787322568625;-,108520980606843;,0422927981688688;1;0;0;1;1;1;1365,516187;3;449,2635618;3;,322206261814914;,145625219721658;-,911506455375581;-,420100004612769
154; ; ; ; ; ; ;0;0;0;0;0;0;1557,959611; ; ;0;,866785093229068;,946134507791028;-1,06863562097548;-,999109083768551
155;1;1874,253264;2,33053061719649;2,32974796497499;-,652134302009283;-,678353644561824;1;0;0;1;1;1;1304,3139;4;170,0495159;4;,0228760342602118;-,0524159932715125;1,1649450875013;,977775752592085
156; ; ; ; ; ; ;0;0;0;0;0;0;1015,504432; ; ;0;-,24143903720327;-,564257296418412;-,0804846664916511;-,0651904546620966
157;1;1391,951573;-,830601659603967;-,915325643065145;-,954949448428728;-,791971219592529;1;0;0;1;1;1;1582,628605;3;345,003274;3;-,158131536117147;-,355055881728235;-,473592654120604;-,304335585957112
158; ; ; ; ; ; ;0;0;0;0;0;0;2497,858086; ; ;0;,331636286817933;,636431376904579;-,155750678418472;-,340565372946024
159; ; ; ; ; ; ;1;0;0;0;0;0;1364,193797; ; ;0;,373228900260247;,043639174480928;-1,16129922868846;-,818586331173192
160; ; ; ; ; ; ;0;0;0;0;0;0;1102,659293; ; ;0;-,0500684797245017;-,651272438498843;-,773061739258895;-,515134798400923
161;1;1861,759888;,396941723515208;,0715616086251572;-1,11970327446321;-1,11242231319462;1;0;0;1;1;1;1213,434025;3;339,8955729;3;,928196068305388;1,23099965489563;-,908411185504894;-1,20203990093278
162; ; ; ; ; ; ;0;0;0;0;0;0;1723,532198; ; ;0;,857894012006153;1,37747556715311;-,319130695403123;-1,17334656706998
