Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1, , ,0,0,0,2993.463262, , ,0,.993589969096972,1.17528840470798,-1.38422621464451,-1.50305690154045
2,.452459740876585,.31727874865738,.0759021719502566,.37530368242931,1, , ,1,1,1,1589.174492,3,278.9131249,3,-.825014973526606,-.770381128282035,2.57447470800138,2.06326874108638
3,-.719765507925096,-.659340155716729,-.223697749265486,-.141151371801935,1, , ,1,1,1,2188.858504,3,1713.645188,3,-.728193782754875,-.976959715427192,.516462852625203,.553650975250313
4, , , , ,1, , ,0,1,2,2369.109975,1,339.9678055, ,-1.09145045829675,-1.20741844511543,.228282213073438,.194056303711237
5, , , , ,1, , ,0,0,0,2064.935598, , ,0,.0995797577310842,.249236572170904,-.731722922838852,-.737350540087131
6, , , , ,1, , ,0,0,0,2297.867324, , ,0,.180912362724586,-.0617504623672901,-.65076223346801,-.780975699727603
7, , , , ,1, , ,0,1,2,1224.734899,2,229.7655282, ,1.54829680087911,1.42232715969791,-.35411925790229,-.245407984573889
8, , , , ,1, , ,0,0,0,1068.051229, , ,0,1.13822864943118,1.09762187021949,.3667834431129,.153335587954286
9, , , , ,1, , ,0,1,2,2223.477723,3,483.3914177, ,-.876054698944322,-.924225803550009,.991537976708765,.864801473492989
10, , , , ,1, , ,0,0,0,940.9085543, , ,0,-.287736975027209,.295478483100423,.227157109855745,.633844747935262
11,.508654462977633,.750846464966664,-.454831150484885,-.614178310829513,1, , ,1,1,1,1871.592248,1,226.9669561,1,-1.00499557271752,-1.58675747850261,.103955529818801,.482564431398288
