Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
20;3;1347,323968;,489432991807348;,598572044980155;-,759466656476756;-,859994103831087;1;0;0;1;1;1;1867,410284;3;535,4844421;3;-,100653542387509;-,120445429004176;-,166166474007775;-,284976893342984
21;0;2503,191584;,302707709936228;,656439448462756;-,7459314607381;-,694902903342385;0;0;0;1;1;1;2195,559796;4;313,2675298;4;2,082833507026;1,86358509895677;,0335697985135144;-,196781061299135
22; ; ; ; ; ; ;1;0;0;0;0;0;1344,166476; ; ;0;,317451995224784;-,0368461537740321;-,973229351084477;-,799109010571958
23; ; ; ; ; ; ;0;0;0;0;0;0;2040,817459; ; ;0;,3221393174871;,728522858823019;-1,07892162103859;-1,08110821916308
24;0;1359,069879;,942964508392603;,804924493792175;-1,14593695041056;-,966734502484951;0;0;0;1;1;1;903,0670096;4;222,7516889;4;,356190971010016;,147620358390725;-,556200041255293;-,479701640433984
25; ; ; ; ; ; ;1;0;0;0;0;0;1905,091167; ; ;0;-,35405965833703;-,0593113864978682;-,68008714401114;-,741562652298254
26; ; ; ; ; ; ;0;0;0;0;0;0;1080,225178; ; ;0;-,554893315866134;,118509226539434;-,576277436257673;-,447580702313008
27;3;1789,03398;,477417433569552;,558528770936501;-,108286495224583;-,362567128577737;1;1;1;1;1;1;3171,473898;3;490,1203584;3;-,82377348477962;-,757540193539187;-,284895001282637;-,394909351925424
28; ; ; ; ; ; ;0;0;0;0;0;0;1178,3543; ; ;0;-,264903665072865;-,227130172468094;-,728826380591024;-,648128559757856
29; ; ; ; ; ; ;1;0;0;0;0;0;1128,609941; ; ;0;1,51163643312591;1,67955668484976;-,578044032070864;-,449339750729971
30; ; ; ; ; ; ;0;0;0;0;0;0;1843,288464; ; ;0;,645909251191678;,522848470592195;-1,18854386987503;-1,17144092549593
31;2;1783,152364;1,09686055009224;,919771885645052;-,296386351887954;-,746018132292111;1;0;0;1;0;3;2802,058652; ; ; ;3,26104096285151;2,85974020805064;-1,59028775980879;-1,81651792654489
32; ; ; ; ; ; ;0;0;0;0;0;0;1274,272918; ; ;0;-,927808481745066;-,905469344976319;-,408367989840981;-,458884721397046
33;2;2732,903972;,653501027807221;,425678937262295;,0610826673306506;,145186562455315;1;0;0;1;1;1;1385,255806;4;196,1489853;4;2,57119761247366;2,28387059797002;-,393415737825158;-,347122518261045
34;0;2116,096113;,97325867210297;,951217066938213;-,762675640763788;-,745374193555733;0;1;1;1;1;1;4291,052157;4;217,3934939;4;-,131229009510013;-,302966519545081;-,901480334647957;-,659925136602956
35;2;2462,48951;,877586999024075;,679634275771066;-,660803593173741;-,652867388295567;1;0;0;1;1;1;2270,682934;2;1659,454202;2;,438258190706931;,56342412637534;-1,34498619136051;-1,29073036729131
36;0;859,1810135;-,370813516817457;-,243017377469346;-,677995636707559;-,859137493515721;0;0;0;1;1;1;1788,745914;4;484,1566162;4;-,640818386749521;-,898698188531248;,157491233084912;,399460108466906
37; ; ; ; ; ; ;1;0;0;0;0;0;1455,082651; ; ;0;1,44832206139852;1,42249754927002;-1,55562179547021;-1,5983339425124
38;0;2280,051029;,0636274656397645;,2365617723474;-,923670600742461;-1,15884269470433;0;0;0;1;1;1;1651,752077;4;382,5699734;4;,168104865863376;,19752783561326;-1,24930715314185;-1,43525583049345
39; ; ; ; ; ; ;1;0;0;0;0;0;3030,97892; ; ;0;,524924380999908;,253458556022055;-,932946189943312;-,772726914964391
40;0;2338,963723;-,39893248550942;-,489680586322122;-,100137384240991;-,164988018357721;0;0;0;1;1;1;3738,673123;4;286,9743353;4;,146181016259461;,238719944982501;-,609330018506489;-,939489787798187
41; ; ; ; ; ; ;1;0;0;0;1;2;1697,110388;1;508,7236162; ;,550217972934433;,537695244653604;-1,10557476831049;-,983009141822275
42;0;1757,23323;-1,13943672863419;-1,09486065050575;-,14310858716967;-,354443548180361;0;1;1;1;1;1;1386,821313;4;264,6297064;4;,527774668034371;,392149267122181;,349656107187651;,24043414415024
43; ; ; ; ; ; ;1;0;0;0;0;0;1790,148808; ; ;0;,334978387063039;,143318646936926;-,779758375303206;-,70554118920454
44; ; ; ; ; ; ;0;0;0;0;0;0;1488,060279; ; ;0;,203279303581942;,159160369522446;-,695768573935493;-1,14937264349845
45; ; ; ; ; ; ;1;0;0;0;0;0;1252,638716; ; ;0;,979337306243915;,808878547509185;-1,41625915526435;-1,49973253511422
46;0;1572,256783;-,111912495534575;-,0275638883565256;-1,37689720396448;-1,15432860715033;0;0;0;1;1;1;1577,535656;3;440,2329524;3;,415908178783907;,206775698343379;-1,27273040747272;-1,31023511003235
47; ; ; ; ; ; ;1;0;0;0;0;0;2782,152248; ; ;0;-,96747404337824;-,729974766378236;-,434339635132618;-,628831671551123
48;1;1994,303571;,109520095652974;,379058839068442;-,638509708261921;-,703798973263438;1;1;1;1;1;1;5379,756167;4;788,8456622;4;,0568257491963427;-,0346659503181258;-,500739232265781;-,416300864054286
49; ; ; ; ; ; ;0;0;0;0;0;0;2876,403046; ; ;0;1,21394366118402;1,38998718104838;-1,09567963537339;-,88738153345405
50; ; ; ; ; ; ;1;0;0;0;0;0;1464,20531; ; ;0;-,041720741964553;,0225053511301462;-,222718697254571;-,201502222488033
51; ; ; ; ; ; ;0;0;0;0;0;0;2524,597421; ; ;0;,532744571507136;,995150096284813;-,82315946237136;-,956626925193145
52; ; ; ; ; ; ;1;0;0;0;0;0;1333,260531; ; ;0;-,274727788726868;-,509968456940165;-,648170497050738;-,283951077743071
53;0;1734,632406;-1,18394985453981;-1,01379605011507;-,412292160254012;-,624323189515783;0;1;1;1;1;1;3930,432741;4;273,4438185;4;,4087298439587;,719702598659936;-,74456751802068;-1,12135070571339
54;1;2685,831164;,871976029790132;,637211331162526;-1,15088246207345;-1,09878874303776;1;0;0;1;1;1;3684,641503;3;791,7848756;3;,495508732167938;,921165379120419;-,776004265907199;-1,30952894921274
55; ; ; ; ; ; ;0;0;0;0;0;0;7084,344695; ; ;0;,844384163723736;1,05215669838792;-1,97569821386027;-1,69338574757307
56;2;2794,947347;,0422497291934767;,185739188968759;-,443258119226572;-,728454658827413;1;0;0;1;1;1;1268,503862;4;254,9624398;4;-,822878511923327;-,373911780156875;,51676100346011;,391484794231815
57;0;1820,089024;-,262117888419566;-,162639961010775;-,571780158114128;-,825036583284951;0;1;1;1;1;1;1533,779416;4;219,3239964;4;,773130986132605;,673644298689873;,268772002370396;,267059665987213
58; ; ; ; ; ; ;1;0;0;0;0;0;1939,242363; ; ;0;,147119528681586;,107916233341832;-1,2029625457697;-1,24180954256475
59; ; ; ; ; ; ;0;0;0;0;0;0;898,843895; ; ;0;,408208802681943;,502240011197376;-1,25842364956502;-1,52873878548988
60;2;2524,856185;-,538844722351545;-,272614863345063;-,624203426766342;-,864426440193165;1;1;0;1;1;1;1208,090582;4;196,496341;4;1,4586206464786;1,61195222448223;-1,87835706796271;-1,88557646099085
61; ; ; ; ; ; ;0;0;0;0;0;0;1662,758091; ; ;0;,0368222422317764;,107964980827374;,0856004113232954;,0873179047938208
62; ; ; ; ; ; ;1;0;0;0;0;0;6161,960584; ; ;0;1,81003156739163;3,16934934933923;-2,33817293550618;-3,37880008678894
63; ; ; ; ; ; ;0;0;0;0;0;0;1051,192908; ; ;0;,389992136106585;,638644776250999;-1,17389134953583;-1,30606712740557
64;1;2686,954053;-,155946069476298;-,206699114257654;-,32493624215549;-,561374179335256;1;0;0;1;1;1;2279,224742;2;718,4113457;2;1,32717606623887;1,42948135788993;-1,67909670319837;-1,56083506546741
65; ; ; ; ; ; ;0;0;0;0;0;0;1285,279893; ; ;0;1,65208639785316;1,89434514960277;-,17021564880907;-,529663577359832
66;2;2049,1144;,18980385461288;,501759676945386;-1,53449234473363;-1,72131370253121;1;0;0;1;1;1;4023,676431;2;843,2284868;2;,965433667289998;,555499331881785;-,728119592996985;-,395551717092579
67; ; ; ; ; ; ;1;0;0;0;0;0;1029,506748; ; ;0;1,26222176390597;1,70765426111164;-1,10501799582353;-1,40163483010015
68;2;1969,912732;-,0188519512106325;,126295409241908;-,168286825743917;-,0854619851562073;0;0;0;1;1;1;2410,617908;3;535,1601792;3;,518209525684625;,377623048925542;-,747726791395093;-,596077790656103
69; ; ;-,930533048667815;-,666358816042477;-,446678359885365;-,798191979937244;1;0;0;1;1;1;2912,668526;4;905,9459249;4;1,24133607855054;1,5088672674072;-1,82723326288974;-2,05047862729483
70; ; ; ; ; ; ;0;0;0;0;0;0;1305,569575; ; ;0;,405790742010097;,36923746483119;,0377448458219157;-,244485340968806
71; ; ; ; ; ; ;1;0;0;0;0;0;5540,298992; ; ;0;-,953349113482788;-,703823216848022;-,217568924922077;-,549322320039678
72;0;1365,53074;1,57314367372813;1,49381749972835;-1,65739425994446;-1,72559586550813;0;0;0;1;1;1;1998,100079;3;493,2590688;3;,863096495886097;,979357387432273;-1,35827471130206;-1,44109077836565
73; ; ; ; ; ; ;1;0;0;0;0;0;1666,225875; ; ;0;-,0752808380084554;,0297029985648891;-,953431835013209;-,906130799088593
74; ; ; ; ; ; ;0;0;0;0;0;0;4929,968317; ; ;0;-,421250753087384;-,237481146744179;,102779006943153;,0643877072252663
75; ; ;,271910756061074;,415463592671589;-,28224273779863;-,341801733429395;1;0;0;1;1;1;1841,813084;4;211,1051681;4;,206180341995914;,252852843099667;-,309570441324005;-,245167065732412
76;0;823,1914809;-1,42044713759756;-1,34484217020714;,674520469392109;,68547841267354;0;0;0;1;1;1;2467,81069;3;1348,539694;3;,0800348028519319;,336633045566368;-,788966765308758;-,797359038772213
77; ; ; ; ; ; ;1;0;0;0;0;0;1016,208443; ; ;0;-,093531183348524;-,249265621432988;-,548758247062932;-,448269315005992
78;0;1979,297401;-,346176798742821;-,214489765887924;-,554989501686653;-,584289986271133;0;0;0;1;1;1;2863,011407;1;294,4923581;1;,195267302713924;,120729367111102;-1,13772576722921;-1,48456425097956
79; ; ; ; ; ; ;0;0;0;0;0;0;1382,014782; ; ;0;1,09604980589364;,773033170789511;-1,38359604966552;-1,24783881262484
80; ; ; ; ; ; ;0;0;0;0;0;0;1654,280109; ; ;0;-,761798939629369;-,986150278310288;-,103683862703827;-,310225371066134
81; ; ; ; ; ; ;1;0;0;0;0;0;4671,717175; ; ;0;1,54207084126713;1,6700165550452;-1,29557002093924;-1,59102691987553
82; ; ; ; ; ; ;0;0;0;0;0;0;1242,839949; ; ;0;-,0222508708286442;-,525854957503963;-,956168677787593;-,713857185900216
83; ; ; ; ; ; ;1;0;0;0;0;0;1222,600623; ; ;0;,168060085234397;,179311669963355;-,192851510413738;-,312310060580848
84;0;2767,49703;-,286782069822531;,226469054544578;-,530011445244193;-1,00380366406268;0;0;0;1;1;1;1830,654722;4;511,1156561;4;-,696941202704094;-,863230399087867;-,44155118225765;-,0687299609026427
85; ; ; ; ; ; ;1;0;0;0;0;0;1620,740233; ; ;0;-,657552459992388;-,806004142848072;,294635939587285;,341636610814126
86;0;925,3734005;-,661964935813201;-,432267832371073;-1,05571146659563;-1,25848140285985;0;0;0;1;1;1;1186,824263;4;253,7670614;4;-,335693032630381;-,219321740207281;-1,09647071717046;-,971296795984964
87;2;2185,241175;,20899227085983;,67673388565763;-1,36293104522743;-1,68637661978306;1;1;1;1;1;1;872,0708812;4;213,0927614;4;1,06610723832736;,979549811717307;-1,27907582259893;-1,12983915813622
88; ; ; ; ; ; ;0;0;0;0;0;0;998,4554531; ; ;0;,542015654393258;,313179671781334;-,224727854808061;-,169989307701098
89; ; ; ; ; ; ;1;0;0;0;0;0;1349,339927; ; ;0;,87502829447734;,62270805173859;-,728052422053517;-,497427668754085
90;0;1597,927349;,816851496331016;,589101347115877;-,989804709716707;-,854829053369975;0;0;0;1;1;1;1032,241012;4;252,8834371;4;-,130808975066448;-,182456973384954;,0435620066511992;-,157537303549476
91;3;1838,169746;,0373721987476442;,164545579801186;-,339884418011416;-,496033741729466;1;0;0;1;1;1;1123,945816;4;178,5146672;4;,435800693760934;,749842154464081;,229522793966174;-,0244166189818601
92; ; ; ; ; ; ;1;0;0;0;0;0;3810,867311; ; ;0;,764707483270442;,628753683913989;-,812110887052329;-1,10579398890854
93; ; ; ; ; ; ;1;0;0;0;0;0;1402,11106; ; ;0;,178702201711069;,116260040792666;-,232663728606815;-,191721754861487
94; ; ; ; ; ; ;0;0;0;0;0;0;1203,517546; ; ;0;,320320940854654;,116720527839556;-,178403040473919;-,13948521766066
95;0;1818,820842;-,13924977422821;-,280537620162281;-1,10086892443512;-1,15542158504234;0;0;0;1;1;1;1386,017551;4;761,5107212;4;1,63935227965939;1,73912773387103;-,41920293442001;-,206793862821574
96;3;2578,529052;,867132625373584;1,27302767194277;-,993841517186221;-1,219826714279;1;0;0;1;1;1;1404,133934;3;462,1779457;3;,398334767285225;,393036355178345;-,395044260032331;-,546192097314892
97; ; ; ; ; ; ;0;0;0;0;0;0;1131,445557; ; ;0;-,69647463119836;,64923101644539;,867132739257309;-,0882697393861441
98;3;1567,259751;-,503096623310245;-,644412767810784;1,26879591015914;1,42599374190934;1;1;1;1;1;1;1202,203816;4;942,4397679;4;,0791533708048776;,0955762454749324;-1,18921229539691;-,724731578435907
99; ; ; ; ; ; ;0;0;0;0;0;0;1410,929341; ; ;0;-,107174087090216;,238510517167877;,0458282344759631;-,135050321976874
100; ; ; ; ; ; ;1;0;0;0;0;0;2392,853371; ; ;0;,444302082931356;,418236675224051;-,994311399497982;-1,09611365562334
101; ; ; ; ; ; ;0;0;0;0;0;0;1527,165865; ; ;0;-,463155719341375;,162955605735448;-,633696900202437;-,502846409233586
102;3;1551,18618;-,528474147061853;-,563063815448202;-,722993243892413;-,714642854192042;1;0;0;1;1;1;1864,704566;3;673,841722;3;1,86002077045058;1,85752917994852;-2,76279090984629;-2,49428406195272
103; ; ; ; ; ; ;0;0;0;0;0;0;1431,267774; ; ;0;,633620401718714;1,07049146516948;-,998569101513486;-1,08978050879719
104; ; ; ; ; ; ;0;0;0;0;0;0;4143,757603; ; ;0;-,325665007845764;-,397311904454226;-,282017952491332;-,254714688574163
105; ; ; ; ; ; ;1;0;0;0;0;0;1504,326022; ; ;0;1,42240207376103;1,4344420317538;-,668053096317063;-,852077728228418
106; ; ; ; ; ; ;0;0;0;0;0;0;3389,032779; ; ;0;,646577676713559;,383775180076306;-1,02136330282934;-,920837339413975
107;2;1692,926436;1,43491722130983;1,13467503521225;-1,22911492166357;-,922766578829058;1;0;0;1;1;1;2591,362532;2;1717,917093;2;,437675296186398;,365578377876467;-2,6251315246482;-2,33840526337965
108;0;2054,126506;,471953585439635;,451861100767759;-1,05794861740427;-1,07694800528797;0;0;0;1;1;1;1343,891606;4;88,46132577;4;-,381560188936365;-,617431369053623;-,0187123321623606;,0295474145855982
109; ; ; ; ; ; ;1;0;0;0;0;0;5992,701792; ; ;0;,787364988845782;,919331902442263;-,888599186722375;-,757587117443776
110;0;2250,025541;-,242029922422008;-,143667591228135;-,288814521130991;-,3396574148984;0;0;0;1;1;1;1720,159992;4;287,6254268;4;-,0236159336686631;,203680571871838;-1,05477636914143;-1,51063955692514
111;1;2592,28885;,318420254679822;,382455067932888;-,655183469497022;-,823507599036017;1;0;0;1;1;1;1230,12474;4;253,0729913;4;-1,11444966526334;-1,13501699443458;,645743386960119;1,075900452653
112;0;1775,712304;,950698604162733;,91775180184464;-2,39321146979061;-2,38956245910707;0;1;1;1;1;1;7962,598269;4;219,2418883;4;,488684164311659;,709842971929284;-1,70211245380554;-1,4621643698997
113;3;2047,765394;-,0944007506914934;-,00188216609392465;-,649290825100734;-,85995085863536;1;1;0;1;1;1;4702,576029;4;1266,100917;4;-,285811740742791;-,248445700344241;-,1473096107429;-,280828721419874
114; ; ; ; ; ; ;0;0;0;0;0;0;2630,047635; ; ;0;1,91967548681094;2,17772997925995;,238738765804482;,292572521056563
115;3;2415,040161;,00370600416588724;,041672262402822;,659094529126203;,225846553685968;1;1;1;1;1;1;2858,829988;4;303,7949493;4;,152939446571403;,092957850867765;,214739994802973;,0443054821687287
116;0;1040,44593;-,440135446717207;-,539146408311283;,0526643649864844;,016641254855815;0;0;0;1;1;1;1692,224956;3;444,4682549;3;-,556306144710397;-,481447910315897;-,160075075376954;-,116073596314832
117;2;2420,098132;-,635971951831867;-,659102509159412;-,25113312449327;-,03631352401216;1;0;0;1;1;1;1156,321425;4;130,8987047;4;-1,10957081573617;-1,31266999260724;-,303099926270457;-,362418433597821
118;0;1069,554441;2,18345628986335;2,54728350044408;-2,38269794435603;-2,56467114260603;0;1;1;1;1;1;3402,986024;4;678,8342794;4;,744703976305875;,901574408515804;-1,21878169105504;-1,27778438815243
119; ; ; ; ; ; ;1;0;0;0;0;0;1823,627102; ; ;0;,269549410062977;,294935066064145;-1,60946506416871;-1,44884776222439
120;0;1355,420892;,110278506027592;,236911880712808;-1,76292808464502;-1,78203380793196;0;1;1;1;1;1;987,8551691;4;185,038733;4;,520343322655436;,177761746807108;-1,44510000453564;-1,12831828015507
121;1;1729,822362;,294912349818289;,438786970767198;-,708287687854209;-1,15019069355916;1;0;0;1;1;1;1092,298596;4;661,8148098;4;-1,20678284415351;-1,31743884729389;1,30035557748937;1,30288305008529
122; ; ; ; ; ; ;0;0;0;0;0;0;1286,245626; ; ;0;-,903251020500938;-1,05839515371872;,446060080939461;,406954910162647
123;1;2695,333222;,318691367023581;,120916417773362;-,309689165617673;-,317054818274433;1;1;1;1;1;1;1180,465697;4;297,5034161;4;-,184071644391933;-,248832364237753;,16619048090887;,274124896971624
124;0;919,1822772;,107454712525068;,225960775394797;-1,44789061188229;-1,64860519951494;0;0;0;1;1;1;1126,563333;4;939,1939321;4;,566042700871515;,253057974648807;,0288312616238038;,0400345381199627
125;2;2895,445736;-,142753310256438;-,363588960699522;-,23414650263142;,0385395937350785;1;0;1;1;1;1;1113,199277;4;208,8189707;4;,446907569194072;-,00784387014020941;-,647682388194876;-,529479695773356
126; ; ; ; ; ; ;0;0;0;0;0;0;1379,379945; ; ;0;-,104944272987437;,193024623257208;-,35372666636177;-,614775622126408
127;2;2086,731977;-,126299054451423;-,308516076997961;,182424102142089;,157079583680264;1;1;1;1;1;1;1123,679607;4;323,8719833;4;-,847634304216326;-,799814367621687;,626529079659415;,595668005274518
128; ; ; ; ; ; ;0;0;0;0;0;0;1541,269214; ; ;0;-,0769634168320388;-,131154021998674;-,485191717746183;-,444607202512196
129; ; ; ; ; ; ;1;0;0;0;0;0;1209,53036; ; ;0;,074953246344248;,249660778356232;-,258279293263693;-,515112428721232
130;1;2567,554185;-,393181341459392;-,345222362171316;-,851677950186224;-,838561073948708;0;0;0;1;1;1;1442,645519;4;182,7740248;4;,079314581069199;,192075209096143;-1,11304716259932;-1,10818961074643
131;2;2338,800469;-,2943228660125;-,184162295184331;,171256034049003;,0477040419867576;1;1;1;1;1;1;4499,892505;4;228,3956585;4;-,498309259433085;-,320982999616177;,936840611976783;,900295744432666
132;0;1498,235927;,880903019872799;1,11332553372162;-1,68142044710472;-2,21326601372547;0;0;0;1;1;1;2016,83548;4;262,2870597;4;,113614303835058;-,11010897731564;-1,20540634314503;-,812827351277322
133;1;2133,216559;1,04917083254326;1,44917483253912;-,278390829953541;-,629554673398903;1;0;0;1;1;1;1389,691889;4;203,4142692;4;,804082343987164;,67226275110523;-,65632504958767;-1,00293534215616
134; ; ; ; ; ; ;1;0;0;0;0;0;3310,567264; ; ;0;,326711882953661;,980192436216383;,174207841882477;-,161710827689925
135; ; ; ; ; ; ;0;0;0;0;0;0;2363,689921; ; ;0;,346782027758968;,326577450347768;-,630084145955893;-,659785712078569
136; ; ; ; ; ; ;1;0;0;0;0;0;1117,669037; ; ;0;,0574556633773025;-,0890106831449244;-,0974210046859098;-,563629489207442
137;0;2008,886051;,168548646862213;,220903457094468;-1,02109851845859;-1,09471125424063;0;0;0;1;0;3;2784,146256; ; ; ;,303929737960997;1,30054074900602;-,143821946089314;-,221367802020861
138; ; ; ; ; ; ;1;0;0;0;0;0;1357,578962; ; ;0;1,70214964836317;1,75541118516119;-,94808950597611;-1,04026867899187
139; ; ; ; ; ; ;0;0;0;0;0;0;1865,484593; ; ;0;,0456544749539119;,0674986377709318;-,333111157467835;-,360452438308273
140; ; ; ; ; ; ;1;0;0;0;0;0;2948,894876; ; ;0;1,8554165754478;2,55719598248919;-1,70505752650467;-2,39398804679506
141; ; ; ; ; ; ;0;0;0;0;0;0;1435,947615; ; ;0;1,27763861494745;1,24554794570981;-1,32664516524676;-1,18083038345466
142;0;1902,37166;,519453226422332;,391438220645338;-1,12803790221925;-1,14346339982383;0;1;0;1;1;1;2526,826849;4;812,1752676;4;,991119260678341;,89095940102264;-,338102577324006;-,332771575120707
143;2;2720,499274;,28799581620687;,172554143471465;-1,10133439264089;-,970852274478107;1;0;0;1;1;1;3488,92081;3;279,5602304;3;-1,25895600863221;-1,07382788711714;-,640876478934004;-,667430893934919
144;1;2355,416081;-,00445694203891435;-,111410991272286;-,402198330811323;-,527671361865152;0;0;0;1;1;1;1078,036163;4;2817,027343;4;,494289780482727;,494869623465546;-1,30963119584946;-,750965934643208
145; ; ; ; ; ; ;1;0;0;0;0;0;15535,9989; ; ;0;,930734650582416;,963842423066622;-2,10516572933062;-1,72850802045433
146; ; ; ; ; ; ;0;0;0;0;0;0;1415,392045; ; ;0;1,3534772223254;1,35932092211364;-,636504396858098;-,855955864212017
147;1;2246,237034;-,256318196826851;,0813162588859263;-,157587394702186;-,518976115524257;1;1;1;1;1;1;907,7410774;4;263,131875;4;1,10305573529728;,779254284231136;,775381068820586;,89748683395742
148;0;1738,919975;,0334621683161719;,296505537624852;-,866390548103488;-,687448142478929;0;0;0;1;1;1;2665,010932;2;1611,438283;2;-,354110409716539;-,464772349161895;-1,05077745897367;-1,19806082847462
149; ; ; ; ; ; ;1;0;0;0;0;0;1149,427873; ; ;0;,161109019142234;,366687574751965;-1,62260184189235;-1,29493741362351
150; ; ; ; ; ; ;0;0;0;0;0;0;2957,294278; ; ;0;,434989204791521;,311440591922252;-1,64316920456915;-1,51464658087324
151; ; ; ; ; ; ;1;0;0;0;0;0;1236,719367; ; ;0;,754587061121366;,419886199126577;,101222506914251;,0899967775997167
152; ; ; ; ; ; ;0;0;0;0;0;0;1204,037457; ; ;0;-,666829215091514;-,466994305057007;,235561781645521;,154752692930151
153; ; ; ; ; ; ;1;0;0;0;0;0;1331,603295; ; ;0;,209665021274235;-,472549194794786;-,660468004111971;-,378126427356321
154;0;2884,098817;1,51628050032943;1,67882518624927;-2,13715395927161;-2,28163844537015;0;0;0;1;1;1;3139,941501;4;227,9453469;4;,0301208211051875;,165972413966988;-,226916881221278;-,536447786844903
155; ; ; ; ; ; ;1;0;0;0;0;0;1319,085979; ; ;0;,610530763073733;,461037161164427;,82842447018909;,798863941907056
156;0;989,5304112;,84747302917451;,762144200374498;-1,43106818875595;-1,51587904578407;0;0;0;1;1;1;2137,584421;2;858,0637526;2;,349064133908134;1,04239903232402;-,637013403340817;-1,00287589031338
157; ; ; ; ; ; ;1;0;0;0;0;0;1871,652964; ; ;0;1,12515870741711;,980450817253207;-2,00245240064331;-1,59568625004774
158; ; ; ; ; ; ;0;0;0;0;0;0;1961,568069; ; ;0;,295224383687634;-,197289885700242;-1,10729732983852;-,879515131864601
159;1;2342,716307;,0894317272623275;-,223018547845266;-,263100797953468;-,205918812054864;1;1;1;1;1;1;3577,146926;4;412,9480459;4;-,30977475092161;-,520330202135349;-,213879598169326;-,126221375386783
