Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
18,-1.7104921499967,-1.50873616794165,.568507204268264,.722236186775772,1,0,0,1,1,1,1509.914155,4,615.2508283,4,-1.4692301138101,-1.50246470245955,2.9458352621455,2.3889422878932
19, , , , ,1,0,0,0,0,0,1923.672265, , ,0,-.0528992589416902,.367814957722013,-.567420736922086,-.816079941245073
20, , , , ,1,0,0,0,1,2,1214.843623,4,553.9818284, ,-.236280524708233,.0217565298157891,.409365834131359,.529405852165119
21, , , , ,1,0,0,0,0,0,1643.696153, , ,0,-.367168128104483,-.294887919422827,-.147969323361956,-.304708288076228
22,.268604882806968,.196154021957971,1.40727295985031,1.11482440918174,1,0,0,1,1,1,1413.159381,4,643.4450178,4,.600026282457255,.0995405191897609,.303094293445453,.86954344085729
23,-.556279008868315,-.506217313637427,.702883540891299,.627775825253134,1,1,0,1,1,1,1447.966801,4,688.2795684,4,.588579836336423,.398637488781364,.44075228699174,.497785081595086
24, , , , ,1,0,0,0,1,2,1279.889596,2,1415.745465, ,.0505100486043272,-.0702638082389654,-.0410857081457928,.0557965187695145
25,-.324256814011418,-.402176501875164,.104793668609568,.365040227526817,1,1,1,1,1,1,1191.277637,4,510.6624289,4,.730289082581898,1.14610937679278,.162735657902593,.107966540709543
26,.411773079189337,.711718497078578,-.298175971056794,-.335536622560375,1,0,0,1,1,1,1022.814267,4,508.3460824,4,1.2998356059925,1.24829967334762,1.08650312961758,.965168864671708
27, , , , ,1,0,0,0,0,0,3071.320269, , ,0,1.19893562574095,1.00658997666328,-1.02281204682583,-.870260670780498
28, , , , ,1,0,0,0,1,2,2074.288027,4,1001.746804, ,2.73643038669416,2.90323592639131,.25969571596809,-.523647682809033
29, , , , ,1,0,0,0,1,2,6334.678471,2,1115.664095, ,-.067377531572366,-.275335089398028,-1.02735875007729,-.97145427974924
30,-.626345493893723,-.661868826802996,.186438909908766,.403512813519221,1,0,0,1,1,1,1392.151254,4,775.0341528,4,-1.21193040547237,-1.36820356003003,.0857261705195125,.132416743829913
31, , , , ,1,0,0,0,1,2,1955.479531,4,617.3288689, ,-.563193555243276,-.623291883919589,-.28324530404996,-.318943281604936
32, , , , ,1,0,0,0,0,0,1900.543119, , ,0,-1.19234184429998,-1.3234342066994,.262936939397674,.271694988872094
33,.148363661077951,-.050083969802152,-.620098102322128,-.755030639205883,1,1,0,1,1,1,1280.043869,4,1087.759529,4,-1.44554931704119,-1.65590743649681,.653644792843817,.634111622289591
34, , , , ,1,0,0,0,1,2,1791.9651,4,751.3546258, ,.0126608214054557,.0516887809005627,.758932123524779,.449634843592104
35,-.933666134754878,-.886065923936376,.426982300166423,.406208419110972,1,0,0,1,1,1,2142.636927,3,858.7327763,3,-.495316332996001,-.559674489520277,-.191763516051411,-.00256380122268429
36,.0815315204996377,-.0238137703817042,1.47527293196178,1.46482921475681,1,0,0,1,1,1,1218.328727,3,983.6618538,3,2.43789689936302,1.48074978776372,-1.55944422727744,-.837914334603671
37, , , , ,1,0,0,0,0,0,2916.900592, , ,0,.984844474284727,.64296543788204,1.84467575332609,1.63678300210635
38, , , , ,1,0,0,0,1,2,2683.377779,3,627.3765269, ,-.205585069136748,-.0676533458340286,-.156854979399233,-.170539186110611
39,2.40603690604586,2.19776761785375,.384738849364113,.321353064247767,1,1,1,1,1,1,1275.803435,4,690.2915376,4,.677553026653223,.527119566874823,-.297284457915452,.0592909798360326
40,.893171786182226,.991879818555944,-.713688537795958,-.60131692913312,1,1,1,1,1,1,1030.352817,4,505.4299619,4,.736810523187417,.96200178547136,-.218154202544033,-.103058656028959
41, , , , ,1,0,0,0,1,2,1533.403248,2,365.4641971, ,-.668173151493596,-.454280979717819,.139855813761381,.0482704802803257
42,2.0031508000883,2.07210595548775,.603841963090907,.688991102501491,1,0,0,1,1,1,4394.743432,2,362.8213427,2,-.925256813398857,-.996419566085216,.0823421456674908,.104864597610218
43,.251442491163955,.179644999410638,.636295566063029,.471175874224334,1,0,0,1,1,1,1018.171952,4,478.6707398,4,-1.494978106078,-1.51391566424054,.370140760017408,.304796482838288
44, , , , ,1,0,0,0,1,2,3640.997812,1,1507.936825, ,.249500405645651,.560060473655342,-.50402684198985,-.485072123623151
45,-.205818633317223,-.259268478146061,-.472987291541761,-.625031537636154,1,1,0,1,1,1,1005.144348,4,610.390093,4,-.406086697320334,-.255567412830769,-.431706089133911,-.546761889112261
46, , , , ,1,0,0,0,1,2,1321.641885,4,626.5374847, ,-1.03047458766741,-1.08658896784725,.533844794556899,.658639298821455
47, , , , ,1,0,0,0,1,2,1462.764861,4,446.2229658, ,-.357636440539866,-.412608185503949,.331551178580435,.372170102408955
48,-.359189551087476,-.311403911467339,.106285161718364,.30583513018754,1,0,0,1,1,1,4521.516414,1,910.6565274,1,.135766186397586,.107123803697679,.652938689869399,1.07906932331115
49,2.24937435636055,2.54492387873125,.240724716450325,.441323668619996,1,0,0,1,1,1,2466.787837,3,611.5264563,3,-.533900820655298,-.58291550143198,-.482348426790185,-.525842399207699
50, , , , ,1,0,0,0,1,2,2610.626154,3,1712.557266, ,-.585270338986717,-.733785050734087,-1.05274367895013,-1.02171606443922
51,-.349056861736427,-.378489896306998,.282503558316375,.295458965783304,1,0,0,1,1,1,2172.276988,3,914.4614039,3,-.987353300573726,-.926108214883537,.173754552901139,.0611878081706356
52,.667435818372197,.465233792282037,.0445329499923667,-.0784068920453057,1,0,0,1,0,3,2113.552377, , , ,-.903698189798333,-.902586748756084,.952268036050565,1.24701573724526
53,.155102761963015,-.188325986558416,-.294490140793856,-.0838359044292453,1,0,0,1,0,3,1438.18407, , , ,-.416019563788824,-.505000402926053,.614243192986263,.825412214321374
54,-1.96769572017377,-1.67588985070271,1.11973403499362,.87349712696376,1,0,0,1,1,1,1327.565536,4,733.282184,4,-.720634494722772,-.735710721832444,.567674120995849,.473590233076496
55,1.41238325044704,1.33452760691984,-1.00914726582358,-1.19871258575607,1,0,0,1,0,3,2993.182224, , , ,-.232047419811847,-.0697823263693455,-.439715264115879,-.195643927683132
56,1.24676265687174,1.20996710611569,-1.11751698474645,-.971832807462422,1,0,0,1,1,1,1620.618966,4,728.8861933,4,-1.46206791110242,-1.55284647304675,.544082904455037,.653693166888084
57, , , , ,1,0,0,0,0,0,3013.66627, , ,0,-.337131350680775,-.358200734236884,2.10074101099113,1.87749932442464
58,-.568474804169349,-.700428724510268,.150438657460423,.391858710051484,1,0,0,1,1,1,3136.670619,3,845.1573566,3,.828117014974904,1.2302387192543,-.407814515357712,-.58720559701998
59, , , , ,1,0,0,0,0,0,1105.245347, , ,0,.337944545674155,.0864262364269512,-.764090890778176,-.515821679576789
60, , , , ,1,0,0,0,1,2,2809.367847,3,2095.960717, ,-1.00163028116244,-1.24635903511204,-.215278677222093,-.110705064985551
61, , , , ,1,0,0,0,1,2,1422.940508,2,1596.403491, ,1.86286191833012,1.523528477635,.617688870112919,.396327647619753
62,-1.06654769748901,-1.17565087921811,.757878879222262,.749284149761556,1,1,1,1,1,1,1111.09138,4,631.4110495,4,-.676187595900745,-.65110015388143,.222145967767073,.224088276728321
63, , , , ,1,0,0,0,0,0,2028.510517, , ,0,-1.3847622820241,-1.42404545808119,2.25710874420852,2.11641970398643
64, , , , ,1,0,0,0,1,2,2855.610103,3,581.3805957, ,-.12567002070819,-.386927357796691,-.190744760516182,-.0802990234348269
65, , , , ,1,0,0,0,1,2,1826.428236,3,573.0934509, ,-.497346818166217,-.347404823668284,-.0854563759501834,-.293863408904275
66, , , , ,1,0,0,0,0,0,962.085064, , ,0,-.547698283552431,-.74925707835274,1.05500320846827,1.27558699445098
67, , , , ,1,0,0,0,1,2,936.4676576,4,537.9771637, ,.367209879251185,.49795248226496,.616830480750735,.797810073977838
68, , , , ,1,0,0,0,1,2,1615.892298,4,1054.694982, ,.652520797972577,.513326829057029,.547156033221309,.659690923468431
69,-.574448473819391,-.632266134528563,.594531319932272,.566073846487163,1,1,1,1,1,1,1694.794654,4,718.5944562,4,-.102946151552371,-.199374786772349,.0782910115873965,.452840620640948
70,.266529410839669,.376888984524797,1.70453763114131,1.373028126813,1,0,0,1,1,1,1167.031051,4,1269.296047,4,-.589078025623392,-.789914222712244,.0427708703190677,.281416538538327
71,1.83691518642736,1.5360849774347,.0434334906930911,.101983242271101,1,0,0,1,1,1,1188.758586,4,504.8850336,4,-.460339645111465,-.594482705960412,-.353121043621347,-.334292503145022
72, , , , ,1,0,0,0,0,0,3070.504961, , ,0,.128878561275942,-.0140448539141438,.215395617927099,.479597298227435
73,.597714572360805,.900570864241818,1.39549016429082,1.41686751117389,1,0,0,1,1,1,1761.786845,4,1511.955952,4,-.697748327271341,-.68291154307237,.139760964108101,.127788569862723
74,-.728319710555496,-.569789145558449,.768342365272114,.69125569788595,1,0,0,1,1,1,1309.182944,4,1184.100234,4,-.743290563941246,-.955386440276403,.759611528078274,.999189994136479
75, , , , ,1,0,0,0,1,2,2304.121749,2,745.3296233, ,-.931011025697844,-1.16141094273006,.177851530980319,.167877191301099
76,-1.08267121749372,-.888531474647832,.538931728734256,.776290467357023,1,1,1,1,1,1,1070.482189,4,563.0243036,4,.363063895517812,.261694610272926,-.0504958476362066,.068207624108405
77, , , , ,1,0,0,0,0,0,3018.925358, , ,0,.931468358843917,.646124553748632,.42105658084064,.47596533852919
78, , , , ,1,0,0,0,0,0,1655.502079, , ,0,-.182747907339512,.108003700277304,-.234204344706566,-.285512595561749
79,-.746026837879615,-.677697234428263,-.332981514811899,-.354000752578215,1,0,0,1,1,1,1071.924854,4,413.187285,4,.363406408154657,.56068023764,-.423605545512877,-.221475809896974
80,1.84303106527653,1.81482102132973,-.0123657649471887,-.339578235888074,1,0,0,1,1,1,1192.904724,3,461.8985567,3,-.236470926604818,-.0948088720045744,.054341122839181,.0087146167360249
81,-.167123850932735,-.356110381575553,.0682959994239261,.139153907199374,1,0,0,1,1,1,1429.481894,3,469.7302582,3,-.787962994161071,-1.00635224478214,-.385686091247486,-.250635156488602
82,-1.14387543217141,-1.18454461133192,.20501367738653,.313457672663173,1,0,0,1,1,1,1117.025614,3,485.4991829,3,1.44554279021623,1.07143232993052,.755802235521545,.917854865376103
83, , , , ,1,0,0,0,1,2,1657.844726,4,715.009283, ,.200720282848776,.306256552084639,-.199029350787672,-.129660144755283
84,-.643682397801496,-.532093748712204,-.199483796337472,-.234327697339549,1,0,0,1,0,3,1643.945364, , , ,-.107359822085001,-.0988531402432973,1.25460165717562,1.42125102738856
85, , , , ,1,0,0,0,1,2,2662.791097,4,492.6627939, ,-.274942648565216,-.178642608185116,-.723036447888463,-.855477911259788
86, , , , ,1,0,0,0,1,2,3509.307004,2,762.9177556, ,-.637444674190969,-.463547839237211,-.369840227134518,-.62719217916969
87,-.897856546104113,-.887389816534018,-.269470911721134,-.221276606433927,1,0,0,1,1,1,1672.834586,3,818.3455339,3,-1.22828459346792,-1.3413682526322,.543202910449607,.567477915751791
88, , , , ,1,0,0,0,0,0,1240.960414, , ,0,-.802339039943213,-.882186069666945,-.00243131277907827,.23971797812217
89,.354745045216278,.39299311335491,.64572339242713,.750209826264907,1,1,1,1,1,1,1065.976186,4,675.0489386,4,-.813122742931126,-.862251233259965,.234561436086415,.0869987487899447
90, , , , ,1,0,0,0,1,2,1067.612896,4,541.7541362, ,-.378104995717693,-.388821750520132,.305874323552499,.565518915237539
91,1.28475030495997,1.06678020187627,.239797012784009,.43035398560137,1,0,0,1,1,1,904.6158088,4,442.1691991,4,.769914457362191,.960999082813168,-.418693067998907,-.0709396106912967
92, , , , ,1,0,0,0,0,0,3799.391392, , ,0,-.682954943014768,-.925337920806182,.21953057640163,.200996375495729
93,-.247059174878525,-.505506039091801,-.225433126569664,-.0699164353331536,1,0,0,1,1,1,2087.410249,2,464.606841,2,-.715468877216639,-.609554267828081,.478844785986524,.467872699969788
94, , , , ,1,0,0,0,0,0,3356.326464, , ,0,2.57642411538845,1.74114507912696,-1.46015701540398,-.876292644246393
95, , , , ,1,0,0,0,1,2,3089.014885,2,766.3229966, ,-.160144356725354,.0540977285293964,-.0452921146212557,.0456500190506208
96, , , , ,1,0,0,0,0,0,1380.120493, , ,0,.24831215026706,.244929914077795,.367852775603288,.371254056232089
97,.065474877935506,-.156779172580232,-.352104424934722,.233344291708933,1,0,0,1,0,3,1502.189258, , , ,-.154116485611903,.0783002684516549,.554458402638834,.675436765057667
99, , , , ,1,0,0,0,1,2,1266.386662,3,485.0126283, ,.689115199388056,.98616945769699,.882007628440877,.718157384831249
100,.681365379774318,.729605623033361,-.0512543657255088,.102777663992563,1,0,0,1,1,1,1364.749279,3,514.3088624,3,1.00306614656485,1.11835033181442,-.610477661751047,-.781648896590528
101,-.282046549561698,-.109172747258135,.24671769222944,.0647944831387604,1,0,0,1,1,1,1815.589139,3,506.5105173,3,-1.00901257019523,-1.13928456903793,-.0433016770824222,-.0593419994803648
102,.230122846393837,.292944227661555,.958372903464049,1.10864653093567,1,0,0,1,1,1,2042.776799,2,421.2868,2,-1.06258014141766,-1.21871420747815,1.08040183784659,1.21122225199525
103,.378051707074738,.395022679911204,.8002708484162,.760303376434176,1,0,0,1,0,3,4375.184385, , , ,-.135998094065347,.0141743440798239,.238066306422617,.405602711303058
104, , , , ,1,0,0,0,1,2,1174.73093,4,650.5361428, ,-.513997147857006,-.830347034464765,.384848252643512,.507078348267071
105,.592181662899344,.533566410340063,.612251864335831,.650822384253594,1,0,0,1,1,1,1163.986957,4,482.5782514,4,-.835784081574781,-.95507519480797,.970833626147585,.971893458898686
106, , , , ,1,0,0,0,0,0,5894.106934, , ,0,1.32674691169312,1.41986873840938,-.0154889483806271,-.100322823744233
107,-1.12615669593308,-.88442839846822,.998367379505101,.930788259606065,1,0,0,1,1,1,1286.060533,4,417.671157,4,-.992788010059165,-.924504429028687,.350240073226719,.414007749041444
108,-1.18259974157684,-1.25483772204023,.255370875937458,.33737533834519,1,0,0,1,1,1,936.0035543,4,410.6095397,4,-.655450019002615,-.380882324721797,-.188462677858265,-.296936227221711
109,.622280044308381,.697028875471242,-.415436604061372,-.463007130913998,1,0,0,1,1,1,4536.28176,2,873.5975497,2,-.62688983990347,-.778440955860612,.416989111542481,.657538484151927
110, , , , ,1,0,0,0,0,0,1435.36417, , ,0,-.551974316699301,-.45321290012845,-.137758160984842,-.058190596351257
111, , , , ,1,0,0,0,1,2,1540.811176,3,857.2923564, ,.233917134554263,.683978694231376,-.421227837159062,-.551060230052153
112, , , , ,1,0,0,0,0,0,1882.58101, , ,0,-.200243628477035,-.583420416444775,.0498210099178701,.105684501241232
113,-.441730445355053,-.566147040768189,.65013427509304,.607984212517798,1,0,0,1,1,1,1775.134863,3,436.2734527,3,-.380053277855067,-.170868137357449,.0065948612630583,-.150020059404983
114,-.371871028027744,-.251045093211535,.142264972382983,.16291590528449,1,0,0,1,1,1,1371.954265,3,413.2649028,3,-.615907128291174,-.603222447948419,-.021855116590776,.0364931466036829
115, , , , ,1,0,0,0,0,0,1125.739336, , ,0,1.64751157692555,1.54911380374671,.750302282870401,.560608831989985
116,.94332160731106,.901118233497347,-.266342125800322,-.184138056759628,1,0,0,1,1,1,3011.509091,2,525.6189324,2,-1.01674773506772,-1.25653207017359,.296208089998229,.256619068542345
117, , , , ,1,0,0,0,0,0,2097.788584, , ,0,-.431601828899041,-.484321994242645,.17439957844731,.286470874536936
118, , , , ,1,0,0,0,0,0,3484.310219, , ,0,.762296625023758,.516057790119431,.426815008679772,.824671788528263
119, , , , ,1,0,0,0,0,0,1966.922386, , ,0,1.92772801538077,2.3349104179553,-.166358914657891,-.346711556267703
120, , , , ,1,0,0,0,0,0,3621.26236, , ,0,-.189628898389964,-.469295368818223,-.530893884518945,-.35559820406577
121, , , , ,0,0,0,0,0,0,1757.60286, , ,0,.746688938929024,1.0207440263857,.150843267856341,.106234522063538
122,-.162719782194733,-.183490525928433,-1.16659896930775,-1.02249858931995,0,0,0,1,0,3,1138.206617, , , ,-.586137686371712,-.493467912266176,.731715542458597,1.07959541532205
123,-1.06763035492331,-.890387997427128,1.01184835731993,.759843410278384,0,0,0,1,0,3,1742.173272, , , ,-.257932592781988,.0620252582900575,.434582141398369,.684840275182228
124, , , , ,0,0,0,0,0,0,2956.428265, , ,0,.0780273382009079,.260443218896133,-.289271769983363,-.433839520639271
125, , , , ,0,0,0,0,0,0,2832.631702, , ,0,2.04829667909017,1.73081834418211,.0360913469580826,-.454738089925856
126, , , , ,0,0,0,0,0,0,1225.477585, , ,0,1.04397901756467,1.2441501610687,-.0948254139241782,-.300953088425363
127, , , , ,0,0,0,0,0,0,6018.645357, , ,0,-.324845861515928,-.366668200535042,-.790952312587075,-.859542818098354
128,1.35528480588559,1.0189236170027,.187292922206594,.312160921371632,0,0,0,1,0,3,1928.083009, , , ,.168128536801715,.137260646120022,3.0617450514038,1.95065803326423
129, , , , ,0,0,0,0,1,2,2601.559944,2,930.3663201, ,-.934453716816895,-1.0124987018334,-.0339923592604962,.0465855501167792
130, , , , ,0,0,0,0,0,0,2063.251544, , ,0,-.166779616914809,-.369663233123382,-.567213924529935,-.524345293121725
131,-.835216233027847,-.704518589048814,.212347356573509,-.104478519174956,0,0,0,1,1,1,1148.61446,3,433.7361199,3,-.622213576349259,-.769162174665535,-.0386276969457922,-.136088876321162
132, , , , ,0,0,0,0,0,0,1692.902639, , ,0,-.708644444663141,-.605885852848604,.873923627621322,.84796764014812
133,.542916964123031,.496233471994355,.970651601554634,.758731334752172,0,0,0,1,1,1,1522.041457,3,506.4614449,3,-.429494537864805,-.321965762416326,-.390684667975342,-.400294489061552
134, , , , ,0,0,0,0,1,2,1709.027259,4,426.2103994, ,.0253508943335243,.421384440420217,-.523411111601335,-.728678377022585
135, , , , ,0,0,0,0,0,0,3546.419254, , ,0,-.810596530313766,-.8713131718102,1.6052194227254,1.37966684913266
136,-1.49848511126705,-1.45078258638375,-.165905516708945,-.225327554073247,0,0,0,1,1,1,2006.970611,2,675.8636049,2,-.327000705120445,-.214162151274484,-.0477034035846405,.0303609186492063
137, , , , ,0,0,0,0,0,0,1373.617275, , ,0,-.736277837261238,-.698513042652768,.143669296765757,.0254077828770415
138, , , , ,0,0,0,0,0,0,1811.925065, , ,0,-.289216116203809,-.127107127047702,.47208464042025,.441015087501319
139, , , , ,0,0,0,0,1,2,1665.259151,4,892.9936639, ,-.855228260497185,-1.13820136302135,-.534284408328692,-.412343457477738
140, , , , ,0,0,0,0,1,2,4486.122371,1,1381.103224, ,-.401230746367409,-.343285179673615,.500105687064252,.66373698636801
141, , , , ,0,0,0,0,0,0,1866.197557, , ,0,.226016685378557,-.0617417329747641,-.00205823747617656,.215723875239314
142, , , , ,0,0,0,0,0,0,3290.993113, , ,0,.594346343960836,.471324842766165,-.725603009247218,-.459524450428485
143, , , , ,0,0,0,0,0,0,1119.181273, , ,0,-.73404202015642,-.896872804971089,-.5426706985062,-.613339448403285
144, , , , ,0,0,0,0,0,0,3818.143792, , ,0,1.68388009564821,1.82250449074749,.143706709684548,.281414615687412
145, , , , ,0,0,0,0,0,0,1816.094938, , ,0,-1.56906569719754,-1.72152433946969,1.10036874374706,.957758966377908
146,.0386181596368714,-.520314421863933,.00156341790338232,.45228272488385,0,0,0,1,0,3,1684.630569, , , ,-.765908342003395,-.684073714166612,-.775166168626172,-.871811632469385
147, , , , ,0,0,0,0,1,2,1702.414991,2,530.7519716, ,-1.24908406854719,-1.37754553892525,.169804064842026,.117466193379953
148,-.32816977520463,-.248885564316498,.596516485854187,.489238557040014,0,0,0,1,1,1,825.412283,3,486.7638401,3,-1.85521972394808,-2.04851282931141,1.49060340281184,1.32306602929386
149, , , , ,0,0,0,0,0,0,778.2463114, , ,0,-.728505962059977,-.649315748230442,.353045163898723,.518066800307494
150,-.817292574216867,-.68283613198837,.275245967991037,.196052855148746,0,0,0,1,0,3,1652.456382, , , ,.611814488439905,.912546829026154,-.438325541047821,-.444749263982158
151,-.875243516869938,-1.16829199514461,-.13478744360683,.166097038685398,0,1,0,1,1,1,1083.87219,4,1143.095898,4,.496935750042261,.117741786461424,-.212572827391022,.34282662827497
152, , , , ,0,0,0,0,0,0,2231.060294, , ,0,-1.03731957097912,-1.14900317033276,.337987254498004,.466555162521451
153, , , , ,0,0,0,0,0,0,1426.028222, , ,0,-1.26698746754631,-1.41993414644049,.590616144354211,.601146778928566
154, , , , ,0,0,0,0,0,0,3152.6214, , ,0,.66804347067437,.804067271691952,-.685702921767426,-.673590059036968
155, , , , ,0,0,0,0,0,0,866.9929794, , ,0,-.0149302720795863,.353045737940349,.238441106264669,.0225951064774871
156,-.505477769348702,-.604550409249793,-.305841639953524,-.217212590758336,0,0,0,1,1,1,1720.392175,4,433.8881482,4,.569365755646977,.877177652878496,-.680044261711743,-.823708312028779
157, , , , ,0,0,0,0,0,0,3087.390363, , ,0,.41898092778149,.601658754482769,.0477662853918154,.16635044767299
158,-1.42540144420066,-1.3475719539367,.392700545573299,.393371442953487,0,0,0,1,1,1,2759.425275,2,478.3262706,2,-.896380714695286,-1.17291112949453,-.583037305762127,-.458732235850677
159, , , , ,0,0,0,0,0,0,1030.642761, , ,0,-.034447839723618,-.151348636748545,-.225575660970676,-.0321164815364393
160, , , , ,0,0,0,0,0,0,3335.284339, , ,0,-.512815215788633,-.413903417881648,.0851049052905292,.097069359992647
161,.0854280777923291,-.198280383682115,.995431838415167,.846006286792692,0,0,0,1,0,3,2744.953401, , , ,-.123179339072059,-.168425347552476,-.113066407429971,.197322191963501
162, , , , ,0,0,0,0,1,2,1648.875378,3,442.171765, ,.712517419212332,.752457953079325,.530847162282329,.656691276037892
163,-.371217521867807,-.71628197576493,.0110535790894581,.0860263083550341,0,0,0,1,1,1,4861.605598,4,500.9733524,4,.614375956020983,.930858522879051,1.08205485652625,.83306208440962
164,-.548859777030933,-.772476111384414,-.150176699787508,.182953943846659,0,0,0,1,1,1,2038.576777,2,1135.215124,2,.234239799022921,.310172245692044,-.090959412315485,.231436643792777
165, , , , ,0,0,0,0,0,0,2372.819928, , ,0,-1.47968992279681,-1.49673922156905,.256911878644319,.329652022931964
166,.00920886823351351,.223524090497124,-.281620018997611,-.479402921081112,0,0,0,1,1,1,1510.182289,4,544.5746778,4,-1.27702466863341,-1.49365343041742,.586345802186537,.641620739690711
167,.601092387845522,.689193079876237,-.64799962290002,-.749465809826206,0,0,0,1,1,1,1446.19442,3,703.1481907,3,-.864165556901248,-.9010671837714,-.322529571373456,-.34180264606663
168,-.0293922604973911,.0215683890041354,.23036285199063,.334498761991802,0,0,0,1,1,1,3525.704889,2,2049.522813,2,1.15085209393047,1.34251372791856,-.599934244551442,-.526170206832031
169,1.40432691635024,1.47233019300588,.030007024301528,-.13984119974437,0,0,0,1,1,1,4144.298653,2,729.9170349,2,1.29754462100267,1.18707053140179,-.584394870768473,-.626262360080781
170, , , , ,0,0,0,0,1,2,1976.774716,3,1259.587406, ,-.731679912494736,-.702535390391037,-.584210982397715,-.561325049197473
171,.964407833262164,-.174351516826149,-1.03668970321647,-.488046350038644,0,0,0,1,0,3,1192.50994, , , ,-.0724108865064256,-.250231886106241,.309455424906338,.345394787959732
172, , , , ,0,0,0,0,1,2,3292.398893,2,493.5762465, ,-.0595826465478097,.00393849588831926,-.556853180736648,-.644742167679329
173,-.0500090864589328,-.301055749997971,-.024329508147792,.123342157730234,0,0,0,1,0,3,1444.248202, , , ,-.523659517166142,-.673028602119168,.217128069813548,.400427806725132
174,1.68232911818015,1.78729657763682,-1.46325164892551,-1.61450992778953,0,0,0,1,1,1,2447.562354,2,1296.924782,2,.212960806252068,.479220581391664,.0566719652447844,.128417470302649
175,-.284185618189474,-.269993745804974,-.160282360557855,-.089995516145501,0,0,0,1,1,1,1460.017447,4,460.923523,4,-.657310758422961,-.62627922510426,.861462490950402,1.16073357089706
176, , , , ,0,0,0,0,1,2,1196.014248,4,964.3241134, ,-.404944285940827,-.135313085621146,.692732416028591,.350342253786885
177,-.775639411465568,-.545287008364075,-.183402926474111,-.144839795420553,0,1,0,1,1,1,1186.126636,4,571.2514711,4,.217464709417819,.390484014881521,.266555830057819,.106388814062835
178, , , , ,0,0,0,0,0,0,1783.796306, , ,0,.256991420484699,.652435863218513,-.464744331141414,-.700260001255937
179,-.341689112909906,-.321791707859904,.266392782880529,.296966385307922,0,0,0,1,1,1,1007.477372,4,414.6748529,4,.823160593648506,1.02860062431253,.785106412289916,.480524546243489
