Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1,0,0,0,0,0,1830.118684, , ,0,-.801296431037498,-.945096674462132,.486816991954241,.414859381062962
2, , , , ,1,0,0,0,0,0,1561.276525, , ,0,1.06202031439257,1.11183299969801,-.250071399953038,-.358400127409511
3,-.781008857594617,-.76036034327128,-.596553182483283,-.440502842417585,1,0,0,1,1,1,1901.847282,4,1597.587449,4,1.15702176385999,1.06500881086805,-.274392153549428,-.32592375294295
4, , , , ,1,0,0,0,0,0,8586.819676, , ,0,.0151735485887825,-.0350557902182912,-.249447920592826,-.217475737769768
5,-.0581925142409128,-.0887584037333444,-.145260834224712,-.195475421769268,1,0,0,1,1,1,5022.525435,4,428.2102368,4,1.80971379538077,2.05742919839861,-.913484677973223,-.964529005494032
6,.437452950840125,.29272518847182,-.315676467618404,-.121918912628765,1,1,1,1,1,1,1033.441709,4,301.4060126,4,-1.25575106385114,-1.12725432161905,1.20648004136788,1.05170913902011
7, , , , ,1,0,0,0,1,2,2354.048851,3,1631.295916, ,-.108001297924471,-.0477272375872571,-.580990751392271,-.531049385961562
8, , , , ,1,0,0,0,0,0,2482.844209, , ,0,-1.3620153616968,-1.34595897978339,.966335375337702,.935998498804905
9,.579610066247572,.692475328418079,.327066699727231,.454065577107248,1,0,0,1,1,1,1215.03001,4,482.550414,4,-.111514060192239,-.200747298649649,.567369945145568,.749186279491384
10,1.08598964695254,1.10450109833981,-.226527276271131,-.17554197394085,1,0,0,1,1,1,1601.189002,4,353.1838241,4,-.918577980315812,-.854949907668716,.851139848077865,.915629516013439
11, , , , ,1,0,0,0,1,2,1749.789852,4,267.4877838, ,-1.15971550516617,-1.17956670410584,-.20370506793348,-.00638679579721702
12,.519241563142917,.344675705627506,-.143040544841211,-.00264822474067633,1,0,0,1,1,1,1853.740944,2,411.4757985,2,-1.19874353463654,-1.10298331072862,.460797519600612,.599229888180679
13,.239040149053366,.0909498981023332,-.41626671595643,-.331609170144529,1,0,0,1,1,1,2198.901123,4,303.7650311,4,-.674101281267913,-.85940798014975,.767390868724416,.910420923496664
14, , , , ,1,0,0,0,1,2,1991.057955,4,215.0652914, ,-1.59167397604429,-1.66623698327075,.940777319679502,.840671825501389
15, , , , ,1,0,0,0,1,2,6824.009612,2,1051.340212, ,-.175743243612722,-.224988934730143,.0699591871742268,.175015414328352
16, , , , ,1,0,0,0,1,2,1030.989998,3,1571.599115, ,-.734086609106449,-.981287627167273,-1.08820231310782,-.769915548777473
17, , , , ,1,0,0,0,1,2,5724.978622,1,273.9916829, ,-.287540350584286,-.25703566551195,1.33528037789049,1.23554238665706
18, , , , ,1,0,0,0,1,2,2590.179714,2,1032.909286, ,.0918294546747238,.115915377850896,-.0305408507852172,-.116857444663809
19, , , , ,1,0,0,0,0,0,1465.357643, , ,0,.301201871363183,.361884607082118,.444645131916632,.511138457340223
20,.104256481556852,-.0379725471136978,.0153841506636207,.0386091768112208,1,0,0,1,1,1,2539.283608,4,345.0858634,4,-1.49086492292097,-1.19755565968298,.831682098596527,.518924265550162
21, , , , ,1,0,0,0,0,0,1874.587227, , ,0,.95026825512267,1.13871644002383,.325310433351653,.386873813127902
22,-1.19576015212884,-.955507078318894,-.0133576294895559,-.200116883917814,1,0,0,1,1,1,7372.52489,3,1955.346167,3,1.12207465147621,.965710381381365,-.577462547240956,-.635861378259109
23,-.378106853500195,-.535288322668003,-.331630646123127,-.256903569839012,1,0,0,1,1,1,3608.003054,3,709.3702902,3,-2.57830650139792,-2.33960687831107,1.60557729659158,1.36262488616416
24,-2.07290861112313,-1.93714536295252,.976705024758692,.823943820720325,1,0,0,1,1,1,986.8688132,4,314.7335855,4,-.262470452644329,-.423053634899215,.34561943885018,.188020592176896
25, , , , ,1,0,0,0,0,0,2126.546768, , ,0,.383030542198288,.291939327320468,.160445193235033,.16767126677087
