Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
11;2;1372,773154;-,0392855107402752;-,172393324338334;-,624594654978852;-,576067713972522;1;0;0;1;1;1;2112609191;4;1863658072;4;-,52974820529304;-,219024854319431;,0706798089857081;-,0997913813910558
12;0;1137,928124;,692110327128228;,72123211403908;,468741432713381;,538016227760648;0;0;0;1;1;1;1227376166;4;16895269;4;-,504684214465565;-,51492109284703;,272591706264332;,497205498155515
13; ; ; ; ; ; ;0;0;0;0;0;0;690356711; ; ;0;-,448890084283011;-,519368671691466;-,766081087010672;-,558824951257771
14; ; ; ; ; ; ;1;0;0;0;0;0;1847247346; ; ;0;-,147154288371818;,210747164712541;,173529911474942;-,135817322788626
15; ; ; ; ; ; ;0;0;0;0;0;0;1730485067; ; ;0;,777476870457683;1,22949501987737;-1,0271380427056;-1,07107196919012
16; ; ; ; ; ; ;1;0;0;0;1;2;3988523852;2;263520308; ;-,129752287498802;-,211195610235155;,302731289640155;-,22214519388781
17;0;1041,580738;1,41087221196217;1,43443851308179;-1,13992520288462;-1,22231169433243;0;0;0;1;1;1;9683642664;4;1939621356;4;-1,39481695654231;-1,41727870898039;-,655620022683379;-,418397326861601
18; ; ; ; ; ; ;1;0;0;0;0;0;1090141263; ; ;0;-1,63206484441732;-1,37894239208353;,33211458779125;,371592005701084
19; ; ; ; ; ; ;0;0;0;0;1;2;2134406138;4;2210124291; ;,208372453899038;-,0627191278626962;-,609727221082967;-,525898945383612
20; ; ; ; ; ; ;1;0;0;0;1;2;9488634738;4;1892222884; ;-,262816380406556;-,174384046265147;-,45584528491435;-,372957569475312
21; ; ; ; ; ; ;0;0;0;0;0;0;7549169393; ; ;0;-,920773558407935;-,835829463193253;,888020098182367;,519500636867647
22; ; ; ; ; ; ;1;0;0;0;1;2;1230358376;4;2770181921; ;,508223588848911;,611032971002771;,925394153591027;1,01691762161105
23; ; ; ; ; ; ;0;0;0;0;0;0;149665998; ; ;0;-,679707126907636;-,922532391709947;-,0778527554263028;-,215600511446607
24;1;2477,677154;-,154187534856594;,00881627025623373;,0567688066794709;-,000361913458592057;0;0;0;1;1;1;776005947;4;2224547821;4;,139999048187673;,131770440198208;,336759745568064;,0913430762833925
25;3;1217,112889;-,39979761104305;-,38428022087495;-,601657983706317;-,535939621527606;1;0;0;1;1;1;1123306402;4;2192111717;4;,228380421660491;-,0978430394622265;-,0638800011267045;,139360347827528
26; ; ; ; ; ; ;0;0;0;0;1;2;2261076615;1;3108267289; ;-,0987221851524379;,248410505491393;,413689179192259;,263130481889205
27; ; ; ; ; ; ;1;0;0;0;1;2;1144483662;4;6099518875; ;1,31573363245905;1,67704480996985;-,258384133064827;-,496840476191798
28; ; ; ; ; ; ;0;0;0;0;0;0;2075912741; ; ;0;-,495802895227608;-,63031185015114;-,219699481468275;,00020901306054022
29;1;2342,712746;-,896631151521564;-,891452150235947;,756739975134117;,718684269174092;1;0;0;1;1;1;1207023176;4;1863427141;4;-,330897534178543;-,579566023251639;,0329947923523687;,105628274920234
30; ; ; ; ; ; ;0;0;0;0;1;2;3869792571;4;2039997679; ;1,71597339153293;1,93350065500269;-,522068689603382;-,0250727332385439
31; ; ; ; ; ; ;1;0;0;0;1;2;9733783435;4;1523205666; ;-1,02460127481653;-1,1141555302767;-,360662548610983;-,241019797644701
32; ; ; ; ; ; ;0;0;0;0;0;0;2424769411; ; ;0;,119877319369612;,279693912528833;-,296320474959071;-,584397452246164
33;2;2501,153478;,130917595966045;,295157246748776;,556805972309286;,414587934299623;1;0;0;1;1;1;9559626604;4;2753016092;4;,0481180413167613;-,586651619008094;,867849083984738;,89376210861412
34;0;1798,944051;,156889455189406;,176880732544505;,859028015871418;,698848391307741;0;0;0;1;1;1;1203663138;4;2166715783;4;,0782345362224253;-,0546621425822785;-,131792721704219;-,109865427259933
35;3;1470,395148;-1,25517674227454;-1,06937449594898;,51123248279462;,254609542337041;1;1;1;1;1;1;9734383213;4;2074959423;4;-,501345144662235;-,425955204835827;-,84131247494965;-,810895232310298
36; ; ; ; ; ; ;0;0;0;0;0;0;1284872393; ; ;0;-,479858605738754;-,316095608033204;,358904735989586;,343427716644006
37; ; ; ; ; ; ;1;0;0;0;0;0;2890067943; ; ;0;-,922527715191975;-,629407952587554;-,576193300244932;-,523590967691447
38;0;1659,393109;1,34538067797936;1,37620697123606;-,405624190470229;-,430825574087368;0;0;0;1;1;1;9846426171;4;1892665501;4;,3111337410454;,652441762221507;-,636350749117484;-,644479492877903
39;2;2434,113089;,858787649810974;,886653958356292;-,855801685495323;-,847357937172526;1;0;0;1;1;1;161494672;4;3191267538;4;,260009006087275;,105615362066286;-,172172735618124;-,281679816800404
40;0;1781,113656;,299358084217502;,447905271580098;-,340537338365463;-,534909672207057;0;0;0;1;1;1;1046641666;4;2638038392;4;,469295925448421;,234134643387726;-,402096641815544;-,203337122968448
41; ; ; ; ; ; ;1;0;0;0;1;2;1050916766;4;227486179; ;-,344920466086547;,0650631180305561;-,315783059106488;-,429512298660887
42;0;1419,799572;-,0234173853644313;-,0710970661354837;-,424675059485416;-,452005150054226;0;0;0;1;1;1;8946060467;4;1894410308;4;-,204234443828661;-,259583686014719;,661173946220492;,397882648275484
43;2;1488,656293;-,346775652777948;-,294034176220025;-,337982559845581;-,344890355970519;1;0;0;1;1;1;1743811037;4;2087593242;4;-1,47482646246546;-1,25728353981005;1,27075723790832;,979157989946314
44; ; ; ; ; ; ;0;0;0;0;1;2;1189817576;4;1601093371; ;-,522976089161353;-,669449413226817;-,183803244549246;-,196302486923286
45;1;2256,211657;,260416708797974;,10738211003713;,755520458361467;,706019405334194;1;0;0;1;1;1;1407393499;4;3167831306;4;-,154596067887775;-,381742847053571;-,593646912939472;-,684879968343047
46;0;1207,193785;-,435183840662364;-,482735958890423;-,691569414610232;-,662175196574028;0;0;0;1;1;1;7824694334;4;1669018994;4;,624416637497575;,304221586349148;,288876526250616;,273746331206645
47; ; ; ; ; ; ;1;0;0;0;1;2;3291378537;4;1776671066; ;1,13507668755974;1,67036999643296;,0614879586215829;-,0812698610424336
48; ; ; ; ; ; ;1;0;0;0;1;2;1947514776;4;2383177788; ;-,85122275801806;-,621737190933797;-,771896080344993;-,911747302610439
49;0;938,8352961;1,57176523585123;1,67321809622998;-,305411870886064;-,339857569430111;0;0;0;1;1;1;121220532;3;1890744697;3;,207022546707084;,207282600970583;-,613516561019242;-,6031537061696
50; ; ; ; ; ; ;1;0;0;0;0;0;2409599214; ; ;0;,133552086531587;-,0550034893557044;-1,5615395306687;-1,3942033338962
51;0;1040,064937;-1,40812369576643;-1,36819402372462;-,586254192938397;-,473672369725361;0;0;0;1;1;1;57278438;4;1101751291;4;-,124823788641796;-,0946103159045798;-,369659994447368;-,340463194122623
52;3;1624,781126;-,0980880307875052;-,121170190083993;-,706364284982779;-,714648433648221;1;1;1;1;1;1;1627271991;4;1935570452;4;,575953782234537;1,07663209012197;-,189456029301635;-,123617355888093
53;0;1841,517361;,543897732155556;,391363712813204;-,54515545642091;-,502308925787239;0;0;0;1;1;1;1400478736;4;236524219;4;,134933347905117;-,0286556527715005;-,58798896700493;-,492412862246638
54; ; ; ; ; ; ;1;0;0;0;1;2;1865431193;3;3138984245; ;-,672315539888111;-,436581124943167;,033245109686758;-,130404891599636
55;0;1455,05399;1,16840174860652;1,45647958707284;-,426174698549496;-,716803056713202;0;0;0;1;1;1;9356797602;4;2395494078;4;,755842485170462;1,45403004890345;,892300761154622;,635182821901593
56; ; ; ; ; ; ;1;0;0;0;0;0;3526589848; ; ;0;-,48990323392893;-,310328755711972;,35219390889596;,222487070702809
57; ; ; ; ; ; ;0;0;0;0;1;2;1531674808;3;332712199; ;-1,04773362154039;-1,12944134032547;,763654030863075;,600862312889339
58;2;2232,319016;,0153168162770611;-,158407766116064;-,430851610114414;-,460292283412466;1;0;0;1;1;1;1274554613;4;9866664658;4;,0760872693977805;,0898531624298243;-,493881692032564;-,54736015201988
59;0;2404,344873;,168992890160313;,109284921408941;,642675491137193;,563830087126683;0;0;0;1;1;1;1514247258;4;2025582005;4;-1,11751008028327;-,757965295941997;,508848045028173;,419037617082561
60;2;1586,263533;,659778743558739;,632480292577678;-1,11305782771084;-1,15076595163215;1;0;0;1;1;1;269405964;4;3260546669;4;,552357072483132;,510393800734711;-,260750234012732;-,29598563887302
61; ; ; ; ; ; ;0;0;0;0;0;0;1262531797; ; ;0;-,0339676283269135;-,301669996564945;-,337488382598401;-,173404276126778
62; ; ; ; ; ; ;1;0;0;0;1;2;1367066286;4;248330217; ;,447218415807832;,744536132280873;,801661262965512;,368568648565026
63; ; ; ; ; ; ;0;0;0;0;0;0;9723468542; ; ;0;-,116493640647862;,103733361118805;-,92968374110742;-,856659021778607
64; ; ; ; ; ; ;1;0;0;0;0;0;2980924637; ; ;0;-,149452304725163;-,380837536045789;-,411956527333855;-,31384344621114
65;0;1690,638638;,869160746044196;,79501311573844;-,649656663868918;-,659886414420079;0;0;0;1;1;1;2208230429;4;4594346354;4;,30007504808691;,646054407898064;-,363637540023315;-,548737200028203
66; ; ;-,627340802474351;-,569149865065555;,714299441898402;,659101653989974;1;0;0;1;1;1;3251059045;4;2442635961;4;2,2324982034716;2,30230658551219;,255159383446173;,332824765004858
67; ; ; ; ; ; ;1;0;0;0;1;2;1009465073;4;1887235428; ;,3495067002498;-,240810093037719;-1,67591304755939;-1,21704488852974
68;0;2399,27178;-,137547340652125;-,0272997428160955;-,0299911399400403;-,0708591782944535;0;0;0;1;1;1;9269635706;4;1964786359;4;-,233740860751147;-,236725592671228;,0166570702490232;,10354839178526
69;3;1718,443625;,260908746520811;,520511678847376;-,470045934504134;-,586918093694209;1;0;0;1;1;1;1150160726;4;2149027153;4;-,772149146458537;-1,15612899245189;-,380482778371644;-,151827581881552
70;1;2342,799987;-1,15720178239161;-1,25388573869903;,649924202541786;,822966620711906;0;0;0;1;1;1;9705459175;4;2277155058;4;,361744508280852;,090595573993973;-,476289157518423;-,4619622211936
71; ; ; ; ; ; ;1;0;0;0;0;0;110595247; ; ;0;1,86880776133122;1,51272185135072;-,222037066884786;-,312996616456984
72; ; ; ; ; ; ;0;0;0;0;1;2;1846589194;1;3230156865; ;-,834940518622852;-,803550461399987;-,447545458865562;-,175473443203851
73;2;1743,719603;,151404400353134;,0684917107785913;1,08026632340439;1,09132736160613;1;0;0;1;1;1;1021076705;4;179710841;4;-,654537847964253;-,558363830264357;,46196451150376;,668265285175642
74;0;1391,369469;-,0545040296043531;-,0930210143250359;-,540004835447145;-,52182916103262;0;1;1;1;1;1;104216354;4;2364834855;4;,24526748708918;,201940448246243;-,272716058496816;-,410834769409091
75; ; ; ; ; ; ;1;0;0;0;0;0;1346136634; ; ;0;-,184424044891148;-,467700925814876;-,785053654045448;-,681109075907627
76;0;1390,908891;-,997553687273788;-,925383731990217;,108904379716419;,0114318382077444;0;0;0;1;1;1;9080686497;4;1582891562;4;,558926397166081;1,08327086083185;-,296815069548738;-,299140622999866
77; ; ; ; ; ; ;1;0;0;0;0;0;1854000457; ; ;0;,467941207297389;,314441317930553;-,996197830948392;-,880988990091953
78;0;999,2261715;1,79961528747285;1,8516388939248;-,787497522103391;-,615475046674564;0;0;1;1;1;1;2752334294;4;2477580226;4;-,185876057470016;-,164877397280816;-,240180772642952;-,136066972369812
79;0;1055,118714;-,567890760158594;-,568196041490309;,406149185289296;,323510554452334;0;1;1;1;1;1;1110055165;4;1844368966;4;-,526679237355683;-,786188949655322;-,366376837450688;-,173347976493543
80;0;1786,062623;,114399316964584;,0942856191806297;-,350067970454636;-,36793068689321;0;1;0;1;1;1;7718264268;4;2429822529;4;-1,31606097273441;-1,17989075619829;,477806975169734;,399106110427827
81;3;1520,579539;1,52659955732189;1,61085016423671;-,309318474945017;-,658084046764093;1;0;0;1;1;1;1113166311;4;9541232353;4;-,585527896454095;-,644021022092359;,908873424570528;,665569847093145
82; ; ; ; ; ; ;0;0;0;0;0;0;134814605; ; ;0;-1,01336753176337;-,831981184688083;,825413453329257;,677911865135415
83; ; ; ; ; ; ;1;0;0;0;0;0;151938963; ; ;0;,223082468181078;-,104015373587295;-,242812975540664;-,28217346218599
84;2;2504,467972;,915582809140908;,809927251529383;-1,80637406742278;-1,67505524617869;0;1;0;1;1;1;9731984102;4;2429116908;4;-,919083271253032;-,653127313008064;1,12989954490122;,45177987521119
85; ; ; ; ; ; ;1;0;0;0;1;2;4924822653;3;5667733481; ;-1,18325644427907;-1,03758413442355;,305501339111185;,324145510916984
86; ; ; ; ; ; ;0;0;0;0;0;0;2594841018; ; ;0;-,208259244267844;-,384141285174304;-,663497227316691;-,552294309028919
87;3;1532,183794;,751852424027962;,60870658790211;-,866365724462352;-,706434935601467;1;1;1;1;1;1;1259381521;4;285562939;4;,870314709669821;,516464543558165;-,431497408110519;-,178235489844103
88; ; ; ; ; ; ;0;0;0;0;0;0;1255218679; ; ;0;-1,03242648715656;-1,50500253290402;,292711714688344;,585739755645247
89; ; ; ; ; ; ;1;0;0;0;0;0;1436246333; ; ;0;-,449192474258761;-,563652231725115;,00496118634397152;,129091801941199
90;0;1402,248538;-,297289812909152;-,273665349616737;-,409006995407554;-,374083654691528;0;0;0;1;1;1;2851948384;4;2688371606;4;1,25477912502277;,905292441150961;-,456041624885397;-,310007005301114
91;3;1848,701222;-1,39375850377849;-1,51935787062472;-,241432029626786;,0501232636102567;1;0;0;1;1;1;1094295445;4;1712789934;4;-1,74699774743363;-1,55147922828888;,380689010608483;,31890781676677
92;3;2355,734016;-,544050378337459;-,553002132939527;,592976945561428;,596081124350584;1;0;1;1;1;1;9786512552;4;2391250731;4;,411392715044885;,366094399323605;-,996953944133715;-1,01566407328938
93; ; ; ; ; ; ;1;0;0;0;0;0;139526484; ; ;0;,889143347309456;1,2094631586847;-,441257848708429;-,526256546765295
94; ; ; ; ; ; ;0;0;0;0;0;0;9965846074; ; ;0;,508510034458369;,00781279761983679;-,482764720725603;-,482357443553062
95;0;1551,349417;,0306825087669097;-,0976152607186029;-,442325134672172;-,376451632852185;0;0;0;1;1;1;1269526424;4;2395003351;4;-,372853859141485;-,333897761006092;,723229143337679;,554096097018255
96; ; ; ; ; ; ;1;0;0;0;1;2;1004608551;4;4336996832; ;,205620253516284;,476383203600505;,503601058222513;,440854254454067
97; ; ; ; ; ; ;0;0;0;0;1;2;1970272329;1;2347550353; ;,43549474753886;-,0247746883692887;-,0492808596243385;,125827629250183
98;3;2431,320114;1,21265675453203;,96016640774318;-,0253547755904837;,0989717119985707;1;1;1;1;1;1;6557741402;4;7619788473;4;-,679765276226552;-,633721784274907;-,49597648683866;-,169362240540275
99; ; ; ; ; ; ;0;0;0;0;0;0;2037500349; ; ;0;-,440978276913863;-,587691560575581;,0601175083606683;,335214192418839
100;2;1164,664417;-,340461920258954;-,211908076901117;,499267003410064;,33125861760164;1;0;0;1;1;1;8395589657;4;1725722038;4;,655311842517563;1,31976700604626;-,14707535071327;-,178749175849187
101; ; ; ; ; ; ;0;0;0;0;1;2;3160796676;2;2801322249; ;,2484275283866;,0407971080670962;-,615401080662479;-,497585361283292
102;3;1029,8267;-,855893601331013;-,979519338901444;-,286859998497953;-,259038093785571;1;1;1;1;1;1;1102725699;4;1862849815;4;,171081270653803;,500375661631815;-,0124517624911865;,0322016157235142
103; ; ; ; ; ; ;0;0;0;0;1;2;135913898;4;2341113167; ;-,803161184667368;-,962908520598807;,26551249979458;,0572190479578748
104;1;2214,141904;-,145173287056603;-,318281412140728;,280181653282452;,3832316714708;0;0;0;1;1;1;1266913382;4;2107879839;4;1,14853963120421;,831684861097104;-,816334933923229;-,802493366645964
105; ; ; ; ; ; ;1;0;0;0;1;2;1863240882;4;1441026504; ;2,14451634321725;2,49456422881581;-,782604174015873;-,770067430903739
106;0;1960,010655;-,0636825939307621;-,077184271396081;-,218785904769737;-,180247652854555;0;0;0;1;0;3;2227927513; ; ; ;-1,64082749947562;-1,16054600556558;,723144844029192;,319699698877794
107;2;2360,3244;-,610825441413426;-,690287093560908;-1,37881662980192;-1,24337941252485;1;0;0;1;1;1;1093539148;4;2040438529;4;-1,56245365819626;-1,66052326779019;,20211124793926;,219741985392914
108;0;2450,479322;-,00104415888997605;-,224225909684751;-1,19887417739539;-1,1101691316741;0;1;0;1;1;1;8329710335;4;1817215395;4;,00811471550024992;-,420767687954586;-,733375597350737;-,509709178877745
109; ; ; ; ; ; ;1;0;0;0;0;0;11639678; ; ;0;,552862868334065;,392037284145546;-,207332643883413;-,212925120714295
110; ; ; ; ; ; ;0;0;0;0;1;2;8748197985;4;1675469009; ;,568248782428809;,101906837856032;-,286857858881268;-,277511322512544
111; ; ; ; ; ; ;1;0;0;0;1;2;134739713;2;3031203878; ;,950853236763591;,944415869784675;-1,11096402778118;-,95051401326509
112;0;988,8609229;-,147830892585157;-,278331241178236;,0955479628423418;,0492160159468659;0;0;0;1;1;1;794832551;4;223229682;4;,225765637752544;,091109891000931;-,460091420467036;-,43625587546829
113; ; ; ; ; ; ;1;0;0;0;0;0;9380557137; ; ;0;-,934797350512965;-,693511887225998;-,51423932988484;-,722875291827524
114;0;1540,906229;-,733152017923017;-,764483377885243;-,174426334632173;-,157813597553061;0;1;0;1;1;1;1065168382;4;2210691995;4;-,123147049590043;-,516388777964447;-,0944683426737762;-,124483973860999
115; ; ; ; ; ; ;1;0;0;0;0;0;9166783868; ; ;0;1,60808744988645;1,05604268577;-,273682466813858;-,170522809473892
116;0;1685,56747;2,4829656469615;2,7797619755362;-,865551619052885;-,888606179267878;0;0;0;1;1;1;1464278401;3;4995947215;3;-,335312710460643;-,580147125496876;-,720857580138662;-,55624788912672
117; ; ; ; ; ; ;1;0;0;0;1;2;7797483761;3;8625256393; ;,74955724055515;,692646652345976;-1,29601025703212;-1,23146784979013
118; ; ; ; ; ; ;0;0;0;0;0;0;1204546768; ; ;0;-1,3618972163804;-1,23599724689309;-,272152360633613;-,0888273704799571
119;1;1961,088651;-,838355457475988;-,934423174828395;,693449584748197;,614875115754281;1;0;0;1;1;1;1881867026;4;2436641392;4;-,0801481658323197;,155799786599037;-,299207707574877;-,251365237419321
120;0;999,4051426;-,251816809971684;-,235018576347791;-,686772502740782;-,722177497913427;0;0;0;1;1;1;1405961089;4;1768319082;4;-,121911806661574;-,437315585883711;-,174370969116523;-,287700735715936
121; ; ; ; ; ; ;1;0;0;0;1;2;2522923827;4;2329383825; ;-,274021541458552;-,312001277804803;-,545595427353898;-,704948161476317
122; ; ; ; ; ; ;0;0;0;0;0;0;2737918462; ; ;0;-,672326507400185;-,773202931101076;,447488040714116;,307865637343598
123;2;2089,249592;,762633004025315;,793061567134522;,217174753955411;-,0956364336097767;1;0;0;1;1;1;1267802143;4;2629641505;4;,0218933514530421;-,268356530300453;,230767298659499;,138667608730852
124;0;894,0857882;-,273968355548647;-,435271035136221;,169248940151138;,13424407980506;0;0;0;1;1;1;8952773896;4;1715573928;4;1,2582723851429;1,52364477141982;,0332160780371524;,0485883810142487
125; ; ; ; ; ; ;1;0;0;0;1;2;1180013296;4;2114470979; ;-,157724389419883;,372137933346279;,969349361391734;,682311386877174
126;0;1487,141453;,247216492928201;,0936394078620374;-,38354869371848;-,363710382620008;0;0;0;1;1;1;101922445;4;204303329;4;-,145476259024527;-,148436567749567;,981960064833295;,753861168861625
127; ; ; ; ; ; ;1;0;0;0;1;2;1605568058;4;2340885444; ;-1,23363345297287;-1,37078151865468;,256536089685451;,167698970082185
128; ; ; ; ; ; ;0;0;0;0;0;0;3758975789; ; ;0;-,202456355134523;-,416013391719536;-,522186475153218;-,484842631811349
129;1;1820,588969;1,73397923253748;1,68532373589274;-,799100265005098;-,694440281870073;1;0;0;1;1;1;9656460227;4;2614752907;4;-,791575078732699;-,956606610513387;,642895015887084;,577765211033936
130;0;1443,919294;2,32748417943885;2,59813409959356;-1,79942156345683;-1,89577960929976;0;0;0;1;1;1;9667355653;4;2901991883;4;,740471624523662;,265933503235495;,406807602989091;,374417657330173
131;3;1154,130781;-,0379687900735289;,306775704814899;-,403315187650053;-,491212968204396;1;1;0;1;1;1;9721938628;4;2358894811;4;1,92023679098709;2,28469277397847;-,308093112748706;-,493046791968715
132; ; ; ; ; ; ;0;0;0;0;1;2;1187210829;1;458634718; ;-,0395851645511942;,620399287465012;,259281252092545;,137243182807323
133; ; ; ; ; ; ;1;0;0;0;1;2;167020228;4;2878623006; ;,172150599321396;,0991483112354617;,332361454412188;,185658912354303
134; ; ; ; ; ; ;1;0;0;0;0;0;5213282353; ; ;0;-1,19912100741862;-1,15804217231546;-,276251250059448;-,424545902652603
135; ; ; ; ; ; ;0;0;0;0;0;0;2342867686; ; ;0;-1,83897947555624;-1,54747600096368;,639713044240501;,37253600974374
136;2;1686,360331;,41267138089776;,249510319130819;-,864392284803783;-,843374781917194;1;0;0;1;1;1;1321425474;4;3252916343;4;-,666658024052082;-,560986652651267;,0498140097406781;,0631906730070578
137;0;1495,855229;1,57118350025238;1,47850485698272;-,589433836265922;-,361805112835571;0;0;0;1;1;1;9491989644;4;1875727395;4;,732144272170061;,61990940055604;-,904619320181433;-,70589541001588
138;1;2993,482098;,296174975835593;,180349552758491;-,848174736048786;-,753420059158341;1;0;0;1;1;1;1058286334;4;276723435;4;,482599523738202;,318363908264348;,252854141437813;,124267482395711
139;0;1229,471837;2,6287121624131;2,78388232353746;-,522426878670009;-,437608207360686;0;0;0;1;1;1;1933015873;4;3399823382;4;,232461411398226;,377385786626653;,0636156559639;,118299802140785
140; ; ;-,370076927716415;-,459269356778634;1,17533532314207;1,09578843497733;1;0;0;1;1;1;1068604434;4;1825862457;4;-,154611121335719;-,736745964943835;-,601325246637412;-,246616859981843
141;0;1328,118584;,148789981747365;,222160478676815;-,0544491351392106;-,0644802999359808;0;0;0;1;1;1;124622009;4;183030466;4;-,220679199019023;-,46159361012284;-,336443916410217;-,395980808629104
142; ; ; ; ; ; ;0;0;0;0;0;0;7421199611; ; ;0;,686377274384614;,820822895808969;-,296649266572093;-,362210269847608
143; ; ; ; ; ; ;1;0;0;0;0;0;1515146805; ; ;0;,657093802098316;,92006187291999;,217975001481612;,477401731520027
144;1;2348,189326;,480503832675361;,364990740175866;-,081983004405603;-,0629365924083335;0;0;0;1;1;1;8147711491;4;1786116763;4;,0163235757136035;-,479793117595435;-,129431480869507;-,0370159833369102
145;1;2428,094144;-,121393804217631;-,0592276743807009;,266263897597816;,533704347617162;1;0;0;1;1;1;8393915412;4;2124663992;4;-,499456582092978;-,482562584817718;-,952371007553725;-,653928720691755
146; ; ; ; ; ; ;0;0;0;0;0;0;225628128; ; ;0;-,9401247657405;-,973870310383311;-,601797709853609;-,434924023127778
147;1;1688,586244;-1,19469440033515;-,958372951505024;,976995974820009;,84496151166578;1;0;0;1;1;1;7122260159;1;3421983082;1;1,23780482403613;1,41658603660961;,558059172449801;,313294160051132
148;0;1609,014671;,386905601224735;,164893688185522;-,196960439047642;-,194347527263892;0;0;0;1;1;1;7470074987;4;2118890731;4;,49157232492981;,139368056114802;-,537921629240273;-,621523569003963
149; ; ; ; ; ; ;1;0;0;0;1;2;1900936107;2;3422823412; ;-,320497537092249;-,202952050320815;-,0483695238857828;-,0651164907246257
150; ; ; ; ; ; ;0;0;0;0;0;0;126509737; ; ;0;,117532809367043;-,122695098725611;-1,27888122645132;-1,07557385690964
151;2;1638,834206;,666872746798249;,712514407269648;,182422998768252;,0486746383666433;1;1;1;1;1;1;8258144351;4;2453839295;4;-,144199296540327;-,303118246824661;,228342741179453;-,0844285554602969
152; ; ; ; ; ; ;0;0;0;0;0;0;1098239224; ; ;0;,710751954145759;,949056287390721;-,905371699329669;-1,31080914653593
153;1;1992,55581;,504892344415524;,530320920822344;-,0593093298440285;-,160195961479903;1;0;0;1;1;1;8635202438;4;1920014721;4;-,0509679171890698;-,0661852463932704;-,586724477377598;-,533118464977674
154;0;1348,407427;,92137419161919;,837765964893974;-1,41068509973413;-1,31749335353401;0;1;1;1;1;1;2717590168;4;2390798492;4;-,0680196028234935;-,416514987728727;-,926573698762101;-,887319453286493
155;2;1836,792267;,851421126557251;,996024521624411;,424310864032301;,114406270328789;1;1;0;1;1;1;4013626311;4;2797127013;4;,172996421131118;-,187592152238749;-,0324709323639023;,102959338916419
156; ; ; ; ; ; ;0;0;0;0;1;2;1482303163;3;2617665196; ;-,684188526630733;-,564155859560338;,409932385983437;,142266603635923
157; ; ; ; ; ; ;1;0;0;0;0;0;1208339801; ; ;0;,037879037923744;-,306842848962648;-,254989279484399;-,120751244418882
158; ; ; ; ; ; ;0;0;0;0;1;2;2005548878;4;2247368239; ;-,252971425450899;-,124566675522143;-,0632191911548953;-,0960748055968983
159; ; ;1,04542879215402;,841958436424241;-,135468672054174;-,114397314682798;1;0;0;1;1;1;112322686;4;1790430671;4;-,0857350917499525;-,0858198414265028;-,0233858001932406;,0363144733141939
160;0;1271,13714;-2,01101361481285;-1,8749427549123;,244179282281893;,279650055331585;0;0;0;1;1;1;1271243882;4;1975062764;4;1,7836996525893;2,12458541267504;-,0270101865974339;,0251700842075699
161; ; ; ; ; ; ;1;0;0;0;0;0;2336621659; ; ;0;-,789965762297795;-,925394298182672;,0139059451125505;-,0361127924954239
