Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
1;3;2433,208419;,67850728208755;,413163560220878;-,232219636447744;,251791963915495;1;0;0;1;1;1;1582,280073;4;959,0129804;4;-,517478696419672;,480709089909015;,94030929795713;,976327113804931
2; ; ; ; ; ; ;0;0;0;0;0;0;1589,321093; ; ;0;,163343108048344;,4228803045678;-1,91553253460495;-1,28039459801837
3;0;2581,726827;,0252889975763443;,643291246292892;-,427970600196998;-,546470355398677;1;1;1;1;1;1;1112,932842;4;437,7022581;4;-,648849787764217;-,942625207359999;-,167468553380657;,0107263069584488
4;0;1283,981389;-,352269025655089;-,843668517782681;-,820187599709187;-,644585953863265;0;0;0;1;1;1;1120,344374;4;329,598589;4;-,257103560421474;-,666073032300844;-,632001466468351;,242274628909308
5; ; ; ; ; ; ;1;0;0;0;0;0;1668,491748; ; ;0;,331699303938094;,358056101645008;,27635270116172;-,035676629666146
6; ; ; ; ; ; ;0;0;0;0;0;0;1692,156427; ; ;0;-,0630057317682696;-,199012318436193;-1,13677417330123;-,966300348604661
7;2;2561,58391;,583045168259149;,586256718909055;-1,18201403863933;-1,49748793991533;1;1;1;1;1;1;1312,009993;4;846,6184241;4;,379631999428669;-,0831215671677309;-,298839644725206;,160428243204631
8;0;1652,183411;,294513610732851;,013921868533979;,316151214055299;,650812591542764;0;0;0;1;1;1;1341,907302;3;642,0660288;3;-,314138484799068;-,00471766327293341;,635777840300867;,477731793842185
9; ; ; ; ; ; ;1;0;0;0;0;0;1544,828364; ; ;0;-,0529457833319756;-,421932958703105;,257712208470944;1,10387689437607
10; ; ; ; ; ; ;0;0;0;0;0;0;1249,153552; ; ;0;,585565061536337;,794570158736669;-1,08647443111976;-1,2836591262231
11; ; ; ; ; ; ;1;0;0;0;0;0;2249,761332; ; ;0;,534237522765398;-,103985093288284;-,44338521962564;,0280921242882035
12; ; ; ; ; ; ;0;0;0;0;0;0;1472,999425; ; ;0;,715752629535433;,709692425413293;-1,04090878232007;-,961869917469628
13; ; ; ; ; ; ;0;0;0;0;0;0;1222,454724; ; ;0;,38259080779228;,754463097935512;-1,12050072730134;-1,49422119542918
14; ; ; ; ; ; ;1;0;0;0;0;0;1512,288824; ; ;0;-,199702678167328;-,378328189111141;-,575488226723291;-,535149444992205
15; ; ; ; ; ; ;0;0;0;0;0;0;1358,067099; ; ;0;,569587496372807;,200659206059069;-2,39900182121979;-1,8642787854957
16;0;2737,261189;1,03166347285162;1,17163434880214;-,744121814252301;-1,23486383707809;1;0;0;1;1;1;1774,34283;3;1359,569359;3;,668411695717573;,342666182965496;,0988241993447833;,679488227759151
17; ; ; ; ; ; ;0;0;0;0;0;0;1419,957438; ; ;0;,193522953357227;,0898984276837762;-1,21074438239163;-1,18642282183892
18;2;2046,814191;,174113360426802;,0117112279377053;-,466316336931436;-,393494026136602;1;0;0;1;1;1;1009,651288;4;539,5293497;4;-,0810544627863253;-,45341233782029;,329907132543172;,193539886424199
19; ; ; ; ; ; ;0;0;0;0;0;0;1387,646243; ; ;0;-,311545634312006;-1,00325215973384;-1,07759800602892;-,483616535474423
20;3;1869,473305;,379249644355817;-,146015626861058;,322318710173426;,619529675360188;1;0;0;1;1;1;1478,558395;3;1469,070068;3;1,48504280407556;1,26699402608054;,0937942251266353;-,119854821231361
21; ; ; ; ; ; ;0;0;0;0;0;0;1044,255549; ; ;0;1,12613934956896;,63157692908546;-1,39537402428126;-1,0313577321135
22; ; ; ; ; ; ;1;0;0;0;0;0;1452,813072; ; ;0;-,410073952820416;-,928634372196804;-,32606068167046;,298471150148149
23; ; ; ; ; ; ;0;0;0;0;0;0;1922,380365; ; ;0;-,235504259367079;-,765407961959528;-,884387819884794;-,741980624821424
24;0;2988,11224;,299608498830436;1,09448299199221;,338407830481584;,00972681862360192;0;0;0;1;1;1;1057,05475;4;435,0849324;4;,909850458188631;,833278136021509;-,318071899088702;-,146437408041431
25; ; ; ; ; ; ;1;0;0;0;0;0;1337,274132; ; ;0;-,208579103258176;-,145613964230004;,356832288652083;,258364089346997
26; ; ; ; ; ; ;0;0;0;0;0;0;1419,579547; ; ;0;-,00087075613233459;-,00897014080280107;,308603712325138;,194472608768407
27; ; ; ; ; ; ;1;0;0;0;0;0;1614,42227; ; ;0;,0899646606306734;,215116402394368;,25727921212505;,505768691149487
28;0;1468,182646;1,06899969615496;1,23579494116691;-1,01287321798798;-1,1544485344466;0;1;1;1;1;1;3956,143193;3;1199,46242;3;-,251777705366966;-,668404838161376;-1,32140381519087;-,447240364050136
29; ; ; ; ; ; ;1;0;0;0;0;0;2320,195592; ; ;0;-,276927576457702;-,131623129066805;,788522428903641;,479885646097576
30; ; ; ; ; ; ;0;0;0;0;1;2;2831,421959;1;393,1416378; ;,915176313243142;1,3570017322971;-1,21666199911885;-1,10854050609713
31; ; ;,273865906337383;,43814379895876;-,284509277449257;-,140596741922957;1;0;0;1;1;1;1416,715767;3;527,4743817;3;1,12140525618716;,140032253685224;,252978115089169;1,02412913394585
32; ; ; ; ; ; ;0;0;0;0;0;0;1300,199467; ; ;0;-,334032577875488;-,60381381582463;-,682301208649827;-,302901581283163
33; ; ; ; ; ; ;1;0;0;0;0;0;1344,885837; ; ;0;,555385216227454;,591236687698247;-,158592128289817;,405034677974486
34;0;2416,65576;-,00662109103483515;-,154971073021284;-1,45955136395503;-,832306184496786;0;0;0;1;1;1;1867,330552;4;582,9065757;4;-,935558318198609;-1,03986151174421;,429914855233393;,914301077914787
35; ; ; ; ; ; ;1;0;0;0;0;0;1474,934431; ; ;0;,389987828701324;,534340624701256;-,601821621159474;-,738482916030622
36;0;2395,284545;,055858326161846;-,197636436529358;1,10907669324236;1,39513528030789;0;1;0;1;1;1;2403,198726;4;686,767476;4;-,732879945290907;-1,07796321950531;,316592494906892;,90646621022339
37;3;1887,720686;,587335600341324;,87363999642454;-,189851619636263;-,82456894240982;1;0;0;1;1;1;1212,668062;4;387,5268501;4;-,618669942455336;-,663741226440307;-,00976406759993276;,272121743924122
38;0;2247,270246;,325887395333761;,086651944151359;-,752434526411509;-,516184579229753;0;0;0;1;1;1;1289,850461;4;434,8327914;4;2,0904149952714;1,62259441981178;-1,73119877355169;-1,46670588627493
39;2;1857,201241;-,913779324409807;-,630921993398861;1,02005022753721;1,28570857079238;1;0;0;1;0;3;1224,979662; ; ; ;,8947605355342;,525946123603334;-,575192345886935;-,519059984554518
40;0;1611,76553;1,2126660763184;,902599388235713;-,544884874436284;-,276993266713007;0;0;0;1;1;1;3357,655642;1;382,6466716;1;,346493345756169;-,127892239689955;-,809529968285309;-,921063314910328
41; ; ; ; ; ; ;1;0;0;0;0;0;1005,247425; ; ;0;,182575362411849;-,0705298155208551;-,508323276869214;-,653605182707244
42;0;1538,281873;,302558170886929;,302189402287975;-,543544114410593;-,36166080155026;0;0;0;1;1;1;1326,993774;4;487,8324347;4;-,479901830201753;-,712942330097549;-,208891870471277;,0272821285682356
43; ; ; ; ; ; ;1;0;0;0;0;0;1413,135196; ; ;0;,716640272044533;,573981324330301;-2,33420391805661;-2,01048301295108
44; ; ; ; ; ; ;0;0;0;0;1;2;5301,311967;1;786,7272489; ;-,461261337510969;,00268888849986135;-,343517651015803;-,381017077611009
45; ; ;,547917255586337;,199173550501654;-1,8290648270324;-1,53528989411161;1;0;0;1;1;1;3302,712332;2;682,5680139;2;-,16301345445849;-,323763931974688;,300614929743379;,449105808738557
