Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1, , ,0,0,0,4643.219214, , ,0,-1.34723937434106,-1.17572629452259,.0220215724817618,-.136488259733632
2, , , , ,1, , ,0,0,0,2123.668835, , ,0,.325731333819859,.293633623630046,-.156193702438489,-.131357358756849
3,-1.72017202280503,-1.77636065556472,-.0998809892051855,-.0527544230540986,1, , ,1,0,3,2372.262046, , , ,.59296188394889,.615696548212352,.29225278744438,.29040822990666
4,.343321545249458,.648862887956716,-.306442345700175,-.716459240583336,1, , ,1,1,1,1583.502439,4,599.302235,4,.261870833046132,.180816715263792,-.0441756653418872,-.0208845287733785
5,.412778811446173,.145925053863361,-.555227225971482,-.496428320760542,1, , ,1,1,1,1816.850485,3,952.9152988,3,-.985897192996466,-.366373553155017,-.179305152625333,-.69951322859619
6,-.173674887751639,-.456118014131129,-.0327389082494885,.0727392594899772,1, , ,1,1,1,1672.336916,4,442.6015163,4,1.07208644907051,1.09537360460552,-.587243158226665,-.617772717983455
7, , , , ,1, , ,0,1,2,4037.231882,2,385.9209426, ,2.59381681609779,2.20271630224461,.436242901933705,.255880989803734
8,.772036755327952,1.07752762864995,.473107131112349,.189301797817466,1, , ,1,1,1,11585.22953,1,909.0098679,1,-.806056669107866,-.595199172278775,-1.14188994968497,-1.14005349640988
9, , , , ,1, , ,0,1,2,3427.168374,1,287.8319051, ,-.670096557119686,-.756661260370673,-1.00615514079172,-.960764557158315
10,-.0933580573299238,-.0587978735527629,.413300233880997,.546966566928817,1, , ,1,1,1,1906.265899,4,543.8117626,4,1.51295667767446,1.23535279927203,-.58314051373909,-.431170655161169
11, , , , ,1, , ,0,0,0,1162.551141, , ,0,-.826997002387225,-.915391162668313,.533887189030858,.483695400276699
12, , , , ,1, , ,0,0,0,962.4547136, , ,0,.628294313497354,.640530580686798,.282656270988495,.454654507292235
13,.012719911606712,.159216906153418,.491448610079637,-.0299256711653462,1, , ,1,1,1,2132.462111,4,442.7971933,4,-1.18609109016707,-1.29602652973624,.864211772353223,.955329921033948
14,-1.67896739684105,-1.7693058091814,-.128250632583167,-.135673578517239,1, , ,1,0,3,3597.43785, , , ,.154858701244788,.253192840934532,-.162230362236883,-.0913043416965
15,-.125744186143018,-.147150360165297,-.637029941406871,-.542073579794038,1, , ,1,1,1,1412.291147,2,1057.419014,2,.421795356231165,.523301469846542,-.414290229143714,-.309355719375943
16, , , , ,1, , ,0,1,2,3469.391624,4,1009.985302, ,.609196025632627,.498468065195244,.482533917007409,.510699779197072
17, , , , ,1, , ,0,0,0,2188.51331, , ,0,.568444893046967,.55462462723725,.00813970233948513,-.0283320891339043
18,-1.17427852285819,-1.23826076036656,.475714769611401,.47614854124774,1, , ,1,1,1,1516.922854,4,752.9757341,4,1.02231176384997,.950086547002787,1.02466468438407,.751330798373089
19,.71720457711547,.692184120504776,.269631520478531,.220386535944488,1,1,1,1,1,1,1407.440602,3,1617.982012,3,-1.28914644959549,-1.14340424460552,.977398278667013,1.0642679374448
20,.88139446885889,.183538160377676,-.0971788500660726,.644690633811509,1, , ,1,1,1,2622.112722,3,697.8294607,3,2.07393846653858,1.72478979071345,-.788862530854268,-.628040807997647
21, , , , ,1, , ,0,0,0,2027.485242, , ,0,-.615812280311408,-.645799087977876,-.344639414003148,-.263892713116552
22,-.4013842484236,-.535031794799515,.986063079911142,1.0602793368719,1, , ,1,1,1,2343.264958,4,898.3496408,4,1.94833591260651,1.94139959416888,-1.18583873666954,-1.20312511284702
23, , , , ,1, , ,0,0,0,3753.345275, , ,0,.1752577512581,.051395824729967,.250896846678883,.282061936244365
24,-.0612630631036118,-.0186294563470777,-.790257065121154,-.844057958435604,1, , ,1,0,3,2241.481153, , , ,-.11374441468303,-.0654569527952949,.204837609661944,.237711766675919
25,.462232934288775,.564809909267859,.090884344542366,.285074198604597,1,1,1,1,1,1,1393.700868,4,808.5268344,4,-.271019318187284,-.219232565308953,-.513984976422797,-.36733453863365
26,-.654004842134392,-.667581737941814,.565165169177529,.408558729610689,1, , ,1,0,3,2422.212934, , , ,-.756203975058555,-.701272555103047,.405084428100572,.266311430550237
27,-.260135756575545,-.29427231471013,.591808866628481,.50982771230861,1, , ,1,1,1,3398.075693,1,1523.899862,1,-1.4666444243385,-1.42738109814056,.434042430863066,.411898363976724
28, , , , ,1, , ,0,1,2,5007.144777,3,595.8262414, ,.991229004495981,1.49625981032288,-.459318662223062,-.655805480750847
29, , , , ,1, , ,0,0,0,1649.882177, , ,0,1.0811419257526,.988783784215998,.0331682704532661,.156046037446273
30,.0900218409511895,.0613157191045257,.467637625709793,.513881009346596,1, , ,1,1,1,1987.077618,4,1212.893383,4,.432183157075384,.309402470430951,-.0414152874580426,.105737818284299
31, , , , ,1, , ,0,0,0,1748.342359, , ,0,.550529707449733,.513982262406488,.106982464949533,.0698856901034404
32, , , , ,1, , ,0,1,2,1417.606184,3,491.4210065, ,.0416917833736902,-.0564548172554745,.383468392224771,.357180912331586
33, , , , ,1, , ,0,1,2,3596.762604,2,1773.081387, ,-1.22198479226279,-1.40134895656324,.162944379546336,.262167050643249
