Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
79;0;1487,704952;-,693231454066472;-,602160333662736;-,743620664596105;-,902195640275714;0;1;1;1;1;1;2056,091689;4;632,767255;4;,38528956969693;,141291560202615;-,553989092381416;,0225217743082106
80; ; ; ; ; ; ;0;0;0;0;0;0;2918,431689; ; ;0;,178622341420337;,074856253178698;-,107306075005554;-,135012576923315
81;2;2135,050269;,0759397396871196;,132589896473892;1,14626343946881;,988754378926583;1;0;0;1;1;1;1951,563257;3;742,7905662;3;1,20047102578947;1,56549164529523;-,518216963027037;-,426878455136199
82;0;1082,829032;-,9915182676854;-,731682537740212;1,48551019275769;1,28640217353233;0;0;0;1;1;1;3216,672571;1;1402,788988;1;,0274793260315029;-,127650197233374;-,0534383969918576;,0142716447658105
83;1;1846,186476;,026471270856711;,257666391796504;,142169101420697;-,167965322869689;1;0;0;1;0;3;3096,444026; ; ; ;-,358418529957727;,0768274468351037;,179978324387311;-,102374880002554
84; ; ; ; ; ; ;0;0;0;0;0;0;1238,76659; ; ;0;-,213934741791553;,437833575963393;-,567276607653991;-,81862912450136
85;3;1857,864859;-,941407580901855;-,641697661059489;1,11779394597127;,82831167331483;1;0;0;1;1;1;1413,961888;4;1072,400241;4;,0995856463784632;,426662127287529;-,00194916788294398;-,657864143954399
86; ; ; ; ; ; ;0;0;0;0;0;0;2157,870757; ; ;0;-1,07343441428785;-1,09556810402615;,0692580413530288;,0547436732868662
87; ; ; ; ; ; ;1;0;0;0;0;0;1459,01207; ; ;0;-,42338477677228;,415571755985706;-,746828658994592;-,533144542359199
88; ; ; ; ; ; ;0;0;0;0;0;0;1480,883177; ; ;0;-,73304550314234;-,604046151832371;-,70923799381997;-1,33785876254054
89;2;1317,956423;,163644175780631;-,312791785982816;-,224336347336806;,137055854403098;1;0;0;1;1;1;1535,934604;3;677,4848326;3;,837544646142046;1,11981641445448;-,976445878076363;-1,25548567071424
90;0;887,1671386;-,551496744394543;-,727811193472888;-,11317846977291;,102765725004052;0;0;0;1;0;3;2434,182157; ; ; ;-,0259719622823317;-,18686911123393;-,99701613084456;-1,06142444227586
91;3;1261,569765;-1,24694741470844;-1,16683761609451;,990285830214918;,473803255766448;1;0;0;1;0;3;3400,362607; ; ; ;-,35818788272202;-,455744423228223;-,152193550702288;-,20590517592691
92; ; ; ; ; ; ;1;0;0;0;0;0;2160,408755; ; ;0;-,180982683656037;-,329210819269211;-,174937733114685;-,374640973771695
93; ; ; ; ; ; ;1;0;0;0;0;0;1419,602382; ; ;0;-,713483351752755;-,972846857007659;-,145506499709694;,185145250961659
94; ; ; ; ; ; ;0;0;0;0;0;0;3256,905593; ; ;0;1,18822598875411;,789428142166126;-,595531807163496;-,475867431466958
95;0;1158,648549;-,0696727111487241;-,168153620485422;-,349950325167273;,0184407284622108;0;0;0;1;1;1;1715,260362;4;2385,737928;4;1,69039282620887;1,33004979197959;,518976766334525;,858519567072429
96;3;1296,263967;,536431758619955;,720105389013287;-,69773891043365;-,965732058078626;1;0;0;1;1;1;2224,98481;2;508,6526515;2;-,618314456388683;-,203041006953859;,258840127161028;-,116460046808067
97;0;941,9982188;-,368152723508466;-,52089405054344;-,0673686465988009;,198594230305393;0;0;0;1;1;1;2168,841271;3;2538,155713;3;-,365577081051636;-,307996174385311;-,0841248998262527;,164014460351863
98;3;1704,591024;-,317058603985042;-,13471193948049;-,189310802426606;-,174286900140087;1;0;0;1;1;1;2264,56481;3;1066,775784;3;1,28678659093037;1,20786644266451;-,902155767786475;-,37102678582634
99;0;1057,270083;-,767283144621107;-,5428665557893;,428110151684926;,39022855725026;0;0;0;1;0;3;1349,903182; ; ; ;,541440863673885;,697377959014281;,111062606229693;,0838725165124938
100;2;1264,409897;-,662898338860721;-,798827756712236;,467489897609697;,619723898885154;1;0;0;1;1;1;1444,641415;4;937,8331153;4;,290072017856062;,207616204406864;-,427015831461368;-,360598419079475
101;0;897,7222971;-,3303256021944;-,452623403776598;-,225454875548078;-,157432942382541;0;0;0;1;0;3;1122,726239; ; ; ;-,401826015782142;-,743511921622591;-,220315199397374;,229732301812317
102;3;1338,676081;-,487944642193616;-,263872687086772;-,103704267189798;,220029093065115;1;0;0;1;1;1;2572,058335;2;621,4654189;2;-,296250989144413;-,699171194394771;,0511832750673225;-,14999060831047
103; ; ; ; ; ; ;0;0;0;0;0;0;3184,172535; ; ;0;-,0628819656565595;,44372891452345;-,220688259769668;-,563521194011354
104;2;1847,515934;-,113179459652229;-,184840094393527;-,270967477561577;,140326735527924;0;0;0;1;1;1;2060,249733;3;473,0661569;3;-,162946862333056;-,258625048538866;-,339982566631608;-,0702830075463275
105; ; ; ; ; ; ;1;0;0;0;0;0;1737,78385; ; ;0;-1,06708243023898;-1,07408361337209;,823303848359606;,11044461238771
106;0;2193,725392;,902902168206204;1,18495601721897;-,102004478059825;-,687698862182565;0;0;0;1;1;1;1487,146544;4;801,8188206;4;,39804811105771;-,0958856022843313;,473147612262742;,865763455900899
107;1;1385,539715;,360297631205696;,265765651513667;-,707537809337055;-,886348408776318;1;0;0;1;1;1;3676,48798;1;738,5160942;1;-,183243254312661;-,179741193894994;-,341337970269471;-,332544119664146
108; ; ; ; ; ; ;0;0;0;0;0;0;3677,769648; ; ;0;,210579069180213;,263210141218085;-,209467653120762;-,148903664764714
109; ; ; ; ; ; ;1;0;0;0;0;0;1370,263615; ; ;0;,326684760567365;,926238103125242;-,396248728115411;-1,07049801389837
110; ; ; ; ; ; ;0;0;0;0;0;0;2701,23418; ; ;0;,320884954809849;,288872650303262;-1,32527602685251;-1,41887938242109
111; ; ; ; ; ; ;1;0;0;0;0;0;2751,33085; ; ;0;-1,10692864704887;-1,05399061315004;-,338997937504181;-,508998180168614
112; ; ; ; ; ; ;0;0;0;0;1;2;3387,345786;1;391,6433514; ;-,402133432492957;-,722420131401425;-1,19250744238843;-,985791920634006
113;3;1860,687351;-,261227188507998;,131358611609265;,38786961011967;,582319741022724;1;1;0;1;1;1;1758,500943;3;911,9838979;3;,246313813700858;-,47696750269269;-,850233390259129;-,115678663615733
114;0;2314,478663;,29036878916056;-,0850601982328695;-,205906521905149;,758914404876443;0;0;0;1;1;1;3519,713934;1;421,5688248;1;,358727516415903;-,634956697992593;-,756469305221979;,0573944703911673
115; ; ; ; ; ; ;1;0;0;0;0;0;1880,92622; ; ;0;-,415987306511062;-,16712677065461;,512937966677397;,545516442904479
116; ; ; ; ; ; ;0;0;0;0;0;0;1604,43681; ; ;0;-1,02258115706315;-,802978610249937;-,318515345725427;-,381804755871306
117;2;1248,5167;1,9439623536154;1,98903167460499;-,802760728327444;-,438107869108715;1;0;0;1;1;1;2080,732687;2;1149,922876;2;,492010378684722;,0988536356944802;-,876908973115702;-,590389729035411
118;0;1229,286227;-,253510395025365;-,133510899492951;-,884537014957177;-1,01236329120649;0;0;0;1;1;1;1422,187849;4;588,3537368;4;-,413058398157854;-,494901817830865;-,416905352740856;-,738475525789473
119;2;1420,189014;,884996373046866;1,02285780254553;-,146822303363305;-,282200223632814;1;0;0;1;1;1;2354,202993;2;1875,460208;2;1,47274391045068;1,24667716815143;-,712900848104409;-,575157824120787
120;0;1428,04324;-,40324328554755;-,380182545601729;-,647403583629949;-,879712841926673;0;0;0;1;1;1;1474,776972;2;349,0955647;2;,524394238912774;,706572133230688;-,884386799283911;-,824642025253778
121;3;2440,766265;,66973556038912;,756433465985622;-,0506035711258613;-,103952040511957;1;0;0;1;1;1;2358,628853;3;1778,344346;3;,0215119330882825;-,226253459142193;-,669504361222015;-,435932770882382
122; ; ; ; ; ; ;0;0;0;0;0;0;1764,535623; ; ;0;,790790890693319;,685884227776598;-,460458315717153;,415054586966087
123;3;2904,48826;-1,07141419665596;-1,18050935047264;,192651982067791;,168351740970384;1;0;0;1;1;1;1672,628863;4;1096,320221;4;,708156166300377;,443729927990626;-,000794964855257763;,113359343984533
124;0;1618,691361;,833337344217992;,807095624903344;,581617150275356;,867278615813133;0;0;0;1;1;1;1968,625222;2;983,1854329;2;,685337666979366;,581193575277959;-,258201577012427;,0293337939285339
125; ; ; ; ; ; ;1;0;0;0;1;2;2921,193562;2;2095,30701; ;,613556207946229;,508565983811556;-,100153969572634;-,197197909346647
126;0;1343,345702;-,640065646898863;-,397029738057821;,201292203709531;,194162510149252;0;0;0;1;0;3;1414,050732; ; ; ;-1,0047636312478;-,538451009096968;-,23402519177649;-,825133050100323
127;3;1672,345334;-,117700903187373;-,0794151511078714;1,02032898720954;1,06623936627377;1;1;0;1;1;1;1711,329721;4;622,7663312;4;-,690995729695825;-,614885183274661;,928630675730936;,758305024545888
128;0;982,6825192;-1,33035406155141;-1,14286840705932;,0717386152404342;-,0754012744993573;0;0;0;1;1;1;2539,814248;1;545,6353176;1;-1,18025190819047;-,683923580738926;-,162795911034709;-,670139967811438
129; ; ; ; ; ; ;1;0;0;0;0;0;1491,887689; ; ;0;-,97410935671835;-1,00880814157156;-,413007711123074;-,266258486150252
130; ; ; ; ; ; ;0;0;0;0;0;0;2423,700769; ; ;0;1,19343752051874;,13871025930654;-1,07762273107681;-,240552312221613
131; ; ; ; ; ; ;1;0;0;0;0;0;2460,587213; ; ;0;1,02610406467975;,778223553113621;-1,23641878002321;-,626979576336108
132;0;1578,591445;-,484964977811405;-,527173330466933;-,241951150521536;-,401950323214039;0;0;0;1;1;1;2033,483847;2;1170,851014;2;-,617191192533741;-,701746414487793;-,379494736363182;-,272591759468659
133;2;1199,559932;-,693131624411413;-1,00024868914867;,0752551395971183;,357636518516168;1;0;0;1;1;1;2571,99996;1;324,4029277;1;-,309633900199619;-,128925645673778;,0418787485749518;-,215573589439766
134;3;1854,565429;-,423912114022376;-,368415696578681;-,215447298913645;-,311383346351909;1;1;1;1;1;1;1592,225362;4;1434,212307;4;,423720534209095;,0691671551888616;,412158123422772;,770123065279741
135; ; ; ; ; ; ;0;0;0;0;0;0;1345,62871; ; ;0;,9726203475293;,797159376514655;-1,6427394407046;-1,53915006580915
136; ; ; ; ; ; ;1;0;0;0;0;0;1298,778227; ; ;0;-,738810502330519;-,218093021444827;-,564046901787983;-1,05795635760119
137;0;2255,594741;-,807974523523174;-,912364239589963;-,110029226925373;,15750497294508;0;0;0;1;1;1;1578,502918;3;1004,936905;3;-,153717228282648;,664458518218723;-,558579692137477;-,874210198075353
138;2;1807,784546;,219523867449181;,246771868702113;,244854118051112;-,0749667033706645;1;0;0;1;1;1;1717,678083;3;605,1777146;3;-,729942561942441;-,461402673810904;-,192218634604609;-,279081496527164
139;0;1090,824383;,261921653991344;,282801874451562;-,978610181941467;-,763193657025551;0;0;0;1;1;1;2391,408251;3;2099,437471;3;2,58095886582716;2,3173821827204;-,668550403395707;-,646553546235332
140; ; ; ; ; ; ;1;0;0;0;0;0;1364,858542; ; ;0;1,65549408391845;1,12776655771293;-,328929170473931;-,197732513281738
141; ; ; ; ; ; ;0;0;0;0;0;0;1293,144468; ; ;0;,459047268389163;,554656950753887;-,796104877830762;-,816109138369405
142; ; ; ; ; ; ;0;0;0;0;0;0;3245,192571; ; ;0;-,484988107393728;-,311471236391683;,731411067620659;1,02926654410369
143;1;1567,704644;,13248345145981;-,103918675015344;-1,29972316298692;-1,12404647944473;1;0;0;1;1;1;1706,273611;4;632,6626945;4;1,62272155033278;1,54123785558404;-1,19774475679701;-1,82066227122344
144;0;1461,530185;,325600909451513;,377355319408279;-,450904144828755;-,539199301390575;0;0;0;1;1;1;2540,691466;3;1628,139971;3;-,125112673947562;-,0650772136154015;-,0625886573312348;-,349214438541001
145; ; ;3,47104218859139;3,41171512416336;-,36493055340388;,378913731088714;1;1;1;1;1;1;3657,603262;2;1785,833251;2;-1,28536645845991;-1,16023085696006;,231770499562687;,0492996040200591
146; ; ; ; ; ; ;0;0;0;0;0;0;1360,997822; ; ;0;-,524376252562696;-,355233372703167;-,299541468328733;-,378288278139011
147; ; ; ; ; ; ;1;0;0;0;1;2;2636,848001;1;305,5438688; ;-,748940503140159;-,914658132391029;,00587457542498526;,499901298801058
148; ; ; ; ; ; ;0;0;0;0;0;0;1390,804943; ; ;0;-,0404789966139451;-,0368754625219342;-,797544408784876;-,705635135433606
149; ; ; ; ; ; ;1;0;0;0;1;2;2919,052958;2;574,8696011; ;-,583393815378231;-,389718425387385;-,321137209232876;-,715203473935316
150; ; ; ; ; ; ;0;0;0;0;0;0;1222,369515; ; ;0;,179101898597886;,456841152840455;-1,37505614011954;-1,38314512867888
151; ; ; ; ; ; ;1;0;0;0;0;0;1817,027242; ; ;0;-,408748256273252;,0331304582725691;,0218961968520016;-,329556891382032
152; ; ; ; ; ; ;0;0;0;0;0;0;1987,029154; ; ;0;-,300728943301293;-,588220427543398;-,461787411012997;-,860116344408335
153; ; ; ; ; ; ;1;0;0;0;0;0;1690,086619; ; ;0;-,0639983541397801;-,226918293609341;-,286226451569274;-,0967769940585146
154;0;2341,802312;1,07957600503709;2,12612790857206;-,660958964836663;-1,6949096467405;0;0;0;1;1;1;1428,234717;3;632,5097026;3;-,930252219930639;-,671001367517333;,301953553211549;-,0192616600873956
155; ; ; ; ; ; ;1;0;0;0;0;0;1524,353085; ; ;0;-,709108037073712;-,909530495216436;,460838118617499;,844140120243796
156; ; ; ; ; ; ;0;0;0;0;0;0;2668,199154; ; ;0;,764443975159916;,773365194167566;-,982977481211449;-,840743991738596
