Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
62;2;1975,572239;1,23269691007369;1,08192134871755;-1,90850080185705;-2,02858267951132;1;1;1;1;1;1;1724,427292;3;306,4043899;3;-,442446008869321;-1,21098202616642;-1,31542074059876;-,549260232613462
63;0;1476,400378;1,01908670029386;1,31742092214917;-1,38066591547174;-1,90029730447068;0;0;0;1;1;1;1193,257456;4;598,4313241;4;-,867723317597273;-,650032886437174;-,112090139426206;-,451782932316544
64;1;1892,519014;1,24973940955276;1,43756572922893;-1,11246538029634;-1,24633835682579;1;0;0;1;1;1;2074,398201;3;347,4593314;3;,415720359487775;,577705762715696;-,594592101769767;-1,06322029129252
65;0;1053,431469;,808505267555717;,946645885983392;,0243103049035519;-,231794234175058;0;0;0;1;1;1;1164,387623;4;412,1083076;4;-,0245019370931489;-,417417589374892;-,204415746843686;-,205062216464082
66;2;1687,438048;1,04669254565493;1,18250206773859;-1,3089393065837;-,810376890160167;1;0;0;1;1;1;1910,715989;3;735,4221465;3;-,878598260593544;-1,08814474716044;,0433990760092322;,120332496357453
67; ; ; ; ; ; ;1;0;0;0;0;0;1406,657708; ; ;0;1,6793673806945;1,30678243459454;-,735616054512463;-,667419407151981
68; ; ; ; ; ; ;0;0;0;0;0;0;2005,980568; ; ;0;-1,5763890809142;-1,60774364137768;,829968386066386;,799381879536542
69; ; ;-1,49354094306252;-,690294760148406;,591108429533915;-,173419145260103;1;0;0;1;1;1;1435,451526;4;236,0369988;4;,485903304830206;-,0558047536767369;-1,14573121802896;-,585526016244271
70;0;1839,527705;1,57293876062627;1,01644020383499;-1,9853256883487;-1,96453620096484;0;0;0;1;1;1;1694,991359;3;483,2438631;3;-,395931609407834;-,790387807068647;-,256266860050783;-,019808615216222
71; ; ; ; ; ; ;1;0;0;0;0;0;2579,166594; ; ;0;-,543764051103306;-,976667036029961;-1,32634960227462;-1,20318907470657
72; ; ; ; ; ; ;0;0;0;0;0;0;2800,249452; ; ;0;,156077256031598;,0426334122836542;-,672009828992785;-,601828137196377
73;2;1879,275196;-,831856917325441;-,570617147894427;-,877727260778338;-1,03257798406343;1;0;0;1;1;1;906,7564947;4;165,1012622;4;-,847298961307009;-,536481632476752;-,436869528311004;-,429308036500539
74; ; ; ; ; ; ;0;0;0;0;0;0;2039,795199; ; ;0;-,383031948332151;-,17270218261077;-,122975312639412;-,0906765778524259
75; ; ; ; ; ; ;1;0;0;0;0;0;1131,736304; ; ;0;-1,43003270182323;-1,48068801936446;,734448030613888;,696610611873468
76;0;1175,612523;-1,83688927741072;-2,02890572741635;1,75883789148704;2,00090719198257;0;0;0;1;1;1;958,141083;4;204,7096812;4;-1,0475928944426;-,463341340519658;,389914068119939;,15765802457252
77;2;1495,402043;-,301745907821716;-,24664930649554;-1,15878365798466;-1,25236209213243;1;0;0;1;0;3;4174,235523; ; ; ;,549026708589831;,776977154685444;-,981878281326385;-1,16808279321881
78; ; ; ; ; ; ;0;0;0;0;0;0;1142,342747; ; ;0;,65844831816855;,451399706589194;-1,42458857160766;-1,23734591282492
79;0;1608,795391;,0820793089748049;-,147856568917434;-,988602591848996;-1,08815148647853;0;0;0;1;1;1;2497,148441;3;273,1792731;3;,831758522080712;,659659886796684;-,880123033227175;-,987694403472964
80;0;1863,544073;-,389609917005908;,288996625274196;-,454178113183787;-,960381264622992;0;1;1;1;1;1;1087,392849;4;418,1920554;4;,257663211338028;,348308209467017;,132963266174751;,14500518727534
81; ; ; ; ; ; ;1;0;0;0;0;0;989,8096645; ; ;0;,3242489257629;,244108749821317;-,609529545102508;-,443502883495408
82; ; ; ; ; ; ;0;0;0;0;1;2;2611,595656;1;182,2144906; ;,548960008947119;,601778307139115;,326284595408098;,0990854160239738
83; ; ; ; ; ; ;1;0;0;0;0;0;1135,135151; ; ;0;-,368410769084726;-,543518879985983;,143271815928677;,0909025164007233
84;0;2022,67003;,600938420204308;,770570055758606;-,329903378795992;-,384186425981295;0;0;0;1;1;1;1675,6968;3;326,2814066;3;,651901473544523;,81467657551667;,479583673999076;-,11472217839753
85; ; ; ; ; ; ;1;0;0;0;0;0;1140,016123; ; ;0;,369753350764233;,294211946220774;-,854998312337364;-,596763603448542
86; ; ; ; ; ; ;0;0;0;0;0;0;1122,901611; ; ;0;,250328689431464;,0892199350762612;-1,34978460762359;-1,32545721058767
87; ; ; ; ; ; ;1;0;0;0;0;0;1248,519751; ; ;0;-,307560129099143;-,28523880254789;-1,05830353700906;-1,06646115032699
88; ; ; ; ; ; ;0;0;0;0;0;0;2316,372887; ; ;0;-,281171333940661;-,64248024273269;-1,47220160740939;-1,21757977225564
89; ; ; ; ; ; ;1;0;0;0;0;0;2690,992734; ; ;0;1,6286049207174;1,14406099064434;-1,60539905659351;-1,88385639281685
90; ; ; ; ; ; ;0;0;0;0;1;2;4516,126433;2;258,178096; ;-,765353861111353;-,496582166373142;-,546447259895969;-,422975628112383
91; ; ; ; ; ; ;1;0;0;0;0;0;1024,899224; ; ;0;-,0189528598588295;-,367421929695093;-,278406976926933;-,501918166857868
92;3;1327,724311;,827736349385351;,946607778761479;-1,25636577504434;-1,21887854647874;1;0;0;1;1;1;1664,889897;4;195,2136292;4;-,654144879428214;-,2502687528112;,0189283476830957;,0478231950686754
93;3;1981,81568;,23720670119116;-,166871837421952;-1,5299870352152;-1,37042179406349;1;1;1;1;1;1;1567,188039;4;278,0294538;4;-,276022539789205;-,297824931146131;,459412473468917;,495006439500898
94; ; ; ; ; ; ;0;0;0;0;0;0;2280,198596; ; ;0;-2,38984092101986;-2,30535982035367;,250396568831155;,156034665853744
95;0;1180,164404;1,13487806500115;1,21220735290859;-1,57627498879555;-1,95615025984646;0;0;0;1;1;1;2064,003765;4;272,7231855;4;1,11079769676133;1,36850544716037;-1,17735042163536;-1,41270152837226
96;3;1205,167034;1,59983452702888;1,78324148573834;-,477008417038075;-1,19544989712534;1;0;0;1;1;1;2028,767309;4;273,8903464;4;1,45701666329525;1,77704357417731;-,58372069286983;-,772174937503478
97;0;2845,118449;,170950528690008;,482604835565626;-,999360660228418;-,72989349656214;0;0;0;1;1;1;1100,56262;4;216,4765492;4;-,819043126847503;-,687135283459521;-,312144107255906;-,208732394559356
98;3;1188,660372;-1,06679956628869;-,954516123103023;,180584541626399;,146641294514174;1;1;1;1;1;1;1130,497298;4;160,2295922;4;-,672625099130421;-,423425994641384;,573677057960521;,546637841053509
99;0;1355,620618;-,266740354941356;,932319217152688;,58497932782053;-,134711894269725;0;1;0;1;1;1;829,6869891;4;194,0740516;4;-,0513327566972968;-,298933575937095;-,417573940550667;-,483349751327848
100; ; ;1,38747387757972;1,21441474902233;-,40775324019791;-,583748301622122;1;0;0;1;1;1;1075,783463;4;200,1001646;4;-,717405130872325;-,715770974660289;-,345475834350557;-,419429145103969
101;0;1558,020555;-,167121487292661;,524879152763065;,128305759843372;-,508780575551266;0;0;0;1;1;1;2583,964174;3;267,9801309;3;,479549845901159;1,03160683409846;-,607817021614251;-1,26706142870287
102;2;1439,217169;,437490649260047;,401757306291547;-1,06529588299489;-1,04572662223156;1;0;0;1;1;1;1899,581614;3;324,177053;3;,964100940935703;,6005548083102;-,713060581591732;-,237197159288344
103; ; ; ; ; ; ;0;0;0;0;0;0;4701,207878; ; ;0;-,301800640518959;,0831797702604397;-,0730255865631379;-,616189582528955
104;0;1566,791073;,194387004770469;,0987115058713862;-1,25300205509773;-,933504146916277;0;1;1;1;1;1;1183,46825;4;213,4131928;4;-1,02651995722516;,03305902253109;1,02499863574282;,575023855126886
105; ; ; ; ; ; ;1;0;0;0;0;0;2131,476828; ; ;0;,330643824483729;,46557700225417;,0239878571447452;-,237875402771776
106;0;1726,006836;-,580869037035039;-,136500271170625;,269886743666889;,602938000225036;0;1;1;1;1;1;1033,780103;4;158,9139302;4;-1,57381528727851;-1,38958491633639;,476555678050791;,591098702781371
107; ; ; ; ; ; ;1;0;0;0;0;0;2180,451722; ; ;0;1,43065892121071;1,10062367790099;-1,63349555665981;-1,46169564787804
108; ; ; ; ; ; ;0;0;0;0;0;0;1189,426577; ; ;0;1,81845795375633;1,64688124014017;-1,35817407740774;-1,56875625288873
109; ; ; ; ; ; ;1;0;0;0;0;0;1389,062412; ; ;0;-,752625741499324;-1,07436916050502;-,445834657838351;-,312954977385709
110; ; ; ; ; ; ;0;0;0;0;0;0;2432,099507; ; ;0;-,139381713355225;-,0366423231372481;-1,07243675467729;-1,07841555613147
111; ; ; ; ; ; ;1;0;0;0;1;2;4263,680655;2;1093,038136; ;,784101548362815;1,16043615887118;-,995063274149279;-,986739165690035
112; ; ; ; ; ; ;0;0;0;0;1;2;2626,967911;1;358,7470188; ;,050230390661719;-,33025573498155;-1,25624632412879;-1,28541872680762
113;2;1914,750167;,406949383941366;,170597042962656;-,424109042929305;-,496385169720104;1;1;1;1;1;1;1114,182063;4;378,1730797;4;,307072935166363;,383439285690658;,27749755017862;-,252968710701612
114; ; ; ; ; ; ;0;0;0;0;0;0;963,1503491; ; ;0;1,75068140748547;1,62950876665716;-,2667652865847;-,719007780371379
115; ; ; ; ; ; ;1;0;0;0;0;0;2120,683717; ; ;0;,475628163900663;,426060879482814;-,79372138860222;-,417686548778941
116; ; ; ; ; ; ;0;0;0;0;0;0;1609,29596; ; ;0;,280412050832387;,20075278609906;-1,35102876509311;-1,55909215633894
117;1;2683,379138;,664211864110568;,692288177530196;-1,12654734277871;-1,10215685779612;1;0;0;1;1;1;1743,565331;3;489,0042946;3;1,65871157192378;1,16398857558937;-2,56699678483023;-2,00819533125815
118;0;1862,113592;-,18464540235173;-,532032880018838;-,587793536819671;-,618696152562256;0;1;1;1;0;3;1755,657105; ; ; ;,539032972757963;,389807353923675;-1,94394352360095;-2,13220492486869
119;2;933,7883965;,585144795381537;1,1393035327949;-,815061973945095;-1,22884523161719;1;0;0;1;0;3;3094,420511; ; ; ;,516481373822935;,0324101805101478;-1,51277533966616;-1,27856562896599
120; ; ; ; ; ; ;0;0;0;0;1;2;1149,928812;3;427,8157469; ;,0580724054601879;,0464062795884254;-,787177049640022;-,753114917580947
121; ; ; ; ; ; ;1;0;0;0;0;0;1940,250068; ; ;0;-,240737661755335;-,643562296150182;-,193296390621113;,234349535611172
122; ; ; ; ; ; ;0;0;0;0;0;0;2119,341113; ; ;0;,724174719081681;1,22861939777031;-1,00253489319384;-1,31631436067643
123; ; ; ; ; ; ;1;0;0;0;0;0;4389,787598; ; ;0;-,235670763803679;-,476794295585901;,0509674102651309;-,0360716046318418
124;0;937,0698434;,572557789877667;,785194055012133;-,831186274252084;-1,34998079795396;0;1;1;1;1;1;1003,576326;4;257,7059716;4;,406843570601822;,617189847345186;-,630335532963593;-,757334034413046
125;2;1890,316202;,146111758314228;1,0576098820565;-,0247720795218203;-,920997921236067;1;1;1;1;1;1;2984,987388;4;427,9273633;4;-1,54789550061616;-1,05087573037019;,878105654216433;,811326661235163
126;0;1285,281036;1,40265557412048;1,2488505047643;-,891041315681183;-1,20488355161654;0;0;1;1;1;1;1429,497049;4;353,9234593;4;,642976498854174;,933480970373136;,00626122035219179;-,0661354919184292
127; ; ; ; ; ; ;1;0;0;0;0;0;2172,954822; ; ;0;-,175025716583523;,283037599522623;,04979906512786;-,23234199778253
128; ; ; ; ; ; ;0;0;0;0;0;0;3850,774145; ; ;0;,818317895041004;,479179561513305;-2,30279477353593;-2,23831441495474
129;2;1712,246954;-,317164620964953;,198113549904847;,276584744381137;-,086639376999994;1;1;0;1;1;1;896,9753077;4;244,804337;4;-,433191764515594;-,399850379707844;-,11382932572623;,0252655572688926
130; ; ; ; ; ; ;0;0;0;0;0;0;3439,748757; ; ;0;,6182562174826;,684468552303299;-1,5204153595726;-1,53250133436691
131;2;1562,081711;,449578366540297;,37193205394145;-,967630402367763;-1,01558028125238;1;1;1;1;1;1;959,8926262;4;208,989592;4;,515910404164704;,602333900257704;,203453122967319;,369042620093392
132;0;1038,631121;-,156955246109947;-,394497436626226;-,532500837280207;-,23275673021942;0;1;1;1;1;1;931,2049718;4;180,2239986;4;-,878392939645478;-,738312454092869;,107808991324911;-,0846503426635037
133;1;1975,861863;,227472813783267;,0285815151452849;-,64051355005613;-,383898504749067;1;0;0;1;1;1;2516,932444;3;218,0385371;3;-,678889896179379;-,476661128352749;-,397953387725478;-,695012326483111
134; ; ; ; ; ; ;1;0;0;0;0;0;2494,111065; ; ;0;,537710754285319;,64908562842533;-1,15993350201683;-1,30670068937601
135;0;2106,211414;-,273292593930452;,227454638034511;-,129309535062539;-,797411966438418;0;1;0;1;1;1;1239,917592;4;430,9984174;4;-1,24876798532127;-1,25372146460214;,219835846728011;,754234692428081
136;2;2167,133875;1,34051398912704;,983732681175683;-2,36983002049291;-2,04730838017526;1;0;0;1;1;1;1315,74296;3;395,7023036;3;1,29356356168959;1,20145634672527;-2,41699866358167;-2,59538981398691
137;0;2282,907913;-,466179178575186;,250519525312082;-,313767840753194;-1,14318503972388;0;0;0;1;1;1;1957,577228;3;275,8805178;3;,302678046412298;1,07929694839374;,430761517900077;,076776395302981
138;1;2363,292295;,304593640939366;,128149334798707;-,766502993632498;-,825896409128634;1;0;1;1;1;1;2764,773084;4;418,8691169;4;,496406525233894;,724705115377857;,225513740679416;,164765198808783
139; ; ; ; ; ; ;0;0;0;0;0;0;1462,742372; ; ;0;-1,62732004213799;-1,67690659846118;-,314668520794083;-,0926370293840542
140; ; ; ; ; ; ;1;0;0;0;0;0;2530,208058; ; ;0;1,53976378943519;1,51360034123294;-1,78006681523487;-1,94233853838842
141;0;1575,57442;1,80784151416795;1,20377177830983;-1,21468607540852;-1,48696520493005;0;0;0;1;1;1;2044,926025;3;259,247753;3;1,52663669136276;,917772251526916;-1,25181804870474;-,778422375167552
142; ; ; ; ; ; ;0;0;0;0;0;0;2484,079703; ; ;0;,689609756633173;,25731821500937;,428920155540339;,188355857739375
143;0;2298,364807;,197679946883024;-,0462699004990941;-1,56456662191877;-,989041530870202;1;0;0;1;1;1;1436,715229;4;174,3439323;4;-,522704605911094;-,295063089807018;-1,02470678799022;-,933646336735791
144; ; ; ; ; ; ;0;0;0;0;1;2;1878,70422;3;312,0981081; ;,0696791450322987;-,160965078985911;,115415633494583;,397803183659166
145;2;2042,894981;-,923887020792947;-1,03477134382911;-,0327079934160325;,205873325462626;1;1;0;1;1;1;681,2522805;4;180,4238175;4;-,717803145616641;-,635441602260769;1,67594275299152;1,48115979413615
146; ; ; ; ; ; ;0;0;0;0;0;0;1186,600565; ; ;0;-,32012955679536;,208805224816671;,199992290000073;-,0908637920379453
147;2;1300,808813;,78029563178469;,860128378456374;-,6869741502852;-1,09265119665113;1;1;1;1;1;1;1540,468426;3;388,0216214;3;,446664961832614;,496061990722012;-,238674247576231;-,30278022071381
148; ; ; ; ; ; ;0;0;0;0;0;0;1388,491501; ; ;0;-,82882131151437;-,941391648871651;-,969782680706735;-,804413387405329
149;2;2250,989259;,393169217717149;,225000015437871;-,920111084832077;-,57449012853553;1;0;0;1;1;1;1414,444554;4;273,7152242;4;1,47951515076587;,933068932009473;-1,3628490641503;-1,02783206619654
150; ; ; ; ; ; ;0;0;0;0;0;0;944,5665428; ; ;0;1,5452499038851;1,86199368241167;-2,16190044519619;-1,75545559939731
151;0;2311,839555;,430687667900354;-,154079037734531;,188582599270893;,347059342345634;1;0;0;1;1;1;955,7086157;4;234,7418639;4;,902910965807604;,502610586919637;-,671191634034129;-,356091410188042
152;0;1783,717129;,659102868333989;,553436281450633;-1,22438096057593;-1,17716078290504;0;0;0;1;1;1;2238,986814;4;214,8866573;4;,404452912226356;,628517141346684;-,278687418308522;-,205700750561119
153;1;2820,833305;,629380481540772;,23396956160294;-,247580268061643;-,167700709675597;1;0;0;1;1;1;1521,202412;4;275,2826645;4;,0140721598667368;,438605753977631;-,117597965832683;-,158033059292023
154;0;1828,555979;1,00480354391941;1,03609247454284;-,570271705849789;-,613637151546836;0;0;0;1;1;1;916,7269163;4;157,3801672;4;-,552152557171372;-,531628550465238;-,335199087227532;-,595487092439543
155; ; ; ; ; ; ;1;0;0;0;0;0;3152,736541; ; ;0;,821987725903854;,60128360638954;,487713582916879;,48450501886432
156;0;1985,339603;1,2613629613765;1,33737475741561;-1,41962290144923;-1,79039019573122;0;0;0;1;1;1;1270,674319;4;302,4846664;4;,420372538282924;,193212400466247;-,673920877995156;-,428446349780585
157; ; ; ; ; ; ;1;0;0;0;1;2;953,7469899;4;210,1548285; ;,383419808607214;,315452955686089;-1,09500987660495;-1,01657692766238
158; ; ; ; ; ; ;0;0;0;0;0;0;2334,329974; ; ;0;1,41427606895454;1,32506005523343;-,710282849708964;-,675182945407711
