Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
23;1;2694,680855;-,315437713356114;-,114763588149606;-,593426739692422;-,326055983531996;0;1;1;1;1;1;946,4898525;4;1678,420566;4;-,414702996254077;-,200704682871864;,214747088645069;,168579703672598
24;2;2468,513299;,7410352620434;-,0975969763442988;-,123006481798133;-,235690453436886;0;0;0;1;1;1;1959,539946;4;1478,459183;4;1,05961224200087;1,60326743291343;,605054567658496;,222985537758765
25;3;2150,564552;-,195790428439464;,607269168740912;,812077838672614;,211260793320248;1;0;0;1;1;1;1768,325346;3;1372,337685;3;,0320968224383119;,45963975501873;,066470207034975;-,0609861747970007
26;0;2258,759561;,054732186700944;-,415850844451552;,101694309172355;-,238821088961143;0;0;0;1;1;1;873,8740092;4;740,597104;4;,313724397278154;,817174131261291;,487501338498509;,306867320943226
27; ; ; ; ; ; ;1;0;0;0;0;0;4210,232094; ; ;0;-,236776662730885;-,249814756268184;,130109432499036;,359592512490509
28;0;1784,513275;2,61329106306323;2,12862816142863;-,80493390741795;-,346518344638426;0;0;0;1;0;3;3295,116077; ; ; ;-,430066871106515;,120732437716866;,247471419524346;-,310863888213903
29; ; ;1,17968167410634;,756520253928931;,451577366905701;1,06965536257638;1;0;0;1;1;1;1464,869291;4;1147,235435;4;-,516525764906333;-,0697610651095539;,459016100171168;,334224884368056
30;0;1362,764518;-,773022184228439;-,732836291929616;-,231785985538236;-,20608688646124;0;0;0;1;1;1;1404,363785;3;1134,641748;3;-,906498977536627;-,693393380668445;,0373819129200617;-,348471830932269
31; ; ; ; ; ; ;1;0;0;0;0;0;10077,64092; ; ;0;,566376075667643;,182461313994086;,215252970416102;,553909585728904
32;0;1714,396935;-,768618146663473;,62156032085894;,753482437300164;-,301983961161302;0;0;0;1;1;1;1550,373898;4;380,9311566;4;-,21137376835617;-,0489050174551568;-,0982403290181539;-,132478151524765
33; ; ; ; ; ; ;1;0;0;0;0;0;3167,766368; ; ;0;-,644834999708497;-,41301265953051;1,02004645633177;1,23590089657017
34;0;1623,628617;-,0662779947905044;,0993857173304006;-,0240641124722548;-,0986726829728711;0;0;0;1;1;1;2086,775474;3;874,8759875;3;,747503251056952;-,487496755841808;,280266344995896;1,0031942694237
35;2;1895,542599;-,778014615854234;-,364705383663456;-,294905979424476;-,284835622817467;1;0;0;1;1;1;1502,627258;4;1223,162553;4;-,129987254054217;,0795472266935026;,196529254374036;-,117260857746192
36; ; ; ; ; ; ;0;0;0;0;1;2;1750,084466;2;423,7718228; ;-,420661456683452;,0101446502604533;,319306261888989;,066280981609684
37;3;1751,642342;-1,04420237076206;-,666718060264213;-,12837570600216;-,078626788970488;1;0;0;1;1;1;716,8793411;4;383,4431585;4;-,372504871091771;-,552965924390966;,0184974442247416;-,0448411805537796
38; ; ; ; ; ; ;0;0;0;0;1;2;2518,134187;2;315,2444872; ;,136731850263733;,427238658919931;-,453809169601247;-,61560032387728
39;2;2177,596546;,0446951234366571;-1,54262641521796;-,929998134260429;,35991474976797;1;0;0;1;1;1;4386,942706;3;4295,451567;3;2,29081648106501;2,09481048607792;-,377686051807945;-,785052659818542
40;0;2074,007579;-,150521998466055;-,62933382121147;-,0721524637040249;,10802226224203;0;0;0;1;1;1;1315,8866;3;554,8343689;3;-1,39997576009106;-,796363999430181;,112186253917489;,0194534074303249
41; ; ; ; ; ; ;1;0;0;0;1;2;2070,450348;2;408,9326654; ;-,555046540636999;-,711838392988646;,0874220176018938;,0689070824286939
42;0;2217,55503;-,979737035940352;-,807889034239323;,318039269487851;,0285085577665456;0;0;1;1;1;1;2041,191556;4;1191,864202;4;,10674239739278;-,0228170857802902;-,254133571595353;,424918970114102
43; ; ;,296272921212974;-,10124905814412;-,493464158937711;,123301486526771;1;0;0;1;1;1;1188,865324;4;385,7886987;4;,241749030148658;,357232662335009;-,19507982281598;-,461218016029685
44; ; ; ; ; ; ;0;0;0;0;1;2;5895,762616;2;798,2596079; ;-,219243180742592;,284994460909446;,623003090481045;,0285387838597191
45;3;1744,417517;-,408224496569338;-,458061235203666;,342569446831967;,0228372584741137;1;0;0;1;1;1;1371,098363;2;474,6408241;2;-1,40472238881447;-,499320126912723;-,054884388656061;-,0238345669151007
46;1;2919,130886;-,865347851765996;-,448392616214326;,955133607637287;,338400359379676;0;0;0;1;1;1;1618,25921;4;865,0608339;4;,248790660780884;,53954398488403;,405865751994075;,299238592916207
47; ; ; ; ; ; ;1;0;0;0;0;0;7633,26483; ; ;0;,885580560540179;,348301269700905;,0834227748062116;,0695977362326758
48;1;2270,592353;-,548571467737384;-,321980725495641;,039251421354212;-,298367773660799;1;0;0;1;1;1;3215,454954;4;2808,69763;4;1,15864005511454;1,30750632315854;,672863092884248;,256973640687483
49; ; ; ; ; ; ;0;0;0;0;1;2;1649,650254;3;701,8871927; ;-,656545950462732;-,578642364522819;,166518524253423;-,23542975568147
50;3;2242,657175;,282928791044105;-,0319515238784999;,335050964144515;,744429494418442;1;0;0;1;1;1;1330,642045;4;785,4083703;4;-1,05734806938154;-,982870376213281;2,19308526136334;2,6305520851342
51;0;1942,24064;,539641636670532;1,47733327914187;,754860368225668;,342400942194704;0;0;0;1;1;1;1607,262787;3;492,1565209;3;-,0119863167584516;-,46108984929419;-,410057686567397;-,123525210747658
52; ; ; ; ; ; ;1;0;0;0;0;0;1112,590848; ; ;0;,121558608494586;-,79535233931566;-,211311582048991;-,448782627194036
53;0;2114,911583;,708262338508293;,603052567506344;,504981615495896;,342631318333972;0;1;1;1;1;1;7801,300503;4;1276,209029;4;,640520883828071;,393006932636582;,0417953207240437;,00169835921745803
54; ; ; ; ; ; ;1;0;0;0;0;0;11486,3573; ; ;0;-,0801114825095351;,441945867750864;,290297698137113;,0964572800419989
55;0;1983,611631;-,90612950855503;-,601209658759451;-,0944882795126021;,218991120146353;0;0;0;1;1;1;3107,605333;3;411,6043937;3;-,413538323902343;-,260694704666317;-,405991438052475;-,360427142292859
56; ; ; ; ; ; ;1;0;0;0;0;0;2374,58476; ; ;0;-,465585640473648;-,0860136973959183;1,10470459875164;,785326460720421
57; ; ; ; ; ; ;0;0;0;0;1;2;738,58994;4;353,8087844; ;-,353399482848867;-,466534783654523;-,332754670137754;-,283717917637659
58;0;1982,405355;-,464648414766018;-1,13359651675611;,1861226470609;,438807809177045;1;0;0;1;1;1;2827,986995;3;598,1868489;3;-,267590656717347;-,255284044047751;-,183099801628248;-,617972720381748
59;0;2081,885416;-,212212515081515;-,667938466441065;-,31210723763351;-,181240106616928;0;0;0;1;1;1;1735,231837;3;789,7854502;3;,642793199174645;1,04736529529109;,515971906860906;,444863636845558
60; ; ; ; ; ; ;1;0;0;0;1;2;3603,408827;1;4273,039519; ;1,15218495179161;1,30127462778495;,457637888076286;,220696754011954
61; ; ; ; ; ; ;0;0;0;0;1;2;1267,146642;2;324,4345269; ;-1,75290322315079;-1,26546928146934;,802329965346626;,509357637689832
62;2;1277,038439;2,67536201411827;1,58077477616715;-,86411434113306;-1,27340378348528;1;0;0;1;1;1;3711,654236;1;399,1239265;1;-1,1605301177628;-1,10182638088202;-,0152415504412884;-,319144286952004
63;0;1241,894152;-,718842679815609;-,545858038714771;-,362976290078323;-,375936007113185;0;0;0;1;1;1;1655,621711;4;315,6996111;4;-,22400596256794;,0190478090554001;-,983383540435532;-,805773001292728
64; ; ; ; ; ; ;1;0;0;0;0;0;3232,496924; ; ;0;1,18093826764515;,804894756031328;-,428478030423714;-,783821547792335
65; ; ;2,05712990309709;1,8107665201194;1,24387158126809;1,58820984098702;0;0;0;1;1;1;1652,174764;4;1389,193308;4;-1,45587005556823;-1,16513753043398;1,20546226917329;1,66648232137675
66;2;2324,050156;-1,11349307849271;-,827481448054982;,319715926425193;-,129890849269889;1;0;0;1;1;1;1932,807268;4;713,6142518;4;-,143638310309036;-,226083581159026;,184341028807727;,553175922764769
67;3;1949,313438;-,764064699402058;-1,20731818656873;,445407020325339;,322894022073788;1;0;0;1;1;1;1339,270798;4;588,0552095;4;-,299481824844636;-,19280927622581;,355632301181878;,451899790940005
68; ; ; ; ; ; ;0;0;0;0;0;0;1602,356814; ; ;0;-,286903252709289;-,189612286951202;,173664911723752;,484852456971576
69; ; ;,522967686942586;,436214709628972;-,699586049895789;-,581147130044541;1;0;0;1;1;1;2082,452598;4;443,8011252;4;-,165767361833528;-,0948269119332427;-,410646251677876;-,346100212492314
70; ; ;-,836332862239771;-,852746466410321;,246121472388311;-,141569074385743;0;0;0;1;1;1;1439,870189;4;1667,673996;4;1,02109051709921;-,502673195928499;,0306231036033893;1,00676591621259
71; ; ; ; ; ; ;1;0;0;0;1;2;3856,323673;1;459,2766223; ;-,298184545396044;-,815570750261438;-,147348355090551;-,0358851133719963
72; ; ; ; ; ; ;0;0;0;0;0;0;2411,792666; ; ;0;,184870164313885;,237317390821219;-,391364792216598;-,733147548267226
73; ; ; ; ; ; ;1;0;0;0;1;2;3705,481036;2;2056,712597; ;-1,67184069863069;-1,74550234400803;,11629969067445;-,135838671188372
74;0;1575,19445;-,967614773599992;-1,14910154881475;,703572968630796;,749974837351444;0;1;1;1;1;1;1668,396934;4;420,0990784;4;1,30937603026613;1,41976055517908;,402320619923932;-,132339327132485
75;2;2251,611712;-,519655181991876;-,651283511556963;,794483072675557;,98135014338654;1;0;0;1;1;1;1307,521172;4;1034,971208;4;-,222883093288493;-,099651495457915;,594282441929028;,465718800226917
76; ; ; ; ; ; ;0;0;0;0;0;0;1443,50669; ; ;0;-,686390021977274;-,367137781368909;,334003779158677;,1880297932693
77; ; ; ; ; ; ;1;0;0;0;1;2;1559,527373;2;1573,62499; ;-1,09691003391367;-1,19029175461307;1,261507092376;1,09359188578581
78;0;2264,731283;-,121468442561935;-,376634690886282;-,362935109030738;-,120074262706164;0;0;0;1;1;1;859,1269029;4;2129,469564;4;1,28490266357616;1,44720827732285;-,355449147687665;-,504927257985271
79; ; ; ; ; ; ;0;0;0;0;1;2;8307,527586;1;840,7195609; ;-,771228665080131;-1,03934082019377;,99510857055943;1,37848436961124
80;1;2255,34023;-,714389243669755;-,84731924835326;-,403170953522431;-,00602763179112775;0;0;0;1;1;1;2834,01394;3;2421,589858;3;1,28824813841387;,444900801155694;-,337230644129398;,605031873606648
81; ; ; ; ; ; ;1;0;0;0;0;0;2154,245113; ; ;0;,135203131289101;,323368252527274;-,193922514449165;-,484826002778158
82; ; ; ; ; ; ;0;0;0;0;1;2;1362,024429;3;1015,363673; ;-1,05391045249791;-,659299216190872;,665657173656972;,367144192679196
83; ; ; ; ; ; ;1;0;0;0;0;0;1619,860964; ; ;0;,497518286536501;,106965134353453;-,332472080362397;-,289623407480773
84; ; ; ; ; ; ;0;0;0;0;1;2;1388,825424;4;735,8203873; ;,0709554081238007;,212774512877342;,578792604176652;,545296320803501
85;3;957,2980783;5,35605209136157E-005;-,0540226022180554;-,335685675211244;-,235580812668056;1;1;0;1;1;1;1044,703291;4;719,9170289;4;-,79699666020514;-,991275340300999;1,73529762556534;1,19440476140488
86; ; ; ; ; ; ;0;0;0;0;0;0;4937,043866; ; ;0;,332090618613729;,503344066610356;-1,09389227563081;-1,50253138932408
87;3;2274,72788;-,327466501255131;,204557319582863;,19146245623094;-,0296245441635601;1;0;0;1;1;1;6348,698182;1;4841,995447;1;1,27737048068999;,421869119010841;-,421054386152754;-,193636759564319
88; ; ; ; ; ; ;0;0;0;0;1;2;2344,089531;1;492,933022; ;-,311649564137109;-,370299057482402;-,251902545186781;-,415960446471501
89;2;1784,776596;-,119506693247554;,517938326785658;-,373607630410237;-,798727407006225;1;0;0;1;1;1;1397,308242;2;1370,350728;2;-,553411403775035;-,736124177942276;-,489167370876151;-,241591598683439
90;0;1171,960951;-,705769331376289;-1,7732955824919;-,136181802355279;,508036165338523;0;0;0;1;1;1;1213,886236;4;658,0211345;4;-,0886083030038143;,112428466402845;,381704129895199;,267967752231208
91; ; ; ; ; ; ;1;0;0;0;0;0;5763,385375; ; ;0;-,880506879186344;-,620679400574254;,0610535254961037;,487177119218214
92; ; ; ; ; ; ;1;0;0;0;1;2;3165,02504;2;768,0363631; ;,516766071999754;-,0984160846252777;-,107366235705923;,189233723611769
93;3;1034,86119;,811514337147192;-,308950442219153;,50943178330464;,426208257492388;1;1;1;1;1;1;826,875967;4;393,9154996;4;-,856423326401274;-,835178598423121;,732462912636399;,987377637856283
94; ; ; ; ; ; ;0;0;0;0;1;2;5092,547113;1;363,3602933; ;-,0424721069588308;,0598315776936397;-,963120084489022;-1,43344560185721
95; ; ; ; ; ; ;0;0;0;0;1;2;2486,802801;3;1080,763925; ;-,412556480959478;-,567265116191647;-,31876809822328;-,304861956920825
96;2;2123,519087;-,402651328129656;-,581478888735507;-,302170839152204;-,0954207526864991;1;0;0;1;1;1;1458,240325;4;690,6008245;4;-,672135451168905;-,385102162764477;,196307748573783;,0358586591785774
97;0;2043,457468;-,0962545290944412;,183968349493378;-,394404619726446;-,347755066405879;0;1;1;1;1;1;1118,219118;4;638,6272095;4;-,184523376055066;-,0165780532210958;-,00553849181573518;,291094669472368
98;3;1850,686206;-,329611837734024;-,582859187700236;,259613167977689;,840827224670048;1;1;1;1;1;1;794,9117688;4;356,8679614;4;-,147235035574958;-,387086888625689;,0932812026556247;,314408088777127
99;0;1487,132795;,216054691772456;,535903470210883;1,24559530225982;,458316034545212;0;0;0;1;1;1;1670,275804;3;1741,135619;3;1,28386407581295;,158929647593626;-,412104874375005;,240527875566087
100;3;1668,19603;-,764315054024671;-,545025290970566;,671029482360799;,160279141061772;1;1;1;1;1;1;936,4970114;4;566,4802818;4;-,517656211734172;-,247705695697906;,839114454226981;,326883225038387
101;0;1197,31391;-,504112931699791;-,103200402779836;,019485825848805;-,451937291244381;0;0;0;1;1;1;1284,821424;3;492,2812871;3;-,726305034973011;-,607947658636835;-,04331019762176;-,253333953787011
102;3;1421,122797;-,291550744755212;-,699377956902929;,265027495233833;,132688824734174;1;1;1;1;1;1;1509,25462;4;1974,548131;4;-,320436514563553;-,372316189730552;,24726101995522;,512856866124245
103;0;1231,721152;-,230312565995752;-,0675906473607076;-,2795663660332;-,559048490907327;0;1;1;1;1;1;1147,440064;4;291,0754492;4;-,425550478250276;-,183677288657794;,230887504012509;,173748496952401
104; ; ; ; ; ; ;0;0;0;0;0;0;3395,403713; ; ;0;-,34217134373747;-,663164835204128;,099439265834132;,419481499615483
105;3;1460,447834;-,530609994316603;-,321922641993106;-,167866369632813;-,170684572122592;1;1;1;1;1;1;1411,298091;4;732,6633859;4;,311361831590086;-,111264225013736;-,244474333030437;-,052042673357091
106;0;1643,995465;,459115039623701;,239027594154513;-,419799599069824;-,356820008543034;0;0;0;1;1;1;1111,211364;4;233,4793375;4;,667311997192787;-,181481710850405;,133568240344047;-,186892142705976
107; ; ;-,432729180883998;1,02655570007731;,621114130684635;-,0972866036274733;1;0;0;1;1;1;3117,018925;3;1251,691031;3;1,00270547053903;,351950024451298;-1,45746549949801;-1,72217923456699
108;0;2277,719034;-,819359733961002;-,561584310181942;-,187696024545572;-,375835503075091;0;0;0;1;1;1;1503,328066;4;284,9744149;4;-,284200171929081;-,283503510231621;,0107004791393489;,664637800862046
109;3;1857,053071;-,749989932472287;-,250395092804329;-,420164345491281;-1,13895809595534;1;1;0;1;1;1;2319,247269;4;1321,92477;4;-1,22632470488813;-1,34415066624388;,62013180078215;,854560391670429
110; ; ; ; ; ; ;0;0;0;0;1;2;8166,087637;1;739,1390395; ;,0970490381082649;,306561490101822;-,406635025418697;-,357854058636151
111; ; ; ; ; ; ;1;0;0;0;0;0;3498,211049; ; ;0;-1,39751952567033;-1,13284515089544;-,517440643502234;-,434423489413004
112; ; ; ; ; ; ;0;0;0;0;0;0;12117,39707; ; ;0;-,598959034709539;-,269547600493769;-,538821115507096;-,585747427959504
113;3;1376,047343;-,617679148589891;,502568760744967;-,102174101060077;-,967466228409879;1;0;0;1;1;1;1804,675925;3;568,2170655;3;-,611252460060411;-,275472017109809;,179204836601568;,166499075375132
114;1;2734,099546;1,38834685777644;-,129809373984229;-,828124502325315;,547747208418044;0;1;1;1;1;1;746,7007042;4;238,9927841;4;-,435980206365143;-,551923629170283;-,0208876940666422;-,114587661501267
115; ; ; ; ; ; ;1;0;0;0;0;0;10621,58684; ; ;0;1,60146610119201;,0197468611164802;-,390153887327963;,403588481564573
116; ; ; ; ; ; ;0;0;0;0;1;2;1191,518449;3;536,2964874; ;-,920431304794385;-,545816678619656;,132574429556284;,117444714390449
117; ; ; ; ; ; ;1;0;0;0;1;2;1319,192744;3;444,5734568; ;-1,2049502126605;-,956400971633712;,72232355518547;,918722191105395
118;0;1184,233468;2,46156374207876;1,78087048452826;-1,37782914014854;-1,36764776254579;0;0;1;1;1;1;2121,67697;3;3368,252796;3;1,11182477760225;,271166192654837;,12082029152207;,438602590618269
119; ; ; ; ; ; ;1;0;0;0;1;2;3777,524046;2;1286,179098; ;1,3595165629911;,980124687815157;-,180737659344885;-,045999874225503
120;0;1582,531532;,529465995912787;,517143151515805;-,0646012976454741;-,3569061548614;0;0;0;1;1;1;1098,035863;4;566,9924967;4;,0576553869395782;,121514159132378;-,386004586351544;-,485580608645416
121; ; ; ; ; ; ;1;0;0;0;0;0;4432,527907; ; ;0;-,455833066761525;-,314966805173739;,548147906933274;,693043652399838
122;0;2206,305651;1,00408737432805;,126367788440445;-,674886773817821;,392394522286467;0;0;0;1;1;1;1807,541378;4;1038,197809;4;-,768051077903233;,474322493720751;1,24185577261952;,582288542170054
123; ; ; ; ; ; ;1;0;0;0;0;0;2639,202609; ; ;0;-,657342146726956;-,829027998453355;,321669381260134;,542193243915528
124;0;1514,35787;,308576739679784;1,1667627489598;,390806180568523;,0120683160547344;0;0;0;1;1;1;1757,912341;4;713,6203458;4;-,139640718495619;-,0626513378333351;-,254145752623039;-,398760118869412
125;2;1615,660975;-,614765099222766;-,280978341071523;-,405547034601278;-,279183249610132;1;0;0;1;1;1;1890,556114;4;994,5562653;4;1,37005758140437;1,55294395145111;1,25813959190381;,52930542223694
126;1;2926,441667;-,616120805455925;-,814281482636258;-,289968829386365;-,193036278620461;0;1;0;1;1;1;1233,703532;4;499,518688;4;-,961433197669587;-,686046389801333;,0770710232205265;,102274557174695
127; ; ;-1,27387234147433;-,622709038804396;,666808098149743;,0615685126867633;1;0;0;1;1;1;1153,208495;4;305,1907062;4;,323521265636409;,259874220194214;,078705495662799;-,283733128798876
128; ; ; ; ; ; ;0;0;0;0;1;2;1209,688126;2;2131,99632; ;-,281531419499625;-,448156063454539;-,377074232008247;-,136167339104872
129; ; ; ; ; ; ;1;0;0;0;0;0;3871,565674; ; ;0;2,41183665217775;1,7205074579823;-1,54512903365794;-1,86697758495202
130; ; ;1,35554408342907;1,31445734868026;-,809317401149652;-,781300771302734;0;0;0;1;1;1;1402,338019;4;653,4304446;4;,925155069441301;,259652488481017;,359328024051346;-,0861565006364108
131;2;2635,497972;,944102276016502;,704521183316315;-,138221244711812;,254926534753849;1;0;1;1;1;1;1620,392103;4;1351,477357;4;1,32985631425801;1,35204617714829;,314273836405312;,017880389331465
132;0;986,1790964;-,279747472116772;-,459521154250521;-,934996075368782;-,551741716813189;0;0;0;1;1;1;1386,301876;3;1941,853939;3;-,212601198555092;,0261930866976977;-,0614167415943855;,10688750715202
133; ; ; ; ; ; ;1;0;0;0;0;0;2121,052818; ; ;0;-,923333711482187;-,342463293812775;-,30337237030914;-,175725286555588
134; ; ; ; ; ; ;1;0;0;0;0;0;5209,647072; ; ;0;-,213603918606906;-,129147259764543;-,497557330536637;-,53511211769227
135;0;1434,656434;,284646629029032;,810282757324859;,634735252423561;,660423781539068;0;0;0;1;1;1;2491,371681;1;1711,640124;1;-,459065800772857;-,378870745233817;-,235444426469959;-,371798212791803
136; ; ; ; ; ; ;1;0;0;0;0;0;888,4437487; ; ;0;-,0885252505423169;-,429951279576282;-,440732836379991;-,486738640962305
137;0;1594,453808;-,706932859387389;-,477793310474859;-,131825762655298;-,752813750115779;0;0;0;1;0;3;3020,90791; ; ; ;,260932930651831;-1,08514294932347;-,506767848516718;,568956290042039
138;2;1562,505944;-1,03465294339456;-,880484928300565;-,0686546893290847;-,0691441677139834;1;1;1;1;1;1;923,7891426;4;287,3112951;4;-1,02451652532469;-,744131578852224;,21054724431351;,302323529785836
139; ; ; ; ; ; ;0;0;0;0;0;0;2293,395731; ; ;0;-,514655803141802;-,911600795079731;-,229841629250309;,767314539583151
140; ; ; ; ; ; ;1;0;0;0;1;2;1448,940273;2;988,4488163; ;,506627581183206;,179813910587745;-,425231371283006;-,708178757809313
141;0;1932,062508;1,49427845706712;,596056442257223;-1,56666954958785;-,444682727040161;0;0;0;1;1;1;1124,376281;4;885,5680325;4;,863240178252293;-,225903141514752;-,129567653608534;,146079725378728
142; ; ; ; ; ; ;0;0;0;0;0;0;3302,186696; ; ;0;,183727362443678;,415760845750543;-,594521079335064;-,405017669363999
143;2;2357,824272;1,12445565441113;1,50367447385316;-,758241136132075;-1,41905240814455;1;0;0;1;1;1;4819,481085;3;1085,948297;3;,739705455446944;,897278751641735;-,987786111870727;-1,06093484536568
144; ; ;-,781258113602028;-,212822245524253;,350848798398588;,242016986847798;0;0;0;1;1;1;1898,949767;4;306,2282862;4;,825684685687701;-,0247676101485827;,459637237666071;,515148460629109
145; ; ; ; ; ; ;1;0;0;0;0;0;3643,350363; ; ;0;-1,02148843257849;-,542148143347366;-,126975586285193;-,569311437588681
146;0;1209,792978;1,38556898912223;,798305155953859;-,375180914513849;-,249589378756899;0;0;0;1;1;1;4848,315223;3;1207,614249;3;,991630701639868;1,26915989832991;-,231582376273706;-,304926905855989
147;3;1666,331932;-,913113291291314;-,889527681234503;,623982423332221;,360298492458875;1;1;1;1;1;1;1596,937984;4;785,7105033;4;-,596905977861318;-,434766604133258;,778374313352262;,906050833739911
148; ; ; ; ; ; ;0;0;0;0;1;2;2853,15288;2;1299,583605; ;-1,00278501824923;-,774838094904053;,965564595272434;,905623126119893
149;3;1482,145081;-,46610543944958;-,727678980357047;-,624502742600106;-,651632288700362;1;0;0;1;1;1;1235,687282;3;999,5478749;3;,106071096211132;-,33662419197051;-,279824070864026;,501437063221853
150;0;1179,958421;,439891334411104;,649561790069649;,442702144533245;-,379824991288512;0;1;1;1;1;1;1648,100138;4;242,7585418;4;,377463437806747;,750034522116658;,0658368544395818;-,201379713019347
151; ; ; ; ; ; ;1;0;0;0;1;2;1871,327368;2;1939,300562; ;,106601524598563;-1,05335757457648;,33836901653499;1,33615766014188
152; ; ; ; ; ; ;0;0;0;0;0;0;4273,332992; ; ;0;-,764493110452677;-,98913142244057;,275821100415008;,3662378058772
153; ; ; ; ; ; ;1;0;0;0;0;0;3033,020814; ; ;0;-1,01457071621882;-1,02203514821432;1,08100640938792;1,21958593413423
154;0;2351,123525;-1,05821503928674;-1,28811103334722;-,475110975314317;-,155022910394196;0;0;0;1;1;1;1352,173995;4;380,1469579;4;1,65664311135408;1,59262987106249;-,297829725870328;-,553385351795997
