Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1,-.883848304388715,-1.02652129880781,-.643230559314067,-.574749650225781,1,0,0,1,1,1,1956.449965,1,947.4372567,1,-1.23129393606989,-1.21969235967619,1.37918330510866,1.27586409945945
2, , , , ,1,0,0,0,0,0,1615.023426, , ,0,4.52720502698328,4.35028740434918,-1.24124392534944,-1.32209329406259
3, , , , ,1,0,0,0,1,2,1432.840326,1,737.8237012, ,-.955324740409534,-.614875358555704,1.0897269401089,.618686191778902
4,-.907824027376564,-1.06469867934935,-.598045112434413,-.380352062921988,1,0,0,1,1,1,1021.505069,3,1147.711215,3,-1.47376416105135,-1.37495478508804,.0972275753235747,.38259945746148
5,-.639258605470251,-.80325751032895,.209069676747748,.0182382200064253,1,0,0,1,1,1,1108.466236,4,384.9768948,4,1.83269799196522,1.36405232668357,-.318130398972744,.0369081394010424
6,.556808261207757,.867739082721557,.118059109200309,-.0558046268304281,1,0,0,1,1,1,1417.935915,4,326.6058548,4,-.306587221074844,-.315768161107866,.198895986314204,.0409132382812146
7, , , , ,1,0,0,0,1,2,1131.884958,4,627.2951108, ,-1.20117050799454,-.921984300337615,.873132275211899,.666464668869251
8, , , , ,1,0,0,0,0,0,2224.92313, , ,0,-.526821809388285,-.337621420754526,.198733108420355,.341151292208505
9, , , , ,1,0,0,0,1,2,2527.474565,3,542.7241508, ,-1.51617883344905,-1.60056943362875,.552316672610186,.451135014294624
10, , , , ,1,0,0,0,1,2,3268.434145,1,290.5909507, ,.738722548874028,1.0680598325694,-.478988880980292,-.388634457156817
11, , , , ,1,0,0,0,1,2,1267.456248,1,631.4474387, ,-.514363044463333,-.512019870264296,.176780174961945,.250696769538581
12,.312661394656886,.409135171374385,.295057503325835,.303213572995767,1,0,0,1,1,1,928.0946599,4,332.3493511,4,-.225277271484437,-.275717544545084,.451176478399659,.351039464863666
13, , , , ,1,0,0,0,1,2,5914.93633,1,484.8035056, ,-.674759372045987,-.500244016491125,.57349874568091,.394955218464864
14, , , , ,1,0,0,0,0,0,2213.293705, , ,0,-1.90608007961906,-1.81726453211273,.450922684856198,.331677939989114
15, , , , ,1,0,0,0,0,0,2573.332713, , ,0,-.216357790352025,-.216344052593846,.65497918866863,.757508069792002
16, , , , ,1,0,0,0,1,2,3444.886142,2,1873.308493, ,-.43423988357809,-.680588451908481,.515417945416786,.748384709490622
