Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
42;0;2312,993001;-,930319649990562;-,810078809674481;-,383099554264606;-,860240936885001;0;1;1;1;1;1;1887,470721;4;257,9567693;4;,027958746952945;,116018429812868;-,380005289699291;-,432998950015721
43; ; ; ; ; ; ;1;0;0;0;0;0;1603,479228; ; ;0;,0531398017666554;-,147829322648265;-,654358524513469;-,472368550774238
44;0;1741,193932;-,468737735019336;-,588959697129438;-,598222832606734;-,575247407805917;0;1;0;1;1;1;1181,907837;4;353,759629;4;,000860282410914799;,605679668286408;,692335611350339;,805343657335013
45; ; ; ; ; ; ;1;0;0;0;0;0;1712,049495; ; ;0;-,824719946145767;-,889211917269687;,291756069541051;,435131474572955
46;1;1903,235454;-,00972349302120793;,352512678554903;-,627044239716901;-,904333899392203;0;0;0;1;1;1;1212,284111;4;343,5048422;4;,575198598834197;,621773589957604;-1,42880988539249;-1,61273971583367
47;2;1796,430746;-,928192690976678;-,846782630578178;,247296743775701;,0968336210262285;1;0;0;1;1;1;2640,33751;4;403,018079;4;-,784059641566124;-,680622292878114;,499435832366413;,375524838994563
48; ; ; ; ; ; ;1;0;0;0;0;0;1039,733122; ; ;0;,0116854651927024;-,180208469972538;-,042777380162657;-,102121100378997
49;1;1711,111618;-,471591587636614;-,0688180662888224;-,100998390768301;-,620848225999673;0;1;0;1;1;1;1021,946889;4;563,4328633;4;,200927012622008;,260852344163488;,0711355921590424;,118860252987383
50; ; ; ; ; ; ;1;0;0;0;0;0;1334,144258; ; ;0;1,51781678904469;1,85785798490945;-,948811369599679;-,965352950768733
51; ; ; ; ; ; ;0;0;0;0;0;0;2820,651514; ; ;0;,00704786549554202;,434888025538747;-,262844145019794;-,317895191874823
52;1;1691,995222;-1,28803895421201;-1,34503208746194;,55382695165004;,483538364541706;1;0;0;1;1;1;973,0531126;4;398,5579699;4;2,96531929655208;2,74688010496987;-1,75774066817399;-1,93762028663588
53;1;2066,848911;1,42294902820498;1,60080866364826;-1,13334800173212;-,855115432352432;0;1;0;1;1;1;2603,756342;4;437,7999374;4;1,2020325677549;1,24775923818261;-1,43234674987524;-1,52154028442594
54; ; ; ; ; ; ;1;0;0;0;0;0;2378,281248; ; ;0;-,390657184699071;-,397453380184585;-,405271253961517;-,32110129486862
55;1;1705,434881;-,669581854154705;-,541370029333133;,109692839379393;,019206392899915;0;0;0;1;1;1;2864,104381;4;523,9570817;4;1,08722778892242;1,2031192940139;-,902641985619464;-1,08631342883085
56;2;2609,025604;,916586226070268;1,03992249230138;-,461338281912584;-,55738297866392;1;0;0;1;1;1;1097,992294;4;373,299307;4;,143833678895432;,272556183967996;,0566950312226252;-,361080730295401
57; ; ; ; ; ; ;0;0;0;0;0;0;1813,712141; ; ;0;,0305662389264817;-,27568162149675;,0826431381452722;,201982862796341
58;3;2940,993984;-,518964739968919;-,474285557641428;-,809220889610291;-,964998631476799;1;0;0;1;1;1;952,0723825;4;308,4160425;4;-,785577204982338;-,89834681788893;1,19643433811676;1,23143619593599
59;0;2939,660677;1,69825956815191;1,61310042146681;,00216206667900787;-,0558842642281818;0;0;0;1;1;1;978,15597;4;448,0380462;4;-,608633633314544;-,717488141805776;-,0612505885435571;-,211695468924609
60; ; ; ; ; ; ;1;0;0;0;0;0;1594,462791; ; ;0;,648186760779056;,562987447944563;-,862869885331576;-,853954962112551
61; ; ; ; ; ; ;0;0;0;0;0;0;2535,589416; ; ;0;-,202002284368606;,491352506763176;1,64364067051165;1,46514419572987
62; ; ; ; ; ; ;1;0;0;0;0;0;2026,65717; ; ;0;-,464509879210643;-,710858618830265;-,343341389829828;-,231058358354186
63;0;859,7556029;1,74536180240799;1,65865351097718;-,613588208835098;-,741499850187829;0;0;0;1;1;1;5248,26102;2;773,735696;2;-,803193136694851;-,568259655248141;-,83955344200729;-1,03277974628635
64; ; ; ; ; ; ;1;0;0;0;0;0;1300,040749; ; ;0;-,304044915787686;-,232597038313879;-,135691473962127;-,304591707038492
65; ; ; ; ; ; ;0;0;0;0;0;0;1160,687199; ; ;0;-,477788430451842;-,493268494350631;-1,14911944848565;-,906880590640986
66;2;2026,263718;,909287601675222;,941838657801786;-,621326503720882;-,585070712261747;1;0;0;1;1;1;1427,814887;4;1213,484934;4;-1,06337467578998;-,992574054811596;-,469558513145658;-,619488358030172
67;3;2330,059778;1,17329865713453;1,21303210999049;,864620266806777;,670264558552091;1;0;0;1;1;1;1726,989225;4;414,4159572;4;-,730509568098944;-,535817643159284;,0280247494349383;,101539601306593
68; ; ; ; ; ; ;0;0;0;0;0;0;862,8734093; ; ;0;,29845060881022;,115591708126371;-,515921850890394;-,302380384750479
69; ; ; ; ; ; ;1;0;0;0;0;0;1328,759156; ; ;0;-,0620231801425764;,0957147366650302;-,550994868331734;-,670471140170378
70; ; ; ; ; ; ;0;0;0;0;0;0;1078,43273; ; ;0;-,551222495652092;-,274246028726201;-,866131951962767;-1,23394970264411
71; ; ; ; ; ; ;1;0;0;0;0;0;1655,477698; ; ;0;1,18400963675249;1,31366210509669;-1,34938816026366;-1,39547204424134
72;0;1226,035545;,101841934686223;,281616121555574;-,228745994897655;-,388591648357411;0;0;0;1;1;1;1586,734736;4;367,5479281;4;-1,24999387209226;-1,21518827979273;1,16188140292303;1,02627954317678
73;2;1415,527728;,878588422554918;,644234098449319;-1,52673669371893;-1,23073970715958;1;0;0;1;1;1;1669,379536;4;353,6056773;4;,456336177568058;,51236938982647;,132673843622119;-,0594483897916784
74; ; ; ; ; ; ;0;0;0;0;0;0;1787,768393; ; ;0;-,0457565486328468;,0118498890838765;-1,27432563476141;-1,46119769755181
75; ; ; ; ; ; ;1;0;0;0;0;0;2191,926244; ; ;0;,420986058438371;,506578244357958;-,841519018550041;-1,01145752507561
76; ; ; ; ; ; ;0;0;0;0;0;0;828,084174; ; ;0;-1,16466778834988;-,903541290031517;-,437795432263758;-,416048766895878
77; ; ; ; ; ; ;1;0;0;0;0;0;1345,082206; ; ;0;,387897103652815;,433129437943265;-1,1581381184249;-1,14438421317794
78;0;810,1506235;-1,28058444235894;-1,43311764322567;,200439414936604;,227622910241132;0;0;0;1;1;1;1695,919206;4;306,4069728;4;,162645716408984;-,0399002767343586;-,00880730444040978;-,258135506735191
79;0;845,8891478;-,300883511248093;-,129053363792415;-,846977840405581;-1,11917475930093;0;1;1;1;1;1;1895,679875;4;305,211602;4;,143230785053628;,153582294402465;-,0828829430119917;-,416504536439114
80; ; ; ; ; ; ;0;0;0;0;0;0;4454,165965; ; ;0;,016498029814079;-,0949562620695249;-1,14630122669897;-,990272868612507
81;2;2676,23684;,865434122363589;,964208581977703;-,135225301178721;-,247140049306812;1;0;0;1;1;1;1012,100716;4;344,4044974;4;-,482491127392865;-,304616296646925;-,0815526949852317;-,446492029646037
82;0;1232,430415;1,46485909797341;1,20535798644254;-,516450718742713;-,293068480890364;0;0;0;1;1;1;1758,077846;4;453,1097925;4;-1,49377398048522;-1,32046691200582;,736825153926369;,399787928435958
83; ; ; ; ; ; ;1;0;0;0;0;0;1047,345392; ; ;0;-,016594012587786;-,118547348855019;-,51944976128585;-,283804605528507
84; ; ; ; ; ; ;0;0;0;0;0;0;1286,277788; ; ;0;1,19840373641492;1,28706899354331;-1,20158337940122;-1,23765423341425
85;2;1628,663093;-,93433323366648;-,968775291753701;,149433302567579;,0307479299573874;1;1;1;1;1;1;1127,686048;4;423,5436893;4;-,218698569563277;-,091189253633101;1,04173241053585;,996167253198719
86;0;798,8446179;-1,21824510444426;-1,26720866200997;-,308418529014147;-,357454196737419;0;1;1;1;1;1;1067,531346;4;972,3721971;4;,102188130654301;,0799600679475392;,511797104262273;,545387058714104
87; ; ; ; ; ; ;1;0;0;0;0;0;1170,461528; ; ;0;,954691344226078;,893572109325768;,0221659974872935;,332719353688942
88; ; ; ; ; ; ;0;0;0;0;0;0;3215,199251; ; ;0;,159694984422353;,0562947357073209;-,134155384848054;-,0269006998658048
89; ; ; ; ; ; ;1;0;0;0;0;0;2759,730261; ; ;0;2,34391953233645;2,23157221029646;-1,32586258239467;-1,08485615855528
90;0;1270,524758;1,40441783594576;1,5577884380539;-,810659549890226;-,838270450816588;0;0;0;1;1;1;1443,630537;4;353,102127;4;,456333751583815;,226282065598743;-,961101516048404;-,705385394288138
91;2;2031,443312;1,26381705643063;1,27697788785697;-,720988446995358;-,61732140066766;1;0;0;1;1;1;989,376483;4;386,5282483;4;,186682294777234;,209641406282851;,100972772367771;-,127452348880699
92;2;1769,900602;,830154453243294;1,12948513496936;-,772090127612532;-,866195437675484;1;1;1;1;1;1;942,322429;4;1092,275233;4;-,281412173634911;-,23730159884281;,270913115642461;-,301488572193583
93; ; ; ; ; ; ;1;0;0;0;0;0;1533,47707; ; ;0;-1,09764155619768;-1,17250655949238;,349446121876812;,100680630169816
94; ; ; ; ; ; ;0;0;0;0;0;0;1604,324038; ; ;0;,368605676949847;,2736940981427;-1,08483296120558;-,935110663502698
95;0;1337,833178;,737042400421558;,839376973089171;-,237339669828785;-,140153870763983;0;0;0;1;1;1;2855,329135;4;395,3916967;4;,651098382959097;,632674665299089;-,288968466616115;-,147940842758909
96; ; ; ; ; ; ;1;0;0;0;0;0;1514,089098; ; ;0;-,277843403783622;-,271041551545281;-,337799118553928;-,417307146062814
97; ; ; ; ; ; ;0;0;0;0;0;0;1373,160751; ; ;0;,430880324902785;,504942676603516;-1,22772269799104;-1,18607439084981
98;3;2733,079267;-,0254250007394278;,0967615406730295;,64570913058194;,622963579782439;1;1;1;1;1;1;855,116168;4;441,4822696;4;,530350148571541;,322439328213808;,729525823129165;,234657799676736
99;0;1118,716374;,411360064046667;,475490033440915;-,519660831693324;-,621501135852885;0;0;0;1;1;1;1418,172379;4;349,4679047;4;-1,32360103678187;-,943905888270867;,623887353755816;,354908989774307
100; ; ; ; ; ; ;1;0;0;0;0;0;1885,113015; ; ;0;1,26499987096664;1,46853649783914;-1,27064673992841;-1,27491747746089
101;0;948,9681661;-,577597886556138;-,557316506819737;-,522216386968009;-,527288885330295;0;0;0;1;0;3;3823,013711; ; ; ;2,98633670077217;3,00325941501087;-3,44808625100195;-3,33804421203171
102; ; ; ; ; ; ;1;0;0;0;0;0;3375,521664; ; ;0;-,313991671729366;-,420676491322211;-,207972571772065;-,245133562369551
103;1;2573,825598;-1,05884622016621;-,976108363738867;-,606381476986346;-,763284055375483;0;0;0;1;1;1;3127,159405;4;367,3971837;4;,704538846047282;,537598754054535;-,98590367623211;-,877921069735048
104;0;1556,907003;-1,03181237553355;-1,06820850417562;-,612277208507938;-,686835679390102;0;0;0;1;1;1;1360,363195;4;420,1852971;4;-,57232069249895;-,395547927492531;-,129333557377748;-,147620557622105
105; ; ; ; ; ; ;1;0;0;0;0;0;1303,215362; ; ;0;-,569821842240467;,0129417658849798;,446292870190891;-,188222938964414
106;0;2375,32293;1,56364924016764;1,34249361503691;-,334513373196809;-,327069838867206;0;0;0;1;1;1;969,4275501;4;368,0091418;4;-1,27659310767222;-1,41370999020017;-,101937652464551;-,181478110789359
107; ; ; ; ; ; ;1;0;0;0;0;0;2162,826486; ; ;0;-,227433436103402;,071330253195473;-1,05527744021799;-1,30686090693408
108; ; ; ; ; ; ;0;0;0;0;0;0;1550,467564; ; ;0;,67528985674555;,431257585384006;-,63103467091004;-,592478728701596
109; ; ; ; ; ; ;1;0;0;0;0;0;1135,557471; ; ;0;,00190852814805614;-,30820438229184;,192310638041142;,324587037677292
110; ; ; ; ; ; ;0;0;0;0;0;0;1444,026001; ; ;0;,00404052720990017;-,60505342647158;-1,16423358762296;-,799345533380984
111;3;2350,374986;,467397552509509;,122145786066229;-,722186348803997;-,546303436726143;1;0;1;1;1;1;904,026623;4;364,4041061;4;-1,17699792678129;-1,15473967637057;,431423878707344;,0119340084561204
112; ; ; ; ; ; ;0;0;0;0;0;0;3783,151767; ; ;0;1,2055848703192;1,38409889960725;-1,43316033677285;-1,73706191040783
113; ; ; ; ; ; ;1;0;0;0;0;0;1086,127108; ; ;0;1,06156094914265;1,37376136197686;-,540137819766237;-,792503028918561
114;0;1863,278586;-,490097961054269;-,687795865426959;-1,01656325691653;-,974865735108873;0;0;0;1;1;1;1229,657881;4;905,2062779;4;-,856845564642697;-,758954499238228;-,0246668041920248;-,287047959603314
115;3;1764,424326;,222752733371148;,119920146587887;-,367486775026985;-,400000657226085;1;0;0;1;1;1;1814,440205;4;662,8580783;4;,470642647739026;,602971064033028;,467806290889906;,196637190056176
116; ; ; ; ; ; ;0;0;0;0;0;0;815,708061; ; ;0;,240026012554383;,115981578054319;-,161328466784234;-,32677863343573
117; ; ; ; ; ; ;1;0;0;0;0;0;1856,443039; ; ;0;,603687005318308;,835452550592371;-,780888011679297;-1,02673009657037
118; ; ; ; ; ; ;0;0;0;0;0;0;1063,320447; ; ;0;,660835180991717;,358021218518598;-1,36529514780903;-1,24734444977661
119; ; ; ; ; ; ;1;0;0;0;0;0;1412,659625; ; ;0;-,525971969471414;-,540833817823007;-,361512011812378;-,16912681036143
120; ; ; ; ; ; ;0;0;0;0;0;0;1277,275142; ; ;0;,357821662385522;,269275138742527;-1,25517212158694;-1,25221787806971
121; ; ; ; ; ; ;1;0;0;0;0;0;4563,202257; ; ;0;-,828144627235936;-,787295669313214;-,0733092740410674;-,148480612634133
122; ; ; ; ; ; ;0;0;0;0;0;0;1022,539924; ; ;0;1,30563856223212;1,38125961096641;-,70836968201623;-,899497774365716
123; ; ; ; ; ; ;1;0;0;0;0;0;1966,113098; ; ;0;,430942077228979;,537675709197388;-,596635537603738;-,478116341232692
124;0;2229,340106;,823143808431256;1,04440669600132;,0712438074983838;-,470186039770979;0;1;0;1;1;1;1634,381825;4;355,8735783;4;,902079391514329;1,19781535047092;,842209615397975;,24884529316815
125; ; ; ; ; ; ;1;0;0;0;0;0;1156,427227; ; ;0;-1,20153418438899;-1,05145124234576;-,97761085342699;-1,15364267557584
126;0;2435,091127;-,656165542395475;-,700834804199172;-,323548000582636;-,343766073729607;0;0;0;1;1;1;873,5675999;4;348,2074251;4;1,27996554721973;1,07191782063843;-,457209591715036;-,720186872141637
127;1;2970,096765;-,849526780799379;-,863546056305531;-,000426004419751935;,0702533782369014;1;0;0;1;1;1;1832,746024;4;433,6538257;4;1,08681147532332;1,06018216135333;,73387240827693;,952365698318265
128;0;1204,341806;-,0771294022115386;,0818090246024244;-,0687002813424444;-,344362450579206;0;1;1;1;1;1;984,3182075;4;364,3306583;4;-1,25892525254543;-1,39347620700605;,257126908819676;,304496000853789
129; ; ; ; ; ; ;1;0;0;0;0;0;1717,431069; ; ;0;-,851627493079315;-,713031463546852;-,0314350216489951;-,219942025387762
130;0;1185,115503;,664975009435009;,725210675347121;-1,41285779542288;-1,3810322338819;0;0;0;1;1;1;998,4541808;4;356,6497515;4;-1,83761607875994;-1,57063290716786;1,31928441584687;,894682658561137
131; ; ; ; ; ; ;1;0;0;0;0;0;2362,631096; ; ;0;-,336713954755123;-,342540466382611;-,051269354219752;-,256622640034949
132; ; ; ; ; ; ;0;0;0;0;0;0;1005,559052; ; ;0;-,00570090224718501;-,223262975617181;-,336701470955831;-,188439028623001
133; ; ; ; ; ; ;1;0;0;0;0;0;886,2670115; ; ;0;,47223521450143;,508554555394576;-,278933070356212;-,261438162292748
134; ; ; ; ; ; ;1;0;0;0;0;0;2843,691348; ; ;0;-,129180284933046;,0701403293075754;,161850734374584;,414847120041445
135; ; ; ; ; ; ;0;0;0;0;0;0;1699,276636; ; ;0;-,377682506363017;-,332065354014946;-,322605473296641;-,350674289166882
136;2;1881,678349;,032597837967237;-,200303174833453;-,675451684733111;-,399164246803765;1;0;0;1;1;1;943,5636646;4;277,9445109;4;-,610404381268154;-,817441491681868;1,78039366696105;2,091143284008
137;0;1435,677756;-,0339116308227431;,0928102544286372;-,851278411572238;-1,06708592940281;0;0;0;1;1;1;2572,702359;4;489,6091746;4;-,329225970601397;-,321274292011483;-,0533740793375271;-,104193469859775
138; ; ; ; ; ; ;1;0;0;0;0;0;2546,200536; ; ;0;,968481340396153;1,29569830154851;-,84411517055095;-,794620832479199
139;1;2784,162847;,551970739682166;,374481311082216;,368407585465255;,268775507821024;0;0;0;1;1;1;1400,196273;4;335,5048062;4;-,716582874734069;-,603167483534053;,348192035052357;-,00425312648670018
140;2;1978,253768;,195975245380465;,458809553677881;-,149550171036715;-,40637730200257;1;0;0;1;1;1;1865,57462;4;419,8251143;4;-,557979743945858;-,573920735686478;,535329371966607;,338050394113212
141; ; ; ; ; ; ;0;0;0;0;0;0;2068,613819; ; ;0;-,140305535268299;-,0858002258828782;,0124508127688414;-,107088500656405
142; ; ; ; ; ; ;0;0;0;0;0;0;1124,867129; ; ;0;,637573594317201;,489355466612375;-,222711822829108;-,226649153831276
143; ; ; ; ; ; ;1;0;0;0;0;0;2494,234782; ; ;0;,887602073240891;,931528336756392;-1,3562125876032;-1,35104458888898
144;1;1453,949223;,615372355432029;,319565058694603;-,987956086226264;-,86815138692347;0;0;0;1;1;1;801,2539208;4;344,8291475;4;-,290690025212472;-,410877800486472;-,235073530158038;-,368753786923719
145;3;1944,916286;-,36495806318314;-,411760240998548;1,37902578733962;1,16599041922535;1;1;0;1;1;1;818,1485162;4;510,7124245;4;,921547762382736;,802409529676584;,0494894225868631;,307249369155054
146;0;858,366167;-,350082780535024;-,217317755380139;-,0928284365368368;-,154586718070599;0;0;0;1;0;3;2277,104833; ; ; ;-,741456711724965;-,580944247315892;-1,06150859299944;-1,16431938874028
147; ; ; ; ; ; ;1;0;0;0;0;0;1228,645328; ; ;0;,0714539979076059;-,23268699995975;-,17714272291977;-,012271635596948
148; ; ; ; ; ; ;0;0;0;0;0;0;1913,532178; ; ;0;-,251286815903944;-,536585568774938;-,918667743472212;-,705176825721894
149; ; ;,789147286647703;,836823969736183;-,607604825961652;-,669499509462201;1;0;0;1;1;1;1222,801257;4;370,2510634;4;1,26867104675887;1,37706772343142;-,303330513880657;-,104460103171632
150;0;1299,473264;1,14261781368314;1,0976190142162;-,795897794164108;-,927829807661707;0;0;0;1;1;1;5605,805824;3;344,824978;3;,7637910852064;,517798675800318;-1,79005878818648;-1,73784346188379
151;0;1057,930156;,483559330805771;,680412440450572;,321013180036343;,114454772898576;1;0;0;1;1;1;1080,007528;4;369,0053375;4;-,497451143016051;-,419909107644182;,547187288889313;,40556018350723
152;0;949,0547653;-,204254964489042;-,0434861834317576;-,521980765054429;-,644757979446154;0;0;0;1;0;3;2034,566118; ; ; ;1,09431423592653;1,37977168250515;-,803999848962793;-,734404063814943
153; ; ; ; ; ; ;1;0;0;0;0;0;1174,388259; ; ;0;,944472035971971;,984291482531223;-,365860077307407;-,194581177238285
154;0;843,5342913;-1,07308013996556;-,935197931303965;-,204324254798942;-,264694473699485;0;0;0;1;1;1;2141,432652;4;290,583304;4;-1,22998708328554;-1,21268310537561;,29418451935345;,357881684401455
155; ; ; ; ; ; ;1;0;0;0;0;0;1210,127825; ; ;0;-,637293402503843;-,579480473788805;-,158488374382034;-,1759492631317
156;0;859,0419614;-,0136373076468609;,0445472878269968;,00889237101849935;-,0472583473243047;0;0;0;1;1;1;914,9940779;4;309,4930629;4;,102583654303572;,0348515645076308;-1,42594643002688;-1,53854216839528
157;2;1318,34836;-,993456426709561;-1,03655326584876;,389464644638048;,267908050585243;1;0;0;1;1;1;3185,365656;4;342,942502;4;,613923353939701;,513958621913912;-,310958341323077;-,0861835277128236
158;0;1320,725026;,03475236474501;,1642665808408;-,16385477741014;-,367645243747905;0;0;0;1;1;1;1451,358913;4;607,0364749;4;2,5698754107016;2,40870289745224;-,917569581271399;-,83824310646749
159; ; ; ; ; ; ;1;0;0;0;0;0;1251,661107; ; ;0;,260388621572793;,694388354366304;-,748307263835382;-1,18317014711355
