Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1, , ,0,1,2,981.8399129,4,377.1843108, ,.947922461500361,1.08073263843407,-1.08110171871049,-1.14649325745215
2, , , , ,1, , ,0,1,2,3260.93902,3,2023.039393, ,.866693843090067,1.2122492609656,.0422253974064103,.0564966000152283
3, , , , ,1, , ,0,1,2,1667.081751,2,527.6112683, ,-.227920041140242,.213731638134714,-.195767814555815,-.302654226152676
4, , , , ,1, , ,1,1,1,1096.954842,1,526.8163856,1,-.360450205634398,-.564284838151065,.345204071581056,.558343174955773
5, , , , ,1, , ,0,1,2,1264.85409,4,339.276028, ,-1.09643275849085,-1.3369306345452,.371259426505904,.542258252096487
6, , , , ,1, , ,0,1,2,2336.720406,2,378.1912793, ,-.499383442771209,-.454188732181681,.0189475712204193,.122293053905038
7, , , , ,1, , ,0,0,0,1674.509317, , ,0,-.0737662594232944,.314931427501089,-.290217503195634,-.666249125167854
8, , , , ,1, , ,1,0,3,1127.396391, , , ,-.147195814206408,.171855319686516,-.755808017905228,-.969873754370767
9, , , , ,1, , ,0,1,2,664.8045625,1,373.1759478, ,2.39539245184455,1.77076651959372,-.60746557197583,-.180789380933823
10, , , , ,1, , ,1,1,1,1097.20633,2,476.8244211,2,-.653647160477658,-.587458045522226,-.107975541991989,-.241416315666989
11, , , , ,1, , ,0,0,0,1732.11554, , ,0,-.673641302737444,-.420485834243742,.252756116027932,.188907201498518
12, , , , ,1, , ,1,0,3,882.7682705, , , ,-.344926871252674,-.0285013791362385,-.450827728416972,-1.07405865538208
13, , , , ,1, , ,1,0,3,756.9743902, , , ,1.28344523813145,1.23239956862782,-.312720212378534,-.306973320611246
14, , , , ,1, , ,1,0,3,886.2672942, , , ,.489113460102365,.715871613592859,-1.0184768198745,-1.51841628945561
15, , , , ,1, , ,0,0,0,2587.62331, , ,0,-.676386208746455,-.63114542543896,-.538754359796053,-.78762893358101
16, , , , ,1, , ,1,1,1,2362.55634,2,493.2394871,2,-1.10916483673239,-1.22625649829436,.282048467264018,.200154329248528
17, , , , ,1, , ,0,0,0,877.8171062, , ,0,-.342820722327662,-.459240611757548,-.0133276554294798,.0625213001130649
18, , , , ,1, , ,1,0,3,1016.848114, , , ,.330310457439649,.338914941753636,.359617391550075,.488754865795917
19, , , , ,1, , ,1,0,3,565.2575301, , , ,.245411451592605,.0134104598987241,.120794969740536,.225804186696407
20, , , , ,1, , ,1,1,1,1542.570771,3,692.7127089,3,-.605518488600007,-.325957924088687,-.392869328813176,-.735847550766131
21, , , , ,1, , ,1,0,3,1594.888393, , , ,.782459247778868,1.12226095140058,-1.46465203325885,-1.76189115990135
22, , , , ,1, , ,0,0,0,1302.969968, , ,0,.345769274302109,.669965186957583,-.147697371486163,.0869892925852193
23, , , , ,1, , ,1,0,3,968.4135161, , , ,-.911065540704347,-1.22513673947975,.102478975432238,.110598598590397
24, , , , ,1, , ,0,0,0,1007.705358, , ,0,-.582121377162426,-.528638159006964,.127487239167912,-.00895356691656568
25, , , , ,1,1,1,1,1,1,1071.496461,4,432.806908,4,.309013387372106,.566684120101594,.281435667288654,.0805552853560916
26, , , , ,1,1, ,1,1,1,1185.021946,4,549.0256271,4,-.674206355090253,-.623506705115862,-.0437326297890546,-.0123359754894874
27, , , , ,1, , ,1,1,1,3009.833065,3,639.8097029,3,.576727086683253,.868863625835423,-.651677487145989,-.796463769215587
28, , , , ,1, , ,1,0,3,1339.775797, , , ,1.77098153841273,1.95526386322988,-.876776782696868,-.813458514559372
29, , , , ,1, , ,0,1,2,1058.156353,3,592.8628641, ,-.0377748002846847,.0657392364093943,-.00540130422986653,.0740760374143416
30, , , , ,1, , ,0,0,0,748.4398261, , ,0,-.219980659627372,-.134184385675684,-.0366364014159917,.061169742353097
31, , , , ,1, , ,1,0,3,454.5535906, , , ,1.94546043493412,1.4910132916544,.239537012036293,.358679833359068
32, , , , ,1, , ,1,1,1,2083.810407,3,799.0938722,3,-.882176365734834,-.952446808846125,.0604401052102189,.13287565772802
33, , , , ,1, , ,0,1,2,1468.801495,2,649.9253715, ,-.396832030701823,-.582996819956066,.200260749380918,.299766599491075
34, , , , ,1, , ,0,1,2,1167.517846,3,1196.304597, ,1.22386459012728,1.03677258598698,-.41605845868463,-.655680744579878
