Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
111; ; ; ; ; ; ;1;0;0;0;0;0;1273,961796; ; ;0;-,469185150676953;-1,06185357062487;-1,1631189508497;-1,06193835601489
112; ; ; ; ; ; ;0;0;0;0;0;0;1513,207459; ; ;0;3,48583279260025;2,80934515633239;-1,37894456126524;-,915616292974581
113;3;1384,696416;-,168563483834647;,469310193793471;,145848982311649;-,455181672709334;1;0;0;1;1;1;1152,913766;3;2169,610411;3;,472455118770167;1,34002511112748;1,05522924947411;,305907874022582
114; ; ; ; ; ; ;0;0;0;0;1;2;2383,427023;1;372,776285; ;-,697198416487979;,0587691178055275;,278135054657641;-,187563546058322
115; ; ; ; ; ; ;1;0;0;0;0;0;1845,192197; ; ;0;,776201740192886;1,05380990598243;-,27756489253689;-,483268066761847
116; ; ; ; ; ; ;0;0;0;0;0;0;865,1937239; ; ;0;,941502406725587;,499675467610436;,765453287287467;,715043027099817
117; ; ; ; ; ; ;1;0;0;0;0;0;2287,39301; ; ;0;-1,42903934169955;-1,67304846336582;-,4245318063442;-,437877820317303
118;0;1034,924892;,943104124336788;1,69755625334334;-,881550841327471;-1,18584295985914;0;0;0;1;0;3;920,3705595; ; ; ;,507790088060254;,46690328523065;-,716136570936511;-,326687873757768
119;3;1584,435274;,353649504413621;,356109260357875;,0398456719959175;,469241520933265;1;0;0;1;1;1;1927,155446;3;989,0979234;3;,11747310522839;,511909683734649;,69453170329248;,749675955591661
120; ; ; ; ; ; ;0;0;0;0;0;0;2074,866725; ; ;0;,157979821664255;,858744569919395;-1,15354692020916;-1,63276422276677
121; ; ; ; ; ; ;1;0;0;0;0;0;1246,51767; ; ;0;-,272530043953968;-,32922368724019;-,486036245931217;-,14902286441824
122; ; ; ; ; ; ;0;0;0;0;0;0;1297,997883; ; ;0;-,234676692198413;,257997455715046;-,233942015255546;-,5840449843105
123;3;2090,16921;-,225642272523973;-,191989670179178;,67367863403586;,541511942199115;1;1;1;1;1;1;1270,362156;4;923,1616193;4;-1,30492801594634;-,424320400520447;1,19680293511374;,863836596642634
124;0;1139,465822;1,71964540598661;1,51952529203136;-1,03469435320058;-,282420951397636;0;0;0;1;1;1;1608,060196;2;338,0872146;2;-,612711257638394;-,225773482612211;-,165671385544176;,157154946693134
125;3;1609,331989;-,845226612038069;-,462438369079476;1,12000668367276;1,01205815248561;1;1;0;1;1;1;2197,864199;3;764,2944394;3;-,26864332749348;-,605464331996609;-,991345252497479;-,639389740007413
126; ; ; ; ; ; ;0;0;0;0;0;0;1229,887939; ; ;0;,284737762987032;,0760022308511754;-1,67074573875385;-1,60412450424628
127;1;2267,936453;1,63710597143873;1,28448596610206;-,914397257785411;-,368253669076766;1;0;0;1;1;1;1558,840102;4;724,4392461;4;1,14612435660024;,505342023374342;,844917317164554;1,47283832636218
128;0;1118,642118;-1,87617508191988;-1,3827610442109;-,44849873822482;-1,01664613225177;0;1;1;1;1;1;1789,626627;4;681,6201152;4;2,4161165769183;1,60944749964886;-1,46702720555996;-,809347823819588
129; ; ; ; ; ; ;1;0;0;0;0;0;2541,176753; ; ;0;-,771022737918346;-,244695162636138;-,138059721688916;-,473499956176087
130; ; ; ; ; ; ;0;0;0;0;0;0;1553,199928; ; ;0;-,127890421370876;,438342728036197;-1,09583952531701;-1,61381403253346
131;3;1225,291559;-,1927820352744;-,439345413907954;,0104627514163171;-,247103896477156;1;1;1;1;1;1;1783,862329;3;1705,099401;3;-,684774887586805;-1,25434354221222;,0356859230486752;,357038768112546
132; ; ; ; ; ; ;0;0;0;0;0;0;2081,462697; ; ;0;-,0108597892939821;-,104661506574728;-,558712116639802;-,371117395472015
133; ; ; ; ; ; ;1;0;0;0;0;0;1913,633784; ; ;0;,0133849448088744;,536680384862501;-,385604657295886;-,348760720498212
134;3;1742,824364;-,307779201866118;,0328942223340547;-,193287625566126;-,372409333689815;1;0;0;1;1;1;2223,838825;4;1172,521627;4;-,993526275924354;-,976280139264615;,0543291965352025;,306236613418215
135; ; ; ; ; ; ;0;0;0;0;0;0;1482,83584; ; ;0;-,176266031201862;,318927412756798;,839999625830281;,427332552462923
136; ; ; ; ; ; ;1;0;0;0;0;0;1847,300406; ; ;0;-,248847711024267;-,348778727864757;-,814980375645233;-1,01366707923422
137; ; ; ; ; ; ;0;0;0;0;0;0;2057,182208; ; ;0;-,278060940207091;,241143675771316;-,456457303945435;-1,01090408531769
138;2;2158,387249;-1,13865702067752;-,938741353007045;,872595197322584;1,1979854295597;1;0;0;1;1;1;1442,532576;4;672,6510048;4;-,392261678914915;-,439186351610319;-,896310349227371;-,875949189426842
139;0;1705,148935;-,650747072399696;-,913278807396252;-,330390475193619;,0875607497080988;0;0;0;1;0;3;1637,646328; ; ; ;,332985709444046;,554272518569099;-1,00998562145599;-,99843420501596
140; ; ; ; ; ; ;1;0;0;0;0;0;2157,712203; ; ;0;,762079225965113;,317129449765392;-,781147862238803;-,721980713581837
141;1;2006,726853;,365216783455956;,868247371729055;-,314476415219931;-,552294529502339;0;0;0;1;0;3;1958,805847; ; ; ;-,417408865539854;-,926287828333094;-,13856984928007;-,0680969383991936
142;0;1730,96231;-,863204906616153;-,0713195873143354;,372180958797186;-,416152305814704;0;0;0;1;0;3;1122,82183; ; ; ;-1,67807140441568;-1,08098179801674;,981250800392306;,495909311619945
143; ; ; ; ; ; ;1;0;0;0;0;0;1959,830925; ; ;0;-,884539406044528;-1,25834801342941;-1,07388306844617;-,894616573981409
144;0;947,8126881;,359563644630328;,192389994521447;,839660658434764;,612039376408636;0;0;0;1;0;3;2794,621476; ; ; ;-,815459847202787;-1,34956889806336;,358706076433381;,589205028907798
145;3;1319,65333;,410728833478497;,195881534319222;-,599508307047461;-,457841606388963;1;1;0;1;1;1;1182,166973;4;1058,014843;4;-,238013274550765;-,286739509035058;-,223604194666977;,268494377176264
146; ; ; ; ; ; ;0;0;0;0;0;0;1339,484669; ; ;0;,651286306102693;,343677004197706;-,476093359570137;-,408888873396225
147; ; ; ; ; ; ;1;0;0;0;1;2;3271,909074;1;297,0687055; ;-,0765368321630441;-,478360289195842;-,538199640777308;-,343337229434258
148; ; ; ; ; ; ;0;0;0;0;0;0;1180,767915; ; ;0;1,88319907945534;1,9810465356793;-1,39330763308304;-1,15930215153041
149; ; ; ; ; ; ;1;0;0;0;0;0;1088,661335; ; ;0;,280601522260823;,0881039048317912;-1,19127155678128;-,865766798477538
150; ; ; ; ; ; ;0;0;0;0;0;0;1907,953198; ; ;0;-,25814190401056;-,619137333801775;-,369988179197422;-,304499954959474
151;2;1913,059473;,780010137069612;,22942174426557;,351622911339157;1,02179856525037;1;1;1;1;1;1;1620,244381;3;1031,435306;3;,839157927274218;1,42825844645016;,357848457289801;-,0017715758827257
152;0;1966,018235;,817927208724406;,310457655786221;,0300346134939726;-,0397941847913531;0;0;0;1;1;1;1658,376251;3;450,4284975;3;-,021817934742404;-,221723213079952;-,814210309526169;-,708243342163189
153; ; ; ; ; ; ;1;0;0;0;0;0;1381,278401; ; ;0;1,18594302529992;,678382970367663;-,616049669028364;-,0881526549474009
154;0;1208,792321;,287527874755516;,330179112868551;-,849210248857654;-1,19166643739308;0;0;0;1;1;1;1986,461459;1;256,5880735;1;,979981460379775;,851398424860163;-,901338585062315;-,935792812168407
155; ; ; ; ; ; ;1;0;0;0;0;0;1207,75062; ; ;0;-,980378706899222;-1,3306848272518;-,0402647126078286;-,365659813476847
156; ; ; ; ; ; ;0;0;0;0;0;0;1824,296133; ; ;0;-,00704991628008564;,93680885949716;-,546169376405011;-1,25931505612776
157;3;1504,41644;-1,58766803492458;-1,63646398801042;,280782918870888;,512688186583742;1;1;1;1;1;1;2160,21921;3;787,2599036;3;-1,10916874597579;-1,60837176275335;-,103250173187728;-,0699523025477782
158; ; ; ; ; ; ;0;0;0;0;0;0;1238,675191; ; ;0;-,513579354900248;-,94465689557525;-,209152160669677;,0216810343392568
159; ; ; ; ; ; ;1;0;0;0;0;0;1944,054476; ; ;0;,715213883051544;,115957469493692;-,416685758501117;-,451651761062264
160;0;1176,77369;-,982687885048817;-1,27187914624141;,484112729281724;,476186568347171;0;0;0;1;1;1;1802,749933;3;529,9692139;3;1,12560091343279;1,18797321777636;-,593192238742506;-,630416075780697
161; ; ; ; ; ; ;1;0;0;0;0;0;2031,286163; ; ;0;1,56005840623595;1,89672607494369;-,274627583126075;-,0323438619788972
162; ; ; ; ; ; ;0;0;0;0;0;0;1553,871232; ; ;0;,633704872619612;,670641790946559;-,354682573403955;-,559192877435871
163;3;1451,542352;-,00927752307458703;,0722236061598429;-,00582092543417891;,303774629969577;1;1;1;1;1;1;1292,063272;4;904,1399464;4;-,553385610056955;-,479740607949871;,431116321426332;,363486971562133
164; ; ; ; ; ; ;0;0;0;0;0;0;1017,442801; ; ;0;,581152921826513;-,129789009939943;-1,31520547733784;-1,08396816945073
165;1;1968,949109;,224963930349315;-,274397523081581;-1,5975987011819;-,784478215597636;0;0;0;1;1;1;1838,670874;3;491,379331;3;-,508748919926284;-,280023861556842;-,330516005022448;-,469910730368206
