Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
1; ; ; ; ; ; ;1;0;0;0;1;2;6106,401003;2;749,7696032; ;-,228424701068104;-,422976929721061;,166168529591001;,101748863384669
2;0;1325,871142;-,36986511314176;-,0890626064663946;-,213339355630875;-,0873830311337431;0;0;0;1;1;1;895,5971165;4;656,7177124;4;,370899926683441;,399295024207399;-,615936350327071;-,63616887194217
3;3;813,5932546;-,964285086316747;-,776542694980724;,494218907735732;,443539043070544;1;0;0;1;0;3;15898,81922; ; ; ;,549606540020358;,847975497393241;1,27986182890339;1,29228080053737
4; ; ; ; ; ; ;0;0;0;0;1;2;7229,338959;1;560,3705927; ;-,253850728915451;-,12856064290979;,0440703011928773;-,111666073237151
5; ; ; ; ; ; ;1;0;0;0;0;0;2756,779582; ; ;0;1,27422467673088;,566376776108024;-,3492201054274;-,207318955956283
6; ; ; ; ; ; ;0;0;0;0;0;0;2478,281096; ; ;0;,392035220329703;,360863417378204;-,759318181099282;-,78913261846989
7; ; ; ; ; ; ;1;0;0;0;0;0;2321,361291; ; ;0;,360217081679488;,229705491061031;,206476518867067;,19316248543212
8; ; ; ; ; ; ;0;0;0;0;1;2;4211,656531;2;894,2339937; ;-,203589356487779;,635572729289218;,131346640693201;-,967566280603297
9; ; ; ; ; ; ;1;0;0;0;0;0;8979,946511; ; ;0;-1,37053660263124;-1,36245477512203;,46653989898397;,544343213269648
10; ; ; ; ; ; ;0;0;0;0;0;0;4946,935847; ; ;0;-,0542406439558992;,0273096764975254;,492016067045397;,315762195637448
11; ; ; ; ; ; ;1;0;0;0;0;0;4956,750652; ; ;0;,152067700427123;,463687576731848;,0171946566661637;-,197119223889888
12;0;1544,83869;-,559906526701839;-,639906625566817;,15585135596161;,163505596532931;0;0;0;1;1;1;1143,463188;4;342,5015609;4;,732028955845126;,465038429035332;-1,42618370685993;-1,39498488964499
13; ; ; ; ; ; ;0;0;0;0;1;2;7119,674932;1;604,3224813; ;,356277120659812;,669096036175236;-1,332914542468;-1,5990155201506
14;3;1242,602624;-,279553213600308;-,103837146604336;,828155733470081;,625985214940617;1;0;0;1;1;1;1004,377519;4;306,7938388;4;-,527022050470583;-,636700301558209;,113147674432182;,0838273682791415
15;1;2092,321708;1,26637188358328;1,3555339545647;-2,17623457038543;-2,1942831946101;0;0;0;1;1;1;3446,029291;4;172,5968095;4;,683078633796586;,615592703112042;-1,04216069703878;-1,18615917125627
16; ; ; ; ; ; ;1;0;0;0;1;2;11138,84365;2;937,6175402; ;,18368391126375;,497751778288831;-,627320729750398;-,85809913702713
17; ; ; ; ; ; ;0;0;0;0;0;0;1630,464289; ; ;0;-,644053430373201;-,719304888602975;-,551845620153301;-,673713631748974
18;3;1464,198593;-,799993269478255;-,80962013451529;-,29177889052081;-,429262187291196;1;1;1;1;1;1;1188,212102;4;433,1578837;4;,209050426661638;,345010160442474;,128694339587448;-,220389330074643
19;0;1288,415094;,802287897596852;,832620255937754;-1,19832772602759;-1,32293530542641;0;0;1;1;1;1;1759,13153;4;238,0218906;4;,849613416621324;,649943106000035;-,412236815767754;-,335467405610768
20; ; ; ; ; ; ;1;0;0;0;0;0;1902,457954; ; ;0;,013788895658348;-,135985946728171;,0119187743929536;-,341871471464226
21; ; ; ; ; ; ;0;0;0;0;0;0;2634,083781; ; ;0;-,0667609086029657;-,136320622421717;,299052279146729;,344720410830833
22;3;1331,86824;,0929789436897682;,24396165358874;-,438089155010346;-,71426276371314;1;1;1;1;1;1;3220,257996;4;169,7621557;4;,720107833779644;1,49921650853322;,724000022277171;,479338614614356
23; ; ; ; ; ; ;0;0;0;0;0;0;4970,605432; ; ;0;-,864304860676307;-,908300837004463;-,662811171438642;-,857601767731729
24;0;1409,07423;,641858606253364;,886784427469479;-,945643578195078;-1,17965477841905;0;0;0;1;1;1;1177,479034;4;1221,08068;4;1,01919162465995;,648930009472267;,418710052994264;,468344626962573
25;3;778,4554782;,204926145209153;,131213290598886;-1,32000140648493;-1,2407159637859;1;0;0;1;1;1;5325,951968;4;191,4326001;4;,739533742195595;,758609258911181;-1,08271709897702;-1,23917965446968
26;1;2165,363919;-,0494423113810674;,256832879606733;,44007304165818;-,0134854747958209;0;0;0;1;1;1;1570,31337;1;176,3372184;1;-,264835365109181;-,108192959071114;,24448839348862;,0378316928024816
27; ; ; ; ; ; ;1;0;0;0;0;0;3875,633302; ; ;0;-,580028989783012;-,420932489598334;-,532123608917066;-,821317574253266
28;1;2070,138088;-1,40426835779201;-1,33082479305435;,461006003737556;,487948658313262;0;1;1;1;1;1;10914,09485;4;714,1035766;4;,0739669370897023;-,173761588867156;-,309765852417673;-,353450787025305
29; ; ; ; ; ; ;1;0;0;0;1;2;12974,50268;2;1171,103468; ;,294774113002934;,454067216203358;,0147164516812168;,0813151086521502
30; ; ; ; ; ; ;0;0;0;0;1;2;5720,954792;1;1040,015321; ;-,0258659370828555;-,239672785288142;-1,35238902928757;-1,40596263098789
31;3;1829,801907;-,255372359423931;-,0347278737624078;,20350522126283;,0249976396807321;1;0;0;1;1;1;1605,507275;4;192,4005776;4;-,47014828235249;-,295735660940273;,679887376864448;,656584615525068
32; ; ; ; ; ; ;0;0;0;0;0;0;3837,480298; ; ;0;-2,518391808375;-1,76746204942169;1,23193790415483;,84377933317855
33; ; ; ; ; ; ;1;0;0;0;0;0;2931,670797; ; ;0;,2337143398577;-,0074094822538155;-,0898655751745598;-,116623269068501
34;0;2052,857861;,130601936904054;,133410587040872;,382947906138268;,236650912390844;0;0;0;1;1;1;2873,063575;4;330,3322425;4;-,35710068358159;-,347911626614858;1,66162963252445;1,28906912883225
35; ; ; ; ; ; ;1;0;0;0;0;0;3071,389275; ; ;0;,288180666550153;,523754473803691;-,562734621913323;-,561264101751667
36;2;2160,422358;,408477799325219;,621956352305604;-,424341934929332;-,373072994672383;0;0;1;1;1;1;10135,94998;4;224,9061321;4;,628720080893204;,70843577364475;-,306451216240077;-,515044536753218
37;3;1186,282561;,987416027390581;1,05797184778763;-1,67816207977828;-1,86089295656222;1;1;0;1;1;1;5825,910753;4;1912,93251;4;-,857452342615183;-,547642059906401;,599755510622736;,661785800051183
38;2;1621,711757;-,903792021175545;-,927217348787603;,109307751773289;,152567397133905;0;0;0;1;1;1;968,9251021;4;1593,133008;4;-1,2976526633159;-1,34537434752364;1,56353637947862;1,0557678914998
39; ; ; ; ; ; ;1;0;0;0;0;0;4428,094444; ; ;0;,591528056881365;,358682764749216;-,719103138744856;-,602391824073495
40; ; ; ; ; ; ;0;0;0;0;0;0;1955,02574; ; ;0;,331196620317535;,0889904569194262;-,20193639996155;-,470692179053257
41;3;1115,609939;-,0717930232458762;-,00781720626012513;-,309931040612021;-,319000817608779;1;1;1;1;1;1;6327,722103;4;1554,778582;4;,668695866346914;,623247845963977;-1,03236127644299;-1,04221824920774
42;2;2141,097447;,663049184681428;,810471016403506;-1,63660639586855;-1,6771228643031;0;0;0;1;1;1;1470,543049;4;558,071566;4;,162003614750282;-,14445993027867;-1,12718089293274;-,968614647203218
43; ; ; ; ; ; ;1;0;0;0;0;0;4580,521396; ; ;0;-,638339030067878;-,649533042823827;,530031818999968;,332315293595215
44; ; ; ; ; ; ;0;0;0;0;0;0;4240,211226; ; ;0;,799176397734779;1,28540057401043;,838040315607697;,254133714586778
45;3;914,8565968;1,30661644129649;1,2488023726265;-1,0923913433462;-1,1619015602543;1;0;0;1;1;1;3685,170735;4;238,923476;4;-,303349986691839;-,00485401038345747;,191407137634827;-,0433938600409535
46; ; ; ; ; ; ;0;0;0;0;0;0;3459,523564; ; ;0;1,4081969711644;1,46230091479698;-1,25971067665101;-1,60879745689342
47; ; ; ; ; ; ;1;0;0;0;0;0;6788,422312; ; ;0;,448891815701185;,341655262069847;-,284448190523072;-,523877996067372
48;3;2388,365348;-1,2624032651188;-1,33343957459589;,119535361579113;,212834997568132;1;0;0;1;1;1;3769,500244;4;412,8916161;4;3,17901299920901;2,63767769193685;-1,3880168529487;-2,0593048213118
49; ; ; ; ; ; ;0;0;0;0;1;2;5486,954726;3;1107,609531; ;,422666662972791;,559640676258111;-,883939596146218;-1,20935036812705
50;3;2367,870076;,46175141565608;-,283101224108155;-1,01091853932533;-,372655591200566;1;1;1;1;1;1;1595,247612;4;680,8411363;4;2,27079252107129;1,33879176431037;-,567602108637839;,0646916508859912
51; ; ; ; ; ; ;0;0;0;0;0;0;4809,948426; ; ;0;-,885323710363447;-,918494542588048;-,740314737708603;-,732952920420701
52;2;1546,432421;-,522341660540861;-,183766054546312;,00978632572656524;-,252505101892231;1;1;0;1;1;1;2241,25618;4;257,1950941;4;-,943573333772987;-,927481397537846;,667624832952338;,382633729369108
53;2;1634,40676;1,61608246548204;1,18612299885145;-1,46195007829395;-,951008813240271;0;1;1;1;1;1;3382,481149;4;1426,481148;4;-,139542413677894;,230132916511717;-,158939099349969;-,441189489593461
54; ; ; ; ; ; ;1;0;0;0;0;0;12718,55762; ; ;0;,510615996491129;,501882502884362;-,120205377207113;-,318756991982027
55; ; ; ; ; ; ;0;0;0;0;0;0;3609,234534; ; ;0;,849870711738638;1,20456618622382;-1,33149867911817;-1,50613643941509
