Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1,-.335681950710001,-.646479874808895,.252469184197782,.375148256904759,1, , ,1,1,1,992.2126483,3,3152.167065,3,-.794985066683253,-1.01550969714287,1.21480899148112,1.44827656003501
2, , , , ,1, , ,0,0,0,2098.566037, , ,0,-.734090119912152,-.409965834311365,1.05079656091352,1.28092729255686
3,-.374874094783708,-.253051004695535,-.195594218211093,.191488886326804,1, ,1,1,1,1,830.3052717,4,185.869651,4,-.0985976530150924,-.606712489581947,-.605827559613274,-.304110540580056
4, , , , ,1, , ,0,1,2,2029.926675,2,201.7839145, ,-.963835086567076,-.73101625995985,.366240763644507,-.155186887522484
5, , , , ,1, , ,0,0,0,1617.038168, , ,0,.304431191601001,.688139292943065,-.86432395427545,-.0749328281719946
6, , , , ,1, , ,0,1,2,1196.496907,2,546.4833724, ,.765977583648939,.956481413133982,-.203549852222455,-.23177148120137
7,.254209621976621,-.0414638980873247,-.438753884736444,-.228977533434479,1, , ,1,1,1,848.7940806,4,652.2401931,4,-2.10523641607239,-1.8515827026512,.229322879361096,-.418086425856314
8, , , , ,1, , ,0,1,2,2439.693783,1,2360.568929, ,-.0835644033644715,.0872693291542696,-.506083369107561,-.516615411059097
9,-.390523918343162,-.409008050016367,-.167002514012884,-.00485649945264482,1,1,1,1,1,1,859.026832,4,286.673992,4,.401777167021033,.65575960592848,.405516375629335,.116933184434732
10,-.700610749467135,-.973785196347396,.00967208870112113,.14636119127731,1, , ,1,1,1,1166.024772,3,1323.370325,3,-.335771964599071,-.201488807239451,.149251109613989,.10688233605186
11,1.97120200791166,2.24873181696672,.30995261520653,-.240577640470917,1,1,1,1,1,1,1560.407471,4,304.0649226,4,-.355181810791695,-.101802170985327,.662689666255494,.740997739782734
12,.0659091595720329,-.195583716719139,.361928137941714,.257082132428406,1,1,1,1,1,1,813.6318268,4,1664.12762,4,.870110810344909,.979448372387241,-.19564581154449,-.0613934811605167
13, , , , ,1, , ,0,1,2,1609.791145,2,352.8311807, ,-.236499896712695,-.482473283485331,-.10865101706915,.205031159964413
14, , , , ,1, , ,0,0,0,1320.75248, , ,0,.309886741747043,.283975764719363,-.151218478106044,.0108899038875135
15, , , , ,1, , ,0,0,0,2574.215784, , ,0,-.108499401045463,-.202730161142978,.102404302672256,-.0904776383049617
16, , , , ,1, , ,0,0,0,5289.692436, , ,0,.814601276705239,1.13725305004999,-.576458963880974,-1.10374104055336
17,-.567480050354674,-.619573218074976,.406234982915554,.558237942568152,1,1,1,1,1,1,1201.553947,4,754.0150803,4,-.442086474635877,-1.06325119894631,.48528806442625,1.10029530994257
18,1.31860627623781,1.30419173141844,-.412822949913916,-.332715752929186,1, , ,1,1,1,1510.325234,1,3358.378625,1,.078017490243552,-.0437862660243208,.167403667486481,.132529531345875
19, , , , ,1, , ,0,0,0,1619.783024, , ,0,.588908664784986,.139910578922303,-.44811464665047,-.689653869804028
20, , , , ,1, , ,0,1,2,1134.260071,3,944.1789506, ,-1.55965303546267,-1.02563484185958,.895756894679686,.706158581846472
21, , , , ,1, , ,0,0,0,1932.404102, , ,0,-.898758412762293,-.563767648394657,-.0289497756275069,-.285539637141794
22, , , , ,1, , ,0,1,2,1667.175892,2,2389.345015, ,-1.25206172028159,-1.15635666384009,-.395990890769004,-.109617236768858
23, , , , ,1, , ,0,1,2,1836.255881,2,558.2928605, ,-.522019088199981,-.369359860714564,.563582541169368,.50647945247178
24, , , , ,1, , ,0,1,2,886.456469,4,254.2857812, ,3.22274744344445,2.96140053529885,-.314061263911958,-.452546645545987
25,1.81005301075846,2.03533548995559,.819718455029462,.491125738355867,1,1,1,1,1,1,783.5371969,4,166.6925433,4,-.0278542659728911,.080418321894238,1.05186769496567,1.21452676366756
26,.0963188596205197,-.137344819310953,.162846706133581,.0611109514457772,1,1,1,1,1,1,1090.856193,4,893.7666769,4,.662149371437428,.517699284038974,.152192309815305,.386628792204066
