Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left,filter_$
33, , , , ,1, , ,0,1,2,2869.162546,1,396.128893, ,.402126649718207,-.0185314613810381,-.127566376959538,.0983558535074174,0
34,-.905064824175388,-.43016709516528,.135780916116433,.429109789999656,1, , ,1,1,1,1095.02874,4,408.3320021,4,-.849158924936385,-.979520354554993,-.119685622915062,.0639016148720133,0
35,-.285372914180155,-.441237012746938,.652548675970748,.855622677513606,1, , ,1,1,1,1474.376716,4,548.6464277,4,1.23064004678957,1.24662140258887,.180210310670592,.284105129089642,0
36, , , , ,1, , ,0,1,2,3044.844723,1,1274.928513, ,2.42331282627641,2.58267144189373,.206188830813331,.0417027200723186,0
37,1.09400154296588,1.27814809731367,.0941724272721718,.174700321248818,1, , ,1,1,1,994.6925652,4,440.0606631,4,-1.03262885004692,-.848851886366297,.288006500387378,.303008096071914,0
38,-.259000882458866,.0332839817452223,-.132190647495809,-.250367291144591,1, , ,1,1,1,1580.098934,4,1754.623889,4,2.00464731269387,1.97825267197602,.415822714482353,-.132166163633297,0
39,-.330567542481639,-.206553803196779,.0198647818402285,.101889934519132,1,1,1,1,1,1,1064.054348,4,339.3307281,4,-1.37000341538304,-1.64000235508296,.126859666983287,.473169461381721,0
40, , , , ,1, , ,0,1,2,1315.963059,4,484.0774287, ,1.81954567292527,1.4754356325554,.242827746268808,.13178321347052,0
41, , , , ,1, , ,0,1,2,1156.879381,3,1229.338528, ,.133914002665289,-.0818210566430752,-.241155645732394,.0739500490812869,0
42,1.53557505588873,1.8570412062109,-1.45956327779734,-1.83956655366904,1,1,1,1,1,1,1350.532815,4,569.832439,4,.622635237965595,1.16679849766954,.433338455596216,.0911622439259274,0
43,-.7847121765081,-.758490545696472,.111049175078011,.243290466353766,1, , ,1,1,1,1218.471292,4,574.1681718,4,-.529015767056243,-.331712154679777,.176286964699613,-.0317161131794389,0
44,-.556475649665537,-.44241447422548,-.296845693058347,-.0580070570375765,1, , ,1,1,1,1470.867524,1,429.4455266,1,-.973533949525997,-.908173245029009,-.172336657762865,-.2936197884938,0
45, , , , ,1, , ,0,0,0,2274.556136, , ,0,-.90502280257,-.747829580972599,.298453722969438,-.116393893136029,0
46,-.546953779391414,-.488176065840885,.606495103773632,.406313959720391,1, , ,1,1,1,1398.743868,4,1682.841819,4,.830244537979682,.428136864110213,.314540304042891,.214839077498339,0
47,-.800959304804411,-.681258315575811,.777762244908617,1.09516375287939,1,1,1,1,1,1,1644.867431,4,365.6988991,4,-.563918696344245,-.99071817117132,-.132454233184885,.155113957541293,0
48,-1.03668317454472,-1.30944406097745,.329783909549708,.660049540839718,1,1,1,1,1,1,1218.039258,4,383.3744357,4,.0756785343656777,-.047327757205216,.35427179064726,.453260790168322,0
49,-.863870809845844,-.760726249004419,.637182578698812,.795527267296226,1, , ,1,1,1,1137.373073,1,352.4476191,1,.303051922191231,.714492852016253,.643604239464345,.331580421316743,0
50, , , , ,1, , ,0,1,2,3539.41752,2,1136.834875, ,-.447110046694592,-.59313431673417,-.213908692090522,-.113342527408271,0
51, , , , ,1, , ,0,1,2,1522.765778,1,2473.80035, ,1.5107427663441,1.50687073488324,.710996431797314,-.200865500685191,0
52, , , , ,1, , ,0,1,2,1787.659556,3,487.6985579, ,-.769129418983965,-1.10153133729,-.262938234226094,.212953309742924,0
53, , , , ,1, , ,0,1,2,2107.809713,1,862.5928748, ,.325573333383942,.604066101487277,-.0444572924374371,.00434656678929779,0
54, , , , ,1, , ,0,1,2,1625.253356,3,803.8010041, ,-.0992703217517181,.295185851168005,-.0933568853597384,.115850395165342,0
55,-.0952250954967923,-.584380964506853,.130357688490593,.306688528761526,1,1,1,1,1,1,1124.217694,4,388.6473643,4,-1.46425605362239,-1.66975295618893,.272781602500805,.245039269762307,0
56, , , , ,1, , ,0,1,2,1538.543189,3,652.7425054, ,-.807745666474885,-.689329722996566,-.413612856143331,-.162515235161704,0
57,-.586966930897731,-.617342853286268,-.0821812978085598,-.17102828907811,1,1,1,1,1,1,955.3518352,4,908.6909076,4,-.559140609336007,-.428793806524127,.368587338384034,-.0174723179645701,0
58, , , , ,1, , ,0,1,2,1368.180768,2,1071.928139, ,-1.1809692856691,-1.27328313699887,.441145272056124,.223685959814606,0
59,.0854099877126066,-.154071706191335,.416487442919589,.348786460372595,1, , ,1,1,1,1388.4979,4,664.5501448,4,.245662094825017,.737817925635695,.490079846492338,.458757805440308,0
60,.985037829130344,.8381291353267,.267687819968895,.404490166997939,1,1,1,1,1,1,1375.352143,4,503.8124223,4,.680023745861881,.426395209237299,.170321312879731,.499128451474687,0
61,.571344271656672,.946202417041451,.495188518207534,.174414997818864,1, , ,1,1,1,1235.025209,4,871.9119101,4,-.500977044104502,-.895805333198104,-.230622673931464,.441941784536759,0
62,1.02526421686726,1.00107292566947,.747169935513461,.557045773306471,1, , ,1,1,1,1163.614553,4,323.1216046,4,-.863395470091248,-1.07044082061936,.269259379614933,.760548681022477,0
63,-1.41004050064169,-1.33875307222154,.409363306995524,.369945105964004,1, , ,1,1,1,1712.467723,2,1410.355857,2,.378462437767845,.616038134971269,.692167851980097,.489087973015229,0
64, , , , ,1, , ,0,1,2,1189.665193,4,518.5875275, ,.207269980575915,1.21690124788724,1.0309818118656,.390851441094072,0
65,-1.83909362181656,-1.90124403644023,.591099829677304,.609789416789372,1,1, ,1,1,1,1508.643054,4,777.7054602,4,.688072048924406,.980674756135079,.61717549864157,.12322483215701,0
66,.668674876518615,.326339948301833,.875028242748201,.953465837953474,1,1,1,1,1,1,1597.3094,4,1329.632581,4,1.75741690169852,1.33086736058204,.307553532140856,.563752798453197,0
67, , , , ,1, , ,0,1,2,936.6313351,4,748.3101663, ,-.66529895321685,-.883731688401871,-.680194290296166,-.304873285043875,0
68, , , , ,1, , ,0,0,0,2885.508625, , ,0,2.01705732605822,1.5020905938639,-.336450188439662,-.0713590751568063,0
69,.863506811719617,.639220527570254,.143362917112251,.552629288101975,1, , ,1,1,1,1516.673365,4,924.2229538,4,-.590550292834685,-.436411437243592,.0113694635363178,.445778984131453,0
70, , , , ,1, , ,0,1,2,6810.36394,2,1491.215127, ,-1.87478860024306,-2.51279933449471,.732899027877725,1.02140756399528,0
71,.211837803370236,.231763264810119,.14434347655628,.400800385834522,1, , ,1,1,1,2049.69524,3,1605.101403,3,-.471614316093753,-.189522425722548,.144469459604667,.0150203543618527,0
72,-1.19082575861328,-1.20765928086795,.463936049075451,.653379938221221,1, , ,1,1,1,6079.51936,2,1420.836925,2,-.0311709330213173,.104902226244169,-.102376604486561,-.334997673318404,0
73, , , , ,1, , ,0,1,2,2145.887377,2,878.4812606, ,-.0165858323063058,-.396748455951216,-.199750820564043,.289715355434297,0
74, , , , ,1, , ,0,1,2,1738.39488,3,10059.48993, , , , , ,0
75, , , , ,1, , ,0,0,0,3025.542726, , ,0,.801173622936873,.957882984913697,.489395180490826,.346709526089196,0
76,-1.47195891369512,-1.36666681346931,.0201925439235771,-.0832086173635658,1, , ,1,1,1,1240.986441,4,402.9763232,4,1.44331059050717,.904479117575873,.203198946208993,.144260797771752,0
77, , , , ,1, , ,0,0,0,1989.665001, , ,0,-.167493577796779,-.952275616902792,-.292362594732896,.201759308711778,0
78, , , , ,1, , ,0,1,2,932.8867219,3,1097.823222, ,-.526640764713112,-.47231389498945,.798998515830795,.682298273774569,0
79,2.61557511641574,2.19452018823739,-.0249290059766283,.0515173189969884,1, , ,1,1,1,2600.546927,4,426.6342602,4,.21241764604477,.274890167989841,-.0470893970774081,.176401397937042,0
80, , , , ,1, , ,0,0,0,5766.517807, , ,0,.0401506701042759,-.369793716365921,-.634774458477524,-.0876492763967267,0
81,.982443000523734,.771376513297054,-.0138396312631296,.222699960378756,1, , ,1,1,1,1698.414919,4,641.9644341,4,.741802057930105,.780703566265428,.627154202613784,.515284228540795,0
82,-.0705207783360369,-.3244272079798,-1.25109514020227,-1.35762915931801,1, , ,1,1,1,1784.545513,2,1158.033395,2,1.06372975820779,1.13126640811974,.223939041871335,-.270425443827237,0
83, , , , ,1, , ,0,1,2,1381.326846,4,554.3921238, ,-.285635393241614,-.113229800466315,.530480526292567,.449913236169405,0
84, , , , ,1, , ,0,0,0,2410.798155, , ,0,-.0189096942977628,.498442046422589,.43372691782717,-.484096523448721,0
85, , , , ,1, , ,0,1,2,1495.045056,2,529.4332744, ,-1.06777964363692,-.985536065606495,-.145246617720679,-.324721382932259,0
86,.0806020833418872,.276585164471944,.797247728031759,.814820757256905,1, , ,1,1,1,1395.139738,3,523.861739,3,.349966743215825,.00125579384226198,.029621996923864,.0461460360077543,0
87,-1.24962496749915,-1.09477501746926,1.67589279714194,1.33386158364819,1,1,1,1,1,1,1068.419589,4,864.4714358,4,-1.04380660457459,-.555069502407572,.106115348169554,-.00921703143757979,0
88,.935428501885919,.898941202985514,-.0841045140929689,-.37399873707154,1, , ,1,1,1,1534.055105,4,555.486481,4,-1.19909119470679,-1.22630331898197,.0869089670830712,.0445742330761207,0
89, , , , ,1, , ,0,1,2,1973.234248,2,940.0869636, ,-1.10722171465993,-1.12141067583161,-.146292628197566,.0551643955130317,0
90,-.396618419291453,-.508115217272163,-.765284653251417,-.491095874588561,1, , ,1,1,1,1847.671513,2,377.0629583,2,-.742169789528767,-.62742408352929,-.0386195211527769,-.39270573392343,0
91, , , , ,1, , ,0,1,2,1209.24495,2,1619.503811, ,.802179067984905,1.23245402725244,.345007281339285,-.0814440913335559,0
92, , , , ,1, , ,0,1,2,3237.245035,2,2346.599928, ,1.55124580154853,.886408627226216,-.315258217789227,.516489148979642,0
93, , , , ,1, , ,0,1,2,1960.850563,4,517.8976206, ,-.536637169019077,-.66068412168649,-.191725746776256,-.00100529741569932,0
94, , , , ,1, , ,0,1,2,1003.074084,2,431.9168109, ,-.483283291089947,-.247932762922069,-.297287147748101,-.764337529500256,0
95,-1.63849913659812,-1.25181475608657,.0675097180293762,-.34052748569006,1,1, ,1,1,1,1534.983641,4,640.4880782,4,1.79066828664025,1.48924585119235,.140245698441257,.201503127283304,0
96,.899539371801038,.709325699901857,-.00987049242350935,.150558342298855,1, , ,1,1,1,1057.06868,4,1458.725355,4,-1.12886030993267,-.809536604915985,.221390834809434,.680556229625583,0
97, , , , ,1, , ,0,0,0,1927.645867, , ,0,2.104309240098,1.55687881136818,-.47055196017514,.00561431019552372,0
99, , , , ,1, , ,0,1,2,3839.734858,3,1575.456896, ,-.102897759440239,-.872465855902194,-.409987583618369,.258244217054308,0
100,-.382283054694274,.119104045243506,-.33449402204566,-.391847526003085,1, , ,1,1,1,1227.369519,4,543.1557182,4,-.126368967145621,-.321847108117282,.365826472362815,-.101809833276745,0
101, , , , ,1, , ,0,1,2,2878.28978,4,1620.957074, ,1.31009133191289,1.17554383903203,-.279521560714428,.083936494056313,0
102, , , , ,1, , ,0,0,0,1346.71379, , ,0,.375363689658298,.0372197284312836,-.597450245929424,-.389797864822392,0
103,.399030309691424,.646717300226293,.773785743692748,.956663339475974,1, , ,1,1,1,1442.52008,4,566.4464105,4,.0858997761944629,-.0313142558670411,-1.0043461409327,-.724747880340657,0
104, , , , ,1, , ,0,0,0,1504.227778, , ,0,.416955709754626,.116119632425598,.643909957865455,.394016301391484,0
105,-1.21453479157751,-1.01354758955594,.561435725050634,.522274491930765,1, , ,1,1,1,2734.735583,2,1612.98225,2,-.232016943088071,-.601475077315754,-.527303557379008,.190696468598568,0
106, , , , ,1, , ,0,1,2,2725.851468,1,1129.74625, ,.140038590008487,-.165668390267487,-.0662633887394677,.00238988238603283,0
107, , , , ,1, , ,0,1,2,1303.121682,2,2005.706699, ,2.12790209031898,2.02879497867578,.378009108485631,.168049101283899,0
108, , , , ,1, , ,0,0,0,2883.61114, , ,0,-1.02408958697385,-1.01711803664509,-.0926043455319001,.0306092731622134,0
109, , , , ,1, , ,0,1,2,1182.726674,4,476.5638262, ,1.09373237299003,.98250170646424,-.359707928018184,.227876936110206,0
110, , , , ,1, , ,0,1,2,1195.274255,1,2137.9674, ,-1.20200105506289,-1.15291159960111,.0968416957843892,.450635012886406,0
111, , , , ,1, , ,0,1,2,1224.209932,3,768.3620488, ,-.930111779270553,-.910872380067454,-.0918760346748009,-.0991948392615647,0
112, , , , ,1, , ,0,0,0,1593.731571, , ,0,.543372529302185,-.322678844772424,-1.00647373811602,-.0461499294110772,0
113, , , , ,1, , ,0,1,2,2728.111707,1,219.9742692, ,-.338241343598585,.202966302958942,.129054865577136,-.0600949109042268,0
114, , , , ,1, , ,0,0,0,4327.256556, , ,0,-1.49079509844655,-1.0901909100688,.525898185498223,.318648940598049,0
115, , , , ,1, , ,0,0,0,3543.037687, , ,0,-.529865150085649,-.695030786575725,-.294353790582521,-.468839472125215,0
116, , , , ,1, , ,0,1,2,1175.51264,3,860.2732994, ,-.334680787366672,-.38627469987638,-.0938189805531516,-.341623932589205,0
117, , , , ,1, , ,0,1,2,3489.204742,1,648.3756609, ,1.23949567802805,1.15987035349786,-.0498630868448164,.124526777093164,0
118, , , , ,1, , ,0,0,0,1973.156629, , ,0,1.59455810636478,1.22930011320184,-.278934324426726,-.396285037040508,0
119, , , , ,1, , ,0,1,2,2491.833188,1,1798.03895, ,-.8672621255595,-.703047681315327,.353780788311488,.0161276128136194,0
120, , , , ,1, , ,0,1,2,1540.428806,2,2785.020205, ,.954404495975502,1.16781379774818,-.320701408475654,-.204170197796959,0
121, , , , ,0, , ,0,0,0,1573.476661, , ,0,1.71488822540171,1.78745461933547,.484039031979609,.573077934660426,0
122,-1.38919762424656,-1.20061728428923,-.0865909521603685,-.290986195844404,0, , ,1,1,1,3935.3641,2,2136.488158,2,-.446947107961776,-.174237642499479,-.26001157501765,-.412904972669324,0
123, , , , ,0, , ,0,1,2,943.4287302,3,712.4975515, ,.232905425786306,.331306545771325,.227136209432098,-.0101944867014129,0
124,.688702185137641,.684518636055312,-.00979359649380485,-.267573097698777,0, , ,1,1,1,1518.599395,4,558.3708755,4,-.813201282992921,-.421272783578685,.315148916341394,-.0047715015598272,0
125, , , , ,0, , ,0,0,0,4101.534158, , ,0,.846210015699665,.516599740593768,-.150848042153341,.408319682744325,0
126,-1.36704177999011,-1.18172967695426,.0711810896518454,-.0363988305184009,0, , ,1,0,3,1747.928809, , , ,.284508357068644,-.809570506714158,-.123593093427079,.270323627139194,0
127,.506039293155863,.255016167532339,-.243418856866079,-.0766900007854663,0, , ,1,1,1,1842.103827,4,893.8106006,4,1.71361018006009,1.12324813693385,-.294919910828323,.234893501071192,0
128,-.980989446098745,-.976587656447293,.634569957682934,.834555209220391,0, , ,1,0,3,2334.471231, , , ,.556877363060222,.179711105008582,-.039439980147351,.273651333813729,0
129,-1.33445753879889,-1.20519049644821,.521020642337283,.461932605135395,0, , ,1,0,3,4022.641973, , , ,-.238067091840377,-.0458558249462398,.121248667290602,.337453323131509,0
130,.740878527567296,.562259555640042,.222958930135265,.473614791204068,0, , ,1,0,3,1387.218478, , , ,1.46358365455981,1.43870522591153,-.458356458953133,-.394261971738693,0
131,-.670995639783402,-.0200996301351457,.0989988739238121,-.242770052492089,0,1, ,1,1,1,3106.75224,4,416.4226118,4,-.217764549512732,.174915755893769,-.0908713442909699,-.376772477964597,0
132,-.867648589829302,-.561128650596334,-.523610499766769,-.855446321049047,0, , ,1,1,1,1114.844133,2,343.6196333,2,-1.51065730770461,-1.30972795835431,.405284085904891,.365347980272733,0
133, , , , ,0, , ,0,1,2,5894.243276,1,2035.390978, ,-.859015097850221,-.7874268845238,.478291691704825,-.187454184023427,0
134,-.401154188421588,-.621170272864838,.283386120122552,.501352400326477,0,1,1,1,1,1,2707.852307,4,1025.796108,4,-1.12203683173086,-1.12532871471612,-.109973283875975,-.0814413960329472,0
135, , , , ,0, , ,0,1,2,1318.366026,1,1535.527933, ,1.08903369618149,.505322670866886,.178564605535329,.7108590221469,0
136,-.064053339822838,-.24289704253047,.686665927505212,.940014114542192,0, , ,1,1,1,1202.086083,4,405.4376647,4,-1.42428375361754,-1.72982942358755,.176718729688191,.255348692418239,0
137,-.512701823639666,-.693691987298022,.179607622701863,.232486353094177,0, , ,1,1,1,958.0181281,2,339.0744587,2,-1.20962323537153,-1.02577403865553,.404848951135213,.471516611049678,0
138, , , , ,0, , ,0,1,2,1682.156081,3,731.9150148, ,-.605021741278099,-1.3208063132144,-.0829845918320687,.312357237664841,0
139,-.0866492905705716,-.267505183704019,-.794564005548965,-.741296392179024,0,1,1,1,1,1,1889.056305,4,482.7213495,4,-.735042565984463,-.654739469264971,.184583777218865,.496003989197267,0
140,1.03277934383082,.806746298013506,-.851472496720335,-.798725495738769,0, , ,1,1,1,2012.399213,2,1937.971377,2,.33224765517424,-.157948232325326,.170700581721903,.280282386163147,0
141, , , , ,0, , ,0,1,2,1197.581001,1,1655.560186, ,-1.02615339423488,-.311233437342639,.306111990909947,.00958179779491897,0
142,.576651726889866,.082228336128563,.73641432185655,.973500100936487,0, , ,1,1,1,1758.597509,1,448.8649143,1,.411802940760201,.714691571560137,.0978358141515997,-.292999324907584,0
143, , , , ,0, , ,0,0,0,2201.365386, , ,0,.459070072489978,.123013423997579,-.629568599326637,.148254274308724,0
144, , , , ,0, , ,0,0,0,1822.761095, , ,0,-.573937734475958,-.697430240839649,-.0270380474486603,.220282085868407,0
145, , , , ,0, , ,0,1,2,1336.229194,1,589.8933021, ,1.35045196862669,.830763460970693,.230118509396251,.243402845961867,0
146,1.72255650742413,1.17468620483656,.216210085241019,.141817800606608,0, , ,1,1,1,1794.78699,3,1515.027338,3,-1.22497394374985,-.886818588276594,-.0556574634914744,-.192798824940331,0
147,.457061650002663,.403230590292771,.731860010445494,.517457482287037,0, , ,1,1,1,1134.265124,4,417.6574521,4,1.58309940939283,1.45427216142642,-.177917975804242,-.13966250185499,0
148, , , , ,0, , ,0,0,0,1618.594545, , ,0,-1.36709270921074,-1.40567851073821,.377767157696699,.912139703701796,0
149,.124571285018939,-.197656534550051,-.314185861546925,-.0420276054135452,0,1,1,1,1,1,993.9638491,4,383.5014479,4,-1.21830083017732,-.993286672785302,.0550509004672981,.00403705978604196,0
150,-1.05154897467043,-1.16959074073957,.0445305792780804,.0937198634306591,0, , ,1,1,1,1250.188407,2,629.7664568,2,-1.30696481788084,-1.13635423770008,.291751950871712,.644608345539623,0
151, , , , ,0, , ,0,1,2,839.9305077,1,468.6435283, ,-.843416017020606,-1.03926363976139,.379452924971486,.529143423387212,0
152,-.0227744049630236,.00857671412182949,-.623065358583062,-1.03509848246095,0,1,1,1,1,1,1325.513025,4,377.0799574,4,-1.39969995939377,-1.27814469206971,.0355576033708214,-.133336451250239,0
153, , , , ,0, , ,0,0,0,1454.740188, , ,0,-.920989382133207,-.997982341944336,.247559317635131,.608743964288813,0
154,-.572121108214004,-.184689053499968,.278034412723124,.335731239018935,0,1,1,1,1,1,1499.348715,4,413.2543643,4,-.297789089097584,-.370395001895778,-.094347160905378,.314419293703475,0
155,-1.51027599185832,-1.74857423378238,.366121154324601,.211307451266551,0, , ,1,1,1,1865.44712,4,928.9307425,4,.127911872139842,-.545030344713756,-.231041148262977,.365644920702378,0
156, , , , ,0, , ,0,1,2,2757.559281,2,364.5419981, ,-.323713418862239,.000275842497494025,.286323326488029,.167105473427634,0
157, , , , ,0, , ,0,0,0,1917.96953, , ,0,-.24670779636356,-.667725402994362,.0565553591166895,.0394487621430842,0
158, , , , ,0, , ,0,0,0,1450.410549, , ,0,-.408767372434123,-1.0266809231531,-.476567678340636,.0175718694747293,0
159, , , , ,0, , ,0,0,0,1875.517642, , ,0,-.484098597339264,.317202971832096,-.0200432672895914,-.426866362243415,0
160, , , , ,0, , ,0,0,0,2152.534347, , ,0,-.766714284360423,-.772009553807464,-.290487921929859,-.149244891608544,0
161, , , , ,0, , ,0,1,2,1023.721256,1,1120.304693, ,1.08622307402095,1.75076796374786,-.328780777633311,-.342418761020535,1
162,-.524684500004622,-.244249314842856,-.545913654474474,-.705403910282795,0,1, ,1,1,1,2379.675688,4,475.5679355,4,-.69072352074378,-1.11405453164101,-.294507825180629,.181417051425022,0
163,1.8962153301174,1.80683767800523,-.255251948443769,.281319525108098,0, , ,1,1,1,2155.051817,3,2174.090168,3,-.682340732946719,-.457636246715591,.232923802941697,.231867955291437,0
164, , , , ,0, , ,0,1,2,2038.792402,4,518.8207038, ,.572525637806915,1.36502134339163,.555751604609477,-.326418726510064,0
165, , , , ,0, , ,0,0,0,1668.071525, , ,0,-.555597463162669,-.107917608352193,.34463325220485,-.377179514508101,0
166,.820539983934737,.654816645603338,.0744772527662549,-.105799847843686,0, , ,1,1,1,2219.689454,3,1013.553548,3,-1.19765409633345,-.85944520845606,-.00980566860440169,-.15738863400906,1
167,.634796502331448,.783527875569206,.0319101747435957,-.064147538741372,0,1,1,1,1,1,1267.743987,4,1463.448539,4,-.770426734545079,-.643631311822125,.380314744273097,.0772536432050317,0
168,-1.23397255559534,-1.03902806262449,.11608321186779,.0912857007515531,0, , ,1,1,1,1518.983959,2,1649.038947,2,.158576332077025,-.237591593706559,-.332366061568876,.278581764723378,0
169, , , , ,0, , ,0,1,2,4514.895836,1,399.419983, ,.692518333014985,.507658506502049,-.463878933811377,-.29937666143589,0
170,.686522921768155,.572408630602695,-.337241006428069,-.709054844594246,0, , ,1,1,1,857.8463565,4,568.3522342,4,.458702270761755,.552827340493309,-.109802043128278,-.0260462521634333,0
171, , , , ,0, , ,0,0,0,2164.269499, , ,0,-.568950003057469,-.249711291920051,.50820617929584,.684788376179372,0
