Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
1; ; ; ; ; ; ;1;0;0;0;0;0;1370,273396; ; ;0;-,474930758049761;-,567379159992414;,371280048912398;,446712848846018
2;0;1034,753749;,83583404638431;,711842102241916;-1,35272816853689;-1,2153309881488;0;0;0;1;1;1;1358,9077;4;538,5710276;4;-,970701335531071;-1,12848908165833;,741042880044092;,777698376398796
3;1;1611,560823;,118077751980204;,00267259574290513;-,5323983909312;-,514008946481567;1;0;0;1;1;1;1689,17885;4;328,963598;4;1,37352449578151;,812857005845531;-,194994664108485;,27000022831904
4; ; ; ; ; ; ;0;0;0;0;1;2;2231,220858;2;1056,607774; ;,772683042344182;,577001422741703;-,368605250158274;-,185854734453849
5; ; ; ; ; ; ;1;0;0;0;1;2;2887,186726;2;688,2222454; ;-,920880399073005;-,315042207331707;,418426186616335;,413962612034728
6;0;807,7316168;,0508567679839632;,147009895327426;,0943143196191155;,131445035932308;0;1;1;1;1;1;1588,281432;4;838,2035592;4;1,63218129578509;2,0416785589702;-,564543058972837;-,995164937425378
7;0;1318,130667;-,243009600772772;,205865881565774;,45638539408911;,0784746483177953;1;1;1;1;1;1;2871,608055;4;893,0113641;4;,681823432405746;,307231355084519;-,0601479837170142;,176694962167574
8;0;635,0185093;-,64637649315509;-,637736587850537;-,114829016259427;-,0353135917430166;0;0;0;1;1;1;3152,571396;2;732,4852636;2;-,928196760371047;-1,03689135879554;,350488545991708;,507333194049686
9; ; ; ; ; ; ;1;0;0;0;0;0;1023,258776; ; ;0;-,75573967263159;-,363568544381843;,119152169710898;,11172422003276
10; ; ; ; ; ; ;0;0;0;0;0;0;1602,05917; ; ;0;-,389838936980575;-,922685336499402;-,288679366734155;,3664357922957
11; ; ; ; ; ; ;1;0;0;0;0;0;4042,136481; ; ;0;-,805909007246705;-,257424284885761;1,30091871842251;1,29182336889068
12;0;2503,566543;-,733230923086812;-,974897309015932;,177172380075451;,546519872213231;0;0;0;1;0;3;810,2182194; ; ; ;-,679788874394816;-,244718794295115;,133784892306974;,339502527643042
13;0;973,0631079;,640987327182665;,654012176780616;-,361804649838301;-,376398045324283;0;0;0;1;0;3;1383,041278; ; ; ;-,846523965283753;-,357886303509459;1,02008618362664;,793354470601885
14;1;1738,657507;,978280910905281;1,10019660578753;-,940478949874247;-,860698732085558;1;0;0;1;1;1;1669,827654;4;344,0530592;4;-,111927180402056;-,391889258754411;,0545627045005389;,195194806045547
15;0;2182,098057;-,608277770823075;-,914920256373051;,0239782168523169;,257845273044195;0;0;0;1;0;3;1581,496018; ; ; ;-,473602121010168;-,648284639098398;,175657626741504;,438136598270852
16;0;2153,120774;-1,00801160004594;-1,16968259680475;,477796246308744;,85397233365831;1;1;0;1;1;1;1449,240122;4;749,3220842;4;-,320241976319825;-1,1535454910092;,471731104644907;,986123355749259
17; ; ;-,311480731117723;-,666043514565176;,0815259372978795;,394054841195795;0;0;0;1;1;1;1272,52841;4;484,3140243;4;,304703294599605;,88222867344253;-,415388988064527;-,608090689198759
18;1;1997,527992;-,22904895007209;-,304219332499906;-,516970355335953;-,300445796416704;1;1;0;1;1;1;1002,473456;4;379,3912953;4;-,929232664224683;-1,01059394803817;,147363129814391;,362254220096077
19;0;948,070833;-,95169912107458;-,817667745779212;-,205413391034855;-,11771197247669;0;0;0;1;1;1;3518,224732;4;1197,369818;4;,486819498762533;,465301107308469;,664223942137315;1,31338160788377
20;3;1347,443496;,566654854940481;,840389466535392;1,32519611803807;1,13816266720917;1;1;1;1;1;1;2462,801966;4;643,4844536;4;-,0684037835591972;-,452035623106848;-,479369514659551;,106150212319855
