Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1,.546049848057623,.542382389280246,.149109747750883,.20582822101063,1,0,0,1,1,1,1472.354773,3,1408.211044,3,1.00274952684552,.821311461326957,-.697946438329746,-.522860316221405
2, , , , ,1,0,0,0,1,2,4019.074092,3,1005.387415, ,-1.59352533632815,-1.83577590555108,-.423531905476047,-.499783241498495
3, , , , ,1,0,0,0,1,2,1907.504613,3,890.5806853, ,.837914737576365,.801134608171406,-.126308610563015,.082560777882034
4, , , , ,1,0,0,0,0,0,2904.515454, , ,0,.938183090258204,.786361843100447,-.265075501170611,.015988853279815
5, , , , ,1,0,0,0,1,2,1394.128828,3,795.1168733, ,-.491737342026896,.0964349350688367,.596470127995305,.0456584679169885
6, , , , ,1,0,0,0,1,2,7987.644297,3,992.1206571, ,-1.20009693869453,-.972159279445974,.252320271902123,.270240595073216
7, , , , ,1,1,1,0,1,2,1752.79163,4,429.7507591, ,.267701857522673,.110935799280759,.461995209958462,.312078384368516
8, , , , ,1,0,0,0,0,0,6154.502745, , ,0,-.325512484147494,-.215078445466447,-.559991457975064,-.272184609344511
9,-.144227991542977,-.122611018214353,.668666178740626,.743463851778707,1,0,0,1,1,1,1074.574667,4,538.5432558,4,-1.33297456368996,-1.22907898245479,-.130308103143441,.0249308931960963
10,1.11685132417916,1.51550172178695,.474634666999235,.310902063275573,1,0,0,1,1,1,1087.996689,4,431.4798389,4,.866343805663165,.322268734175781,.0774052931637295,.0808492388755272
11, , , , ,1,0,0,0,1,2,2293.887751,2,1153.240741, ,.19866613142541,.321123280910051,.190495469256969,.368413464946394
12, , , , ,1,0,0,0,0,0,4022.913676, , ,0,.122380266685185,-.0159418379455929,-.0604752296249081,.187119985157422
13,.279738898035467,.313822827171772,-.750889927338769,-.55655581237643,1,0,0,1,1,1,836.4893585,4,942.0241782,4,.3096156559299,.127990844794026,-.172165076703994,-.22544148294305
14, , , , ,1,0,0,0,1,2,2148.706959,3,800.2245558, ,-1.15750770882973,-.993252143249352,.214980157316683,.172622079119819
15, , , , ,1,0,0,0,0,0,4742.793442, , ,0,.763228112597655,.523476460449912,-.209701594539106,.0965853703994529
16,.1043855855222,.143652343411544,.130339201009747,.434239650172142,1,1,0,1,1,1,1803.035353,4,531.8963899,4,1.35135589994927,1.35088094937755,.266119430040112,.0422647475453728
17,1.0373858001753,1.0623415585431,.177788213852099,-.0756559057963498,1,0,0,1,1,1,1271.260223,3,637.2785118,3,.911352079646253,.345262018076396,-1.05470768691639,-.435869720025867
18, , , , ,1,1,0,0,1,2,1553.420707,4,686.5453129, ,.80761517375766,.638092939561702,.490670659568861,.266575856305055
19,.0930665311180351,-.39759859654621,-.291955035640771,.0147436486060223,1,1,1,1,1,1,899.6939857,4,393.4012668,4,-.187539630400296,-.135780559230679,-1.02825883758909,-.8968046644086
20, , , , ,1,0,0,0,1,2,1275.166532,3,998.9930275, ,.796048943814964,.726737113706395,-.185335540700911,.00658187739167238
21,-.670374454960644,-.64952023356439,.665609797590121,.608714386395268,1,0,0,1,0,3,3405.986536, , , ,-1.39549724338133,-1.46348767658803,-.323286674932219,-.0840712772632399
22,1.11044890772254,1.46967296513353,-.602022526768474,-.706756872504541,1,0,0,1,1,1,900.1859001,4,958.6695388,4,.470637288763848,.351406402713218,.202635045402185,.0986140580257638
23, , , , ,1,0,0,0,0,0,3353.395685, , ,0,-.423383007263167,-.117396775345775,-.86978565155775,-.869081508549987
24,.0185877205790261,.138204625583431,.247872744353765,.0833707072200374,1,0,0,1,1,1,1918.146837,3,1248.204115,3,1.47167645699663,1.60830797405428,.118306985786199,.0637448171805568
25,-.334664656868583,-.153504930321448,1.17258649225506,.893627992297869,1,1,1,1,1,1,1869.90627,4,599.185504,4,-1.05140807626096,-1.07339279857096,-.270868324157219,-.320533810504263
26,.987456316465908,.991463072018429,.570142621423015,.359653029380333,1,1,1,1,1,1,1174.237673,4,385.2049794,4,.037069219643719,-.0500732059335127,-.269308575559867,.251042558445865
27,-.332504299005416,-.225509408619027,-.512089558105953,-.52888902198455,1,0,0,1,1,1,7493.267977,1,2894.529981,1,.502545968213815,.451459306175929,.0958658014088848,.333174948270713
28,-.377679101546881,-.699553328590999,.0220343401807949,.17556331912287,1,0,0,1,1,1,1768.566997,4,494.7012846,4,-.561714989053,-.821823988768683,-.729951297609039,-.724837302520809
29, , , , ,1,0,0,0,1,2,2189.876382,3,4739.289088, ,.810340487903035,.660983928462214,-.857045933780264,-.542042204715278
30,-.0948241283136787,.0784827575206977,.774599228363787,.808789461580772,1,1,0,1,1,1,987.2019222,4,332.7381535,4,-.704784155648435,-.706088297461668,.366429024935285,.461203938020849
31,.574443020675607,.332420610055533,.399226391742284,.465929392927052,1,0,0,1,1,1,1801.809599,3,1712.985582,3,.665879810929355,.671636516262451,-.321542169093075,-.100883510411071
32, , , , ,1,0,0,0,1,2,1437.005195,2,1197.183428, ,.145600376775974,-.0534782730422213,-.252291436227479,-.184083959404103
33, , , , ,1,0,0,0,1,2,1267.160476,3,838.1926897, ,.445418028408853,.472995250761326,-.151847381850665,-.173423878309904
34,-1.53475081789855,-1.75362061526376,.000649173063625774,-.109787891903452,1,0,0,1,1,1,2239.211617,3,2073.811819,3,1.53451297928341,1.45319726738719,-.16859276124893,.0132323746693384
35, , , , ,1,0,0,0,1,2,1105.782473,4,382.4891371, ,.393151893640174,.374644443883833,-.101968086809835,-.0256366608106617
36,.710597598767524,.185117167409578,1.00762842550308,.8492635873092,1,0,0,1,1,1,1037.142495,4,482.7119286,4,.317303112328764,.0919918478853223,.644643700935308,.405331330063798
37,-.903208281619787,-1.02664958678823,1.46814752573522,1.86350945390252,1,0,0,1,1,1,2677.494534,2,437.0077616,2,-.824118351765985,-.8399524390959,-.123032775712509,-.0419130273449315
38,-.721002913996336,-1.0042652251717,.548107800804946,.88705641244688,1,0,0,1,1,1,1398.580751,4,938.0107241,4,.0774718171061358,-.0358321549557907,.653003696658229,.412979242973555
39,-.728552849777594,-.735794028490351,.908302408365192,1.02060927819699,1,0,0,1,1,1,1857.573546,3,1406.726088,3,.744634464660795,.783091739834658,-.412836746331538,-.377259453071447
40,1.03501015596043,2.04259096568826,.200383883226547,-.316598864628136,1,1,1,1,1,1,938.2821159,4,431.9257426,4,.220622329141307,.00487181107859877,.135567544784428,-.0820065054234976
41,1.14387450441719,.838399247199797,1.21470363305367,1.35294032844987,1,0,0,1,1,1,1129.183756,3,492.361413,3,.331034166225361,-.08595583678617,-1.19171467274149,-.790079019531769
42, , , , ,1,0,0,0,1,2,3369.697475,2,1655.709091, ,-1.54721288429764,-1.80850920457387,.715718358630572,1.28584234660296
43, , , , ,1,0,0,0,1,2,2267.365463,3,685.2488856, ,-1.50327749329953,-1.45227704407539,1.22305782012571,1.29396957268396
44, , , , ,1,0,0,0,0,0,4289.849275, , ,0,.4101581716164,.370488985563091,.239932067611527,.380260907985172
45, , , , ,1,0,0,0,1,2,5592.901791,2,9866.206434, ,-.041203816758376,.0662448765966047,-.562242263799295,-.486583717541995
46,.125049794376258,-.201628283681514,.466582496877438,.409771354930744,1,0,0,1,1,1,2128.040761,3,2491.625191,3,.66699234268065,.762660297996611,.683398826630566,.679673620238239
47,-.653785599624021,-.530133104014208,-.37787501446766,-.617920269577387,1,0,0,1,1,1,1529.881803,4,338.7052432,4,-.0565169249424589,-.256031458551405,.437268207854242,.545637468086646
48,-.394586521410108,-.432972543069225,.960357135242233,.838327619198882,1,0,0,1,1,1,1626.349701,4,437.0331043,4,-.12146616589642,-.233237827974478,1.29476176612352,1.13890712099291
49, , , , ,1,0,0,0,1,2,2434.750655,4,2015.73682, ,1.71819908753121,1.69005658846815,-.291421878017571,.193739266303033
50,-.531878160927951,-.448477651001397,1.32648710913896,1.08089124244959,1,1,0,1,1,1,2353.747596,4,1265.232183,4,.37307722139342,.301381811354984,.363450212769185,.459900071613205
51, , , , ,1,0,0,0,0,0,2651.386392, , ,0,-.452870571173031,-.174526944741958,-.0786878771469347,-.168860579249175
52, , , , ,1,0,0,0,0,0,4937.435861, , ,0,-1.96299517713577,-1.84638236427795,1.99661554897024,1.90025128435618
53,-1.53697529130297,-1.63578257372222,.416644468933256,.45746954557467,1,0,0,1,1,1,1043.339594,3,536.8959649,3,-.0427962150210582,-.242263037851246,-.153349280010136,.110466410156344
54, , , , ,1,0,0,0,1,2,2995.448254,3,1105.102069, ,-1.15147879305941,-1.74894570306039,-.35120161650239,-1.86277264992385
55, , , , ,1,0,0,0,0,0,4423.134703, , ,0,-.207831927717532,-.468494263731055,-.892968386488327,-.501714185209553
56,.0174379773104566,.110587696065049,-.0917531794008541,-.0339253367915229,1,0,0,1,1,1,1677.450586,3,748.0092325,3,.480292135199399,.038207996145922,-1.77217199302266,-1.31149250345336
57, , , , ,1,0,0,0,1,2,1816.951634,3,787.7212877, ,.54116939080839,.467108920424144,-.203054109269245,-.100962565517014
