Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
1; ; ; ; ; ; ;1;0;0;0;0;0;1606,969483; ; ;0;,543195597564247;,662390206148215;-,466209226841376;-,491196372531128
2; ; ; ; ; ; ;0;0;0;0;0;0;1325,206558; ; ;0;4,37510835385353;4,61214901861224;-1,63110711625174;-1,55857616378729
3; ; ; ; ; ; ;1;0;0;0;0;0;924,1703922; ; ;0;-,616413373683985;-,441804779108562;,00164436942327673;,0930074303570388
4; ; ; ; ; ; ;0;0;0;0;0;0;963,0777643; ; ;0;-,284115179280251;-,372358156636477;,375166931942969;,353833807466673
5;2;1526,030463;-1,02079234266162;-,548757115367942;-,0460902341142317;-,0875747321187128;1;0;0;1;0;3;4504,681072; ; ; ;,302158103827161;,712418465279695;-,279304426425521;-,26601595742155
6;0;1108,444405;-,192009373317738;-,454275110460632;-,352065115519072;-,0905766776419975;0;0;0;1;1;1;2522,267922;4;164,0443947;4;-,857747818521711;-,794497007362354;,0337610836315054;-,483539271329178
7;1;2234,812427;-1,22326834346963;-1,00994459818496;,611878584875994;,412057106749501;1;0;0;1;1;1;4161,280944;4;316,60381;4;-,106276615338933;-,100347650683336;,274278930965726;,175423779756334
8; ; ; ; ; ; ;0;0;0;0;0;0;1327,817018; ; ;0;,28829396231031;,0609024238163731;-1,20652482282413;-1,01364367929764
9;2;2100,960976;-,180495361745783;-,451142587635401;,408574229847607;,530250439612373;1;1;0;1;1;1;788,1294587;4;377,8032105;4;-,0674728781116875;,187297627518912;,132024502599932;,14400309410627
10; ; ; ; ; ; ;0;0;0;0;0;0;1798,231321; ; ;0;1,49242228377556;1,3194545801304;-,953596495761832;-,394648372892802
11;2;1721,231472;,0353234191193527;-,449918092324306;-,0275525858103988;,224694223375395;1;1;1;1;1;1;5424,065255;2;4913,017161;2;,291300067727646;,383226582122248;,0896592265832311;,440705008304474
12;0;1394,104394;-,305804954683641;-,209103790125469;-,148722873653542;-,223172331597012;0;0;0;1;1;1;3139,033498;4;347,3863291;4;1,42300169132849;1,2243125697125;-,733490089504351;-,267361705328776
13; ; ; ; ; ; ;0;0;0;0;0;0;1386,378054; ; ;0;,526326698769314;,500506737269789;-,461851596503425;-,406873728856164
14;2;2193,60289;-,341727392948069;-,242782962936644;1,05272388103557;,658396516554444;1;0;0;1;1;1;1422,536088;4;194,7239579;4;-,180683484649354;-,161000971429268;1,19179615637195;,962290433997232
15; ; ; ; ; ; ;0;0;0;0;0;0;1254,903743; ; ;0;1,11576749633005;1,60797819819376;-1,23149211666826;-1,03031686118292
16; ; ; ; ; ; ;1;0;0;0;0;0;1473,342079; ; ;0;-,634595843134223;-,731590016060356;-,166291751241778;-,370442122366491
17; ; ; ; ; ; ;0;0;0;0;0;0;2214,307702; ; ;0;-,0186322441479479;-,119927153208862;-,835623280918651;-,934506817631207
18;1;1703,869031;-,538104173432244;-,822545828259838;,671614469562024;,533269795442584;1;0;0;1;1;1;774,5739246;4;232,0011442;4;-,979859954086082;-,973239695274624;,195056273785592;,152341394536482
19;0;1732,149992;-1,06187265906549;-1,27854566140958;-,304676864913375;-,0162448822991101;0;0;0;1;1;1;17260,15353;2;237,1664686;2;,0986581994427884;,180612885656164;-,186195329002885;-,203975979999075
