Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1,0,0,0,1,2,1233.527102,3,645.3547098, ,-.0851893459278198,-.272711874514926,1.10645748871863,1.38892121437219
2, , , , ,1,0,0,0,0,0,912.4465852, , ,0,-.593653151225563,-.927615107215869,.278520776788178,.253766138127627
3,-.384495908461656,-.589424547737081,1.65993357523249,1.76348633464195,1,0,0,1,1,1,901.0271446,4,215.4783947,4,1.72798703789323,.862949159802319,-.5248014623943,.158668505302505
4,1.8452711563287,1.81165710250955,.352481475811067,.532220667742747,1,0,0,1,1,1,2977.54163,2,89.19838235,2,.432039913931745,-.101076220637285,-.778528793609355,-.674046481143345
5, , , , ,1,0,0,0,1,2,956.987022,3,297.6163228, ,-.290042276144184,-.315960644330887,-.013551765726578,.162638056282553
6,.116474613256239,1.12569814149696,1.93117899749058,1.58914849318246,1,1,1,1,1,1,1297.464295,4,758.7559384,4,.0835184730939735,.0452233409646648,1.13780427678232,1.14109227745555
7, , , , ,1,0,0,0,0,0,1184.964331, , ,0,-.172805717558078,-.0758564994063294,-.253445589189421,-.426984405662304
8,-.0568054204602813,.0518653626683776,-.179964664839393,-.325998020266728,1,0,0,1,0,3,10228.52075, , , ,.196723670037751,.832672699921879,-.16520947935953,-.853450783855778
9, , , , ,1,0,0,0,0,0,2555.118102, , ,0,-.285653681379938,-.177191347241791,-.276495608661554,.0518581112890734
10,.831757458008108,1.66372025426876,-.648418951090687,-1.2105727274711,1,0,0,1,1,1,1369.057426,2,2194.013862,2,.610902013751481,.754811126047545,.953166305427942,.584185289359324
11, , , , ,1,0,0,0,1,2,930.3487168,2,443.4707779, ,-1.06962297519961,-1.37120904630115,.395806287260272,.24405441293397
12,.373646803858818,.620016951259049,1.50868126456172,1.02819302895582,1,0,0,1,0,3,1213.832384, , , ,-.440051910321533,-.520430917439417,-.256343984571735,.00899865551367574
13,.120382032441406,.183627175320783,1.05390906219731,1.14060486644602,1,1,1,1,1,1,2164.053386,4,536.004682,4,-.754184243410996,-.872892363972888,.12154456382021,.248030070989506
14, , , , ,1,0,0,0,0,0,1606.977833, , ,0,.545769649747152,.281176918627056,.783267080954687,.93061853945583
15, , , , ,1,0,0,0,0,0,1064.507258, , ,0,-.0153691219449729,-.36345448880292,-1.12540168370772,-.60427498703494
16,.337960541849778,.173009136021373,.194342551119744,.264681447923017,1,0,0,1,1,1,1378.979356,4,246.6692091,4,.075841259959355,-.0734846459309401,.544782456223721,.698207586009722
17, , , , ,1,0,0,0,1,2,1133.448233,3,341.522667, ,-.358375128447911,-.448172962008537,-.0150179296346069,.18971759839207
18,-.42129093909386,-.564281704959571,-.0282626310337469,.109037590811938,1,0,0,1,1,1,3040.930687,3,394.6998496,3,.381857143410733,.00484329372115232,.472874856117916,.898469451470279
19,-.246848179656394,-.265910113788722,-.890976484032664,-.464759734065654,1,0,0,1,1,1,1425.987526,4,567.9072068,4,-.0567082519214115,.409094086835446,.964104802472417,.975720782638821
20,.793180740886539,.463684226430331,.654439374910229,.572183437559696,1,0,0,1,0,3,1309.060139, , , ,-.13815127702924,-.238306246180131,.0108744024474021,.119918245760835
21, , , , ,1,0,0,0,0,0,752.7424823, , ,0,.0127340024522297,.375486481755901,.406640630584505,.460978503666176
22, , , , ,1,0,0,0,1,2,1460.914259,2,371.1348249, ,.964784779120832,1.30273519786787,.357107909252917,.121302671433685
23, , , , ,1,0,0,0,0,0,1084.430981, , ,0,-1.1220598961456,-.928091382164405,1.96214863666223,1.71254380018349
24, , , , ,1,0,0,0,0,0,1067.666495, , ,0,.0910246102084648,.0683060666468759,-.60141562797885,-.436568090155413
25,-.939712939100543,-.744031264751523,.62968322935202,.272094484809391,1,0,0,1,1,1,1826.476518,2,1008.648733,2,.401483757345121,.225245115493246,.377209899717062,.619603874742595
26,-1.43067976891191,-1.45151750368962,.924081287118894,1.02317832987499,1,0,0,1,1,1,1005.314053,4,542.8004102,4,-.197029233697197,-.575108910726104,-.123557888222364,-.25960740306262
