Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1,.295026537041851,.339028472605394,.814946152909502,.851636702121747,1,0,0,1,1,1,1545.775564,2,1381.529948,2,.520647693288481,.647641024113593,.324088138438728,.338378554219993
2,.974463993557772,1.22415031646177,.507481528521594,.481449792227431,1,0,0,1,0,3,2065.105322, , , ,-.0853742141261682,-.115047011219448,-.020722602523045,.153031313538718
3, , , , ,1,0,0,0,1,2,2267.664064,3,1792.949187, ,-.671046018268674,-.221952166849758,.659360502866094,.600377390250545
4, , , , ,1,0,0,0,0,0,1786.635243, , ,0,-.521385226529266,-.664955172676301,-.11288792854145,.0583352120962611
5,1.34795388987599,.913721306095208,1.0153060454688,.950375201908941,1,0,0,1,0,3,1764.906243, , , ,-.598026216117662,-.451043574023287,.254608209303656,.227556528587005
6, , , , ,1,0,0,0,1,2,1473.077005,2,567.6200271, ,-.773172779824697,-.349257576864335,.45357769689399,.163135449579792
7, , , , ,1,0,0,0,1,2,3137.531579,2,727.9761174, ,1.05561488712346,.983291423139854,.0643710662484176,.104913394576157
8, , , , ,1,0,0,0,0,0,1623.395445, , ,0,-.0462724338032608,.270853291012835,.189260526673674,-.172334175029291
9,.206990328399049,.306109771096384,-1.32405656236079,-1.33016534295663,1,0,0,1,1,1,1625.823071,3,1584.497624,3,.636358063737559,.49885538183355,.246177140585706,.308282910557493
10,-.240426137317153,-.476082409471332,-.37287867335463,-.227967173551187,1,0,0,1,1,1,2415.148188,3,793.9915683,3,1.52259018485161,1.56166801673942,-.0795684748517043,-.0440401096626968
11, , , , ,1,0,0,0,1,2,1711.698291,2,518.9584607, ,-.0192476628846653,.178432562543038,.518481772936379,.217509317256022
12, , , , ,1,0,0,0,1,2,7109.812896,3,897.8993436, ,-.549885241271659,-.517346630101264,.536318470263627,.540157420170044
13,-1.18236218434968,-1.21677743854821,.294184187930282,.305082728847741,1,0,0,1,0,3,3805.232929, , , ,-.686889972642942,-.58603234195012,-.173732780799353,-.152358322202653
14, , , , ,1,0,0,0,0,0,2900.374438, , ,0,-.41223195782697,-.536338713444856,-.161243986287686,-.0623610199042055
15, , , , ,1,0,0,0,0,0,2172.104319, , ,0,1.39035375076301,1.3219842171446,-.393727499683967,-.194889382576784
16, , , , ,1,0,0,0,0,0,1687.143316, , ,0,-.0103437096525778,.178621414115028,.110146644396787,-.0355787130594378
17,.951898998619295,1.03020939875388,.204492086448813,.245014121104628,1,0,0,1,0,3,1274.172372, , , ,.510252297583848,.680665048494507,-.28253042173037,-.277677581942483
18, , , , ,1,0,0,0,1,2,2535.509551,3,447.368996, ,1.86614359851687,1.66705604031727,.281193161906114,.168893691706588
19, , , , ,1,0,0,0,0,0,2828.947585, , ,0,1.4523833946603,1.331860104879,-.371622935733477,-.0984288678760255
20, , , , ,1,0,0,0,1,2,1937.905617,3,378.1128617, ,.699116949890285,.676421465207824,.428418081427155,.443202042370585
21,.0186325180004542,.36581640068005,.02999264172316,.0271724526552977,1,0,0,1,1,1,5918.709444,2,2018.353398,2,-.354182901045859,-.323677948755137,.532107285652056,.491300297307448
22,.365697229132237,.319854440082564,.938527521030014,1.02769676354709,1,0,0,1,1,1,2218.887354,2,1848.8189,2,-1.4098419548558,-1.30746683707751,-.527436716302278,-.652599261506246
23,-1.07702641846708,-.904355695174169,.101501331175757,-.0895994778263581,1,0,0,1,0,3,1090.880365, , , ,-.986453978151715,-1.24214896311052,-.35894423074583,-.182531110935588
24, , , , ,1,0,0,0,0,0,5075.180499, , ,0,.226559255343383,.628397779718048,-.35940202613197,-.520617628805041
25, , , , ,1,0,0,0,1,2,4154.952176,3,645.4487051, ,-.173639044934126,.00135209749673767,.187351237859441,-.0502756731761289
26,-.62970418034033,-.354030292459009,-.0665925220188239,-.350071178217767,1,0,0,1,1,1,1928.036351,4,1133.778364,4,.568792456405941,.708602388477126,.568661216653292,.396789460795618
27, , , , ,1,0,0,0,0,0,1633.896554, , ,0,-1.31141720729697,-1.20049276799608,-.215809869524441,-.234731349816931
28, , , , ,1,0,0,0,0,0,1579.745969, , ,0,-1.51409560205709,-1.1885374249978,.609029605537785,.277347572474525
