Bildnummer;Antwort_Emotionsrating;RT_Emotionsrating;pupil_d1_bl_right;pupil_d1_bl_left;pupil_d1_dilation_right;pupil_d1_dilation_left;Emotionalität_des_Bildes;d1_free_recall_remembered;d2_free_recall_remembered;recognition_correct;recognition_response;recognition_signal_detection;RT_recognition;recognition_certainty_old;RT_certainty_rating;memory_score;pupil_d2_bl_right;pupil_d2_bl_left;pupil_d2_dilation_right;pupil_d2_dilation_left
20;1;1957,63546;,296110237607314;,128467373153432;-,0686380724941772;-,0330626215122051;1;0;0;1;1;1;2769,31131;4;580,2137901;4;1,52293921441859;1,51912156314301;-,997844642223779;-1,16886062287463
21; ; ; ; ; ; ;0;0;0;0;0;0;1054,868527; ; ;0;,234018554050237;,485415265751804;-,593662354684386;-,747823695928079
22;2;2014,503866;-,875197236772533;-,773756247998914;,853426609527014;,748777910081131;1;0;0;1;1;1;1525,641732;4;468,8752068;4;,346157543598874;,403916319888619;-,494689594919553;-,528955081347709
23; ; ; ; ; ; ;0;0;0;0;0;0;1025,505901; ; ;0;,184867721286097;,499136383725289;-1,37994668228327;-1,68011455721915
24; ; ; ; ; ; ;0;0;0;0;0;0;1232,815703; ; ;0;-,852137335145468;-1,14511734138205;-,941468829174238;-,760424299715214
25; ; ; ; ; ; ;1;0;0;0;0;0;3050,037941; ; ;0;,478619932300829;,763877488949879;-,0296746803415243;-,15175684904369
26; ; ; ; ; ; ;0;0;0;0;0;0;1314,408061; ; ;0;,409962938835203;,394053518411443;,247052314170268;,0739860427226299
27; ; ; ; ; ; ;1;0;0;0;1;2;2612,328641;4;415,6066149; ;1,77261549925942;1,42966635361594;,990019496360976;,55432791235037
28; ; ; ; ; ; ;0;0;0;0;0;0;1064,738177; ; ;0;-,135664735171854;-,227699926797909;-1,04633373398114;-1,08366651952274
29;0;1690,933683;-,742080504990625;-,483276303825129;1,24434941423021;1,17705266862386;1;1;1;1;1;1;6534,47156;4;478,0017145;4;-,675948597232559;-,815568544334516;,916091178479774;,738025691051416
30;0;965,450556;,156216168384744;,170854524157919;-,348473993971003;-,293472534127506;0;0;0;1;1;1;4220,760566;4;817,3958658;4;-,748682040009652;-,779599134135358;-,852608859388685;-1,07389244852554
31;1;1986,065654;,616093703560778;,630738080914514;,774635319787334;,779965761841605;1;0;0;1;1;1;3300,772664;4;519,9942344;4;-,469015793040204;-,160392312076796;,652243971089843;,190179773764973
32; ; ; ; ; ; ;0;0;0;0;0;0;1645,394792; ; ;0;,420780232504369;,444222458831116;-,395052259835891;-,742985284414101
33; ; ; ; ; ; ;1;0;0;0;0;0;2679,34168; ; ;0;-,714811762963696;-,799982361556177;,756349032264007;1,01786472260634
34; ; ; ; ; ; ;0;0;0;0;0;0;3779,878558; ; ;0;-,975863807235009;-,97514301566712;,0286828482671749;-,203812453135055
35;3;1634,810671;3,75457504888121;4,08157277232877;-,498978431855055;-,801062431500339;1;0;0;1;1;1;3366,14771;4;697,1241778;4;2,40533772093148;1,63368428786253;-,464595578109659;-,486621302345917
36; ; ; ; ; ; ;0;0;0;0;0;0;1926,538699; ; ;0;1,19365525263193;1,26079327823315;-1,46388334574456;-1,58512624338612
37; ; ; ; ; ; ;1;0;0;0;0;0;2534,442053; ; ;0;,606726054233798;,944542086243131;-,924490768538096;-1,43535152818965
38;0;843,1154056;-,607911611037529;-,626672001490818;-,697396917033109;-,699118204929482;0;0;0;1;1;1;1077,958544;4;453,1489398;4;,34974138947538;,423177255329382;,735474855420824;,748680061810533
39; ; ; ; ; ; ;1;0;0;0;0;0;4877,164469; ; ;0;2,68016990697747;2,35716139083931;-1,66865828188361;-1,60000669513094
40;0;1153,576396;-,588845910599582;-,664407200715488;-,499715240787755;-,237028560516492;0;0;0;1;1;1;1988,993455;4;448,1435531;4;-,710219220856122;-,627327122929932;,217660179311614;,0772857074469493
41; ; ; ; ; ; ;1;0;0;0;0;0;3689,553554; ; ;0;-,739559133515185;-,727375117257975;-,388997318995225;-,63877335227742
42;0;1478,717231;,530474930045792;,719947180226926;,709676983852304;,579193654249491;0;1;1;1;1;1;1997,549055;4;598,0860934;4;,363795786370164;,7093391826785;-,037183764981423;-,420548325553497
43;2;1874,978135;-,79346437338206;-,94230920719818;-,434286459857605;-,131237486614761;1;0;0;1;0;3;2799,019367; ; ; ;-,237383057594362;-,256324554765951;,202150186032669;,101572173822991
44; ; ; ; ; ; ;0;0;0;0;1;2;2761,867056;3;776,8245217; ;-,531321553768833;-,395364925020685;-,52327306512034;-,94001041304948
45;2;2715,065671;-1,11346947832823;-1,10041113939549;,118159091946544;,181588326848268;1;0;0;1;1;1;3428,729157;3;423,0534346;3;-,474811288041238;-,432768616728495;-,331428189713208;-,57876119264559
46; ; ; ; ; ; ;0;0;0;0;0;0;1185,552549; ; ;0;-1,31630656186443;-1,48652683508924;,400333823203759;,231585093369324
47;2;1405,578761;-,0527296498206456;-,0367506444224037;-,511743221958073;-,397682397418373;1;0;0;1;1;1;1445,717195;4;495,4737409;4;-,425718523245302;-,545087978062689;-,186976909025723;-,223111332531074
48;1;2086,596732;-,489919772010757;-,33879940807711;-,0418198767324386;-,0444505482370433;1;0;0;1;1;1;2975,413225;4;562,5230227;4;,195991829235094;,577828272926613;-1,08269538903689;-1,4248961111204
49; ; ; ; ; ; ;0;0;0;0;0;0;2091,669634; ; ;0;,467175865949851;,546990424463574;-,311768869874112;-,349905145288861
50; ; ; ; ; ; ;1;0;0;0;0;0;3220,647988; ; ;0;,113774601181276;,0348809998663366;,271818887185921;,662483946163317
51;0;1413,334842;,285336794008077;,339411554681832;,181422327733881;-,133415447279285;0;1;1;1;1;1;1278,672114;4;613,5702057;4;,433669479142711;,965667237393246;-,204758319984632;-,355860170456723
52;2;2273,604479;-,1312587606384;-,311005132143761;,0393689346228645;-,0309555327879124;1;1;1;1;1;1;1507,204936;4;459,4885832;4;-,406930222929258;-,247376494487007;-,460150845375694;-,397296853526188
53;0;1027,448201;-,187555456953023;-,203824706104861;-,497777466640601;-,467829848525561;0;0;0;1;0;3;4365,54505; ; ; ;-,394572397991382;-,343568799207951;1,33754706273509;1,10435648269373
54;2;2055,8723;,593140123579187;,938541313439708;-,00642670698197567;,0167036786811506;1;0;0;1;0;3;6704,110422; ; ; ;,209142470302603;,288214984634859;,559800155427785;,536002441344939
55;0;984,9430719;1,68011399351627;1,70708768291998;-1,70318074472793;-1,7094182477763;0;0;0;1;1;1;1880,407097;4;513,686023;4;-1,01456981036276;-,92801399635079;-,415422531424797;-,635982136553522
56;0;1642,195337;,327739970485528;,593250448327669;,0711174480924676;,287963247714457;1;0;0;1;1;1;1192,705575;4;508,8397207;4;-,677228041122573;-,670739094014134;,281431669089997;,378435788998501
57; ; ; ; ; ; ;0;0;0;0;1;2;1442,368403;3;839,1599648; ;-1,23451919266248;-1,25209069129735;,598509666016702;,450295218967358
58; ; ; ; ; ; ;1;0;0;0;0;0;3283,006845; ; ;0;-,23122356606781;-,181391080668253;-,61189920416145;-,432996861643033
59;0;846,2541452;-,507419784238892;-,447470627331999;-,58384882609994;-,634080259053506;0;0;0;1;1;1;1825,265735;3;498,1881192;3;,607277505072778;,969494906848772;-,189349901363918;-,168653292318887
60; ; ; ; ; ; ;1;0;0;0;0;0;1305,147486; ; ;0;-,0552745046679551;,554615408210421;-,907708736009377;-1,27306931783471
61;0;1255,010029;,924877698354948;,794537372545139;-,735764155850042;-,669946094516857;0;0;0;1;1;1;1710,752839;4;669,3924878;4;-,786326173577024;-,727017458229711;,317976798158485;,106435311161282
62; ; ; ; ; ; ;1;0;0;0;0;0;1326,533118; ; ;0;,705898349567222;1,00304378457922;-,792481621762455;-,867094097988471
63;0;869,5506108;1,03982038421085;,564524678661853;-1,11075657537318;-1,04417841445062;0;0;0;1;1;1;2463,428489;4;481,5211371;4;-,301510359822208;-,409810480662968;-,33427936592379;-,160915060459432
64; ; ; ; ; ; ;1;0;0;0;0;0;2892,505533; ; ;0;,424773122412936;,478554588891828;-,994200963406623;-,803855439232434
65; ; ; ; ; ; ;0;0;0;0;0;0;1974,097571; ; ;0;-1,17447457523262;-1,34265396161007;,145651611842297;,156183254654706
66; ; ; ; ; ; ;1;0;0;0;0;0;1523,004651; ; ;0;-,911517093825294;-,786895756730958;,100001225322477;,02066486178521
67;2;1694,078196;,644482141814071;,551659530403248;,121809804191235;,253545108760316;1;0;0;1;1;1;2137,706619;4;493,824202;4;1,10641572990537;1,43693641544286;,0382297678449004;-,319122090019949
68; ; ; ; ; ; ;0;0;0;0;0;0;1174,654302; ; ;0;,074467653040305;,483166940464637;-,458682388300588;-,670962960779989
69; ; ; ; ; ; ;1;0;0;0;0;0;4596,750554; ; ;0;1,10811879716073;1,10711938381933;1,08321741617387;-,0825342320884994
70;0;1459,427101;-1,28378400784659;-1,27634868149706;-,0269514656510246;,0711163385235836;0;0;0;1;1;1;1487,049322;4;410,609888;4;,541762027658751;,975454734713069;-,842424361314444;-1,21753279366354
71; ; ; ; ; ; ;1;0;0;0;0;0;2562,922338; ; ;0;-,97955833299722;-,870720375174715;-,110848466535255;-,331030612741891
72;0;1102,189076;,284461000353787;,104152198587824;-,14328041156655;-,138901240406531;0;0;0;1;1;1;3451,997181;2;758,7562495;2;-1,47636643446143;-1,58753918963393;,14961270465317;,0778863894463007
73;0;1127,878887;-,759867806234616;-,731618077506667;-,349148470788179;-,347589104112682;1;0;0;1;1;1;1053,54261;4;438,8627719;4;,139258644864463;,521803810718244;-1,51516944292338;-1,72810256930715
74;0;1616,4417;,366168507472939;,214679197320433;-1,148294934913;-1,0075044527283;0;0;0;1;1;1;1791,143725;2;414,0792759;2;3,60693935612017;3,19099323389781;-3,02506600255956;-2,83460726362149
75;2;2395,344661;-,292708048405737;-,0799592010161564;,710609996166012;,872296751309173;1;0;1;1;1;1;3694,725082;4;724,0729542;4;,247496168442059;,243996850439771;,166812904496536;-,045008827847293
76; ; ; ; ; ; ;0;0;0;0;0;0;1044,460043; ; ;0;1,85735576104579;1,8401396834194;,486416916950938;,0235067690042505
77; ; ; ; ; ; ;1;0;0;0;0;0;1554,504012; ; ;0;,34564161704607;-,00260774018615149;,278362190894667;,113503033121805
78;0;1352,908812;,875399981505743;,778589700830786;-1,46170238729655;-1,50625613796168;0;0;0;1;0;3;1966,16163; ; ; ;-1,1895289882778;-1,20698875482139;,66786035735751;,588134225223395
79; ; ; ; ; ; ;0;0;0;0;0;0;2701,141381; ; ;0;-1,21998666164653;-1,51839486391342;,815991014560037;,973121252346556
80;0;1007,352377;,265697605752577;,297388078315828;-,819080678399907;-,597151245475865;0;0;0;1;1;1;1235,031018;4;486,7882434;4;,454743085267784;,663386134098506;-,670168266805169;-,320759809504084
81; ; ; ; ; ; ;1;0;0;0;0;0;3283,143157; ; ;0;-1,07594102754943;-1,12807962984267;,633398382241411;,508209369750147
82;0;1051,76782;,946470409716437;1,04138709287306;-,687799691426263;-,661599799781833;0;0;0;1;1;1;1410,736578;4;547,1617519;4;,843273911927845;1,17127560711819;-,322401153823963;-,775843555624666
83; ; ; ; ; ; ;1;0;0;0;0;0;1055,82592; ; ;0;-,488326705070079;-,495363592206896;,505966472288254;,614822543967098
84; ; ; ; ; ; ;0;0;0;0;0;0;3464,513214; ; ;0;-,212666368470857;-,0758155276892457;-,720696362654081;-,644830958795644
85; ; ; ; ; ; ;1;0;0;0;0;0;3689,527575; ; ;0;1,32351315655869;1,75461167326126;-,0687403930978112;-,303045819931424
86; ; ; ; ; ; ;0;0;0;0;0;0;2660,411273; ; ;0;,127404595274894;,651791045125635;-,755746811810364;-1,07180144471439
87;3;1241,603512;-,696344438314523;-,578524310272764;,486538349731399;,216592253378809;1;1;1;1;1;1;1228,153502;4;546,7945106;4;1,67227015302471;1,40301539507433;-,495701632368485;-,187646150347966
88;0;758,9624804;-,239160526920584;-,346138247983627;-,331881588549776;-,0800885004122728;0;0;0;1;1;1;1423,112129;4;660,8115499;4;-1,36979144747683;-1,3548703585272;,501327192374911;,361417633189907
89; ; ; ; ; ; ;1;0;0;0;0;0;1807,132995; ; ;0;,87042594825473;1,14726729912183;-,355872466019436;-,475755321067106
90;0;971,3819592;-,725496149570099;-,614659821488573;-,0317568835009137;-,112636721144539;0;0;0;1;1;1;1010,164516;4;502,6405592;4;,525787490634179;,789926889862399;-,337821901702111;-,433191543321151
91;2;1348,446388;1,12648959665528;,953224815088569;,616363443611829;,58285059884026;1;0;0;1;1;1;1405,266126;4;596,3595782;4;3,02592256809529;2,84011468021836;-1,7046720428492;-1,58299657919539
92; ; ; ; ; ; ;1;0;0;0;0;0;4602,460595; ; ;0;-,464940123164552;-,379311129428734;,462433033441464;,0376827257172252
93;2;1311,943866;1,25718148113111;1,22127322581736;,0677775594222583;-,0914413575070052;1;0;0;1;1;1;1079,04391;4;448,4944369;4;-,149251080859843;-,148706157611312;-,202369986932446;-,517018204900961
94;0;1364,25074;-1,25744898445111;-1,19011370860188;,465057279151601;,479662035407815;0;0;0;1;1;1;942,8714754;4;452,7736801;4;,438599800389304;,769129516110374;-1,10456421455203;-1,3412274609067
95;0;1319,015492;-1,17939987031126;-1,19061216864087;-,166225129162048;-,143124843684552;0;0;0;1;1;1;1520,506448;4;520,2203524;4;-1,83332114710973;-1,78738153754296;-,066990169975649;-,335301392540821
96;0;1332,520476;-1,01847887922604;-,980490469939379;1,16244373431092;1,25432866787069;1;1;1;1;1;1;1470,249876;4;2525,804986;4;1,60515761162613;1,20565808435794;-,978744177863902;-,616076153873418
97;0;852,3029384;-,489008915662281;-,493727885287643;-,429765165885684;-,345771859643536;0;0;0;1;1;1;984,7677748;4;432,3755906;4;,519285047349109;,735965331710901;-,137566134417343;-,101116846359927
98; ; ; ; ; ; ;1;0;0;0;0;0;2521,785538; ; ;0;-,981994069918506;-,994053699213218;,351378550885556;,276415876503497
99;0;1014,88779;1,28376346968573;1,07609854146082;-,211985813577297;-,0675937318044344;0;0;0;1;1;1;1678,109417;4;1692,503673;4;-,24209630596653;-,494938619908036;-,285227521508132;-,118079837495112
100; ; ; ; ; ; ;1;0;0;0;0;0;2814,077223; ; ;0;-,589602218014872;-,622220450305723;1,20001812139599;1,41477422937811
101; ; ; ; ; ; ;0;0;0;0;0;0;1223,090063; ; ;0;-,766421609436867;-,676209152979057;-,27697368594718;-,328441709183816
102;3;1294,272499;1,91362235789849;1,98823910548548;-1,1535303894976;-1,2138843743741;1;1;1;1;1;1;2038,67527;4;528,8526078;4;-,242155543088456;,173076387425193;,687766368631994;,674152588034068
103; ; ; ; ; ; ;0;0;0;0;0;0;2360,127198; ; ;0;-,373156489637638;-,440721669750011;-1,08016397636934;-1,02523808220795
104; ; ; ; ; ; ;0;0;0;0;0;0;2711,445947; ; ;0;,0867983276306315;,0277816858380645;-,735123719586252;-,800650729817442
105; ; ; ; ; ; ;1;0;0;0;0;0;3563,913408; ; ;0;-,917103310310052;-,942606365912253;-,745527239124455;-,801379837511504
106;0;1023,244612;,943630261150933;1,29206231380049;-1,19066619976687;-1,31036001193665;0;0;0;1;1;1;1225,621301;4;458,6992549;4;-,830851332760859;-,818809833743058;-,415040218157633;-,407810539774282
107; ; ; ; ; ; ;1;0;0;0;1;2;1170,256708;3;1010,466969; ;1,49274737841394;1,46757732681785;-1,14378932193245;-1,08244705917615
108; ; ; ; ; ; ;0;0;0;0;0;0;1353,224986; ; ;0;,814458949290058;,710708667586638;-,168378011612678;-,250834645623512
109; ; ; ; ; ; ;1;0;0;0;0;0;1509,346482; ; ;0;,219590027964344;,387313212575202;,276831049193069;,0853406253944982
110;0;1024,798586;,895791101019418;,825536984947178;-,848285194705956;-,940798689502764;0;0;0;1;1;1;1616,177779;4;755,3433109;4;-,460550730373438;-,498892963798799;,106037176272382;,263248156523582
111; ; ; ; ; ; ;1;0;0;0;0;0;2046,115034; ; ;0;-,954476478194475;-,998577494309389;-,978924227537123;-1,10883445316702
112;0;1335,287159;2,6700174100415;2,64579051152469;-2,18437433711291;-2,07917385318867;0;0;0;1;1;1;897,0224407;4;431,146535;4;,0512861406976542;,404992352084344;-1,03247170184546;-1,31726287602186
113;2;1430,187044;-1,60043115470202;-1,49480059557747;1,04102387510779;,897786966406051;1;0;0;1;1;1;2550,564748;3;550,7430763;3;1,12175463702296;1,02393397508333;-,437269727596072;-,403298711617844
114;0;846,761873;1,40313710241088;1,47855872548198;-1,43236985874693;-1,44571043150264;0;0;0;1;1;1;1330,678936;4;738,7597198;4;,723665978683771;,976627202930458;-,81896061526325;-1,05542921177488
115;3;1348,42554;-,680749592919051;-,620620896223383;1,33946694239545;1,09008774840798;1;1;1;1;1;1;5504,676904;4;405,0669498;4;,668179112181024;,816283636812488;1,28307021514238;,612567505518615
116; ; ; ; ; ; ;0;0;0;0;0;0;1357,969295; ; ;0;-,767236509581252;-,807742749501394;,548323742490491;,523714145497211
117;2;1285,726121;-,417652921677469;-,314440569742792;,435963912603149;,513941409368992;1;0;0;1;1;1;1331,622217;4;577,4057573;4;-,907085377669435;-,808991864508399;,566415772793163;,34095842764218
118; ; ; ; ; ; ;0;0;0;0;0;0;1498,709634; ; ;0;,114954277286994;,362877889143928;-,0898424486301244;-,116198692944184
119; ; ; ; ; ; ;1;0;0;0;0;0;1292,419448; ; ;0;,0349179106430201;-,0266162277988701;-,115012379679942;-,263463853315379
120;0;895,1579919;,232772856706483;,455758092191496;-,819948946059657;-1,03916692272389;0;0;0;1;1;1;1723,469973;4;685,7339241;4;-,433941181373662;-,412470935679524;,233744227068168;,191774879268591
121; ; ; ; ; ; ;1;0;0;0;0;0;1849,16272; ; ;0;,987313260787201;1,01410853380825;-,110620258863475;-,263266252871473
122;0;835,4741495;-,63386609342126;-,553364553666691;-,787606160367022;-,643917775451312;0;0;0;1;1;1;2435,56209;4;480,9293815;4;-,804617861541731;-,706257263022332;-,488598693744704;-,621010619316085
123;1;1919,276188;-,077900338558103;-,22298800421171;-,453279080778482;-,325853022621007;1;0;0;1;1;1;2359,716978;4;645,6234759;4;1,27131161201538;1,28699299558379;-,434226030739231;-,699168453980748
124;0;1085,873789;1,3690657411344;1,09734842705294;-,888309781781463;-,8207221242206;0;0;0;1;0;3;2162,544961; ; ; ;1,81633724979907;1,7081170768768;-1,03377398320484;-,860783901478878
125; ; ; ; ; ; ;1;0;0;0;0;0;1656,584266; ; ;0;,953917943583673;1,37653985435663;-,252032129591103;-,477563788349891
126; ; ; ; ; ; ;0;0;0;0;1;2;3890,838033;2;528,0161316; ;-,411702708423352;-,510787810018187;-,335806670402915;-,467866480892944
127;3;1432,827999;,443917974491877;,820357768902544;,363693369608989;,425648001663229;1;0;0;1;1;1;988,9751734;4;382,1581484;4;,616131895929042;,825573484565307;-,104010253435963;-,0769062678943959
128; ; ; ; ; ; ;0;0;0;0;0;0;2343,97275; ; ;0;,352344705096853;,302472571760338;1,46185525375442;1,19559272310517
129; ; ; ; ; ; ;1;0;0;0;0;0;3747,368562; ; ;0;,527445740330192;,599399491091971;-,32221525838213;-,267392803943779
130; ; ; ; ; ; ;0;0;0;0;0;0;1572,840739; ; ;0;-,205820973427271;-,417076748094364;-,733083713362942;-,599219239026332
131; ; ; ; ; ; ;1;0;0;0;1;2;6084,577226;4;594,8588602; ;-,991214831036633;-1,24545392204391;,117924387312981;,42635337922828
132; ; ; ; ; ; ;0;0;0;0;0;0;1932,776028; ; ;0;-,642000660036328;-,652763291150211;-,684702796161876;-,873846078887867
133;1;1605,280668;-,869656522222494;-,895134594254222;,406785441865119;,483736394388382;1;1;1;1;1;1;938,3135136;4;443,2257269;4;-,050313785424584;,285617574959342;-,280729007702944;-,295735187260037
134; ; ; ; ; ; ;1;0;0;0;0;0;6314,952989; ; ;0;1,00800533308092;,818335821038643;-,64598549121481;-,881905374984099
135;0;902,110624;,0146825823526571;-,0741872666381846;-,674499957851559;-,639997462096899;0;0;0;1;1;1;1278,498276;4;429,382173;4;1,44274345315049;1,17857164596064;-,993821052832117;-,689167170334008
136; ; ; ; ; ; ;1;0;0;0;0;0;1248,465635; ; ;0;,535752967244459;,666513591641282;-1,38855983775485;-1,51653787423685
137; ; ; ; ; ; ;0;0;0;0;0;0;2977,586203; ; ;0;-,710502156056899;-,541964606792017;-,651053772600626;-,599774846942572
138;0;1195,496819;1,49069083022289;1,12395846765081;-1,32814376709694;-1,3558049297331;1;1;1;1;1;1;1267,41689;4;471,3525621;4;-1,07551272756919;-1,10501233193664;-,311073613127299;-,3396661149015
139; ; ; ; ; ; ;0;0;0;0;0;0;2060,862418; ; ;0;,45752606084457;,153231990703235;1,74825270842059;1,2837835232925
140;2;1596,028025;-,19043488200235;,00824881976412984;,245146646741821;,280394306677599;1;0;0;1;1;1;1252,294246;4;396,8234248;4;1,02607343470408;,652967891491709;1,64426155116209;1,11636311764283
141;0;1633,102743;-,580534469508436;-,568762200510443;-,223877233434634;-,313615214076892;0;0;0;1;0;3;2195,453952; ; ; ;-,77537070174463;-,796573508457119;-,501704517252861;-,467015076912331
142; ; ; ; ; ; ;0;0;0;0;0;0;1817,299004; ; ;0;,42949287232904;,971528994727036;-,206690009936042;-,427877346449352
143; ; ; ; ; ; ;1;0;0;0;0;0;1166,622783; ; ;0;-,879867712846944;-,798547177883554;-,289313324049376;-,419090110165376
144; ; ; ; ; ; ;0;0;0;0;0;0;1496,78298; ; ;0;,621202515622302;,764941087203343;,651216284968015;,412550907291989
145; ; ; ; ; ; ;1;0;0;0;0;0;1739,452828; ; ;0;,0218487206181591;,548001776809418;-1,04494399992333;-1,25858289947138
146; ; ; ; ; ; ;0;0;0;0;0;0;1866,182189; ; ;0;-,0725362799406894;-,195487551922187;1,25138887729562;1,03287182225216
147;2;1964,647749;-,495677615020081;-,418643114154332;,426823346057499;,324822399262163;1;0;0;1;0;3;1234,868726; ; ; ;1,13576694438375;1,51044757497164;-1,21658161211356;-1,63177804449597
148;0;957,7502842;-,361105236322351;-,31077724885564;-,106358726392388;-,126535291467647;0;0;0;1;1;1;1941,746659;4;547,2445015;4;-1,52881194241478;-1,62469858064521;,202847975945879;,374357835376579
149; ; ; ; ; ; ;1;0;0;0;0;0;3884,491013; ; ;0;2,63079498641657;1,99566407534337;-2,65470928079347;-2,39751916797219
150;0;1076,174038;1,16669996560222;,832021401138376;-1,38081243529451;-1,3106496621306;0;0;0;1;1;1;929,8502854;4;564,8390485;4;1,07992270655991;1,51871818971098;-,834950351286211;-,921196924404151
151;2;1843,35211;,627588218323759;,323277227782057;,888536921454669;,782591964260555;1;0;0;1;1;1;1734,79191;4;461,5586054;4;-,423559096320365;-,0062350700483382;,523358803059969;,15434812931105
152;0;1021,434688;,357781489922609;,815958124398297;-,494297122578671;-,755520982121256;0;0;0;1;0;3;2328,971665; ; ; ;,482141033594242;,524589188910564;-,151140009132295;-,199561270763564
153; ; ; ; ; ; ;1;0;0;0;0;0;4292,571797; ; ;0;-1,03348905589569;-,932123326704942;1,26052659307057;,93167003980778
154;0;706,4939544;2,74644441211341;2,99333664494435;-1,55010074973874;-2,16253755209956;0;0;0;1;1;1;1117,236364;4;643,8600762;4;-,384364386936727;-,230182628977923;-,325696998166895;-,535923926545218
155;0;2873,487987;-,964018039618499;-,907679264312014;1,21291604569515;1,42615669761615;1;1;1;1;1;1;2600,389611;4;809,7261354;4;-,772130976780365;-1,00858565032285;,958690073784604;,867549133574956
156;0;754,8749985;1,11254684773403;1,01675850947872;-,817066208805427;-,738311912644186;0;1;1;1;1;1;1179,973367;4;504,9180967;4;,0268589340357708;-,00481917676415669;-,861140563817618;-,728467024969441
157;1;2499,466077;-1,43697921385499;-1,35903677022164;,217450459313369;,22537047288621;1;0;0;1;1;1;1405,982327;4;675,3302505;4;-,278801001353049;-,386086407385973;-,00769002003563746;,00649682770098031
158; ; ; ; ; ; ;0;0;0;0;0;0;2030,39888; ; ;0;-,385721384690315;-,429178826684761;,380811684068069;,475923733853124
159;0;1949,181775;-,46032974190965;-,261890738947995;,0801317256362888;-,0185148240841905;1;1;1;1;1;1;1962,608851;4;732,1452068;4;-1,16768452013188;-1,38127234634701;,347281914186486;,20630274410612
