Wortnummer,pupil_d1_bl_right,pupil_d1_bl_left,pupil_d1_dilation_right,pupil_d1_dilation_left,Emotionalität_des_Wortes,d1_free_recall_remembered,d2_free_recall_remembered,recognition_correct,recognition_response,recognition_signal_detection,RT_recognition,recognition_certainty_old,RT_certainty_rating,memory_score,pupil_d2_bl_right,pupil_d2_bl_left,pupil_d2_dilation_right,pupil_d2_dilation_left
1, , , , ,1, , ,0,1,2,1075.110175,4,554.9331893, , , , , 
2, , , , ,1, , ,0,0,0,1189.837148, , ,0, , , , 
3, , , , ,1, , ,0,1,2,1355.142921,2,345.3376849, , , , , 
4,.128107177711694,-.168821635165683,.0977527361164888,-.216354591787093,1, , ,1,1,1,2495.256493,2,451.0864349,2, , , , 
5, , , , ,1, , ,0,1,2,985.2927873,2,239.5273623, , , , , 
6,-1.21028729594889,-.954856289936078,-.489076324996973,-.436449543267241,1, , ,1,1,1,1864.521187,3,1005.304887,3, , , , 
7, , , , ,1, , ,0,0,0,1285.391847, , ,0, , , , 
8, , , , ,1, , ,0,0,0,2049.911476, , ,0, , , , 
9, , , , ,1, , ,0,1,2,2140.156842,3,605.298985, , , , , 
10,-1.25618678462497,.174900284491407,.783718232653699,.257495296772249,1, , ,1,1,1,1039.658501,3,345.7535564,3, , , , 
11,.187662334709808,-.260311034859363,.118072145331547,.598238065294178,1, , ,1,1,1,1450.371377,4,549.395409,4, , , , 
12, , , , ,1, , ,0,1,2,1129.466586,2,1055.283491, , , , , 
13, , , , ,1, , ,0,0,0,1899.738685, , ,0, , , , 
14, , , , ,1, , ,0,0,0,2159.487302, , ,0, , , , 
15, , , , ,1, , ,0,0,0,1350.137578, , ,0, , , , 
16, , , , ,1, , ,0,0,0,2536.545565, , ,0, , , , 
17, , , , ,1, , ,0,0,0,1384.510191, , ,0, , , , 
18, , , , ,1, , ,0,0,0,1340.979125, , ,0, , , , 
19,-.185520670187443,-.44991862436257,.0509702747423139,-.120995579772524,1,1,1,1,1,1,944.7646275,4,405.2957129,4, , , , 
20,-.304011326558038,-.412424469301586,-.388072414677571,-.293130138759397,1, , ,1,1,1,1069.644572,2,650.1658158,2, , , , 
21, , , , ,1, , ,0,0,0,995.0717188, , ,0, , , , 
22, , , , ,1, , ,0,0,0,2190.033792, , ,0, , , , 
23, , , , ,1, , ,0,0,0,1406.404882, , ,0, , , , 
24,.27279359987101,.542892918680104,-.489082905707941,-.652017386127153,1, , ,1,1,1,1329.447723,2,285.1189747,2, , , , 
25, , , , ,1, , ,0,0,0,1235.009691, , ,0, , , , 
26,-.128758624091205,-.536336069342277,-.124007850245187,-.213880469182393,1,1,1,1,1,1,1040.238121,4,194.4545849,4, , , , 
27,.169351237886655,.298692273318982,-.464746372697813,-.615388019315814,1, , ,1,0,3,1325.108731, , , , , , , 
28,.784157887455942,.58357335674589,.0375460511797699,.0617497752011116,1,1, ,1,1,1,960.345147,4,350.367977,4, , , , 
29,1.28655339223618,.500702912472877,1.26355870827816,.895389531523579,1, , ,1,1,1,1205.08489,1,344.5674706,1, , , , 
30, , , , ,1, , ,0,0,0,1125.184373, , ,0, , , , 
31, , , , ,1, , ,0,0,0,1320.312294, , ,0, , , , 
32, , , , ,1, , ,0,0,0,1630.345868, , ,0, , , , 
33, , , , ,1, , ,0,1,2,1150.42373,1,134.5516502, , , , , 
34, , , , ,1, , ,0,0,0,1929.7424, , ,0, , , , 
35,-.0126114153410553,-.197634078184183,.0764226385094973,.320853471699793,1, , ,1,0,3,1474.590625, , , , , , , 
36, , , , ,1, , ,0,1,2,1174.408481,4,399.968618, , , , , 
37, , , , ,1, , ,0,0,0,1800.303723, , ,0, , , , 
38, , , , ,1, , ,0,1,2,1464.872644,2,235.1781053, , , , , 
39,.216199471716914,1.73441973290612,.202590427142692,.544318909000885,1, , ,1,1,1,1290.39006,4,90.4134136,4, , , , 
40,-.733261295799627,-.233132377573085,.51367950328665,-.0325196359995056,1, , ,1,1,1,915.0823433,4,184.7996339,4, , , , 
41, , , , ,1, , ,0,0,0,1489.746301, , ,0, , , , 
42, , , , ,1, , ,0,1,2,1550.092804,2,1059.978238, , , , , 
